kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
227.78328,0.98949385,0.18124415,1.7404968,-1.1443595,-0.01446912,-0.34139425,-0.035873238
233.21857,0.99398077,0.18596725,1.7263776,-1.13224,-0.014253887,-0.344608,-0.03572314
239.27628,0.99737054,0.19043699,1.713244,-1.1207739,-0.014050278,-0.34791088,-0.03561331
245.87021,0.9999237,0.19472744,1.7009089,-1.1100268,-0.013898763,-0.35122627,-0.0355586
252.91058,1.0017492,0.19883534,1.6893702,-1.099795,-0.0137250675,-0.35466424,-0.035455246
260.33398,1.0029533,0.2028198,1.6785175,-1.0901172,-0.013564373,-0.3582278,-0.035368104
268.0723,1.0037553,0.20675142,1.6682608,-1.0809423,-0.013372901,-0.36178228,-0.035340164
276.1245,1.0043387,0.21067098,1.6587064,-1.072271,-0.013222779,-0.36540544,-0.03529929
284.45047,1.0046674,0.21454771,1.6497313,-1.0640264,-0.013071592,-0.36916637,-0.0352898
293.01328,1.0048317,0.21850114,1.6411669,-1.0563459,-0.012901622,-0.37302345,-0.035234015
301.80487,1.004834,0.22256017,1.633119,-1.0490019,-0.012792277,-0.37687737,-0.035216916
310.79947,1.0047348,0.22679333,1.6255558,-1.041961,-0.012682105,-0.38076848,-0.035171304
319.9798,1.0046058,0.2310783,1.6184944,-1.0353184,-0.012566502,-0.38468766,-0.03510947
329.34912,1.0044237,0.23546341,1.6118505,-1.0289217,-0.012428041,-0.38860548,-0.035140023
338.9054,1.0042417,0.23989633,1.6055515,-1.0228357,-0.012289795,-0.39260843,-0.03515292
348.6483,1.0040072,0.2444362,1.5995591,-1.0170586,-0.012180741,-0.39661443,-0.035166964
358.5439,1.0037272,0.24901664,1.5939496,-1.0115876,-0.012100126,-0.4007138,-0.035188355
368.58112,1.00341,0.25371373,1.5886805,-1.006377,-0.011986884,-0.40488285,-0.035194356
378.784,1.0031303,0.25849387,1.583613,-1.0014672,-0.0119253425,-0.4090877,-0.035235647
389.12534,1.0028319,0.26335287,1.5788951,-0.9967088,-0.011822204,-0.41324016,-0.035275422
399.6201,1.0025771,0.26828814,1.5745094,-0.9922291,-0.011713657,-0.41742277,-0.035299454
410.27197,1.0023749,0.27319983,1.5703331,-0.9878849,-0.011645514,-0.42165327,-0.03534838
421.06793,1.0021517,0.27808052,1.5664356,-0.9837667,-0.011561389,-0.42586544,-0.03541905
432.00977,1.0019792,0.28301275,1.5627277,-0.9798836,-0.011403586,-0.4300859,-0.035495114
443.1096,1.0017283,0.28810325,1.5592788,-0.9761631,-0.011317897,-0.43442142,-0.03555325
454.35873,1.0015719,0.29329115,1.5560195,-0.97258186,-0.011265445,-0.438765,-0.035626587
465.76245,1.001447,0.2985948,1.5529113,-0.9691891,-0.011233467,-0.44300348,-0.035673965
477.3149,1.0013287,0.30391455,1.550015,-0.9658766,-0.011162723,-0.44725704,-0.035691444
489.00922,1.0011537,0.30923924,1.5473534,-0.9627104,-0.011135976,-0.45159644,-0.035792362
500.83243,1.0009725,0.31465504,1.5447828,-0.95966226,-0.011068585,-0.45591533,-0.035807688
512.7869,1.0008304,0.32012454,1.5423994,-0.95680404,-0.011010486,-0.46027693,-0.035812717
524.88904,1.0007564,0.32565427,1.5401634,-0.9541161,-0.0109940795,-0.46461508,-0.03586967
537.16504,1.0007803,0.3312452,1.5380639,-0.9515523,-0.010997991,-0.46880078,-0.03597088
549.6095,1.0007697,0.33692306,1.5361301,-0.949078,-0.010956618,-0.4731357,-0.03605779
562.1898,1.000716,0.34266776,1.5343993,-0.94676745,-0.010853562,-0.47757792,-0.03609121
574.92267,1.0007068,0.34844205,1.5327721,-0.9444732,-0.010790917,-0.4819312,-0.03614751
587.8203,1.0007285,0.35423902,1.5312774,-0.94227624,-0.010701801,-0.48626107,-0.036274604
600.86804,1.0007198,0.36009896,1.5298814,-0.9402127,-0.010603252,-0.49063283,-0.036380157
614.08185,1.0007218,0.36598593,1.5285785,-0.93819654,-0.010606277,-0.4949832,-0.036463153
627.46045,1.0008312,0.37198773,1.5274552,-0.9363196,-0.010581869,-0.49931967,-0.036536437
641.0047,1.0008916,0.37806284,1.5263301,-0.93445873,-0.010530661,-0.5036835,-0.03663275
