foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
5.400e-05,2.484e-04,6.881e-05,2.751e-04,8.595e-05,1.615e-05,6.488e-05
1.419e-04,1.493e-04,7.315e-05,1.112e-04,3.815e-06,1.188e-05,3.862e-05
5.174e-05,1.583e-04,3.017e-05,1.782e-04,6.235e-05,5.585e-05,1.018e-04
2.980e-05,1.893e-04,3.127e-05,1.247e-04,4.280e-05,7.396e-05,5.522e-05
7.117e-05,2.875e-04,1.198e-04,9.537e-05,5.364e-06,2.688e-05,3.895e-05
5.925e-05,3.364e-04,5.374e-05,4.542e-05,2.599e-05,4.281e-05,9.674e-05
1.020e-04,2.446e-04,1.623e-04,9.382e-05,8.738e-05,7.998e-05,2.065e-05
2.754e-05,2.091e-04,2.534e-04,2.456e-05,3.338e-05,9.284e-05,1.103e-05
4.292e-06,1.385e-04,1.116e-04,1.109e-05,1.228e-05,5.740e-05,1.021e-04
1.979e-05,1.664e-04,9.462e-05,1.359e-05,2.050e-05,2.333e-05,1.460e-06
1.442e-05,1.955e-04,1.043e-04,1.311e-05,7.153e-07,2.473e-05,5.296e-05
6.998e-05,1.583e-04,6.453e-05,2.980e-06,3.445e-05,1.247e-05,4.351e-05
7.761e-05,1.273e-04,4.539e-05,3.743e-05,2.098e-05,1.715e-05,5.573e-05
8.118e-05,1.273e-04,3.316e-06,7.391e-06,3.695e-05,1.857e-05,8.115e-05
1.301e-04,1.986e-04,2.483e-05,1.597e-05,7.033e-05,1.835e-05,2.912e-05
9.441e-05,3.219e-04,2.760e-06,2.480e-05,6.902e-05,3.839e-05,3.785e-05
1.070e-04,1.850e-04,4.098e-05,4.041e-05,2.265e-05,1.675e-06,6.005e-05
7.653e-05,2.372e-04,7.099e-05,1.016e-04,7.331e-05,1.058e-05,9.727e-05
7.987e-06,2.532e-04,3.999e-05,2.170e-05,7.153e-06,5.053e-06,6.619e-05
4.542e-05,2.294e-04,1.667e-05,5.341e-05,1.049e-05,2.856e-05,3.690e-05
4.601e-05,1.278e-04,9.125e-05,5.496e-05,3.028e-05,3.611e-05,2.146e-06
1.073e-06,5.984e-05,9.203e-05,1.848e-05,1.214e-04,2.684e-06,6.071e-05
2.337e-05,2.384e-06,1.515e-05,4.780e-05,6.199e-06,2.739e-05,4.590e-05
8.345e-06,1.764e-05,1.542e-05,6.378e-05,4.053e-06,2.434e-05,3.606e-06
4.435e-05,1.266e-04,3.815e-06,1.411e-04,5.734e-05,1.450e-05,7.987e-06
1.192e-06,1.235e-04,2.807e-05,1.141e-04,7.451e-05,1.149e-05,1.252e-05
3.672e-05,1.097e-05,4.022e-05,1.006e-04,7.951e-05,1.079e-04,1.824e-05
1.240e-05,8.154e-05,2.936e-06,3.660e-05,7.749e-06,5.679e-05,1.913e-05
1.466e-05,1.080e-04,5.327e-05,5.472e-05,5.126e-06,5.097e-05,2.095e-05
3.815e-06,1.574e-05,2.037e-05,1.931e-05,7.033e-06,4.857e-05,2.176e-05
3.552e-05,1.478e-05,3.786e-05,3.409e-05,5.698e-05,3.375e-05,1.696e-05
3.493e-05,2.670e-05,5.294e-05,1.431e-05,3.576e-07,6.239e-05,2.855e-05
8.047e-05,3.815e-05,4.364e-05,6.270e-05,1.872e-05,1.898e-05,7.519e-05
5.293e-05,1.428e-04,3.144e-06,2.980e-05,4.649e-05,4.063e-05,8.178e-05
9.656e-06,9.561e-05,2.359e-05,1.907e-05,5.519e-05,1.916e-05,4.020e-05
5.829e-05,9.108e-05,9.671e-05,6.437e-05,1.354e-04,1.440e-05,2.131e-05
6.306e-05,1.147e-04,5.528e-05,5.424e-05,2.718e-05,3.671e-05,8.941e-06
2.861e-05,1.335e-04,5.718e-05,7.248e-05,1.788e-06,1.008e-05,8.225e-06
5.245e-06,1.316e-04,5.228e-05,3.576e-05,1.907e-05,3.299e-05,1.535e-05
3.982e-05,1.471e-04,6.809e-05,4.065e-05,5.805e-05,9.933e-06,3.827e-05
8.726e-05,1.435e-04,4.324e-05,3.827e-05,1.092e-04,5.677e-05,4.506e-05
2.623e-06,8.726e-05,4.328e-05,6.747e-05,2.968e-05,2.365e-05,1.907e-06
4.721e-05,1.061e-04,5.092e-05,5.293e-05,7.749e-05,3.257e-05,3.067e-05
4.590e-05,1.161e-04,4.761e-05,1.788e-05,2.587e-05,1.588e-05,5.525e-05
1.061e-05,1.295e-04,1.673e-05,2.027e-06,2.098e-05,3.031e-05,3.660e-05
5.221e-05,1.516e-04,5.640e-06,6.723e-05,2.325e-05,1.584e-05,3.883e-05
3.743e-05,2.120e-04,4.508e-05,4.959e-05,2.229e-05,2.643e-05,6.810e-05
9.561e-05,1.993e-04,9.887e-06,8.202e-05,2.265e-05,7.648e-06,1.639e-06
1.178e-04,1.986e-04,9.850e-06,3.457e-05,5.126e-06,4.467e-06,2.810e-05
8.798e-05,2.453e-04,5.019e-05,6.914e-06,1.907e-06,5.674e-05,1.967e-05
7.224e-05,2.794e-04,1.106e-05,7.296e-05,1.073e-06,4.253e-05,1.338e-05
9.871e-05,3.958e-04,8.076e-05,7.999e-05,2.098e-05,3.882e-05,7.671e-05
8.118e-05,4.468e-04,7.100e-06,2.849e-05,2.253e-05,2.711e-05,1.252e-05
2.456e-05,3.879e-04,1.239e-05,1.597e-05,4.041e-05,1.475e-05,6.586e-06
7.343e-05,3.254e-04,7.272e-06,2.384e-05,2.384e-05,1.796e-05,2.235e-06
1.664e-04,3.815e-04,1.274e-06,6.306e-05,1.240e-05,3.468e-05,4.163e-05
1.035e-04,4.401e-04,7.954e-05,5.710e-05,3.529e-05,4.164e-05,4.965e-05
9.477e-05,4.232e-04,5.986e-05,9.060e-06,3.660e-05,2.900e-05,2.950e-06
9.453e-05,4.034e-04,2.460e-05,5.293e-05,9.000e-05,1.329e-05,3.585e-05
1.080e-04,3.855e-04,7.030e-05,1.609e-05,5.162e-05,2.140e-05,5.037e-05
6.580e-05,4.263e-04,1.099e-04,2.098e-05,2.241e-05,5.316e-06,3.308e-06
6.902e-05,4.432e-04,2.953e-05,9.537e-07,9.072e-05,3.736e-05,7.075e-05
4.029e-05,4.416e-04,7.474e-05,9.668e-05,1.431e-06,1.482e-05,1.746e-05
3.934e-05,3.889e-04,6.679e-05,1.111e-04,3.338e-05,1.102e-05,1.955e-05
3.815e-05,3.643e-04,1.611e-05,1.045e-04,5.853e-05,1.559e-05,4.241e-05
3.350e-05,3.779e-04,4.895e-06,7.761e-05,4.280e-05,1.296e-05,5.487e-05
1.860e-05,3.693e-04,2.009e-05,9.251e-05,1.526e-05,1.211e-05,3.937e-05
9.060e-06,3.421e-04,9.991e-06,9.596e-05,1.431e-05,2.199e-05,3.332e-05
5.901e-05,3.371e-04,1.047e-05,7.880e-05,7.153e-06,4.117e-05,5.224e-05
4.768e-05,4.573e-04,2.977e-05,5.424e-05,2.193e-05,8.160e-06,4.944e-05
2.301e-05,5.414e-04,5.545e-05,1.011e-04,2.646e-05,2.114e-05,4.217e-05
3.552e-05,5.276e-04,3.305e-05,1.192e-06,5.460e-05,3.410e-05,6.875e-05
5.925e-05,5.040e-04,5.874e-05,4.590e-05,7.761e-05,1.944e-05,6.709e-05
7.594e-05,5.155e-04,1.425e-05,4.578e-05,2.694e-05,2.935e-05,2.936e-05
1.240e-04,5.102e-04,1.296e-05,3.421e-05,1.705e-05,2.217e-05,3.895e-05
1.097e-04,5.083e-04,1.592e-05,2.861e-05,5.484e-06,2.749e-05,1.568e-05
9.680e-05,5.369e-04,1.279e-05,4.029e-05,2.384e-07,1.876e-05,2.179e-05
8.297e-05,5.717e-04,2.322e-05,4.029e-05,1.705e-05,1.687e-05,4.429e-05
1.469e-04,5.481e-04,4.187e-06,2.849e-05,4.458e-05,2.809e-06,3.660e-05
1.451e-04,6.065e-04,5.718e-05,1.431e-06,2.193e-05,4.610e-06,2.044e-05
1.224e-04,5.975e-04,3.070e-06,1.824e-05,2.229e-05,2.889e-05,4.733e-05
1.396e-04,5.593e-04,4.249e-05,9.966e-05,7.427e-05,2.550e-05,1.299e-05
1.259e-04,6.096e-04,3.601e-05,8.333e-05,3.481e-05,8.274e-06,2.033e-05
1.090e-04,5.958e-04,7.235e-05,5.007e-05,9.418e-06,2.892e-05,6.258e-06
1.061e-04,6.151e-04,1.045e-04,4.113e-05,1.192e-06,3.988e-05,2.116e-05
1.090e-04,6.161e-04,1.366e-04,6.318e-05,3.219e-06,4.018e-05,3.570e-05
9.096e-05,6.022e-04,8.429e-05,8.631e-05,3.517e-05,3.249e-05,4.512e-05
6.783e-05,5.670e-04,1.069e-04,6.437e-05,5.686e-05,4.512e-05,4.447e-05
2.055e-04,5.081e-04,7.024e-05,5.460e-05,6.342e-05,2.289e-05,1.055e-05
1.436e-04,5.708e-04,5.432e-05,2.837e-05,3.040e-05,4.091e-05,3.308e-05
8.833e-05,5.929e-04,5.027e-05,1.109e-05,8.345e-07,4.474e-05,4.727e-05
6.938e-05,5.887e-04,1.983e-05,3.576e-07,4.649e-06,1.745e-06,7.570e-05
8.225e-05,5.910e-04,2.435e-05,2.503e-05,1.252e-05,6.601e-05,3.862e-05
