kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,460.0,1740.0,0.85,0.0068,1.0,0.0,0.0
228.31174,859.3678,462.25787,1740.1342,0.86876935,0.011016,1.0,0.0,0.014888048
234.04182,867.7882,464.62488,1740.2715,0.8880297,0.015304767,1.0,0.0,0.029554427
240.15146,876.2665,467.09796,1740.412,0.90775985,0.019668391,1.0,0.0,0.044002473
246.61287,884.8072,469.67416,1740.556,0.92793995,0.024108848,1.0,0.0,0.058235407
253.43204,893.414,472.3508,1740.7036,0.9485513,0.028628003,1.0,0.0,0.072256446
260.59393,902.0904,475.12537,1740.8547,0.9695765,0.03322762,1.0,0.0,0.08606875
268.0694,910.83923,477.99554,1741.0099,0.9909989,0.037909366,1.0,0.0,0.09967542
275.8705,919.663,480.95923,1741.169,1.0128031,0.042674813,1.0,0.0,0.11307949
283.979,928.5638,484.0144,1741.332,1.0349741,0.047525454,1.0,0.0,0.126284
292.38803,937.5432,487.15915,1741.4994,1.0574979,0.052462697,1.0,0.0,0.13929194
301.08057,946.6028,490.3918,1741.6711,1.0803609,0.057487875,1.0,0.0,0.15210623
310.04663,955.74335,493.71072,1741.8473,1.1035503,0.06260224,1.0,0.0,0.16472971
319.28134,964.96564,497.1143,1742.0281,1.1270539,0.06780698,1.0,0.0,0.17716527
328.7875,974.26996,500.60104,1742.2136,1.1508595,0.07310322,1.0,0.0,0.1894157
338.55936,983.65656,504.16965,1742.4039,1.1749557,0.078492,1.0,0.0,0.20148373
348.58228,993.12555,507.8187,1742.5992,1.1993314,0.08397432,1.0,0.0,0.21337211
358.84882,1002.67664,511.5469,1742.7997,1.2239757,0.089551106,1.0,0.0,0.22508347
369.3675,1012.3091,515.353,1743.0051,1.2488781,0.095223226,1.0,0.0,0.23662049
380.13916,1022.0226,519.23584,1743.216,1.2740283,0.1009915,1.0,0.0,0.24798572
391.16742,1031.8165,523.1943,1743.432,1.2994163,0.10685669,1.0,0.0,0.25918174
402.44135,1041.6901,527.22705,1743.6537,1.3250324,0.11281949,1.0,0.0,0.2702111
413.95255,1051.6425,531.3331,1743.8809,1.3508669,0.118880555,1.0,0.0,0.28107625
425.69763,1061.6725,535.5114,1744.1138,1.3769107,0.12504049,1.0,0.0,0.29177964
437.67917,1071.7789,539.76086,1744.3524,1.4031545,0.13129984,1.0,0.0,0.3023237
449.89542,1081.9607,544.0804,1744.5969,1.4295894,0.1376591,1.0,0.0,0.31271076
462.343,1092.2164,548.469,1744.8475,1.4562067,0.14411876,1.0,0.0,0.32294315
475.01938,1102.5446,552.92566,1745.1041,1.4829974,0.1506792,1.0,0.0,0.33302325
487.9252,1112.9436,557.4493,1745.367,1.5099534,0.15734078,1.0,0.0,0.34295326
501.06485,1123.4124,562.0389,1745.636,1.5370662,0.16410384,1.0,0.0,0.35273546
514.4388,1133.9489,566.69354,1745.9114,1.5643275,0.17096865,1.0,0.0,0.36237198
528.0483,1144.5518,571.4122,1746.1931,1.5917294,0.17793544,1.0,0.0,0.37186503
541.90265,1155.2194,576.19366,1746.4816,1.6192638,0.18500441,1.0,0.0,0.38121676
555.99304,1165.9503,581.0373,1746.7765,1.6469228,0.19217572,1.0,0.0,0.39042926
570.3098,1176.7427,585.94183,1747.078,1.6746991,0.19944946,1.0,0.0,0.3995046
584.85974,1187.5948,590.9064,1747.3865,1.702585,0.20682572,1.0,0.0,0.40844482
599.6447,1198.5051,595.9299,1747.7018,1.730573,0.21430452,1.0,0.0,0.41725194
614.65704,1209.4716,601.01135,1748.0239,1.7586561,0.22188586,1.0,0.0,0.42592794
629.89417,1220.4923,606.1498,1748.3531,1.786827,0.22956972,1.0,0.0,0.43447477
645.3568,1231.5657,611.34424,1748.6896,1.8150785,0.237356,1.0,0.0,0.44289434
661.04224,1242.6896,616.5937,1749.0331,1.843404,0.24524462,1.0,0.0,0.45118856
676.9681,1253.8624,621.897,1749.3838,1.8717967,0.25323543,1.0,0.0,0.4593593
693.14105,1265.082,627.2533,1749.742,1.9002498,0.26132822,1.0,0.0,0.46740842
709.55505,1276.3467,632.66144,1750.1073,1.928757,0.26952282,1.0,0.0,0.47533768
726.2145,1287.6548,638.12054,1750.4802,1.9573116,0.277819,1.0,0.0,0.48314893
743.10803,1299.0044,643.6295,1750.8606,1.9859076,0.28621647,1.0,0.0,0.49084383
760.2372,1310.3938,649.18726,1751.2487,2.0145388,0.29471493,1.0,0.0,0.49842417
777.63116,1321.8208,654.79285,1751.6443,2.043199,0.30331403,1.0,0.0,0.5058917
795.262,1333.284,660.4452,1752.0476,2.0718825,0.31201345,1.0,0.0,0.513248
813.12256,1344.7815,666.1433,1752.4589,2.1005836,0.3208128,1.0,0.0,0.5204948
831.238,1356.3113,671.88617,1752.8778,2.1292963,0.32971165,1.0,0.0,0.5276337
849.62274,1367.8717,677.6726,1753.3048,2.1580155,0.3387096,1.0,0.0,0.53466636
868.26917,1379.4609,683.5018,1753.7399,2.1867356,0.34780613,1.0,0.0,0.54159427
887.171,1391.0773,689.37256,1754.1829,2.2154515,0.35700077,1.0,0.0,0.54841906
906.3094,1402.719,695.2839,1754.6339,2.244158,0.366293,1.0,0.0,0.5551423
925.6962,1414.3842,701.23474,1755.0931,2.27285,0.37568232,1.0,0.0,0.5617654
945.3396,1426.0708,707.22406,1755.5605,2.301523,0.38516816,1.0,0.0,0.5682899
965.2429,1437.7775,713.2509,1756.0363,2.3301718,0.39474994,1.0,0.0,0.5747172
985.40173,1449.5023,719.3142,1756.5203,2.358792,0.40442705,1.0,0.0,0.58104885
1005.81287,1461.2437,725.41284,1757.0126,2.3873787,0.41419888,1.0,0.0,0.58728623
1026.4619,1472.9995,731.5458,1757.5133,2.415928,0.4240648,1.0,0.0,0.59343076
1047.3674,1484.7683,737.712,1758.0225,2.4444351,0.4340241,1.0,0.0,0.59948385
1068.5485,1496.548,743.91046,1758.5402,2.472896,0.44407615,1.0,0.0,0.60544676
1089.9883,1508.3369,750.1402,1759.0664,2.501307,0.45422024,1.0,0.0,0.6113209
1111.6927,1520.1337,756.4,1759.6012,2.5296636,0.4644557,1.0,0.0,0.6171076
1133.6394,1531.9364,762.68896,1760.1445,2.557962,0.47478172,1.0,0.0,0.62280816
1155.8379,1543.7435,769.0061,1760.6967,2.5861983,0.48519763,1.0,0.0,0.6284238
1178.3314,1555.5531,775.3502,1761.2573,2.6143696,0.49570262,1.0,0.0,0.63395584
1201.13,1567.3636,781.72034,1761.8268,2.6424718,0.506296,1.0,0.0,0.6394055
1224.2002,1579.1738,788.1154,1762.4049,2.6705015,0.5169769,1.0,0.0,0.6447741
1247.5192,1590.9819,794.5345,1762.992,2.6984553,0.52774453,1.0,0.0,0.65006274
1271.0841,1602.7864,800.97656,1763.5878,2.7263303,0.5385981,1.0,0.0,0.65527266
1294.9086,1614.5856,807.44055,1764.1924,2.7541232,0.54953676,1.0,0.0,0.66040504
1319.0001,1626.3776,813.9255,1764.8059,2.781831,0.56055975,1.0,0.0,0.665461
1343.3666,1638.1611,820.43036,1765.4283,2.8094509,0.5716661,1.0,0.0,0.6704416
1368.0017,1649.9348,826.95404,1766.0597,2.8369796,0.58285505,1.0,0.0,0.6753481
1392.8956,1661.6965,833.4956,1766.7,2.864415,0.5941257,1.0,0.0,0.6801815
1418.0388,1673.4452,840.054,1767.3491,2.891754,0.60547715,1.0,0.0,0.68494296
1443.4065,1685.1792,846.62836,1768.0074,2.9189942,0.61690855,1.0,0.0,0.6896336
1469.0753,1696.8969,853.21765,1768.6746,2.9461331,0.628419,1.0,0.0,0.6942544
1495.0381,1708.5969,859.82086,1769.3508,2.9731684,0.64000756,1.0,0.0,0.6988064
1521.2698,1720.278,866.4369,1770.0363,3.0000975,0.6516733,1.0,0.0,0.70329064
1547.7549,1731.9382,873.0649,1770.7305,3.0269186,0.66341543,1.0,0.0,0.7077081
1574.5475,1743.5768,879.70374,1771.434,3.0536292,0.67523295,1.0,0.0,0.71205986
1601.6766,1755.1921,886.3527,1772.1465,3.0802271,0.6871249,1.0,0.0,0.71634674
1629.1183,1766.7831,893.0107,1772.868,3.106711,0.6990904,1.0,0.0,0.72056985
1656.8628,1778.3485,899.67676,1773.5988,3.1330783,0.71112853,1.0,0.0,0.7247301
1684.9015,1789.8872,906.35,1774.3386,3.1592095,0.7232383,1.0,0.0,0.7288283
1713.2404,1801.3977,913.02936,1775.0876,3.185107,0.73541814,1.0,0.0,0.7328656
1741.8815,1812.8789,919.71405,1775.8458,3.2107732,0.7476666,1.0,0.0,0.7368427
1770.8284,1824.3296,926.4031,1776.613,3.2362108,0.7599821,1.0,0.0,0.74076056
1800.053,1835.7487,933.0956,1777.3894,3.2614217,0.77236325,1.0,0.0,0.7446202
1829.5427,1847.1349,939.79065,1778.1749,3.2864084,0.7848086,1.0,0.0,0.7484224
1859.2936,1858.4868,946.4875,1778.9695,3.3111727,0.7973166,1.0,0.0,0.75216794
1889.3018,1869.8032,953.18506,1779.7733,3.3357172,0.80988586,1.0,0.0,0.7558577
1919.5803,1881.0828,959.88257,1780.5862,3.360044,0.822515,1.0,0.0,0.7594925
1950.1399,1892.3243,966.5791,1781.4083,3.3841548,0.8352027,1.0,0.0,0.76307327
1980.9894,1903.5269,973.27374,1782.2395,3.4080517,0.8479474,1.0,0.0,0.76660067
2012.1575,1914.6893,979.96576,1783.0798,3.4317367,0.86074793,1.0,0.0,0.77007556
2043.6134,1925.8104,986.6542,1783.9293,3.4552114,0.87360287,1.0,0.0,0.7734987
2075.3918,1936.8893,993.33826,1784.7878,3.4784775,0.8865109,1.0,0.0,0.7768709
2107.518,1947.9249,1000.017,1785.6556,3.501537,0.89947075,1.0,0.0,0.78019285
2139.9724,1958.9165,1006.68976,1786.5323,3.5243917,0.91248107,1.0,0.0,0.7834654
2172.7144,1969.8632,1013.3556,1787.4183,3.547043,0.9255406,1.0,0.0,0.78668916
2205.7175,1980.7638,1020.0139,1788.3134,3.5694926,0.93864816,1.0,0.0,0.78986496
2238.9907,1991.6174,1026.6637,1789.2174,3.5917423,0.95180243,1.0,0.0,0.7929935
2272.5747,2002.4231,1033.3042,1790.1304,3.6137934,0.9650021,1.0,0.0,0.79607546
2306.552,2013.1796,1039.9348,1791.0525,3.6356473,0.9782461,1.0,0.0,0.79911155
2340.869,2023.8867,1046.5546,1791.9836,3.657306,0.9915331,1.0,0.0,0.80210245
2375.4758,2034.5431,1053.1628,1792.9237,3.6787708,1.004862,1.0,0.0,0.8050488
2410.377,2045.1482,1059.7588,1793.8727,3.700043,1.0182315,1.0,0.0,0.8079513
2445.567,2055.701,1066.3418,1794.8308,3.721124,1.0316405,1.0,0.0,0.81081057
2481.053,2066.2007,1072.911,1795.7977,3.7420156,1.0450879,1.0,0.0,0.81362724
2516.842,2076.6467,1079.4658,1796.7736,3.7627187,1.0585725,1.0,0.0,0.81640196
2552.9404,2087.038,1086.0056,1797.7583,3.7832348,1.0720932,1.0,0.0,0.8191354
2589.387,2097.3738,1092.5294,1798.752,3.8035655,1.0856489,1.0,0.0,0.8218281
2626.1099,2107.6536,1099.0367,1799.7545,3.8237116,1.0992385,1.0,0.0,0.8244808
2663.112,2117.8765,1105.527,1800.7657,3.843675,1.1128609,1.0,0.0,0.82709396
2700.4192,2128.042,1111.9991,1801.7858,3.8634562,1.1265149,1.0,0.0,0.8296682
2738.029,2138.1487,1118.4529,1802.8146,3.883057,1.1401997,1.0,0.0,0.83220416
2775.9473,2148.197,1124.8875,1803.8522,3.902479,1.153914,1.0,0.0,0.8347023
2814.2012,2158.1855,1131.3024,1804.8986,3.921723,1.1676568,1.0,0.0,0.83716327
2852.7612,2168.1138,1137.6969,1805.9535,3.94079,1.1814271,1.0,0.0,0.83958757
2891.6746,2177.9814,1144.0703,1807.0171,3.9596813,1.1952239,1.0,0.0,0.8419758
2930.9622,2187.7876,1150.4221,1808.0892,3.978398,1.2090462,1.0,0.0,0.8443285
2970.5286,2197.5322,1156.7516,1809.1702,3.996942,1.222893,1.0,0.0,0.8466462
3010.3733,2207.214,1163.0583,1810.2595,4.0153136,1.2367632,1.0,0.0,0.84892935
3050.525,2216.833,1169.3418,1811.3573,4.033514,1.2506559,1.0,0.0,0.8511785
3091.0068,2226.3884,1175.6011,1812.4636,4.0515447,1.2645702,1.0,0.0,0.8533942
3131.8015,2235.8801,1181.8362,1813.5784,4.069407,1.2785051,1.0,0.0,0.8555769
3172.9216,2245.3071,1188.0461,1814.7015,4.0871015,1.2924596,1.0,0.0,0.85772705
3214.3682,2254.6697,1194.2306,1815.833,4.10463,1.3064327,1.0,0.0,0.8598452
3256.1494,2263.9663,1200.3889,1816.9729,4.1219926,1.3204237,1.0,0.0,0.86193186
3298.2666,2273.1978,1206.5208,1818.121,4.139191,1.3344315,1.0,0.0,0.86398745
3340.698,2282.363,1212.6255,1819.2773,4.1562266,1.3484553,1.0,0.0,0.8660124
3383.452,2291.4614,1218.7026,1820.4419,4.1731,1.3624942,1.0,0.0,0.86800724
3426.5234,2300.493,1224.7518,1821.6146,4.189812,1.3765473,1.0,0.0,0.86997235
3469.8977,2309.4575,1230.7725,1822.7955,4.2063646,1.3906136,1.0,0.0,0.8719082
3513.5576,2318.3542,1236.7643,1823.9845,4.222758,1.4046923,1.0,0.0,0.87381524
3557.5835,2327.1833,1242.7266,1825.1816,4.2389936,1.4187826,1.0,0.0,0.8756939
3601.939,2335.9438,1248.659,1826.3867,4.2550726,1.4328836,1.0,0.0,0.87754464
3646.604,2344.636,1254.5613,1827.5996,4.2709956,1.4469947,1.0,0.0,0.87936777
3691.5862,2353.2593,1260.433,1828.8206,4.2867646,1.4611148,1.0,0.0,0.8811638
3736.8862,2361.8135,1266.2734,1830.0494,4.302379,1.475243,1.0,0.0,0.882933
3782.512,2370.2986,1272.0825,1831.286,4.317841,1.4893787,1.0,0.0,0.8846759
3828.4426,2378.714,1277.8597,1832.5303,4.333152,1.503521,1.0,0.0,0.8863929
3874.7007,2387.0598,1283.6046,1833.7823,4.3483114,1.5176692,1.0,0.0,0.8880843
3921.3079,2395.336,1289.3171,1835.0421,4.3633213,1.5318223,1.0,0.0,0.88975054
3968.2295,2403.5417,1294.9967,1836.3094,4.3781824,1.5459799,1.0,0.0,0.89139193
4015.4514,2411.6775,1300.643,1837.5844,4.3928967,1.5601408,1.0,0.0,0.89300895
4062.927,2419.743,1306.2556,1838.8668,4.4074636,1.5743046,1.0,0.0,0.8946019
4110.7256,2427.7373,1311.8344,1840.1567,4.4218855,1.5884703,1.0,0.0,0.8961711
4158.846,2435.6611,1317.3788,1841.4541,4.436162,1.6026374,1.0,0.0,0.8977169
4207.3154,2443.514,1322.8885,1842.7589,4.450295,1.6168051,1.0,0.0,0.8992397
4256.128,2451.296,1328.3635,1844.0709,4.464285,1.6309725,1.0,0.0,0.90073985
4305.2734,2459.007,1333.8035,1845.3903,4.4781337,1.6451391,1.0,0.0,0.9022176
4354.74,2466.647,1339.2079,1846.7168,4.491842,1.6593041,1.0,0.0,0.9036734
4404.53,2474.2158,1344.5767,1848.0505,4.50541,1.6734669,1.0,0.0,0.90510756
4454.6226,2481.7134,1349.9095,1849.3915,4.5188394,1.6876267,1.0,0.0,0.9065203
4505.014,2489.1404,1355.2063,1850.7394,4.5321307,1.7017828,1.0,0.0,0.9079121
4555.702,2496.4958,1360.4664,1852.0944,4.545285,1.7159345,1.0,0.0,0.9092831
4606.69,2503.78,1365.6902,1853.4564,4.5583034,1.7300813,1.0,0.0,0.9106337
4657.971,2510.993,1370.8772,1854.8253,4.571187,1.7442224,1.0,0.0,0.9119642
4709.5557,2518.1348,1376.0269,1856.201,4.5839367,1.7583572,1.0,0.0,0.9132749
4761.488,2525.2053,1381.1394,1857.5835,4.596553,1.772485,1.0,0.0,0.91456604
4813.792,2532.2046,1386.2144,1858.9728,4.609037,1.7866054,1.0,0.0,0.915838
4866.456,2539.133,1391.2517,1860.3689,4.6213894,1.8007175,1.0,0.0,0.917091
4919.464,2545.9907,1396.2512,1861.7715,4.633612,1.8148209,1.0,0.0,0.91832536
4972.8125,2552.7773,1401.2126,1863.1808,4.6457047,1.8289149,1.0,0.0,0.91954136
