kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.39388,0.97134745,1.0126058,-0.7253354,-0.018102335,-0.16234687,-0.024851067
234.12213,0.9797257,1.0111798,-0.72366464,-0.018088536,-0.16454622,-0.024949672
240.23021,0.98693526,1.0101546,-0.7223991,-0.018155793,-0.16687769,-0.02521328
246.69008,0.9929878,1.0094175,-0.72147185,-0.018214585,-0.16924623,-0.025404219
253.50801,0.9982058,1.0090963,-0.72083664,-0.018293427,-0.17163481,-0.025652582
260.66895,1.0024571,1.0091213,-0.7203223,-0.018332446,-0.17409551,-0.025886105
268.14328,1.0059711,1.009386,-0.72005904,-0.018350305,-0.17657751,-0.026051255
275.9436,1.0088793,1.0098894,-0.7201691,-0.01835526,-0.17910065,-0.026252536
284.05136,1.0110998,1.0106789,-0.7204043,-0.018394621,-0.18165982,-0.026436895
292.4597,1.0127573,1.0117512,-0.72077066,-0.018441195,-0.18429005,-0.026634276
301.15167,1.014005,1.0130146,-0.72132915,-0.018524224,-0.18693921,-0.026850184
310.1171,1.0148199,1.0144887,-0.72209316,-0.018579448,-0.18956988,-0.027083328
319.3514,1.0152984,1.0161729,-0.7230942,-0.018659877,-0.19224738,-0.027344577
328.85724,1.0155498,1.0180318,-0.72421664,-0.01881455,-0.19495985,-0.02750052
338.6286,1.0155401,1.0200548,-0.72551864,-0.018954867,-0.19778956,-0.027644245
348.65128,1.0153513,1.0222267,-0.72695166,-0.019053275,-0.2006433,-0.027825471
358.9175,1.0150131,1.0245912,-0.7284502,-0.019105384,-0.20353761,-0.02803016
369.436,1.0146586,1.0271043,-0.7301183,-0.019175807,-0.20653655,-0.02832288
380.2074,1.0140967,1.0297666,-0.7319475,-0.01922487,-0.20952374,-0.02858743
391.23563,1.0134208,1.0325893,-0.73393685,-0.019311117,-0.21250297,-0.028823545
402.50946,1.0126371,1.0355008,-0.73607045,-0.019429402,-0.2155082,-0.029062498
414.02048,1.0117674,1.0384885,-0.7383284,-0.019563647,-0.21854386,-0.029307283
425.76535,1.0108491,1.041542,-0.7406368,-0.019714558,-0.22164358,-0.029619675
437.747,1.0099329,1.044731,-0.7430099,-0.019817928,-0.22470261,-0.029931067
449.9632,1.0089724,1.0480978,-0.74548256,-0.0198944,-0.22766696,-0.030206613
462.41064,1.0079708,1.0515745,-0.7480564,-0.0200215,-0.23065493,-0.030457342
475.08716,1.0069511,1.0551108,-0.75074166,-0.020152682,-0.23373589,-0.03075
487.99292,1.0059166,1.0587012,-0.7534737,-0.020206058,-0.23685105,-0.031022498
