kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.54317,0.97880363,1.4479393,-1.1301669,-0.2364765,-0.04062399,-0.32152906
234.35399,0.98618215,1.4479234,-1.1284049,-0.23626648,-0.041658156,-0.32310614
240.50656,0.9925309,1.4480764,-1.1271061,-0.23617534,-0.042686902,-0.32474697
246.98967,0.99789536,1.4485877,-1.1261778,-0.23618379,-0.04359952,-0.32646555
253.78564,1.0024048,1.4494227,-1.1256428,-0.23634548,-0.04437202,-0.32836106
260.88144,1.0061092,1.4505597,-1.1253984,-0.23655348,-0.04520154,-0.3302732
268.26862,1.009152,1.4520366,-1.1255282,-0.23684461,-0.045992836,-0.3322861
275.9374,1.0116353,1.4538915,-1.1260473,-0.23726042,-0.046696454,-0.33444303
283.88748,1.0136468,1.4560611,-1.126767,-0.23776653,-0.04744739,-0.3366178
292.0979,1.0151806,1.4583979,-1.1278281,-0.23836184,-0.048268624,-0.33887735
300.5598,1.0162584,1.4609704,-1.1291322,-0.2390496,-0.04904318,-0.34121338
309.26932,1.017012,1.463834,-1.130727,-0.23976989,-0.049763475,-0.34359017
318.22232,1.0174896,1.4669573,-1.1325474,-0.24057132,-0.050470144,-0.34604833
327.4179,1.0177804,1.4702877,-1.134601,-0.24136733,-0.051225044,-0.34860548
336.85202,1.0178488,1.4737936,-1.1368808,-0.24229391,-0.05197845,-0.3512269
346.50717,1.0176886,1.4774988,-1.1393181,-0.24332492,-0.05273799,-0.3538514
356.38138,1.017382,1.4814523,-1.1420019,-0.24438153,-0.053438686,-0.3565643
366.4726,1.0169826,1.4855506,-1.144921,-0.24551375,-0.054154824,-0.3593758
376.7832,1.0164969,1.4898599,-1.1479455,-0.24668165,-0.05486723,-0.36223423
387.31506,1.0159012,1.4943272,-1.1511889,-0.24789254,-0.055585586,-0.36515245
398.05325,1.015232,1.4989814,-1.1545949,-0.24914609,-0.056330897,-0.368091
408.99496,1.0145465,1.5037826,-1.1581763,-0.25044638,-0.057114102,-0.3710919
420.1521,1.0137656,1.5087266,-1.1618999,-0.2518271,-0.057833824,-0.37412265
431.51828,1.0129666,1.5137916,-1.1657354,-0.2532447,-0.058528617,-0.3771867
443.0851,1.0121713,1.5189861,-1.1696904,-0.25471044,-0.059256308,-0.38032395
454.84335,1.0113893,1.5242978,-1.1738061,-0.25624287,-0.0600167,-0.38355628
466.79785,1.0105937,1.5297754,-1.1780814,-0.25780264,-0.060781613,-0.38680425
478.96274,1.00981,1.5353857,-1.1825293,-0.25942224,-0.061495893,-0.39015517
491.33768,1.0090246,1.5413232,-1.1872039,-0.26100934,-0.06215395,-0.39340308
503.90454,1.008245,1.547324,-1.1919078,-0.2626622,-0.06285352,-0.3966845
516.6781,1.0075234,1.5534873,-1.1967307,-0.2644246,-0.06359767,-0.40008405
529.66003,1.006783,1.5597087,-1.2016436,-0.26618764,-0.064399295,-0.40351674
542.83997,1.0060524,1.5660042,-1.2066511,-0.26796725,-0.06515703,-0.40698507
556.20233,1.0053685,1.5724155,-1.2117816,-0.26979467,-0.06595426,-0.4104295
569.7738,1.0046635,1.5788475,-1.2169828,-0.2716799,-0.06673513,-0.4139542
583.55145,1.0039744,1.5853915,-1.2222623,-0.27359152,-0.067513965,-0.41755256
597.5279,1.0033199,1.5920706,-1.2276711,-0.2755451,-0.068271585,-0.42118618
611.7054,1.0026824,1.5988005,-1.2331723,-0.27751353,-0.0690149,-0.4248466
626.0845,1.0020747,1.6056933,-1.2387494,-0.27955213,-0.06978669,-0.42851654
640.6561,1.0014944,1.6126845,-1.2444323,-0.28162804,-0.07057789,-0.43222025
655.4239,1.0009367,1.6197395,-1.2501785,-0.2837322,-0.07136595,-0.4359499
670.395,1.000396,1.6268611,-1.2559885,-0.28586438,-0.07214434,-0.43970156
685.5756,0.9999097,1.634013,-1.2618829,-0.28804645,-0.072966725,-0.44344863
700.9584,0.9994731,1.6412665,-1.267871,-0.2903019,-0.07375873,-0.44723937
716.5386,0.99907464,1.6485488,-1.2739393,-0.29251286,-0.07455218,-0.45106107
732.32184,0.99868274,1.655912,-1.2800823,-0.29475322,-0.07536317,-0.45492646
748.31757,0.99828845,1.6633488,-1.2862786,-0.29704297,-0.07618677,-0.45881352
764.5055,0.9979241,1.6708966,-1.2925974,-0.2993682,-0.07698997,-0.46277443
780.9042,0.9975867,1.6784865,-1.2989539,-0.3016406,-0.077724464,-0.46673203
797.5233,0.9973307,1.6860967,-1.3054179,-0.30400392,-0.078489624,-0.4705925
814.3429,0.99709433,1.6938531,-1.3119543,-0.30638808,-0.079307474,-0.47453272
831.3738,0.996894,1.7016805,-1.31853,-0.3088181,-0.080090225,-0.47850668
848.6195,0.9967072,1.7095942,-1.3251876,-0.31130472,-0.08084521,-0.48250273
866.0801,0.99652994,1.7176055,-1.3319274,-0.3138468,-0.08158639,-0.48652717
883.7559,0.99639714,1.7256421,-1.3387281,-0.3164063,-0.08239939,-0.4905204
901.65045,0.9962667,1.733724,-1.3456377,-0.3190352,-0.0832363,-0.49448484
919.7672,0.9961766,1.7418431,-1.3525577,-0.32167235,-0.08408486,-0.49852142
938.09686,0.99611956,1.74998,-1.3595085,-0.3243059,-0.08491902,-0.5025655
956.6535,0.9960727,1.7581775,-1.3665386,-0.32697925,-0.08566367,-0.5066545
975.4354,0.9960611,1.7664688,-1.3736142,-0.3296793,-0.08642805,-0.5107258
994.42377,0.9959899,1.7747943,-1.380729,-0.3323831,-0.08724432,-0.5148426
1013.6187,0.9959137,1.7831595,-1.3878934,-0.3351018,-0.088064596,-0.51899374
1033.025,0.9958613,1.7916106,-1.3951458,-0.33786902,-0.08885286,-0.5231557
1052.6506,0.99581915,1.8001497,-1.4025041,-0.34067908,-0.08962992,-0.527313
1072.4896,0.99579895,1.8087407,-1.4099175,-0.34349558,-0.0904193,-0.53148293
1092.5398,0.99581486,1.8174009,-1.4173671,-0.346333,-0.09123822,-0.5356581
1112.8047,0.99586654,1.826068,-1.4248475,-0.34922513,-0.09205065,-0.53980887
1133.2816,0.9960006,1.8348063,-1.4324208,-0.3521383,-0.09284465,-0.54394627
1153.9761,0.99610585,1.8436372,-1.440013,-0.35507318,-0.09357073,-0.54814225
1174.8965,0.9962592,1.8524632,-1.4476558,-0.35804984,-0.09438616,-0.5523678
1196.0559,0.99643266,1.8612963,-1.4553025,-0.36103582,-0.09524282,-0.5566112
1217.4492,0.9966179,1.870199,-1.46302,-0.36404598,-0.096078314,-0.5608548
1239.0687,0.9968205,1.8791329,-1.470812,-0.36707497,-0.0968743,-0.56510115
1260.9122,0.99703956,1.8881214,-1.4786896,-0.3701394,-0.09763264,-0.5693543
1282.9824,0.9972639,1.897168,-1.4866145,-0.37322912,-0.098385155,-0.5736154
1305.2836,0.997492,1.906274,-1.4945878,-0.37634405,-0.09913192,-0.5778843
1327.8174,0.99775136,1.9154255,-1.5026313,-0.37948096,-0.099903494,-0.58215225
1350.5724,0.99799997,1.9246582,-1.5107235,-0.38265687,-0.100686364,-0.58642125
1373.5419,0.9982241,1.9339274,-1.5188082,-0.38584873,-0.101478554,-0.5907292
1396.7394,0.9984674,1.943171,-1.5269822,-0.38911313,-0.102281384,-0.5949458
1420.1252,0.9987188,1.9524671,-1.5352231,-0.39238757,-0.10309193,-0.59913445
1443.747,0.99901533,1.9617951,-1.5435046,-0.39565665,-0.10392031,-0.60336685
1467.6333,0.99933255,1.9711666,-1.5518173,-0.39893994,-0.10474875,-0.60761565
1491.7557,0.99966896,1.9805466,-1.5602151,-0.4022638,-0.10548549,-0.6118246
1516.1093,1.0000746,1.9899518,-1.5686907,-0.40564302,-0.10618971,-0.6160691
1540.7042,1.0004964,1.9994583,-1.5772356,-0.40906733,-0.10688696,-0.6203376
1565.5696,1.0009007,2.0090554,-1.5858423,-0.41248128,-0.1075997,-0.62464106
1590.6664,1.0012397,2.018663,-1.5944532,-0.41590458,-0.108315006,-0.6289066
1615.983,1.0015508,2.0282652,-1.6030997,-0.41936925,-0.10904611,-0.63317025
1641.5262,1.0018666,2.0379527,-1.6117831,-0.42282286,-0.10977729,-0.6374587
1667.3099,1.0021772,2.0477083,-1.6205095,-0.4262982,-0.11049455,-0.6417339
1693.3419,1.0024775,2.057507,-1.6292671,-0.42979553,-0.11119323,-0.6459931
1719.635,1.0028058,2.0673618,-1.6381298,-0.4333383,-0.11188346,-0.6502843
1746.1898,1.0031563,2.077262,-1.6470903,-0.43692133,-0.112565935,-0.6545988
1772.9921,1.0035032,2.087196,-1.6560819,-0.44053587,-0.11323849,-0.65892804
1800.0356,1.0038431,2.0971887,-1.6651233,-0.44418845,-0.11391359,-0.66325855
1827.3213,1.0041735,2.107237,-1.6742104,-0.44787422,-0.11459172,-0.6675886
1854.8594,1.004512,2.1173372,-1.6833482,-0.45161048,-0.11527627,-0.6719426
1882.6545,1.004874,2.1274831,-1.692532,-0.4553416,-0.115970336,-0.6762779
1910.6873,1.0052294,2.1376584,-1.7017288,-0.45906588,-0.116684675,-0.6806097
1938.9736,1.0055885,2.147898,-1.7109823,-0.46281645,-0.11737571,-0.68494374
1967.5337,1.0059505,2.15822,-1.7203099,-0.4666001,-0.11803315,-0.6892837
1996.3643,1.0063034,2.168593,-1.7296749,-0.47040167,-0.11868436,-0.6936228
2025.464,1.0066488,2.1790137,-1.7390755,-0.47422057,-0.11933016,-0.69796044
2054.796,1.0070117,2.1895053,-1.7484854,-0.47808024,-0.119968474,-0.70227075
2084.3816,1.0074134,2.2000701,-1.7579387,-0.48197627,-0.12056922,-0.70653796
2114.245,1.0078038,2.210699,-1.7674905,-0.4858381,-0.12121,-0.71085346
2144.3896,1.0081973,2.2214394,-1.777143,-0.4897078,-0.12184562,-0.7152003
2174.8118,1.008581,2.2322285,-1.786831,-0.4935933,-0.12247536,-0.7195466
2205.4905,1.0089438,2.243063,-1.7965828,-0.49752346,-0.12311702,-0.7238981
2236.4014,1.0092847,2.253935,-1.8064054,-0.50150853,-0.12377856,-0.72825646
2267.549,1.0096266,2.2648418,-1.8162521,-0.50550526,-0.12443551,-0.7326119
2298.9333,1.0099684,2.2757835,-1.8261216,-0.5095131,-0.12508798,-0.73696446
2330.5422,1.0103173,2.286763,-1.8359851,-0.5135597,-0.12575984,-0.7413274
2362.4382,1.010679,2.2977467,-1.8459125,-0.517638,-0.12647563,-0.74573326
2394.6116,1.0110394,2.3087666,-1.8558737,-0.52169806,-0.12716654,-0.7501445
2427.064,1.0113602,2.3198612,-1.8658804,-0.52576214,-0.12780802,-0.75452185
2459.7595,1.0117592,2.3309813,-1.8759462,-0.5298416,-0.12842086,-0.7588768
2492.7202,1.0121567,2.3421383,-1.8860954,-0.5339427,-0.12902656,-0.7632338
2525.931,1.0125593,2.353373,-1.8962433,-0.5380666,-0.12962255,-0.76758254
2559.391,1.0129578,2.3646626,-1.9064411,-0.54221123,-0.13021448,-0.77194226
2593.097,1.0133531,2.3760126,-1.9166939,-0.54637873,-0.13080329,-0.7763164
2627.0474,1.0137441,2.3873937,-1.9269667,-0.5505552,-0.13138667,-0.7806855
2661.2341,1.0141014,2.398851,-1.9372934,-0.55476046,-0.1319728,-0.7850434
2695.7017,1.0144432,2.4103935,-1.9477223,-0.55900705,-0.13262433,-0.78936416
2730.4492,1.0148076,2.4219413,-1.9582052,-0.5632665,-0.13326283,-0.7936613
2765.4773,1.0151665,2.4334993,-1.9687175,-0.5675307,-0.13387886,-0.7979406
2800.7385,1.0155029,2.44514,-1.9793153,-0.5718703,-0.13448277,-0.8022151
2836.2327,1.015847,2.4568126,-1.9899341,-0.5762135,-0.13508528,-0.80649006
2871.97,1.0162122,2.4685314,-2.0005884,-0.58055633,-0.1356912,-0.8107779
2907.9456,1.0165739,2.4802747,-2.0112557,-0.5849056,-0.13629222,-0.8150587
2944.1655,1.016934,2.4920392,-2.0219321,-0.5892617,-0.13688946,-0.819329
2980.6807,1.017364,2.5038273,-2.0326412,-0.59362525,-0.13750331,-0.8235519
3017.4631,1.0178075,2.5156894,-2.0433638,-0.59797716,-0.13808817,-0.82782567
3054.506,1.0182246,2.5276246,-2.0541458,-0.6023938,-0.13864207,-0.8320974
3091.8137,1.0186262,2.5396087,-2.0649662,-0.6068385,-0.13918848,-0.83635634
3129.4236,1.0190045,2.551615,-2.0758383,-0.6113014,-0.1397753,-0.84060204
3167.3047,1.0193588,2.5636396,-2.0867107,-0.6157767,-0.1403848,-0.844838
3205.4253,1.0197206,2.5756903,-2.0976331,-0.62029743,-0.14097488,-0.8490952
3243.812,1.0200845,2.5877392,-2.1085637,-0.6247644,-0.14153442,-0.8533403
3282.4424,1.020455,2.5998702,-2.11954,-0.62926996,-0.14211512,-0.8575653
3321.3296,1.0208348,2.612105,-2.1305935,-0.6338244,-0.14267588,-0.8617721
3360.4805,1.0212078,2.6243742,-2.1416738,-0.6383919,-0.14321724,-0.86596954
3399.8928,1.0215803,2.636661,-2.1527643,-0.6429681,-0.14375433,-0.8701594
3439.5588,1.0219721,2.6489756,-2.1639051,-0.6475674,-0.14431071,-0.87435514
3479.4722,1.0223553,2.6613102,-2.1750588,-0.6521724,-0.14486395,-0.8785424
3519.625,1.0227318,2.6736617,-2.1862202,-0.65678185,-0.14541197,-0.88272
3560.0784,1.0231209,2.6860838,-2.1974485,-0.6613827,-0.14593863,-0.8869102
3600.8071,1.023506,2.6985638,-2.208729,-0.66601366,-0.1464861,-0.89109737
3641.8403,1.0238835,2.7110634,-2.2200465,-0.67065936,-0.14702246,-0.89525366
3683.145,1.0242565,2.7236257,-2.2314284,-0.67531615,-0.14754081,-0.8993945
3724.7122,1.024619,2.7362065,-2.2428188,-0.679978,-0.14805382,-0.90352553
3766.5325,1.0249747,2.7488031,-2.2542167,-0.6846442,-0.14856234,-0.90764666
3808.6099,1.0253204,2.7614353,-2.2656238,-0.68935007,-0.14906766,-0.91176623
3850.9126,1.0256706,2.7741213,-2.2770593,-0.69411063,-0.14959204,-0.91588676
3893.4932,1.0260228,2.7868123,-2.2885492,-0.6989016,-0.15013522,-0.9200145
3936.3645,1.0263652,2.799517,-2.3000677,-0.70370847,-0.1506828,-0.92414004
3979.4978,1.0267055,2.8122745,-2.311651,-0.70852923,-0.1512044,-0.92825794
4022.877,1.0270379,2.8250494,-2.3232455,-0.71335334,-0.15171835,-0.9323654
4066.4946,1.0273631,2.8378372,-2.3348446,-0.71818113,-0.15222773,-0.93646157
4110.3438,1.0276827,2.8506365,-2.3464463,-0.7230113,-0.15273279,-0.94054615
4154.4175,1.0279961,2.8634427,-2.3580487,-0.72784245,-0.15323304,-0.9446192
4198.7095,1.028304,2.8762546,-2.3696501,-0.732674,-0.15372881,-0.9486805
4243.192,1.0286107,2.8890934,-2.3812854,-0.7375248,-0.15421349,-0.9527041
4287.9155,1.0289304,2.902027,-2.3929837,-0.7423664,-0.15470919,-0.95672715
4332.922,1.02925,2.9150167,-2.4047089,-0.74719363,-0.15521288,-0.9607582
4378.192,1.0295565,2.9280171,-2.4164364,-0.75202256,-0.15571006,-0.96477747
4423.715,1.0298517,2.9410248,-2.4281645,-0.7568524,-0.15620138,-0.96878445
4469.498,1.0301602,2.954072,-2.4399493,-0.7617077,-0.15668859,-0.97278136
4515.5415,1.0304843,2.9671535,-2.4517767,-0.7665674,-0.15717044,-0.9767724
4561.8403,1.0307986,2.9802523,-2.4636118,-0.771426,-0.1576452,-0.9807617
4608.38,1.0311072,2.993386,-2.475483,-0.7762994,-0.1581155,-0.9847583
4655.156,1.0314142,3.0065355,-2.4874017,-0.7811905,-0.15858614,-0.9887378
4702.1934,1.031727,3.019699,-2.4993324,-0.78609675,-0.15904136,-0.9926983
4749.469,1.032036,3.0328956,-2.5112872,-0.7910017,-0.15947676,-0.99664474
4796.955,1.0323302,3.046109,-2.5232365,-0.79589254,-0.15989459,-1.000578
4844.651,1.0326276,3.0593853,-2.5352216,-0.8008143,-0.16032651,-1.0045198
4892.6484,1.0329523,3.0727117,-2.5472147,-0.8057777,-0.16079618,-1.0084769
4940.9385,1.0332601,3.0860345,-2.559195,-0.81074154,-0.16126135,-1.0124152
4989.467,1.033549,3.09941,-2.571221,-0.81573147,-0.16172743,-1.0163442
5038.2686,1.0338339,3.1127832,-2.583256,-0.8206719,-0.16220312,-1.0202072
5087.3286,1.0341058,3.1261556,-2.5952842,-0.82560855,-0.16267307,-1.0240556
5136.6367,1.0343645,3.1395419,-2.607332,-0.8305585,-0.16312888,-1.02789
