foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.922e-05,4.768e-05,5.335e-06,6.247e-05,7.105e-05,3.881e-05,4.074e-05
2.325e-05,8.893e-05,2.503e-06,8.500e-05,2.587e-05,2.249e-05,5.905e-06
4.709e-05,2.201e-04,9.269e-06,7.403e-05,7.153e-06,2.949e-05,2.008e-05
6.330e-05,9.203e-05,1.439e-05,6.640e-05,2.992e-05,2.597e-05,2.441e-05
6.688e-05,1.187e-04,4.905e-05,7.987e-06,8.094e-05,1.805e-05,5.709e-05
1.574e-05,1.810e-04,2.822e-05,5.949e-05,4.828e-05,1.034e-05,4.479e-05
7.343e-05,1.822e-04,4.542e-05,1.152e-04,8.237e-05,1.971e-06,4.282e-05
5.829e-05,1.678e-04,3.436e-05,6.890e-05,3.600e-05,1.226e-05,1.112e-05
2.944e-05,1.945e-04,1.191e-04,1.979e-05,8.464e-06,5.536e-06,4.324e-05
8.225e-06,1.884e-04,5.543e-05,7.153e-05,4.423e-05,2.614e-05,1.552e-05
4.220e-05,1.194e-04,5.305e-05,3.159e-05,4.101e-05,8.752e-05,7.087e-05
4.435e-05,1.683e-04,2.810e-05,8.917e-05,1.454e-05,1.217e-05,2.455e-05
2.491e-05,1.717e-04,3.874e-06,1.085e-04,5.746e-05,8.078e-05,1.854e-05
1.062e-04,1.094e-04,1.580e-06,4.089e-05,4.077e-05,1.051e-06,3.427e-05
3.862e-05,1.955e-04,1.040e-04,2.360e-05,5.603e-06,4.787e-05,2.884e-05
2.158e-05,1.392e-04,2.003e-05,3.052e-05,4.482e-05,3.505e-06,2.285e-05
5.722e-06,1.042e-04,2.497e-05,2.611e-05,6.187e-05,2.317e-05,1.119e-05
5.078e-05,1.328e-04,1.121e-05,8.273e-05,9.656e-06,1.202e-05,4.611e-05
6.855e-05,1.354e-04,7.895e-05,9.882e-05,1.037e-05,1.339e-05,5.871e-05
6.533e-05,1.416e-04,2.056e-06,6.127e-05,3.433e-05,1.810e-05,8.520e-06
4.351e-05,1.538e-04,3.889e-05,3.815e-05,2.396e-05,6.332e-05,4.178e-05
1.335e-05,1.125e-04,4.762e-05,3.695e-05,2.348e-05,1.372e-05,2.963e-05
2.050e-05,1.509e-04,8.079e-05,1.183e-04,3.231e-05,1.656e-05,5.661e-05
3.028e-05,2.081e-04,1.407e-05,1.335e-05,1.101e-04,2.721e-05,2.626e-05
1.311e-05,1.869e-04,6.258e-07,1.884e-05,3.946e-05,3.825e-05,2.311e-05
3.088e-05,1.392e-04,1.106e-05,6.533e-05,8.953e-05,1.155e-05,5.724e-05
4.458e-05,1.228e-04,9.775e-06,7.629e-06,6.545e-05,9.939e-06,8.680e-07
3.707e-05,1.757e-04,7.218e-05,5.722e-05,7.570e-05,6.225e-06,1.867e-05
8.011e-05,1.702e-04,9.269e-06,5.341e-05,7.308e-05,3.583e-05,4.894e-05
2.182e-05,1.290e-04,5.090e-05,5.484e-06,1.132e-05,3.075e-05,5.814e-05
2.313e-05,1.814e-04,7.239e-05,9.608e-05,3.457e-06,1.026e-05,4.629e-05
8.059e-05,2.086e-04,3.457e-06,6.032e-05,4.590e-05,2.120e-05,7.037e-06
4.935e-05,1.426e-04,6.050e-05,1.009e-04,4.351e-05,1.684e-05,8.985e-06
5.412e-05,1.462e-04,2.441e-05,7.939e-05,2.038e-05,4.720e-05,5.702e-05
3.207e-05,1.352e-04,2.396e-05,2.742e-05,1.185e-04,3.554e-05,7.559e-05
6.056e-05,1.898e-04,5.308e-05,2.909e-05,1.597e-05,3.408e-05,1.721e-06
8.905e-05,1.118e-04,8.842e-05,3.552e-05,6.557e-06,8.394e-05,1.334e-04
5.293e-05,1.390e-04,9.319e-05,3.791e-05,2.849e-05,9.057e-05,1.279e-04
1.097e-05,1.404e-04,6.706e-06,6.199e-05,7.081e-05,1.724e-05,2.582e-05
1.788e-05,1.814e-04,1.548e-04,2.313e-05,1.026e-04,1.477e-05,7.170e-05
1.097e-05,2.408e-04,1.067e-05,3.099e-05,1.293e-04,7.319e-05,5.521e-06
2.623e-05,9.441e-05,1.240e-05,2.575e-05,5.519e-05,1.011e-04,2.524e-05
4.125e-05,1.004e-04,1.013e-05,7.439e-05,7.069e-05,4.228e-05,1.042e-05
1.065e-04,1.237e-04,3.105e-05,1.376e-04,2.086e-05,2.499e-05,2.756e-05
