kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.39714,0.97215956,1.9047301,-1.4187924,-0.039883945,-0.26487663,-0.045678362
234.08498,0.9797816,1.9037648,-1.4170738,-0.03995544,-0.2688485,-0.045890197
240.11919,0.98621565,1.9037341,-1.4160472,-0.039985944,-0.2729101,-0.046168573
246.5016,0.99161667,1.9042696,-1.4156655,-0.04002853,-0.27705827,-0.046480246
253.20839,0.99623185,1.9054941,-1.4158175,-0.040145192,-0.28125897,-0.046814576
260.22202,1.0000626,1.9074224,-1.4164482,-0.040234957,-0.28549746,-0.04719965
267.53107,1.0031198,1.9098928,-1.4176135,-0.040369693,-0.2898879,-0.04749825
275.12915,1.005656,1.9128726,-1.4192175,-0.04051179,-0.2942744,-0.047813646
283.0014,1.0076494,1.9164219,-1.4213146,-0.0406794,-0.2988117,-0.048198
291.13986,1.0091563,1.9205037,-1.4238619,-0.04085468,-0.30350694,-0.048629366
299.54092,1.0102309,1.9249959,-1.4267744,-0.041064683,-0.3082082,-0.04904691
308.18716,1.0110161,1.9299661,-1.4300692,-0.041172896,-0.3129757,-0.04938981
317.0764,1.0115125,1.9352934,-1.4337548,-0.0413937,-0.31778428,-0.049841307
326.20868,1.0117428,1.9409975,-1.4377428,-0.041696582,-0.32263267,-0.05029946
335.5664,1.011845,1.9471488,-1.4420756,-0.041931573,-0.32753754,-0.05078595
345.15738,1.0117062,1.9537154,-1.4467565,-0.042128373,-0.3326142,-0.051220007
354.9714,1.0113657,1.96057,-1.4516972,-0.042380456,-0.33766904,-0.051670782
364.99814,1.0109339,1.9677553,-1.4569061,-0.04267033,-0.34278992,-0.05214373
375.23996,1.0104498,1.9751947,-1.4624463,-0.042959575,-0.34795603,-0.052685417
385.6945,1.0099058,1.9829229,-1.4682769,-0.043260578,-0.35308585,-0.053251386
396.3578,1.0092994,1.990976,-1.4743185,-0.043539647,-0.35835323,-0.053759873
407.2339,1.0086272,1.9993248,-1.480617,-0.04378203,-0.36371475,-0.05432921
418.30728,1.0078963,2.0079355,-1.4871535,-0.044083137,-0.36914197,-0.054896586
429.5732,1.0071517,2.0167084,-1.4939142,-0.04442397,-0.37466034,-0.055385567
441.04184,1.0064037,2.0258613,-1.5008124,-0.044729594,-0.38016602,-0.05596704
452.71512,1.0056348,2.0352201,-1.5079943,-0.045032177,-0.38571092,-0.056554638
464.58826,1.0048882,2.044761,-1.5153314,-0.045393262,-0.39131838,-0.057186343
476.6501,1.0041655,2.0545824,-1.5228904,-0.045741145,-0.3969757,-0.05777017
488.9084,1.0034504,2.0645618,-1.5306325,-0.046113495,-0.40274876,-0.058342263
501.37262,1.0027959,2.0747519,-1.5385648,-0.046524245,-0.4085085,-0.058891095
514.017,1.0020673,2.0851862,-1.546767,-0.046938483,-0.4143611,-0.059556194
526.8487,1.0014082,2.0957289,-1.5551449,-0.047340278,-0.42013496,-0.06021838
539.8892,1.000832,2.106496,-1.5636486,-0.047717948,-0.42603147,-0.06083473
553.1236,1.0002569,2.1173987,-1.5723273,-0.048107374,-0.4320335,-0.06147472
566.5546,0.99972075,2.1284974,-1.5811981,-0.04847299,-0.4380456,-0.062171347
580.1675,0.99919915,2.1398222,-1.5901282,-0.04892944,-0.4441026,-0.06289552
593.9912,0.99874085,2.1513207,-1.5993199,-0.049392376,-0.45012397,-0.063553184
608.00836,0.9983494,2.1629865,-1.608678,-0.049742986,-0.45614883,-0.06407976
622.22107,0.9979627,2.1748214,-1.6181655,-0.050092462,-0.46220717,-0.06461594
636.61383,0.9975548,2.1867924,-1.6277575,-0.050521914,-0.46839345,-0.06526024
651.1807,0.99717957,2.1989949,-1.6374556,-0.05099066,-0.4747888,-0.06600994
665.96906,0.9968483,2.211362,-1.6472595,-0.051525984,-0.48108143,-0.0666887
680.9433,0.9965434,2.2238755,-1.6572715,-0.052097905,-0.48741618,-0.067405164
696.10693,0.9963445,2.2364357,-1.6674018,-0.052532572,-0.49376637,-0.06811326
711.45886,0.9962482,2.2490695,-1.6777189,-0.05304158,-0.5001958,-0.06878863
727.00543,0.99611706,2.2618163,-1.6882435,-0.053525347,-0.50665605,-0.06960609
742.75037,0.9960454,2.2748368,-1.6988188,-0.05399612,-0.51317966,-0.07040423
758.7014,0.9960039,2.288017,-1.7094575,-0.054469604,-0.51975685,-0.07112849
774.8348,0.99600583,2.30124,-1.7202436,-0.05504367,-0.5263767,-0.07189217
791.17035,0.9960445,2.314505,-1.73113,-0.055559207,-0.53307,-0.07255144
807.71796,0.99612623,2.327991,-1.7421979,-0.056025345,-0.5397106,-0.07332057
824.4317,0.9962034,2.3416643,-1.7533784,-0.056494657,-0.5463568,-0.07409072
841.32214,0.9962854,2.3554173,-1.7646583,-0.05697413,-0.5529917,-0.07489478
858.4263,0.9964256,2.3692534,-1.7760357,-0.057526413,-0.5596647,-0.07568976
875.7317,0.9966606,2.3830879,-1.7874801,-0.05805293,-0.5663929,-0.076497234
893.21277,0.9969257,2.397123,-1.7990707,-0.058601994,-0.5731863,-0.07727167
910.89,0.9971937,2.411316,-1.8107893,-0.059157062,-0.58000803,-0.07806647
928.79126,0.99755627,2.4255886,-1.8226438,-0.059729386,-0.5868469,-0.07888278
946.90424,0.9980128,2.4400773,-1.8346212,-0.060304854,-0.5937651,-0.07967051
965.22595,0.9984674,2.4546487,-1.846662,-0.060869742,-0.60068595,-0.08047036
983.7616,0.99893266,2.469304,-1.8587755,-0.06143679,-0.60756826,-0.08129089
1002.4958,0.9994737,2.4840786,-1.8709722,-0.062060017,-0.6144711,-0.082102
1021.4319,0.9999946,2.4989178,-1.8832939,-0.062628046,-0.6214765,-0.0828729
1040.5442,1.0004625,2.5138998,-1.8958501,-0.063208535,-0.62858874,-0.08366886
1059.8671,1.0010226,2.5288904,-1.9083955,-0.06377661,-0.6356589,-0.08452736
1079.3911,1.001608,2.5439992,-1.9210128,-0.06438103,-0.64270616,-0.085368775
1099.1057,1.0022061,2.559195,-1.9337292,-0.06496079,-0.6497925,-0.08622191
1119.0311,1.0028667,2.5744393,-1.946657,-0.065564685,-0.65695465,-0.08703784
1139.1511,1.003533,2.5898142,-1.9595994,-0.066175364,-0.66408825,-0.08785789
1159.48,1.0042651,2.6053634,-1.9726223,-0.066794276,-0.67126155,-0.08863587
1180.0128,1.0049903,2.621015,-1.9857411,-0.06742944,-0.67845577,-0.089509025
1200.7418,1.005715,2.636715,-1.9989477,-0.0680543,-0.6855915,-0.090369895
1221.6724,1.0065286,2.652491,-2.0122771,-0.0686516,-0.69273686,-0.09119125
1242.8597,1.007448,2.6683226,-2.0256667,-0.069293246,-0.699882,-0.09209988
1264.2526,1.008424,2.684266,-2.0391505,-0.070021465,-0.7070467,-0.092980094
1285.8365,1.0093606,2.7003274,-2.0527413,-0.07072288,-0.7142695,-0.093874454
1307.6018,1.0102319,2.7164016,-2.0663748,-0.07135349,-0.72151667,-0.094757155
1329.5798,1.0111084,2.7325583,-2.0801206,-0.072001,-0.7288467,-0.09563526
1351.7715,1.0120641,2.7488186,-2.0939488,-0.07264246,-0.7361787,-0.096527554
1374.1583,1.0130703,2.7651832,-2.107825,-0.07328385,-0.7434177,-0.097396925
1396.7657,1.0141304,2.7816677,-2.1218116,-0.074033044,-0.75066614,-0.09833296
1419.5901,1.0151999,2.798254,-2.1358988,-0.0747595,-0.7579263,-0.099257685
1442.6091,1.0162859,2.8148413,-2.150059,-0.07547209,-0.7651659,-0.10009615
1465.8403,1.0173689,2.8314822,-2.1643302,-0.07622197,-0.7724103,-0.10097491
1489.3058,1.0184842,2.848265,-2.178724,-0.07695621,-0.7796911,-0.10191479
1512.917,1.0196409,2.8651266,-2.1931412,-0.07765278,-0.78696877,-0.10286874
1536.7043,1.0208207,2.8820384,-2.2076237,-0.078342296,-0.7942349,-0.103866026
1560.7218,1.0219043,2.8990293,-2.2222025,-0.07903041,-0.80150396,-0.10482168
1584.9327,1.0229919,2.9161675,-2.236822,-0.07974698,-0.8088241,-0.10570945
1609.3588,1.0241399,2.933408,-2.251492,-0.08048387,-0.81617844,-0.10654187
1634.0018,1.0253979,2.9506476,-2.2662861,-0.081129275,-0.82340866,-0.10739873
1658.8807,1.0266663,2.9679747,-2.28109,-0.08180605,-0.8306454,-0.10824811
1683.9707,1.0279915,2.9853535,-2.2959816,-0.082550734,-0.8379262,-0.10911746
1709.2532,1.02931,3.0027838,-2.3109882,-0.08334268,-0.8452468,-0.11002439
1734.7343,1.0306079,3.0202348,-2.326084,-0.08405842,-0.8525591,-0.1109419
1760.4283,1.0319164,3.0377996,-2.3412554,-0.08482562,-0.85981905,-0.11181538
1786.3519,1.0332437,3.0555017,-2.3565302,-0.08563161,-0.8670685,-0.11270633
1812.508,1.0346175,3.0733526,-2.3719082,-0.08637234,-0.8743652,-0.11364553
1838.9031,1.0359452,3.0911486,-2.3873427,-0.08719678,-0.88177156,-0.11455635
1865.4854,1.0372714,3.109007,-2.402782,-0.08797349,-0.889155,-0.115537204
