kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.2779,0.9719546,1.3710737,-1.0611365,-0.21281473,-0.040035997,-0.30812222
233.86652,0.98092806,1.371548,-1.059849,-0.21268532,-0.041100208,-0.30982417
239.8343,0.9886795,1.3722758,-1.0589665,-0.21268134,-0.042101074,-0.31158724
246.17078,0.9952946,1.3733445,-1.0584308,-0.21277949,-0.04295488,-0.31350377
252.86372,1.0010102,1.3747599,-1.0581657,-0.21294783,-0.043780398,-0.31541288
259.88763,1.0057615,1.3763891,-1.0582757,-0.21321718,-0.044623386,-0.31747037
267.2391,1.009706,1.378433,-1.0588156,-0.21362121,-0.04540549,-0.31961092
274.90558,1.0129831,1.3806165,-1.0594922,-0.21407662,-0.0462701,-0.32182735
282.86945,1.0157037,1.3829253,-1.0604497,-0.21451375,-0.04710119,-0.3240812
291.1221,1.0177915,1.3854582,-1.0616735,-0.2150045,-0.04790775,-0.32639885
299.6639,1.0194008,1.3882004,-1.0631434,-0.21569777,-0.048716817,-0.3287595
308.47763,1.020668,1.3912582,-1.0648489,-0.21646051,-0.04944573,-0.33129114
317.56793,1.0216085,1.3944842,-1.0668854,-0.2172746,-0.05015969,-0.33385497
326.91583,1.0222187,1.3979461,-1.0690948,-0.21813345,-0.050891433,-0.33647996
336.52686,1.0226216,1.4016539,-1.0714463,-0.21902783,-0.051625405,-0.339137
346.38623,1.0228121,1.4054317,-1.0739546,-0.2200352,-0.052427355,-0.34189594
356.49997,1.0227829,1.4093876,-1.0766932,-0.22107264,-0.05311576,-0.3447161
366.8538,1.022615,1.4136078,-1.0796171,-0.22213958,-0.053799648,-0.3476003
377.45786,1.0223389,1.4180186,-1.0826874,-0.22323363,-0.054518502,-0.35055068
388.2956,1.0218996,1.4226261,-1.0859535,-0.22434388,-0.055259917,-0.3534956
399.3756,1.0213541,1.4273835,-1.0893666,-0.22556289,-0.055980835,-0.35652888
410.68958,1.0207375,1.4322507,-1.0929422,-0.22684507,-0.056724403,-0.35961694
422.2247,1.0200696,1.4372544,-1.0966997,-0.22818105,-0.05748253,-0.3627718
433.98682,1.0193789,1.4423532,-1.1005837,-0.22958751,-0.058266554,-0.36598933
445.97208,1.0186303,1.4475479,-1.104511,-0.23102908,-0.059040133,-0.3692463
458.18527,1.0178552,1.4528646,-1.1086394,-0.23252054,-0.05981407,-0.37253386
470.6202,1.0171059,1.4583652,-1.1128898,-0.23401037,-0.060514938,-0.37587553
483.27692,1.0163497,1.4640622,-1.117238,-0.23547198,-0.06124666,-0.37925994
496.1705,1.015587,1.4698416,-1.1216937,-0.23705967,-0.061985094,-0.38265124
509.28934,1.0148445,1.475743,-1.1262896,-0.23867865,-0.06275254,-0.38610703
522.6343,1.0141519,1.4817194,-1.1309333,-0.2403001,-0.06357655,-0.38963106
536.2171,1.0134479,1.4877812,-1.1356544,-0.24197373,-0.064366184,-0.39318073
550.0235,1.0127603,1.4939057,-1.1404916,-0.24369113,-0.06512868,-0.3967328
564.041,1.0120205,1.500143,-1.1454393,-0.24542017,-0.06591322,-0.40034056
578.27936,1.0113007,1.5065039,-1.1505214,-0.24720971,-0.066699885,-0.40395913
592.7459,1.0106354,1.5129688,-1.155671,-0.24908502,-0.06745469,-0.40757707
607.4484,1.0100029,1.5194898,-1.1609284,-0.25101045,-0.068222694,-0.41126305
622.3688,1.009395,1.5261066,-1.166259,-0.25290644,-0.069042526,-0.4150287
637.5101,1.0087891,1.5327865,-1.1716344,-0.25480902,-0.06987079,-0.4188022
652.87146,1.008235,1.5395509,-1.1770958,-0.25673592,-0.070707195,-0.42258656
668.4881,1.007734,1.546331,-1.1826508,-0.25875464,-0.07159952,-0.42642817
684.34143,1.0072333,1.5531766,-1.1883025,-0.26075938,-0.0724146,-0.4302461
700.41833,1.0068125,1.5601068,-1.193961,-0.26269147,-0.07321464,-0.4340355
716.7241,1.0064113,1.5671108,-1.1997207,-0.26471224,-0.0739658,-0.43791482
733.249,1.0060098,1.5742218,-1.2055744,-0.26683238,-0.074714296,-0.44181472
750.01666,1.0056347,1.581428,-1.2115647,-0.2689694,-0.07554764,-0.44574046
767.027,1.0052534,1.5886737,-1.2176591,-0.27110568,-0.0763582,-0.4497167
784.27527,1.0048883,1.5959945,-1.2238389,-0.27328017,-0.07714979,-0.4537066
801.75354,1.0045531,1.6033584,-1.230086,-0.27553654,-0.07794905,-0.457724
819.4728,1.0042515,1.6107583,-1.2363632,-0.27783415,-0.078803346,-0.46177968
837.43195,1.0039694,1.6182365,-1.2426815,-0.28010646,-0.07960244,-0.46588606
855.6184,1.0037327,1.6258224,-1.2490722,-0.28238806,-0.08037954,-0.47001222
874.04614,1.0035686,1.633472,-1.2555928,-0.28474942,-0.08113565,-0.4741186
892.71185,1.0033885,1.6411958,-1.2620933,-0.28719947,-0.08193818,-0.4782278
911.64166,1.003228,1.6490545,-1.2686101,-0.28961512,-0.082748026,-0.48236656
930.81714,1.0030614,1.6569822,-1.275215,-0.29202786,-0.083607055,-0.4865257
950.21564,1.0029653,1.664902,-1.2818873,-0.2944612,-0.08442927,-0.49071193
969.8552,1.002893,1.6728597,-1.2885935,-0.2968928,-0.0852424,-0.49493617
989.76636,1.0028598,1.6808698,-1.2954018,-0.2993838,-0.086098395,-0.4992267
1009.93286,1.002847,1.6889182,-1.3023001,-0.30188164,-0.087005064,-0.5035263
1030.3313,1.0028222,1.6970423,-1.3091631,-0.30445266,-0.0878191,-0.50783193
1050.9636,1.0028158,1.7052556,-1.3160939,-0.30708072,-0.0886083,-0.5121023
1071.8353,1.0028317,1.7135301,-1.3231171,-0.3097434,-0.089398205,-0.51639724
1092.9666,1.0028263,1.7218001,-1.3301834,-0.31244203,-0.09024881,-0.520705
1114.3611,1.0028611,1.7301414,-1.337315,-0.31515756,-0.09109608,-0.52501655
1136.0057,1.0029484,1.738486,-1.3444691,-0.3179203,-0.091901995,-0.5293232
1157.918,1.0030456,1.7468581,-1.3516504,-0.32067832,-0.09278021,-0.5336483
1180.0725,1.0031639,1.755249,-1.3589207,-0.32347062,-0.0936444,-0.5379898
1202.4633,1.003319,1.7637018,-1.3662951,-0.32626423,-0.094485976,-0.54234093
1225.1139,1.003529,1.7722614,-1.3737358,-0.32906553,-0.09531312,-0.5466672
1248.0675,1.0038368,1.7808187,-1.3811742,-0.33181962,-0.09617951,-0.5509771
1271.3165,1.004114,1.7894669,-1.3886435,-0.33463535,-0.097055696,-0.55529946
1294.8251,1.0043501,1.7981144,-1.3961383,-0.3375303,-0.09784012,-0.55968326
1318.5735,1.0045657,1.8067917,-1.4036827,-0.3404635,-0.09858824,-0.56409305
1342.5873,1.0048138,1.8154993,-1.4113008,-0.34341407,-0.09943022,-0.56851894
1366.8588,1.0050848,1.824249,-1.4189498,-0.3463855,-0.10027498,-0.5729303
1391.4,1.0053566,1.8330343,-1.4266158,-0.349383,-0.10112309,-0.57731855
1416.2144,1.0056603,1.8418878,-1.434394,-0.35243642,-0.10192964,-0.5816678
1441.3396,1.0059559,1.8507766,-1.4422133,-0.35544112,-0.10276139,-0.5860312
1466.7319,1.0062296,1.8597234,-1.450125,-0.35854775,-0.10356573,-0.5904581
1492.3718,1.0065461,1.8686976,-1.4580265,-0.36161914,-0.104361944,-0.5949208
1518.2678,1.0068667,1.8777843,-1.4660388,-0.3647807,-0.10515801,-0.59942335
1544.4075,1.0072103,1.8868127,-1.4740735,-0.3679484,-0.10591633,-0.60396415
1570.8162,1.0075778,1.8958886,-1.4821136,-0.37116805,-0.10676067,-0.6084755
1597.5134,1.0079234,1.9049873,-1.4900969,-0.37443975,-0.10764464,-0.6129779
1624.4882,1.0082457,1.9141034,-1.4981303,-0.37771833,-0.10852744,-0.6174399
1651.7029,1.0086219,1.9232004,-1.5062777,-0.38101304,-0.10936975,-0.6218218
1679.1562,1.0090585,1.9323422,-1.5145751,-0.38432035,-0.11012066,-0.6262757
1706.8794,1.0094546,1.9415096,-1.5229164,-0.3876525,-0.1108195,-0.63069737
1734.9138,1.0098286,1.9507829,-1.5313679,-0.39099154,-0.111499116,-0.6351379
1763.2465,1.010182,1.9601339,-1.5398779,-0.39434603,-0.112191536,-0.63955855
1791.8666,1.010598,1.9695455,-1.5484444,-0.39770275,-0.112900145,-0.644054
1820.8025,1.0109875,1.9790041,-1.557007,-0.40110195,-0.113612995,-0.6485905
1850.0364,1.0113539,1.9885544,-1.5655924,-0.4045363,-0.11432888,-0.6531042
1879.5704,1.0117003,1.9981463,-1.5742229,-0.4079877,-0.11503296,-0.6576083
1909.3916,1.0120775,2.0078714,-1.5829526,-0.41147485,-0.11574011,-0.66206664
1939.4861,1.0124586,2.0176268,-1.5917624,-0.41499302,-0.116452895,-0.6665502
1969.857,1.012862,2.0274796,-1.6006383,-0.41849753,-0.11713916,-0.67105496
2000.5087,1.0132567,2.0373728,-1.6095492,-0.42201474,-0.117816575,-0.67555
2031.4681,1.0136609,2.0472755,-1.6184996,-0.42557585,-0.11854354,-0.6800689
2062.7446,1.0140762,2.057216,-1.627471,-0.4291631,-0.11927939,-0.6846153
2094.3376,1.0144738,2.0672007,-1.6364828,-0.43276408,-0.12000661,-0.68915504
2126.2275,1.0148776,2.0772347,-1.6455529,-0.4363929,-0.12071962,-0.6937116
2158.4043,1.0153232,2.087328,-1.6546813,-0.44006887,-0.121425375,-0.69828767
2190.8806,1.015766,2.0975213,-1.6638714,-0.4437882,-0.1221229,-0.7028423
2223.6616,1.0161893,2.107742,-1.6730982,-0.44752422,-0.122811146,-0.7073867
2256.7554,1.0166296,2.1180182,-1.6823668,-0.45127645,-0.12348656,-0.7119145
2290.176,1.0171021,2.1283844,-1.691702,-0.45502564,-0.124162935,-0.71645254
2323.9167,1.0175618,2.13884,-1.7010726,-0.458779,-0.124852315,-0.7210012
2357.9614,1.0179895,2.14934,-1.7104839,-0.46257874,-0.12554236,-0.72556776
2392.3525,1.0183868,2.159927,-1.7199724,-0.46637845,-0.12623231,-0.73010045
2427.0332,1.0188158,2.1705582,-1.7295386,-0.47021222,-0.12695153,-0.73466533
2461.9985,1.0192446,2.1812055,-1.7391242,-0.47405434,-0.12767588,-0.7392399
2497.2542,1.0196669,2.1918855,-1.7487345,-0.4779046,-0.12839471,-0.7438051
2532.803,1.0200815,2.2025979,-1.7583697,-0.48176286,-0.12910776,-0.74836093
2568.6484,1.0204887,2.2133434,-1.7680547,-0.48564586,-0.12982425,-0.75289434
2604.8306,1.0209002,2.2241087,-1.7778143,-0.48959485,-0.13054457,-0.75737566
2641.3137,1.0212902,2.2348378,-1.7875633,-0.4935821,-0.13124019,-0.7618479
2678.0913,1.0216914,2.245572,-1.7973797,-0.49759462,-0.13191977,-0.76636356
2715.1917,1.0220952,2.2563932,-1.8072819,-0.50163066,-0.13258539,-0.7708769
2752.6052,1.0225277,2.2672582,-1.8172227,-0.5056723,-0.13324538,-0.77538735
2790.3132,1.023017,2.2781646,-1.8272017,-0.5097162,-0.13390155,-0.7798998
2828.319,1.0234972,2.289103,-1.8372053,-0.51376766,-0.13455276,-0.7844011
2866.6375,1.0239854,2.3001444,-1.8472738,-0.5178681,-0.13516752,-0.7889373
2905.278,1.0244774,2.3112867,-1.8574072,-0.52201486,-0.1357462,-0.79350513
2944.2402,1.024954,2.3224635,-1.8675687,-0.5261694,-0.13631871,-0.79806024
2983.532,1.0254381,2.3337185,-1.8778065,-0.5303574,-0.1368984,-0.8026069
3023.1907,1.0259309,2.3450346,-1.8880665,-0.5345609,-0.13750644,-0.8071368
3063.1528,1.0264084,2.3564665,-1.8984002,-0.53876776,-0.1381482,-0.81168145
3103.3984,1.0268412,2.3680048,-1.908816,-0.5430026,-0.13877924,-0.81625015
3143.9482,1.0272706,2.3795538,-1.9192367,-0.54723656,-0.13940233,-0.8208081
3184.824,1.0276936,2.391111,-1.9296625,-0.55146813,-0.14001626,-0.82535535
3226.0203,1.0281262,2.4027252,-1.9401709,-0.55571234,-0.14063601,-0.82991326
3267.5361,1.0285587,2.4143744,-1.950718,-0.559953,-0.14124157,-0.8344572
3309.3633,1.0289791,2.4260485,-1.9612852,-0.5641925,-0.14183949,-0.83898205
3351.4744,1.0293872,2.4378083,-1.9719154,-0.568519,-0.14241347,-0.84349567
3393.8708,1.02978,2.4496028,-1.9825815,-0.5728689,-0.14301832,-0.8479969
3436.5469,1.0302225,2.4614809,-1.9933127,-0.5772631,-0.14366567,-0.85250694
3479.5652,1.0307025,2.4733484,-2.0040438,-0.58166003,-0.1443319,-0.85703367
3522.9214,1.031164,2.485246,-2.0147996,-0.5860617,-0.14499041,-0.8615455
3566.604,1.0316093,2.4971728,-2.025578,-0.5904679,-0.14564176,-0.8660429
