kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.23662,0.9927548,0.08991243,0.5329527,-0.39037642,-0.048058636,-0.01242343,-0.15433222
234.1022,0.99644303,0.090427004,0.5294847,-0.38688895,-0.047385763,-0.011969838,-0.15411383
240.51898,0.99904704,0.09238621,0.52669764,-0.3834071,-0.046779547,-0.011958037,-0.15400839
247.40228,1.0008988,0.09471638,0.524153,-0.38016546,-0.0461842,-0.012086902,-0.15389106
254.6933,1.0022765,0.09709486,0.5216898,-0.3771272,-0.045676764,-0.012309436,-0.15383601
262.35437,1.0032496,0.099379174,0.51925087,-0.37422362,-0.045155484,-0.01253048,-0.15382516
270.35748,1.0039377,0.10153311,0.51679945,-0.3715352,-0.044586755,-0.0127781965,-0.15387017
278.67838,1.0043311,0.10357818,0.5143156,-0.3690688,-0.04398842,-0.013038997,-0.15395224
287.2485,1.0044016,0.10558647,0.51204735,-0.36675802,-0.043498263,-0.013221059,-0.15394536
296.04114,1.0043595,0.10757078,0.5099191,-0.36454818,-0.043036453,-0.013444874,-0.1539439
305.05777,1.0041697,0.1095696,0.50778055,-0.3623888,-0.042618226,-0.013690088,-0.15409915
314.27768,1.0039116,0.11160131,0.50565624,-0.36032245,-0.042227987,-0.01385105,-0.1542385
323.69705,1.0035969,0.113622144,0.5035418,-0.35831347,-0.041849893,-0.014005993,-0.15438122
333.314,1.0032638,0.11566266,0.50148636,-0.35639876,-0.041485284,-0.0141564645,-0.15456572
343.12375,1.0029356,0.11769435,0.49954778,-0.35456243,-0.041149117,-0.014364008,-0.1547399
353.10422,1.0025623,0.119734734,0.49777234,-0.35278875,-0.040849548,-0.0145181455,-0.15492858
363.25555,1.002188,0.12180875,0.49602383,-0.35104665,-0.04055544,-0.014676515,-0.15515605
373.58115,1.0017712,0.12392647,0.4943182,-0.34934554,-0.04024086,-0.014844183,-0.15544339
384.08264,1.0013233,0.12606965,0.4926307,-0.34767434,-0.039928336,-0.015004758,-0.15573981
394.76074,1.0008612,0.12823541,0.4909565,-0.34602615,-0.039626412,-0.015160117,-0.15603504
405.6076,1.0004923,0.13044675,0.48934478,-0.34442082,-0.039366335,-0.015302453,-0.15639701
416.60663,1.0001373,0.13261202,0.48813987,-0.34307355,-0.039118405,-0.015394185,-0.15680954
427.75632,0.9996152,0.13473819,0.4873701,-0.34196323,-0.038842153,-0.015490565,-0.15722045
