foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
5.901e-05,3.672e-04,4.263e-04,3.302e-05,1.025e-05,4.274e-05,1.141e-05,1.870e-05
1.016e-04,1.910e-04,2.795e-04,2.253e-05,4.292e-05,8.762e-06,4.331e-07,7.210e-06
1.729e-05,3.245e-04,1.614e-04,3.995e-05,8.881e-06,1.550e-05,8.861e-06,4.458e-05
9.120e-05,3.026e-04,6.878e-05,2.891e-06,8.041e-05,5.484e-05,3.647e-05,5.697e-05
3.052e-05,4.787e-04,8.821e-06,1.363e-05,1.258e-05,3.815e-06,7.171e-06,1.966e-05
6.318e-06,4.792e-04,6.157e-05,7.336e-05,1.907e-05,4.244e-05,4.518e-05,1.332e-05
6.986e-05,3.660e-04,9.304e-05,2.374e-05,5.585e-05,6.998e-05,3.364e-05,8.687e-06
6.258e-05,4.468e-04,1.109e-04,2.940e-05,9.340e-05,4.792e-05,2.078e-05,2.200e-05
4.017e-05,4.766e-04,1.209e-04,1.107e-04,3.016e-05,4.530e-06,1.557e-05,2.650e-05
8.082e-05,3.953e-04,1.233e-04,4.102e-05,8.941e-06,5.794e-05,2.238e-05,1.362e-05
6.974e-05,4.861e-04,1.234e-04,9.772e-05,4.816e-05,1.014e-04,5.077e-06,4.449e-05
6.723e-05,5.069e-04,1.224e-04,5.372e-05,6.700e-05,1.290e-04,7.126e-06,2.761e-05
3.636e-05,5.014e-04,1.125e-04,6.075e-05,1.264e-05,6.706e-05,8.228e-06,2.160e-05
1.240e-05,4.218e-04,9.304e-05,5.685e-05,3.272e-05,4.238e-05,1.921e-06,4.673e-05
5.209e-05,4.566e-04,7.105e-05,6.199e-05,7.105e-05,4.196e-05,3.375e-05,8.531e-06
4.232e-05,4.802e-04,5.037e-05,1.303e-04,2.706e-05,2.968e-05,6.616e-05,6.491e-06
8.345e-05,4.482e-04,3.117e-05,7.467e-05,5.692e-05,5.901e-06,3.893e-05,2.217e-05
8.392e-05,4.654e-04,1.198e-05,5.832e-05,9.161e-05,1.308e-04,1.426e-05,3.211e-06
1.199e-04,4.604e-04,5.424e-06,1.840e-05,3.529e-05,9.733e-05,9.321e-06,3.401e-05
4.983e-05,3.726e-04,2.813e-05,7.202e-05,1.651e-05,4.542e-05,3.586e-05,5.033e-05
6.390e-05,3.929e-04,5.472e-05,5.513e-05,2.688e-05,1.246e-05,3.693e-05,9.198e-06
4.184e-05,4.399e-04,7.033e-05,1.117e-04,2.068e-05,1.389e-05,4.646e-05,5.442e-05
6.688e-05,4.258e-04,7.713e-05,1.023e-04,8.285e-06,3.517e-06,3.372e-05,1.000e-06
5.138e-05,4.480e-04,7.814e-05,8.963e-05,8.255e-05,5.513e-05,5.245e-05,1.953e-05
5.972e-05,4.737e-04,7.588e-05,9.330e-05,1.101e-04,1.032e-04,1.930e-05,3.121e-05
5.639e-05,5.109e-04,7.135e-05,6.253e-05,5.001e-05,7.629e-05,2.294e-05,1.953e-05
3.397e-05,5.043e-04,6.908e-05,5.460e-05,6.980e-05,4.917e-05,5.544e-05,1.851e-06
7.510e-06,3.860e-04,7.242e-05,4.394e-05,5.376e-05,5.442e-05,2.903e-05,4.236e-06
4.768e-07,3.726e-04,7.403e-05,1.803e-06,2.623e-05,3.457e-05,4.062e-06,3.657e-05
1.287e-05,4.482e-04,7.272e-05,5.177e-05,2.551e-05,3.630e-05,1.539e-05,3.380e-05
7.868e-06,4.199e-04,7.260e-05,7.075e-05,1.842e-05,3.731e-05,4.107e-05,8.786e-06
4.029e-05,3.905e-04,7.105e-05,3.780e-05,5.114e-05,4.488e-05,3.336e-05,1.953e-05
2.968e-05,3.958e-04,6.479e-05,6.999e-05,7.486e-05,4.649e-05,2.079e-05,4.821e-05
2.253e-05,4.437e-04,5.513e-05,5.668e-05,9.412e-05,6.193e-05,3.769e-05,5.350e-05
5.078e-05,4.258e-04,4.214e-05,6.756e-05,2.718e-05,2.986e-05,4.103e-05,2.963e-06
5.996e-05,4.063e-04,4.810e-05,8.439e-05,5.543e-05,3.386e-05,3.208e-05,5.113e-06
4.053e-06,4.036e-04,5.370e-05,1.055e-04,9.972e-05,1.675e-05,2.109e-05,1.386e-05
5.758e-05,3.867e-04,5.531e-05,1.052e-04,1.176e-04,4.238e-05,5.661e-05,1.967e-05
1.113e-04,3.917e-04,5.239e-05,9.546e-05,1.420e-04,8.684e-05,6.845e-05,1.819e-05
5.674e-05,4.559e-04,4.727e-05,5.715e-05,4.470e-05,1.150e-05,1.384e-05,1.229e-05
6.628e-05,4.702e-04,4.053e-05,1.089e-04,2.193e-05,3.159e-06,2.943e-07,4.528e-05
5.484e-05,4.516e-04,4.059e-05,8.704e-05,4.053e-06,2.170e-05,7.805e-06,4.813e-05
