kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.045,0.96610487,2.4119012,-1.8922393,-0.40796366,-0.06646683,-0.4812883
233.40283,0.97606033,2.416257,-1.8918314,-0.40818903,-0.06903717,-0.4844332
239.13997,0.9847918,2.420776,-1.8920704,-0.40861294,-0.07136694,-0.48772138
245.24226,0.9924257,2.4256275,-1.8929794,-0.40921098,-0.0734733,-0.4911315
251.67595,0.99899685,2.4307575,-1.8945692,-0.4100566,-0.07546896,-0.4946007
258.4445,1.0047008,2.436277,-1.8966236,-0.41102982,-0.07727438,-0.498241
265.52,1.0096568,2.4422712,-1.8992797,-0.4121448,-0.07894048,-0.50200075
272.9094,1.0138978,2.4485428,-1.9024346,-0.4134412,-0.080603994,-0.5058688
280.59045,1.0174518,2.4551826,-1.9060535,-0.41489378,-0.08223401,-0.5098148
288.5405,1.0204561,2.4621973,-1.9101772,-0.4164561,-0.083714165,-0.51395804
296.76614,1.0229914,2.4695857,-1.9147817,-0.41817316,-0.08525356,-0.518209
305.26288,1.0250382,2.4772336,-1.9197325,-0.42010918,-0.0867545,-0.52248925
314.01013,1.0267797,2.4854157,-1.925133,-0.42212245,-0.0880905,-0.52693784
323.01892,1.0282121,2.4939065,-1.9309558,-0.4241586,-0.08954047,-0.5314524
332.27402,1.029398,2.5027008,-1.9371523,-0.4264088,-0.09101045,-0.53604376
341.76855,1.0303048,2.5118225,-1.9437085,-0.42877635,-0.09233081,-0.5407524
351.50516,1.0309916,2.521345,-1.9506348,-0.43124098,-0.09362148,-0.5455619
361.4695,1.0315273,2.5312467,-1.9579098,-0.4337839,-0.09489453,-0.5505719
371.66635,1.0318314,2.541499,-1.9653997,-0.43636265,-0.09626356,-0.55560553
382.09262,1.032136,2.5521164,-1.9733696,-0.4390655,-0.097663306,-0.5607073
392.7355,1.032346,2.5629177,-1.9815938,-0.44192556,-0.099100485,-0.56593
403.6035,1.0324378,2.5739596,-1.9901125,-0.4449568,-0.10046889,-0.5713389
414.68835,1.0324202,2.5853124,-1.9989066,-0.44810045,-0.10184728,-0.5767011
425.984,1.0323703,2.5969777,-2.007957,-0.45126206,-0.10319809,-0.58211625
437.4995,1.0323391,2.608911,-2.0172722,-0.45449713,-0.10451143,-0.58767766
449.23126,1.0323588,2.6211798,-2.0268347,-0.4577837,-0.1059291,-0.593235
461.17694,1.0322537,2.6336706,-2.0366294,-0.46112067,-0.10733855,-0.5989666
473.34085,1.0320879,2.6463637,-2.0466743,-0.46451128,-0.10875751,-0.6050145
485.7165,1.0319893,2.6592338,-2.056935,-0.46811086,-0.11018351,-0.61098784
498.30838,1.0318954,2.672441,-2.0674942,-0.47165483,-0.111591734,-0.6168673
511.09543,1.0317717,2.6859012,-2.0782588,-0.47530383,-0.11301348,-0.62286896
524.0855,1.0316732,2.699499,-2.0891979,-0.4791469,-0.11445939,-0.62894636
537.27985,1.0315354,2.7133262,-2.100349,-0.4829964,-0.115858905,-0.6350411
550.6686,1.031446,2.7273574,-2.1117113,-0.48693967,-0.11726609,-0.64127654
564.24896,1.0314231,2.7415838,-2.1233318,-0.49102765,-0.118810125,-0.6476607
578.0238,1.0314295,2.756062,-2.1352077,-0.49520037,-0.12038267,-0.6541014
592.0047,1.0314777,2.7707708,-2.1472337,-0.49936372,-0.12185799,-0.6606244
606.19977,1.0315341,2.7856755,-2.1594667,-0.5035979,-0.12327154,-0.66722643
620.6107,1.0316088,2.8007507,-2.171896,-0.5078751,-0.12470331,-0.673832
635.2283,1.0317388,2.8160696,-2.1845152,-0.51224357,-0.12618594,-0.6804481
650.0512,1.031955,2.831536,-2.1973302,-0.51671165,-0.12773404,-0.68714637
665.06573,1.0321684,2.8471723,-2.2103667,-0.52128315,-0.12920369,-0.69394076
680.2852,1.0323613,2.8629227,-2.2235641,-0.5260074,-0.13076906,-0.70074576
695.6952,1.0325971,2.878941,-2.236862,-0.53076404,-0.1322899,-0.70761
711.3309,1.0329256,2.895199,-2.2502656,-0.5355248,-0.13381036,-0.7145854
727.16907,1.0332602,2.9116075,-2.2639139,-0.54036206,-0.13529111,-0.7216232
743.2238,1.0336624,2.9282334,-2.2777805,-0.5451865,-0.13672735,-0.72873855
759.4894,1.0340484,2.9450362,-2.2917821,-0.5501176,-0.13826585,-0.7359179
775.9488,1.0345006,2.9619343,-2.3059008,-0.55515844,-0.13988125,-0.7430456
792.61554,1.0350436,2.978991,-2.3201485,-0.5602438,-0.14145859,-0.7503084
809.4965,1.0355992,2.9963017,-2.3346496,-0.56544524,-0.14305572,-0.75763154
826.5971,1.0361586,3.0137775,-2.34931,-0.57071745,-0.1446628,-0.76498914
843.9097,1.0367157,3.0314062,-2.3640542,-0.5760377,-0.14625159,-0.77239585
861.4048,1.0373247,3.0492473,-2.3788536,-0.58137333,-0.14775813,-0.7799103
879.11523,1.0380249,3.067192,-2.3938136,-0.5867469,-0.14939554,-0.7874158
897.0456,1.0388064,3.0851996,-2.4089854,-0.592138,-0.15106569,-0.794919
915.1919,1.0395861,3.1034071,-2.424423,-0.59768414,-0.15276618,-0.80258274
933.5433,1.0404298,3.1217177,-2.4398627,-0.6032714,-0.15449004,-0.81017935
952.0925,1.0412927,3.1401772,-2.45539,-0.60889816,-0.15606679,-0.8177212
970.8767,1.0421644,3.1587796,-2.4711604,-0.61466277,-0.15761022,-0.8253212
989.91095,1.0430605,3.1775541,-2.4871378,-0.620465,-0.15923704,-0.83306503
1009.2078,1.0440032,3.1965034,-2.503164,-0.6263552,-0.16091223,-0.8408497
1028.7423,1.0450331,3.2155778,-2.5193076,-0.632212,-0.16258858,-0.8486712
1048.5037,1.046027,3.2347357,-2.535581,-0.638146,-0.16424127,-0.8565614
1068.4714,1.0470505,3.254074,-2.5520248,-0.6442647,-0.16588049,-0.864512
1088.642,1.0481086,3.2735374,-2.5686107,-0.650453,-0.16753478,-0.8724728
1109.0297,1.0491788,3.2931325,-2.5853252,-0.6566964,-0.16920924,-0.88045716
1129.6648,1.0502933,3.3128705,-2.6020865,-0.66292185,-0.1709542,-0.88842493
1150.5558,1.0514181,3.332745,-2.6189122,-0.6692052,-0.17265998,-0.89638877
1171.6317,1.052502,3.352717,-2.6357784,-0.6755529,-0.17436916,-0.9044685
1192.8806,1.0536145,3.3729079,-2.6529117,-0.6820016,-0.17617138,-0.91257036
