kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,628.0,1323.0,1.1,0.26,1.0,0.0,0.0
227.96292,857.90106,630.85046,1324.0083,1.2174755,0.26563638,1.0,0.0,0.014888048
233.3228,864.78064,633.8622,1325.0369,1.3199483,0.27202323,1.0,0.0,0.029554427
239.06158,871.6531,637.02216,1326.0869,1.4101918,0.27905482,1.0,0.0,0.044002473
245.16537,878.5302,640.3187,1327.1597,1.4904706,0.28664476,1.0,0.0,0.058235407
251.6005,885.4225,643.74207,1328.2559,1.5626338,0.29472244,1.0,0.0,0.072256446
258.37024,892.33844,647.2835,1329.377,1.6281915,0.3032301,1.0,0.0,0.08606875
265.4468,899.2855,650.9355,1330.5233,1.6883768,0.31212062,1.0,0.0,0.09967542
272.8372,906.2697,654.6914,1331.6963,1.7441967,0.32135528,1.0,0.0,0.11307949
280.51895,913.29645,658.5456,1332.8962,1.796474,0.33090255,1.0,0.0,0.126284
288.4699,920.3699,662.49304,1334.1241,1.8458804,0.34073654,1.0,0.0,0.13929194
296.6962,927.49316,666.5293,1335.3806,1.8929644,0.35083604,1.0,0.0,0.15210623
305.19354,934.669,670.6505,1336.6661,1.9381735,0.3611837,1.0,0.0,0.16472971
313.94125,941.8998,674.8533,1337.9814,1.9818733,0.3717653,1.0,0.0,0.17716527
322.95056,949.1868,679.1344,1339.3271,2.0243616,0.3825691,1.0,0.0,0.1894157
332.20605,956.5314,683.4911,1340.7036,2.0658808,0.39358556,1.0,0.0,0.20148373
341.70096,963.9341,687.92096,1342.1116,2.1066287,0.40480667,1.0,0.0,0.21337211
351.43777,971.39545,692.4218,1343.5515,2.146766,0.4162259,1.0,0.0,0.22508347
361.4026,978.91547,696.9914,1345.0238,2.1864228,0.42783785,1.0,0.0,0.23662049
371.5996,986.4939,701.628,1346.5289,2.225705,0.43963796,1.0,0.0,0.24798572
382.02594,994.1304,706.3297,1348.0674,2.2646976,0.4516225,1.0,0.0,0.25918174
392.66904,1001.8243,711.0948,1349.6395,2.3034694,0.4637882,1.0,0.0,0.2702111
403.53723,1009.57465,715.9218,1351.2458,2.342075,0.47613248,1.0,0.0,0.28107625
414.62228,1017.38086,720.8092,1352.8868,2.3805587,0.48865297,1.0,0.0,0.29177964
425.91794,1025.2413,725.7557,1354.5626,2.418955,0.50134766,1.0,0.0,0.3023237
437.4337,1033.1553,730.75977,1356.2738,2.4572911,0.5142148,1.0,0.0,0.31271076
449.1655,1041.1213,735.82,1358.0205,2.495588,0.52725285,1.0,0.0,0.32294315
461.11115,1049.1382,740.9352,1359.8035,2.5338616,0.5404604,1.0,0.0,0.33302325
473.27524,1057.2041,746.10406,1361.6226,2.572124,0.55383617,1.0,0.0,0.34295326
485.65063,1065.3181,751.3254,1363.4785,2.6103835,0.5673789,1.0,0.0,0.35273546
498.24255,1073.4784,756.59784,1365.3715,2.6486466,0.5810874,1.0,0.0,0.36237198
511.0298,1081.6832,761.9202,1367.3018,2.6869166,0.59496075,1.0,0.0,0.37186503
524.0197,1089.9315,767.2913,1369.2695,2.7251954,0.60899776,1.0,0.0,0.38121676
537.2139,1098.221,772.7099,1371.2751,2.7634838,0.62319744,1.0,0.0,0.39042926
550.6025,1106.55,778.17474,1373.319,2.8017805,0.6375588,1.0,0.0,0.3995046
564.18286,1114.9171,783.6847,1375.4012,2.840084,0.6520808,1.0,0.0,0.40844482
577.95776,1123.3203,789.2384,1377.5222,2.8783922,0.6667623,1.0,0.0,0.41725194
591.9386,1131.7577,794.83466,1379.682,2.9167013,0.6816023,1.0,0.0,0.42592794
606.13354,1140.2278,800.47235,1381.881,2.9550078,0.69659984,1.0,0.0,0.43447477
620.5443,1148.7288,806.1502,1384.1194,2.9933083,0.7117537,1.0,0.0,0.44289434
635.1617,1157.2588,811.86694,1386.3972,3.031598,0.72706294,1.0,0.0,0.45118856
649.9847,1165.8164,817.6213,1388.715,3.0698733,0.7425264,1.0,0.0,0.4593593
664.9989,1174.4,823.4121,1391.0724,3.1081295,0.7581429,1.0,0.0,0.46740842
680.21826,1183.0073,829.2382,1393.4701,3.1463623,0.7739113,1.0,0.0,0.47533768
695.62823,1191.637,835.0984,1395.9078,3.184567,0.78983045,1.0,0.0,0.48314893
711.26324,1200.287,840.9913,1398.3862,3.2227387,0.80589914,1.0,0.0,0.49084383
727.1015,1208.9558,846.9157,1400.9052,3.2608736,0.82211614,1.0,0.0,0.49842417
743.1565,1217.6417,852.8704,1403.4647,3.2989666,0.8384802,1.0,0.0,0.5058917
759.4218,1226.3431,858.85425,1406.0651,3.337014,0.85499007,1.0,0.0,0.513248
775.88104,1235.0585,864.8659,1408.7065,3.3750112,0.87164444,1.0,0.0,0.5204948
792.54755,1243.7858,870.90424,1411.3889,3.4129539,0.88844204,1.0,0.0,0.5276337
809.42834,1252.5233,876.9679,1414.1124,3.4508383,0.90538156,1.0,0.0,0.53466636
826.5287,1261.2697,883.0557,1416.8772,3.4886603,0.9224616,1.0,0.0,0.54159427
843.841,1270.0232,889.1665,1419.6831,3.5264156,0.9396808,1.0,0.0,0.54841906
861.33575,1278.7822,895.2991,1422.5304,3.5641007,0.9570378,1.0,0.0,0.5551423
879.0464,1287.5449,901.4522,1425.4191,3.6017122,0.9745312,1.0,0.0,0.5617654
896.97626,1296.3098,907.62463,1428.3491,3.639246,0.99215955,1.0,0.0,0.5682899
915.122,1305.0754,913.81525,1431.3206,3.6766982,1.0099216,1.0,0.0,0.5747172
933.4736,1313.8401,920.02277,1434.3335,3.714066,1.0278156,1.0,0.0,0.58104885
952.02246,1322.6022,926.246,1437.3878,3.7513463,1.0458404,1.0,0.0,0.58728623
970.8067,1331.3604,932.48364,1440.4836,3.788536,1.0639943,1.0,0.0,0.59343076
989.8401,1340.1129,938.73474,1443.6211,3.8256316,1.0822759,1.0,0.0,0.59948385
1009.1368,1348.8588,944.99817,1446.7998,3.8626306,1.1006837,1.0,0.0,0.60544676
1028.6714,1357.5964,951.2724,1450.0199,3.89953,1.1192163,1.0,0.0,0.6113209
1048.4319,1366.3247,957.55664,1453.2815,3.9363272,1.1378722,1.0,0.0,0.6171076
1068.4001,1375.0419,963.8497,1456.5845,3.97302,1.1566498,1.0,0.0,0.62280816
1088.5701,1383.7467,970.15027,1459.9286,4.0096064,1.1755477,1.0,0.0,0.6284238
1108.9574,1392.4377,976.45746,1463.314,4.046083,1.1945642,1.0,0.0,0.63395584
1129.5919,1401.1133,982.77,1466.7404,4.0824485,1.2136979,1.0,0.0,0.6394055
1150.483,1409.7722,989.0869,1470.2078,4.1187,1.2329472,1.0,0.0,0.6447741
1171.5585,1418.4133,995.40704,1473.7163,4.1548357,1.2523106,1.0,0.0,0.65006274
1192.808,1427.0349,1001.72925,1477.2656,4.190854,1.2717867,1.0,0.0,0.65527266
1214.249,1435.6355,1008.0525,1480.8557,4.2267528,1.2913736,1.0,0.0,0.66040504
1235.9164,1444.2136,1014.3757,1484.4863,4.2625294,1.3110701,1.0,0.0,0.665461
1257.8268,1452.7681,1020.6978,1488.1573,4.2981825,1.3308743,1.0,0.0,0.6704416
1279.957,1461.2977,1027.0177,1491.8689,4.3337097,1.3507849,1.0,0.0,0.6753481
1302.2985,1469.8011,1033.3345,1495.6206,4.36911,1.3708004,1.0,0.0,0.6801815
1324.8578,1478.2772,1039.647,1499.4125,4.4043813,1.3909191,1.0,0.0,0.68494296
1347.6323,1486.7246,1045.9541,1503.244,4.4395223,1.4111395,1.0,0.0,0.6896336
1370.6178,1495.1421,1052.2549,1507.1155,4.474531,1.4314599,1.0,0.0,0.6942544
1393.8225,1503.5286,1058.5483,1511.0264,4.509407,1.4518789,1.0,0.0,0.6988064
1417.251,1511.8828,1064.8335,1514.9766,4.5441475,1.472395,1.0,0.0,0.70329064
1440.9565,1520.2036,1071.1093,1518.9661,4.5787525,1.4930065,1.0,0.0,0.7077081
1464.9276,1528.4901,1077.3748,1522.9945,4.61322,1.5137118,1.0,0.0,0.71205986
1489.1136,1536.7413,1083.6289,1527.0616,4.6475496,1.5345095,1.0,0.0,0.71634674
1513.542,1544.9562,1089.871,1531.1674,4.68174,1.555398,1.0,0.0,0.72056985
1538.2446,1553.1337,1096.0999,1535.3114,4.7157893,1.5763758,1.0,0.0,0.7247301
1563.192,1561.2728,1102.3146,1539.4937,4.7487917,1.5974413,1.0,0.0,0.7288283
1588.3,1569.3728,1108.5144,1543.7137,4.780914,1.6185869,1.0,0.0,0.7328656
1613.607,1577.4321,1114.6984,1547.9713,4.8122907,1.6398062,1.0,0.0,0.7368427
1639.1101,1585.45,1120.8658,1552.2664,4.843031,1.6610935,1.0,0.0,0.74076056
1664.8268,1593.425,1127.0156,1556.5986,4.8732247,1.6824442,1.0,0.0,0.7446202
1690.7672,1601.3564,1133.1467,1560.9678,4.9029436,1.7038543,1.0,0.0,0.7484224
1716.9286,1609.2435,1139.2588,1565.3734,4.9322457,1.7253202,1.0,0.0,0.75216794
1743.3485,1617.0848,1145.3507,1569.8154,4.9611783,1.7468387,1.0,0.0,0.7558577
1770.0131,1624.8801,1151.4216,1574.2935,4.98978,1.768407,1.0,0.0,0.7594925
1796.8992,1632.6282,1157.4708,1578.8073,5.018082,1.7900225,1.0,0.0,0.76307327
1824.0289,1640.3284,1163.4974,1583.3564,5.04611,1.8116828,1.0,0.0,0.76660067
1851.4058,1647.98,1169.5007,1587.9409,5.073884,1.8333858,1.0,0.0,0.77007556
1879.0383,1655.582,1175.4799,1592.5603,5.1014204,1.8551296,1.0,0.0,0.7734987
1906.9424,1663.1339,1181.4344,1597.2142,5.128733,1.8769121,1.0,0.0,0.7768709
1935.119,1670.6349,1187.3632,1601.9023,5.1558337,1.8987318,1.0,0.0,0.78019285
1963.5681,1678.0844,1193.2655,1606.6245,5.18273,1.920587,1.0,0.0,0.7834654
1992.2828,1685.482,1199.141,1611.3802,5.2094307,1.9424759,1.0,0.0,0.78668916
2021.2578,1692.827,1204.9889,1616.1692,5.2359405,1.9643972,1.0,0.0,0.78986496
2050.4827,1700.1185,1210.8083,1620.9912,5.2622643,1.9863492,1.0,0.0,0.7929935
2079.9343,1707.3561,1216.5989,1625.8458,5.2884064,2.0083306,1.0,0.0,0.79607546
2109.6194,1714.5388,1222.3597,1630.7328,5.3143706,2.03034,1.0,0.0,0.79911155
2139.5835,1721.6664,1228.0906,1635.6516,5.340159,2.0523758,1.0,0.0,0.80210245
2169.807,1728.7378,1233.7904,1640.602,5.365773,2.0744367,1.0,0.0,0.8050488
2200.208,1735.753,1239.4587,1645.5836,5.391216,2.0965216,1.0,0.0,0.8079513
2230.9185,1742.711,1245.0952,1650.5962,5.416488,2.118629,1.0,0.0,0.81081057
2261.9631,1749.6115,1250.6992,1655.6393,5.4415903,2.1407576,1.0,0.0,0.81362724
2293.329,1756.4541,1256.2697,1660.7125,5.4665246,2.1629062,1.0,0.0,0.81640196
2324.97,1763.2384,1261.8066,1665.8156,5.4912915,2.1850736,1.0,0.0,0.8191354
2356.8823,1769.964,1267.3092,1670.948,5.5158925,2.2072585,1.0,0.0,0.8218281
2389.0674,1776.6304,1272.7772,1676.1095,5.540328,2.2294593,1.0,0.0,0.8244808
2421.527,1783.2373,1278.21,1681.2998,5.564598,2.2516754,1.0,0.0,0.82709396
2454.1892,1789.7842,1283.607,1686.5183,5.5887036,2.273905,1.0,0.0,0.8296682
2487.0576,1796.2706,1288.968,1691.7648,5.612645,2.2961473,1.0,0.0,0.83220416
2520.1624,1802.6958,1294.2922,1697.0388,5.6364236,2.318401,1.0,0.0,0.8347023
2553.4983,1809.0596,1299.5793,1702.3398,5.660039,2.3406649,1.0,0.0,0.83716327
2587.108,1815.3615,1304.8291,1707.6678,5.683491,2.362938,1.0,0.0,0.83958757
2621.0176,1821.6013,1310.0408,1713.0221,5.7067814,2.3852189,1.0,0.0,0.8419758
2655.222,1827.7784,1315.2142,1718.4022,5.72991,2.4075065,1.0,0.0,0.8443285
2689.6936,1833.893,1320.3489,1723.8081,5.7528763,2.4297998,1.0,0.0,0.8466462
2724.4136,1839.9445,1325.4443,1729.239,5.7756815,2.4520977,1.0,0.0,0.84892935
2759.4292,1845.9329,1330.5002,1734.6948,5.798326,2.474399,1.0,0.0,0.8511785
2794.7175,1851.8577,1335.5162,1740.175,5.8208103,2.4967027,1.0,0.0,0.8533942
2830.232,1857.7188,1340.492,1745.6792,5.8431344,2.5190074,1.0,0.0,0.8555769
2865.956,1863.5157,1345.4269,1751.2069,5.865299,2.5413125,1.0,0.0,0.85772705
2901.9434,1869.2485,1350.3209,1756.7577,5.887305,2.5636165,1.0,0.0,0.8598452
2938.2417,1874.9165,1355.1738,1762.3314,5.9091516,2.5859184,1.0,0.0,0.86193186
2974.8462,1880.5203,1359.9851,1767.9274,5.9308405,2.6082175,1.0,0.0,0.86398745
3011.7056,1886.0593,1364.7545,1773.5454,5.9523706,2.6305122,1.0,0.0,0.8660124
3048.7996,1891.5332,1369.4819,1779.1848,5.973744,2.652802,1.0,0.0,0.86800724
3086.145,1896.9424,1374.167,1784.8453,5.9949603,2.6750855,1.0,0.0,0.86997235
3123.8699,1902.2863,1378.8093,1790.5266,6.0160203,2.697362,1.0,0.0,0.8719082
3161.9146,1907.565,1383.4088,1796.2281,6.0369244,2.7196302,1.0,0.0,0.87381524
3200.231,1912.7786,1387.9652,1801.9496,6.057673,2.7418892,1.0,0.0,0.8756939
3238.8281,1917.9269,1392.4783,1807.6904,6.0782666,2.7641382,1.0,0.0,0.87754464
3277.7314,1923.0099,1396.9478,1813.4503,6.098706,2.786376,1.0,0.0,0.87936777
3316.8982,1928.0273,1401.3735,1819.2288,6.118992,2.8086019,1.0,0.0,0.8811638
3356.319,1932.9797,1405.7554,1825.0255,6.1391244,2.8308146,1.0,0.0,0.882933
3396.0298,1937.8666,1410.093,1830.84,6.1591043,2.8530133,1.0,0.0,0.8846759
3436.0571,1942.688,1414.3865,1836.6719,6.178932,2.8751972,1.0,0.0,0.8863929
3476.3901,1947.444,1418.6356,1842.5208,6.1986084,2.897365,1.0,0.0,0.8880843
3517.0178,1952.1346,1422.8402,1848.3861,6.2181334,2.9195163,1.0,0.0,0.88975054
