kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.39972,0.97478056,0.6585625,-0.5078886,-0.0991318,-0.013000487,-0.19528493
234.16373,0.9830326,0.6583385,-0.507197,-0.09900855,-0.012612655,-0.19634648
240.33858,0.98979753,0.6587664,-0.5065579,-0.0990088,-0.012626736,-0.19753659
246.895,0.9956287,0.65951926,-0.5061667,-0.099066906,-0.01273468,-0.19875184
253.80974,1.000579,0.66040754,-0.5059014,-0.09910991,-0.012973755,-0.20015761
261.07056,1.0046318,0.66123044,-0.50578654,-0.09918352,-0.013334512,-0.20149203
268.6409,1.0080646,0.6620076,-0.5057935,-0.09919306,-0.013642265,-0.20291685
276.5209,1.0106153,0.66284674,-0.50591147,-0.09930553,-0.013897791,-0.20433836
284.69443,1.0126109,0.66377455,-0.5061114,-0.09947864,-0.014158978,-0.20577298
293.16336,1.0141265,0.66486955,-0.5065136,-0.09979146,-0.014422058,-0.20724829
301.91522,1.0152845,0.6659212,-0.5069668,-0.10002757,-0.014683559,-0.20875804
310.9507,1.0160868,0.6670235,-0.507494,-0.10018362,-0.014924242,-0.21028818
320.25763,1.0166104,0.6681928,-0.5081735,-0.10043884,-0.015153631,-0.21184237
329.85138,1.0167221,0.6695275,-0.50892663,-0.10087718,-0.015397294,-0.21344158
339.70532,1.0166361,0.67093533,-0.5097911,-0.10132571,-0.015548713,-0.21513638
349.81625,1.0163004,0.67253363,-0.5107831,-0.10167874,-0.015708886,-0.2168145
360.17743,1.0157881,0.67418635,-0.5118189,-0.102081574,-0.01592604,-0.2185773
370.78845,1.0150721,0.67596346,-0.5129347,-0.1025155,-0.016162112,-0.2203594
381.63464,1.01424,0.6777519,-0.5140598,-0.10295362,-0.016399324,-0.22219543
392.72415,1.0133181,0.6796566,-0.51530063,-0.10347909,-0.016634062,-0.22406587
404.06754,1.0123428,0.6816425,-0.51663405,-0.10402917,-0.016811922,-0.2259246
415.6543,1.0113177,0.68367225,-0.5180373,-0.10456712,-0.017032504,-0.22781378
427.48306,1.0102273,0.68574375,-0.5194898,-0.105101846,-0.017286852,-0.22972117
439.545,1.0091522,0.6878275,-0.5209416,-0.105674826,-0.017529026,-0.2316688
451.84198,1.008044,0.6899326,-0.52250576,-0.10624685,-0.01778385,-0.23363422
464.38074,1.0068953,0.69208086,-0.5241334,-0.1068364,-0.018045269,-0.23557195
477.162,1.0056968,0.69426495,-0.52573484,-0.107453905,-0.01824829,-0.23752445
490.17462,1.0044937,0.696508,-0.5273825,-0.10808822,-0.018476143,-0.23951659
503.42865,1.0033326,0.69876534,-0.5290921,-0.10874499,-0.018698856,-0.2415278
516.91956,1.0022167,0.70107055,-0.5309005,-0.109439604,-0.01892218,-0.24353985
530.6531,1.001085,0.70343125,-0.5327319,-0.11018597,-0.019122817,-0.24562183
544.6305,0.99995697,0.7058412,-0.53458875,-0.11093808,-0.01937215,-0.24772748
558.8497,0.99882734,0.7082743,-0.5364596,-0.11165439,-0.019631118,-0.24984163
573.3007,0.9977039,0.7107663,-0.5384083,-0.112426944,-0.019869477,-0.25202063
587.99756,0.9966301,0.71323705,-0.5404092,-0.11323534,-0.020046614,-0.25427157
602.9492,0.9955975,0.7157211,-0.54243785,-0.11401125,-0.020263523,-0.25654238
618.1537,0.99455106,0.7182435,-0.54453546,-0.11480677,-0.020497248,-0.25881514
633.6073,0.9934766,0.72079235,-0.54669225,-0.11566392,-0.020697273,-0.26107985
649.29785,0.99243426,0.7233489,-0.54880834,-0.11645202,-0.020952292,-0.26340538
665.22046,0.9914117,0.72595084,-0.5509773,-0.117241375,-0.021196827,-0.26574165
681.4019,0.99040735,0.72862136,-0.5532478,-0.11805493,-0.021434411,-0.26811284
697.8331,0.98938453,0.7313302,-0.55555403,-0.11887764,-0.021643624,-0.27041265
714.50476,0.9883997,0.7340816,-0.5578457,-0.11968462,-0.021857403,-0.27263257
731.4244,0.98742616,0.736865,-0.5601704,-0.120505,-0.022075042,-0.27486458
748.5953,0.9864646,0.73966587,-0.56258047,-0.121387236,-0.02229862,-0.27710894
765.9935,0.9854845,0.7424893,-0.565074,-0.12236405,-0.022551179,-0.27937624
783.62915,0.9845557,0.74536693,-0.56752944,-0.12332382,-0.022765547,-0.28168985
