kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,628.0,1323.0,1.1,0.26,1.0,0.0,0.0
229.71176,855.83887,630.85046,1324.0083,1.2174755,0.26563638,1.0,0.0,0.014888048
236.74547,860.67456,633.75085,1325.0369,1.3183709,0.27202323,1.0,0.0,0.029554427
244.11124,865.5146,636.6974,1326.086,1.4057862,0.27904424,1.0,0.0,0.044002473
251.79153,870.36664,639.68695,1327.156,1.4822452,0.28660467,1.0,0.0,0.058235407
259.75345,875.22766,642.7169,1328.2473,1.5498042,0.29462743,1.0,0.0,0.072256446
267.93826,880.0975,645.785,1329.3599,1.6101313,0.30304968,1.0,0.0,0.08606875
276.35236,884.9752,648.8886,1330.4941,1.664581,0.31182018,1.0,0.0,0.09967542
285.04346,889.85925,652.0257,1331.6504,1.7142534,0.32089722,1.0,0.0,0.11307949
294.02347,894.7485,655.1941,1332.8287,1.760041,0.33024666,1.0,0.0,0.126284
303.25748,899.6437,658.3919,1334.0294,1.8026676,0.3398406,1.0,0.0,0.13929194
312.72723,904.5445,661.6172,1335.2526,1.8427222,0.34965616,1.0,0.0,0.15210623
322.42892,909.4513,664.8683,1336.4982,1.8806828,0.35967463,1.0,0.0,0.16472971
332.3667,914.3614,668.1437,1337.7665,1.9169382,0.3698806,1.0,0.0,0.17716527
342.5407,919.2657,671.4418,1339.0579,1.9518023,0.38026133,1.0,0.0,0.1894157
352.945,924.15924,674.7606,1340.3721,1.9855232,0.39080638,1.0,0.0,0.20148373
363.57684,929.0392,678.09814,1341.7095,2.0183,0.40150693,1.0,0.0,0.21337211
374.45123,933.9021,681.45233,1343.0701,2.050292,0.41235563,1.0,0.0,0.22508347
385.57318,938.7421,684.821,1344.454,2.0816264,0.4233462,1.0,0.0,0.23662049
396.95822,943.55676,688.202,1345.861,2.112403,0.43447328,1.0,0.0,0.24798572
408.60394,948.34296,691.5931,1347.2914,2.1427011,0.44573218,1.0,0.0,0.25918174
420.50766,953.0965,694.9919,1348.7451,2.1725836,0.45711884,1.0,0.0,0.2702111
432.6533,957.81177,698.39624,1350.2223,2.2020988,0.46862963,1.0,0.0,0.28107625
445.03278,962.48413,701.8038,1351.7227,2.2312825,0.4802612,1.0,0.0,0.29177964
457.64215,967.1087,705.21185,1353.2462,2.260161,0.49201056,1.0,0.0,0.3023237
470.48245,971.6825,708.6181,1354.793,2.2887526,0.50387484,1.0,0.0,0.31271076
483.5668,976.20105,712.01996,1356.3628,2.317071,0.5158514,1.0,0.0,0.32294315
496.8916,980.6595,715.4148,1357.9557,2.3451242,0.5279376,1.0,0.0,0.33302325
510.4688,985.0529,718.8,1359.5714,2.3729167,0.5401309,1.0,0.0,0.34295326
524.2887,989.37775,722.17285,1361.2098,2.4004486,0.5524289,1.0,0.0,0.35273546
538.35144,993.6299,725.53064,1362.8708,2.4277184,0.5648291,1.0,0.0,0.36237198
552.6579,997.80615,728.8706,1364.5542,2.4547226,0.5773291,1.0,0.0,0.37186503
567.2069,1001.9047,732.19006,1366.2596,2.481457,0.5899264,1.0,0.0,0.38121676
582.0006,1005.9224,735.48645,1367.987,2.5079172,0.6026186,1.0,0.0,0.39042926
597.0309,1009.85345,738.75726,1369.736,2.5340981,0.6154031,1.0,0.0,0.3995046
612.2962,1013.6939,741.9997,1371.5062,2.5599926,0.62827754,1.0,0.0,0.40844482
627.784,1017.43994,745.2111,1373.2976,2.5855923,0.64123935,1.0,0.0,0.41725194
643.4876,1021.0874,748.3889,1375.1096,2.610889,0.6542859,1.0,0.0,0.42592794
659.42804,1024.6324,751.5302,1376.942,2.6358736,0.6674147,1.0,0.0,0.43447477
675.6203,1028.0729,754.6324,1378.7944,2.6605368,0.6806231,1.0,0.0,0.44289434
692.04047,1031.4055,757.69275,1380.6666,2.6848702,0.69390833,1.0,0.0,0.45118856
708.6951,1034.6273,760.7087,1382.5579,2.7088654,0.7072677,1.0,0.0,0.4593593
725.6023,1037.737,763.6777,1384.468,2.7325137,0.7206984,1.0,0.0,0.46740842
742.7669,1040.7352,766.59717,1386.3966,2.7558086,0.7341977,1.0,0.0,0.47533768
760.1416,1043.615,769.46497,1388.3431,2.7787442,0.7477627,1.0,0.0,0.48314893
777.72363,1046.373,772.2787,1390.307,2.8013132,0.76139057,1.0,0.0,0.49084383
795.53625,1049.0083,775.03577,1392.2876,2.8235073,0.7750784,1.0,0.0,0.49842417
813.5862,1051.5182,777.73395,1394.2847,2.8453193,0.7888234,1.0,0.0,0.5058917
831.8584,1053.8998,780.371,1396.2979,2.8667424,0.8026225,1.0,0.0,0.513248
850.3745,1056.1459,782.9444,1398.3262,2.8877695,0.81647277,1.0,0.0,0.5204948
869.1056,1058.2455,785.4519,1400.3693,2.9083903,0.8303712,1.0,0.0,0.5276337
888.0104,1060.1936,787.8905,1402.4266,2.9285908,0.8443147,1.0,0.0,0.53466636
907.066,1061.9891,790.25726,1404.4974,2.9483554,0.85830015,1.0,0.0,0.54159427
926.32007,1063.6367,792.5495,1406.5812,2.9676723,0.8723244,1.0,0.0,0.54841906
945.8194,1065.1324,794.7648,1408.6772,2.9865339,0.8863842,1.0,0.0,0.5551423
965.5106,1066.4773,796.9007,1410.7848,3.0049324,0.90047616,1.0,0.0,0.5617654
985.3827,1067.67,798.95514,1412.9034,3.022862,0.9145971,1.0,0.0,0.5682899
1005.4435,1068.7119,800.9261,1415.0321,3.0403175,0.92874354,1.0,0.0,0.5747172
1025.7115,1069.5996,802.8117,1417.1704,3.0572946,0.9429122,1.0,0.0,0.58104885
1046.2145,1070.325,804.61,1419.3175,3.0737891,0.95709974,1.0,0.0,0.58728623
1066.9989,1070.8876,806.319,1421.4725,3.0897913,0.9713027,1.0,0.0,0.59343076
