con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
73.945366,0.0028556,0.0012061462,105.17594,104.8756,30.80374,29.285366,43.264984,43.62901,0.12685756,0.3003404,31.885366
75.40483,0.003498102,0.0012958425,108.91113,108.53015,32.984688,29.590178,44.615124,45.938347,0.14113167,0.38098225,32.131058
76.89628,0.004101921,0.0013778923,112.74137,112.278915,35.22793,29.908363,46.004215,48.063633,0.15534547,0.46245614,32.391476
78.439354,0.004663914,0.001450349,116.66871,116.12457,37.5168,30.243387,47.434296,49.974792,0.16921034,0.5441328,32.670033
80.458145,0.00518504,0.0015288172,120.69142,120.065636,39.423927,30.557367,49.000717,52.008503,0.18451513,0.6257899,32.928844
82.66611,0.005668468,0.001607993,124.80543,124.09798,41.23231,30.860943,50.67799,54.052364,0.20068626,0.7074555,33.178493
85.00624,0.0061183535,0.0016872599,129.00282,128.21353,42.990967,31.153034,52.432896,56.095062,0.21766126,0.78928477,33.417892
87.36843,0.006539158,0.0017677885,133.28511,132.41351,44.811012,31.430838,54.232533,58.16192,0.23561989,0.8715723,33.644196
89.86144,0.0069352495,0.0018494583,137.65964,136.70493,46.59065,31.695812,56.10297,60.251366,0.25459576,0.95470387,33.858845
92.38996,0.0073106764,0.0019286065,142.12863,141.08958,48.42751,31.956276,58.03166,62.29149,0.27411023,1.0390565,34.070126
94.97847,0.0076690805,0.0020064136,146.68762,145.56267,50.292126,32.208122,60.04074,64.30797,0.29431605,1.1249592,34.27391
97.66432,0.008013675,0.0020808887,151.33435,150.1216,52.14488,32.454784,62.14365,66.26372,0.31490993,1.2127442,34.473602
100.356705,0.008347245,0.0021567743,156.06868,154.76595,54.07544,32.685207,64.29276,68.25322,0.33660492,1.3027436,34.658123
103.4174,0.008672179,0.0022443736,160.89166,159.49638,55.72103,32.8757,66.601494,70.47607,0.36110103,1.3952813,34.803757
106.53636,0.0089904955,0.0023372243,165.80379,164.31314,57.392735,33.04086,68.968796,72.804436,0.38752064,1.490658,34.92507
109.678085,0.009303834,0.0024323482,170.80458,169.21544,59.125763,33.18695,71.386505,75.180756,0.4154562,1.5891376,35.028324
112.804565,0.009613543,0.0025304274,175.89406,174.2031,60.957726,33.312374,73.842606,77.61793,0.44508716,1.690965,35.11188
115.98465,0.009920726,0.0026356727,181.07478,179.27838,62.82122,33.40763,76.362946,80.19515,0.47725382,1.7963932,35.166218
119.20858,0.010226278,0.0027427392,186.34796,184.4423,64.72785,33.485016,78.949196,82.81112,0.5111038,1.9056458,35.203617
122.47315,0.0105309,0.0028527118,191.71616,189.69722,66.68291,33.54207,81.60281,85.486755,0.54691094,2.0189438,35.221596
125.811646,0.010835158,0.0029672806,197.17947,195.043,68.65261,33.574886,84.319756,88.25305,0.58508676,2.1364708,35.21623
129.23875,0.011139482,0.0030890955,202.73788,200.47949,70.621445,33.57739,87.105064,91.15771,0.6262767,2.258395,35.181404
132.7014,0.011444205,0.0032161549,208.38948,206.00464,72.64069,33.553516,89.95144,94.16331,0.67021286,2.3848522,35.121063
136.18944,0.011749547,0.0033490632,214.13347,211.6175,74.719315,33.50179,92.85264,97.280014,0.7171466,2.5159712,35.03369
139.71678,0.012055653,0.0034849653,219.96967,217.31778,76.84365,33.42825,95.812256,100.45667,0.76658666,2.6518779,34.92532
143.26878,0.012362596,0.0036260432,225.89862,223.10593,79.02816,33.328304,98.82619,103.731895,0.8191182,2.7926936,34.791336
146.88905,0.01267041,0.0037732879,231.92262,228.98409,81.23102,33.19988,101.913704,107.12308,0.8751108,2.9385548,34.629642
150.53197,0.012979074,0.003926988,238.04153,234.95197,83.49735,33.042545,105.06461,110.63423,0.93478626,3.0895586,34.439808
154.22365,0.013288531,0.004085352,244.25743,241.01161,85.80335,32.86022,108.2818,114.234276,0.99787766,3.2458227,34.225708
157.96996,0.013598681,0.0042486098,250.56932,247.1619,88.14185,32.652386,111.56654,117.92702,1.0645714,3.4074125,33.986824
161.77222,0.013909407,0.0044156495,256.9776,253.4032,90.51203,32.42132,114.92158,121.69386,1.1347231,3.5744061,33.72542
165.68678,0.014220566,0.0045841355,263.4828,259.73593,92.85849,32.172028,118.37653,125.49588,1.2078409,3.7468746,33.446472
169.65572,0.0145320045,0.00475598,270.0851,266.16025,95.23867,31.900349,121.9061,129.3666,1.2845194,3.9248784,33.145813
173.70883,0.014843571,0.004936142,276.7852,272.6767,97.6219,31.59602,125.534325,133.38924,1.366251,4.108481,32.81317
177.8226,0.015155102,0.005121188,283.58224,279.28452,100.031654,31.266266,129.23837,137.50613,1.4522778,4.2977176,32.455738
181.97769,0.015466406,0.0053114267,290.47653,285.9839,102.487236,30.910439,133.0098,141.72285,1.5428447,4.4926276,32.07287
186.1686,0.015777279,0.005507093,297.46655,292.77332,104.99238,30.528004,136.84407,146.04361,1.6381758,4.6932125,31.664
190.3594,0.01608751,0.0057077957,304.55176,299.65228,107.58252,30.119864,140.72606,150.4622,1.7383193,4.8994794,31.23003
194.59694,0.016396876,0.005911366,311.73553,306.62405,110.21455,29.69074,144.69601,154.94435,1.842783,5.1114893,30.77567
198.88979,0.016705155,0.0061182855,319.02036,313.6911,112.88204,29.239935,148.75916,159.49886,1.9518577,5.329285,30.300194
203.22787,0.017012127,0.00632971,326.40326,320.85043,115.59166,28.764877,152.8942,164.14519,2.066038,5.552813,29.801027
207.61884,0.017317567,0.006541405,333.88544,328.10333,118.33826,28.274237,157.11003,168.81668,2.18408,5.7820835,29.286825
212.10675,0.017621249,0.006749843,341.46988,335.45273,121.08174,27.775093,161.43915,173.45947,2.304868,6.0171256,28.76466
216.63696,0.017922975,0.006969743,349.1576,342.89966,123.87276,27.238625,165.8603,178.3074,2.4335387,6.257943,28.20569
221.23451,0.01822255,0.0071932557,356.94238,350.43796,126.68267,26.679827,170.36606,183.2372,2.5675776,6.5044003,27.624905
225.89409,0.01851976,0.007416557,364.82407,358.0676,129.51788,26.106379,174.9506,188.18979,2.7057383,6.756453,27.029966
230.61092,0.018814377,0.007642953,372.80624,365.79214,132.38548,25.512121,179.6032,193.21844,2.849341,7.0141177,26.41471
235.37578,0.019106187,0.007873206,380.89047,373.61307,135.29578,24.895796,184.33072,198.3362,2.9988291,7.2773643,25.777863
240.20131,0.01939498,0.00811487,389.0748,381.5287,138.23132,24.243074,189.12946,203.66035,3.1572912,7.5460978,25.105085
245.08139,0.019680541,0.008376852,397.36267,389.54236,141.19786,23.537476,193.99008,209.32823,3.328648,7.820312,24.379885
250.03027,0.019962614,0.008648145,405.75034,397.65048,144.18126,22.800402,198.94893,215.16888,3.5089874,8.099837,23.623657
255.03891,0.02024088,0.008920926,414.23233,405.8479,147.18846,22.046537,204.02576,221.06335,3.6953356,8.384427,22.851074
260.1012,0.020515008,0.009184718,422.80582,414.13196,150.22711,21.295464,209.20232,226.85408,3.8833523,8.673864,22.081707
265.06534,0.020784708,0.009454079,431.4779,422.5097,153.44994,20.520256,214.38751,232.76529,4.079226,8.968142,21.288622
270.0719,0.02104975,0.009721339,440.25537,430.9881,156.72643,19.735779,219.64442,238.68153,4.2798715,9.267265,20.486673
275.12717,0.021309901,0.0099892,449.13132,439.5604,160.04234,18.936644,224.97647,244.64615,4.486463,9.570944,19.670465
280.2189,0.021564959,0.01025304,458.1042,448.2252,163.41063,18.131542,230.3731,250.59056,4.6969604,9.878998,18.84868
285.34222,0.021814732,0.01052166,467.17554,456.98425,166.8338,17.304506,235.83708,256.6492,4.915462,10.191309,18.005337
290.46323,0.02205904,0.010804891,476.34842,465.84064,170.34406,16.438099,241.39227,262.97037,5.1468925,10.50779,17.122993
295.57382,0.022297703,0.011088499,485.62686,474.79852,173.95988,15.558698,247.02106,269.34128,5.384873,10.828363,16.228018
300.74774,0.022530472,0.011367726,495.01773,483.86475,177.61656,14.675048,252.73282,275.6932,5.627226,11.152983,15.329149
306.0158,0.022757124,0.0116430465,504.52057,493.0391,181.28282,13.786339,258.5429,282.03473,5.874156,11.481436,14.42557
311.41287,0.02297747,0.0119193075,514.14185,502.32816,184.92787,12.884196,264.4595,288.43942,6.1282153,11.81368,13.508892
316.85178,0.023191342,0.012192397,523.8813,511.73172,188.64073,11.975944,270.44675,294.8478,6.387368,12.149509,12.586436
322.28845,0.023398582,0.012460621,533.738,521.24927,192.4657,11.06457,276.48886,301.23648,6.650707,12.488712,11.661181
327.80606,0.023599032,0.012723905,543.709,530.878,196.31703,10.15031,282.62534,307.605,6.9181013,12.831006,10.733355
333.4929,0.023792572,0.012977786,553.7947,540.6185,200.1096,9.241089,288.90707,313.8887,7.1870294,13.176201,9.810878
339.29074,0.023979088,0.013206046,563.99506,550.471,203.91069,8.365565,295.30417,319.8468,7.448145,13.524089,8.922398
345.09497,0.024158493,0.013427553,574.30884,560.43445,207.81415,7.490566,301.75928,325.76056,7.711562,13.874436,8.034738
350.84576,0.02433081,0.013646554,584.73364,570.50665,211.87543,6.6087656,308.24597,331.69388,7.9795995,14.227044,7.140564
356.66922,0.02449604,0.013856421,595.2693,580.6875,215.97208,5.7320776,314.829,337.54822,8.2483015,14.581738,6.2517843
362.6101,0.024654165,0.014054825,605.9211,590.9826,220.06631,4.8648953,321.51666,343.2886,8.516114,14.938478,5.372785
368.57068,0.024805173,0.014249094,616.6925,601.3953,224.25531,3.9945617,328.2715,349.02505,8.78731,15.297164,4.4909034
374.56998,0.024949064,0.014439243,627.5836,611.92596,228.52026,3.121268,335.10468,354.75787,9.061832,15.657624,3.606324
380.63235,0.02508583,0.014615919,638.5948,622.5752,232.84335,2.2617552,342.0335,360.3461,9.333651,16.01968,2.7357821
386.97366,0.025215436,0.014714388,649.7332,633.3499,237.05696,1.531618,349.16873,364.80078,9.560427,16.383307,1.9948667
393.7235,0.025337879,0.014672725,661.00854,644.26,241.08344,1.0444099,356.6172,367.15012,9.698796,16.748554,1.4971255
400.79514,0.025453497,0.014467526,672.41187,655.2966,245.02094,0.851238,364.25546,366.96933,9.728136,17.115232,1.29366
408.00757,0.025563153,0.014251346,683.95087,666.4669,248.96132,0.6825794,372.02567,366.57312,9.74722,17.483942,1.1149418
415.4064,0.025668297,0.014025057,695.6315,677.7758,252.86359,0.5381689,379.96906,365.96692,9.756271,17.855675,0.9607005
422.90176,0.025770096,0.013787493,707.4547,689.2236,256.81915,0.42158768,388.0318,365.1234,9.754027,18.231176,0.83451176
430.5289,0.025869487,0.013536925,719.4175,700.8065,260.79086,0.3379394,396.2363,364.00345,9.738702,18.610964,0.7414745
438.2513,0.025967248,0.013285399,731.5154,712.5199,264.80243,0.26474416,404.56213,362.79837,9.718473,18.99544,0.6591038
446.0799,0.026064036,0.013037119,743.7507,724.3655,268.842,0.1939609,413.0111,361.57614,9.696366,19.385145,0.5793536
454.01004,0.026160365,0.012792329,756.12305,736.3425,272.913,0.12501986,421.58026,360.34207,9.672576,19.780457,0.5016496
462.05826,0.0262566,0.012551655,768.63165,748.44995,276.99734,0.056593124,430.28445,359.10742,9.647599,20.181654,0.42465916
470.21906,0.026353002,0.012309865,781.2762,760.6872,281.10416,0.0,439.12076,357.77966,9.617405,20.588972,0.35969707
478.46576,0.026435433,0.0120471455,794.05615,773.06494,285.28595,0.0,448.06747,355.99527,9.566111,20.99122,0.35151836
486.80194,0.026506608,0.011789834,806.97107,785.581,289.51718,0.0,457.12076,354.21964,9.514055,21.390068,0.3435256
495.22122,0.026568867,0.011537815,820.0196,798.23254,293.80145,0.0,466.2873,352.45297,9.461235,21.786993,0.33571473
503.73755,0.02662408,0.011291018,833.2019,811.01874,298.124,0.0,475.5651,350.6951,9.407699,22.183233,0.3280814
512.3501,0.026673738,0.011049299,846.5181,823.93835,302.4843,0.0,484.95566,348.94598,9.353433,22.579803,0.32062155
