foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.192e-07,8.941e-05,2.000e-05,9.537e-07,2.742e-05,1.742e-06,2.024e-05
3.600e-05,2.551e-05,2.068e-05,4.315e-05,2.050e-05,5.169e-06,2.639e-05
4.971e-05,3.242e-05,2.167e-05,1.752e-04,4.184e-05,1.797e-05,4.846e-05
1.109e-05,4.959e-05,3.076e-05,9.680e-05,4.780e-05,2.977e-05,3.431e-05
1.132e-05,2.170e-05,3.719e-05,2.956e-05,2.742e-06,1.574e-05,2.753e-05
5.007e-06,5.078e-05,1.711e-05,7.153e-05,2.420e-05,1.277e-05,2.152e-05
9.334e-05,3.338e-06,9.954e-06,8.416e-05,2.480e-05,1.877e-05,2.779e-05
3.135e-05,8.941e-05,5.609e-05,9.418e-05,1.860e-05,4.793e-06,5.827e-05
1.323e-05,9.394e-05,2.980e-06,8.202e-05,6.390e-05,9.442e-06,6.291e-05
9.871e-05,3.958e-05,3.725e-05,6.199e-05,7.141e-05,1.230e-05,7.238e-05
1.037e-05,5.746e-05,5.499e-05,5.651e-05,8.106e-06,1.839e-05,9.396e-05
1.407e-05,3.576e-05,3.582e-05,5.054e-05,1.633e-05,3.982e-06,1.791e-05
3.338e-06,1.068e-04,2.962e-05,4.721e-05,8.833e-05,4.733e-05,4.273e-05
3.242e-05,2.909e-05,2.503e-06,3.266e-05,6.354e-05,1.127e-05,4.382e-05
2.480e-05,2.313e-05,1.585e-05,7.248e-05,3.755e-05,1.222e-05,1.692e-05
7.415e-05,3.791e-05,3.591e-05,1.028e-04,5.364e-05,1.758e-05,1.863e-06
4.756e-05,4.077e-05,1.281e-06,4.888e-05,9.060e-06,1.586e-05,2.595e-05
1.836e-05,8.345e-06,1.627e-05,8.345e-06,3.457e-06,2.141e-05,2.621e-05
3.397e-05,1.097e-05,4.941e-05,2.861e-05,5.949e-05,3.770e-05,9.812e-06
1.669e-06,5.341e-05,1.246e-05,2.527e-05,8.941e-06,1.845e-05,2.568e-05
3.493e-05,7.558e-05,5.275e-05,3.147e-05,4.470e-05,1.327e-05,6.635e-05
3.231e-05,7.915e-05,4.578e-05,7.224e-05,3.779e-05,8.753e-06,5.268e-05
1.192e-07,2.933e-05,1.848e-05,1.121e-04,5.567e-05,1.770e-05,6.384e-05
1.729e-05,8.583e-06,1.740e-05,7.892e-05,4.673e-05,2.119e-05,1.566e-05
4.542e-05,3.433e-05,1.490e-06,1.359e-05,6.402e-05,4.604e-05,5.669e-05
7.319e-05,8.821e-06,6.139e-06,4.601e-05,2.337e-05,6.661e-06,1.479e-05
4.792e-05,5.507e-05,2.116e-05,4.935e-05,3.958e-05,1.050e-05,1.974e-06
2.861e-05,1.018e-04,4.619e-05,5.531e-05,1.264e-05,2.634e-05,5.402e-06
4.745e-05,1.159e-04,1.270e-05,6.604e-05,3.505e-05,6.054e-05,1.623e-05
4.315e-05,6.127e-05,7.689e-06,8.702e-05,8.726e-05,9.872e-07,7.078e-07
6.330e-05,4.601e-05,3.994e-06,2.313e-05,3.552e-05,1.741e-05,9.269e-06
2.873e-05,6.008e-05,2.491e-05,6.032e-05,5.257e-05,6.212e-05,3.777e-06
1.931e-05,1.907e-06,5.841e-06,5.436e-05,1.907e-06,1.137e-05,9.388e-06
3.576e-06,5.960e-06,8.005e-05,2.110e-04,3.338e-05,1.999e-05,1.078e-05
1.383e-05,3.481e-05,4.292e-06,7.463e-05,5.603e-06,4.355e-06,2.629e-05
2.313e-05,4.888e-05,2.849e-05,2.193e-05,9.632e-05,1.913e-05,2.839e-06
6.604e-05,4.816e-05,5.049e-05,3.386e-05,2.193e-05,9.630e-07,1.643e-05
3.076e-05,1.550e-05,2.038e-05,5.484e-05,3.457e-06,1.696e-05,2.220e-05
8.190e-05,5.651e-05,1.669e-06,7.534e-05,1.276e-05,3.965e-05,3.496e-05
3.386e-05,5.984e-05,2.706e-05,2.456e-05,2.444e-05,1.845e-05,1.774e-05
8.702e-06,1.478e-05,1.705e-05,7.868e-06,3.481e-05,1.187e-05,4.733e-05
7.784e-05,6.104e-05,1.168e-05,9.155e-05,4.733e-05,4.042e-06,3.852e-06
4.387e-05,6.509e-05,2.170e-05,1.228e-04,1.490e-05,1.239e-05,5.637e-05
2.551e-05,6.890e-05,3.451e-05,8.345e-05,2.027e-05,4.860e-06,6.092e-05
5.960e-07,2.337e-05,4.405e-05,2.193e-05,1.001e-05,1.924e-05,1.996e-05
4.172e-06,3.386e-05,1.085e-05,1.192e-06,3.898e-05,1.564e-05,6.509e-05
2.038e-05,1.359e-05,3.594e-05,3.386e-05,3.815e-05,5.572e-05,5.215e-06
