kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
227.90819,0.9709085,2.3487225,-1.6481364,-0.028626151,-0.39212674,-0.057668503
233.23312,0.97913617,2.340541,-1.6400746,-0.028401397,-0.39742985,-0.057826187
238.99193,0.9860037,2.333761,-1.6329803,-0.028253533,-0.40292495,-0.05802416
245.1651,0.9917452,2.3276024,-1.6264911,-0.028177835,-0.40858254,-0.058321815
251.7511,0.9965386,2.3220973,-1.6206286,-0.028017871,-0.4144165,-0.05863444
258.69373,1.0004618,2.3176446,-1.6155359,-0.027843013,-0.42030174,-0.058870137
265.98264,1.0037386,2.3140705,-1.6110928,-0.02774001,-0.42622352,-0.059126437
273.5922,1.0063454,2.3112175,-1.6071395,-0.02774068,-0.43233013,-0.059440006
281.5132,1.0083535,2.3089213,-1.6036776,-0.027693458,-0.43854597,-0.059802327
289.72305,1.0098693,2.3072102,-1.6007612,-0.027566373,-0.44486743,-0.060202558
298.20816,1.0110817,2.3060951,-1.5982864,-0.027503647,-0.4513282,-0.060581014
306.97424,1.0119506,2.3053956,-1.5963293,-0.027444176,-0.45784113,-0.060908932
315.99377,1.0126343,2.3052669,-1.5947068,-0.027387515,-0.46458235,-0.061345857
325.25885,1.0130095,2.305646,-1.5934482,-0.027337149,-0.47133297,-0.061736137
334.76498,1.0132053,2.3065107,-1.5926113,-0.027298264,-0.4781377,-0.062122203
344.49738,1.0133255,2.3077497,-1.5921195,-0.027337216,-0.48515692,-0.0625564
354.46463,1.0132575,2.3093789,-1.591905,-0.027364187,-0.49222627,-0.06308692
364.6685,1.01312,2.3113484,-1.5919753,-0.02731841,-0.49932626,-0.06362811
375.0946,1.0129001,2.3137367,-1.5923954,-0.027269058,-0.50658077,-0.06415948
385.72473,1.012603,2.316501,-1.5931051,-0.027261756,-0.5139537,-0.064657524
396.56064,1.0122743,2.319448,-1.5941105,-0.027277216,-0.52143645,-0.06511896
407.6012,1.0118809,2.3227727,-1.5953978,-0.027321294,-0.52895427,-0.065663084
418.85083,1.0114821,2.3264334,-1.5969136,-0.02734261,-0.5365708,-0.06622186
430.2982,1.0111012,2.330372,-1.5986825,-0.027329482,-0.5442928,-0.066763096
441.94186,1.0107107,2.3344996,-1.600648,-0.027319223,-0.5520289,-0.067296
453.78842,1.0103879,2.3389711,-1.6028488,-0.027330548,-0.5598876,-0.067839235
465.83417,1.0100487,2.3436732,-1.6052346,-0.027428709,-0.56783885,-0.0684215
478.06403,1.0096807,2.3486059,-1.6078122,-0.027481496,-0.57587415,-0.06903591
490.48712,1.0094149,2.35375,-1.610595,-0.027500741,-0.58400464,-0.069590814
503.10886,1.0092118,2.3590934,-1.6135311,-0.027558662,-0.5922108,-0.07018137
515.92847,1.0089643,2.3646324,-1.6166601,-0.02763138,-0.60050696,-0.07080923
528.9356,1.0087838,2.3703573,-1.6199775,-0.027667865,-0.60887164,-0.07140304
542.14905,1.0086515,2.3762941,-1.623479,-0.027735725,-0.61730224,-0.07197925
555.53937,1.0085223,2.3824084,-1.6271217,-0.027751736,-0.62580544,-0.072647475
569.1233,1.0084578,2.3886952,-1.6308763,-0.027807526,-0.6343991,-0.07329015
582.9106,1.0083944,2.3951416,-1.6347872,-0.027917989,-0.6430652,-0.07397133
596.87604,1.0083681,2.401775,-1.6388123,-0.027987488,-0.6517902,-0.07459652
611.03406,1.0083997,2.4085503,-1.6429936,-0.028094634,-0.66061085,-0.07526021
625.38275,1.0085012,2.4154897,-1.6473262,-0.028222509,-0.66954416,-0.07592866
639.9142,1.0085773,2.4224734,-1.651817,-0.028286688,-0.6785067,-0.07657875
654.63763,1.0087467,2.429663,-1.6563647,-0.028353393,-0.68753386,-0.077281065
669.54706,1.0089457,2.4370537,-1.6610181,-0.028437153,-0.6966072,-0.078007974
684.6384,1.009176,2.4445524,-1.665803,-0.028512336,-0.7057559,-0.07873473
699.9453,1.0094645,2.452178,-1.6707267,-0.028610535,-0.7150026,-0.07946208
715.4294,1.0098307,2.45989,-1.6757553,-0.028721742,-0.724321,-0.08016062
731.0823,1.0102075,2.4677017,-1.6808546,-0.028843485,-0.7337212,-0.08086445
746.9214,1.0106363,2.4756677,-1.6860418,-0.02891253,-0.74316186,-0.08167056
762.95807,1.0111301,2.4838004,-1.6913536,-0.029013239,-0.75271773,-0.08242091
779.2092,1.0116514,2.4920168,-1.6967349,-0.029075503,-0.762276,-0.08313161
795.67114,1.012241,2.5002706,-1.7022495,-0.029135443,-0.77194554,-0.08379498
812.3076,1.0128803,2.5086448,-1.7079465,-0.029256597,-0.7816332,-0.08451876
829.1182,1.0135541,2.5170836,-1.713624,-0.029367186,-0.7914097,-0.0852526
846.13495,1.0142825,2.5256922,-1.7193202,-0.029500745,-0.8011839,-0.08597868
863.35114,1.0150086,2.5343843,-1.7251339,-0.029650591,-0.8110753,-0.086802766
880.7321,1.0157669,2.5431485,-1.7310251,-0.029826187,-0.8210375,-0.087613605
898.32434,1.0165721,2.5519543,-1.7370011,-0.02995959,-0.8310297,-0.08843687
916.11316,1.0174098,2.5608478,-1.74308,-0.030075528,-0.8410643,-0.08925546
934.08685,1.0182868,2.5699136,-1.7492378,-0.0301807,-0.85119474,-0.090008765
952.2469,1.0192146,2.5790799,-1.7554375,-0.030256934,-0.8613655,-0.09078797
970.57983,1.0202464,2.5882485,-1.7617254,-0.030334048,-0.87158114,-0.091617495
989.0965,1.0212876,2.5974874,-1.7681063,-0.030487716,-0.8818912,-0.0924467
1007.8364,1.0223707,2.6068883,-1.7745472,-0.030620806,-0.8922158,-0.093270406
1026.7347,1.0234811,2.6163635,-1.7809777,-0.030714594,-0.9025674,-0.09407528
1045.8461,1.0246274,2.6258996,-1.7874681,-0.030842572,-0.9129937,-0.09484587
1065.1797,1.0258366,2.6354613,-1.794112,-0.030959189,-0.9234682,-0.095726155
1084.658,1.0270813,2.6450024,-1.8008726,-0.03111834,-0.9339552,-0.096477024
1104.3104,1.0283462,2.6546085,-1.8075769,-0.03129617,-0.9445111,-0.09730098
1124.1594,1.0296664,2.6643987,-1.814375,-0.031418808,-0.9551063,-0.09811643
1144.1974,1.0309446,2.6742449,-1.8213115,-0.03150948,-0.96586496,-0.099071
1164.4065,1.0322956,2.6841042,-1.8283132,-0.031622745,-0.97658527,-0.099929914
1184.7848,1.0337365,2.694075,-1.8353392,-0.031769224,-0.9872609,-0.10075704
1205.3452,1.035229,2.7041435,-1.8423339,-0.03191627,-0.99804413,-0.10157357
