foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.618e-04,6.878e-04,9.978e-05,2.319e-05,1.431e-04,5.245e-05,2.673e-05,1.451e-05
1.748e-04,7.355e-04,9.966e-05,4.925e-06,1.333e-04,1.913e-05,3.909e-05,5.773e-05
1.779e-04,7.148e-04,9.233e-05,1.572e-05,1.006e-04,2.277e-05,4.117e-05,5.221e-05
1.504e-04,6.955e-04,8.285e-05,4.485e-05,8.309e-05,2.956e-05,2.326e-05,5.299e-05
1.335e-04,7.331e-04,7.254e-05,6.732e-05,8.380e-05,3.654e-05,4.008e-06,5.618e-05
9.763e-05,8.078e-04,6.205e-05,6.887e-05,6.950e-05,4.375e-05,3.427e-06,2.724e-05
8.142e-05,7.744e-04,5.406e-05,7.348e-05,5.746e-05,4.566e-05,8.002e-06,4.441e-06
2.015e-05,7.606e-04,4.619e-05,8.122e-05,4.566e-05,7.492e-05,3.491e-05,6.673e-05
3.755e-05,7.465e-04,3.737e-05,9.275e-05,3.576e-05,1.075e-04,2.533e-07,1.657e-05
6.771e-05,7.336e-04,2.778e-05,1.123e-04,5.567e-05,1.253e-04,5.573e-06,1.729e-05
4.184e-05,7.586e-04,1.943e-05,1.095e-04,8.190e-05,1.256e-04,3.204e-06,2.661e-05
1.431e-05,7.949e-04,1.401e-05,1.050e-04,1.127e-04,1.256e-04,1.118e-06,3.666e-05
3.636e-05,8.433e-04,1.138e-05,8.808e-05,1.292e-04,8.172e-05,1.399e-05,9.212e-05
7.689e-05,8.736e-04,1.019e-05,7.407e-05,1.419e-04,4.619e-05,2.554e-05,1.396e-04
5.937e-05,8.910e-04,1.007e-05,6.159e-05,1.690e-04,6.121e-05,1.563e-05,2.164e-05
1.228e-05,9.196e-04,7.063e-06,5.616e-05,1.667e-04,1.341e-05,2.196e-05,1.133e-04
4.053e-05,9.215e-04,2.384e-06,5.127e-05,1.881e-04,2.450e-05,1.739e-05,9.787e-05
7.164e-05,9.472e-04,9.567e-06,2.710e-05,2.232e-04,9.406e-05,2.444e-05,4.393e-05
7.319e-05,9.742e-04,1.538e-05,2.493e-05,1.134e-04,4.447e-05,3.862e-05,2.947e-05
7.915e-05,9.263e-04,2.357e-05,5.849e-06,9.632e-05,5.102e-05,3.712e-05,1.866e-05
8.786e-05,8.936e-04,3.040e-05,5.223e-06,7.272e-05,4.357e-05,2.667e-05,1.037e-05
8.559e-05,8.907e-04,3.535e-05,4.347e-05,4.637e-05,2.789e-05,8.240e-06,3.091e-05
8.559e-05,9.000e-04,4.089e-05,7.357e-05,7.534e-05,7.606e-05,1.501e-05,2.301e-05
8.631e-05,8.848e-04,4.610e-05,5.040e-05,8.273e-05,6.890e-05,3.399e-05,1.040e-05
5.949e-05,8.876e-04,5.016e-05,4.269e-05,1.438e-04,9.328e-05,5.677e-06,2.128e-05
5.150e-05,9.141e-04,5.794e-05,3.269e-05,1.444e-04,8.267e-05,1.341e-07,6.258e-06
6.652e-05,9.708e-04,6.440e-05,4.479e-05,1.636e-04,9.257e-05,4.023e-07,1.124e-05
8.559e-05,1.014e-03,6.816e-05,1.935e-05,1.355e-04,6.658e-05,1.252e-06,4.041e-05
5.341e-05,9.427e-04,7.427e-05,1.024e-05,1.431e-04,9.781e-05,3.293e-06,9.686e-06
5.245e-05,9.091e-04,8.196e-05,3.064e-05,1.540e-04,1.163e-04,8.896e-06,1.046e-05
8.309e-05,9.134e-04,8.699e-05,4.248e-05,1.651e-04,1.245e-04,2.995e-06,1.991e-05
8.166e-05,9.506e-04,8.824e-05,6.684e-05,2.073e-04,1.644e-04,1.985e-05,2.202e-05
1.303e-04,9.658e-04,7.451e-05,6.785e-05,1.429e-04,1.316e-04,3.465e-05,8.047e-06
1.484e-04,9.460e-04,5.856e-05,2.675e-06,5.603e-06,4.524e-05,6.109e-06,2.879e-05
1.246e-04,9.000e-04,5.558e-05,2.291e-05,2.599e-05,4.351e-05,1.381e-05,1.371e-05
1.256e-04,8.569e-04,4.622e-05,4.941e-05,4.709e-05,3.994e-05,7.153e-07,1.571e-05
1.556e-04,8.504e-04,3.099e-05,1.062e-04,2.468e-05,2.569e-05,4.333e-05,6.607e-05
9.590e-05,9.367e-04,1.341e-05,1.091e-04,1.146e-04,2.348e-05,1.962e-05,1.550e-05
4.238e-05,9.215e-04,9.865e-06,1.144e-04,1.312e-04,7.814e-05,2.673e-05,6.676e-06
7.749e-06,8.540e-04,3.231e-05,9.836e-05,8.535e-05,8.541e-05,6.773e-05,3.269e-05
7.153e-06,8.788e-04,3.397e-05,8.485e-05,1.143e-04,5.472e-05,4.154e-05,1.615e-05
1.925e-05,8.967e-04,3.827e-05,7.590e-05,1.377e-04,6.974e-05,3.171e-05,1.594e-05
1.723e-05,9.196e-04,4.449e-05,7.207e-05,7.582e-05,2.182e-05,2.430e-05,7.391e-06
2.778e-05,9.034e-04,1.237e-05,1.250e-04,4.828e-05,1.693e-05,2.086e-06,2.950e-06
8.345e-06,9.029e-04,2.353e-05,1.524e-04,6.533e-05,4.470e-06,1.796e-05,1.097e-05
1.067e-05,8.814e-04,5.479e-05,1.460e-04,5.078e-05,5.853e-05,2.757e-06,1.597e-05
2.021e-05,8.876e-04,8.334e-05,1.760e-04,1.431e-05,5.513e-05,1.024e-05,1.487e-05
1.192e-06,8.867e-04,1.115e-04,1.645e-04,1.442e-05,4.184e-05,4.008e-06,1.249e-05
1.901e-05,8.981e-04,1.324e-04,1.545e-04,1.967e-05,3.022e-05,1.982e-06,1.049e-05
4.101e-05,9.234e-04,1.459e-04,1.475e-04,4.172e-05,1.157e-04,2.253e-05,1.201e-05
2.921e-05,8.919e-04,1.523e-04,1.749e-04,4.816e-05,1.110e-04,7.391e-06,1.243e-05
3.219e-05,8.767e-04,1.552e-04,1.753e-04,4.506e-05,1.135e-04,1.201e-05,2.798e-05
4.959e-05,8.924e-04,1.548e-04,1.588e-04,4.315e-05,8.762e-05,6.944e-06,2.480e-05
6.849e-05,9.224e-04,1.477e-04,1.450e-04,4.542e-05,6.223e-05,1.833e-06,2.170e-05
8.434e-05,9.670e-04,1.339e-04,1.342e-04,5.400e-05,4.083e-05,1.296e-06,2.316e-05
6.610e-05,1.013e-03,1.132e-04,1.317e-04,8.404e-05,4.983e-05,1.150e-05,5.981e-05
