con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
77.99108,0.0017051001,0.0020086821,105.17594,104.996605,26.794615,27.646868,57.421223,59.7159,0.21126504,0.17933552,30.24687
80.51514,0.0018450696,0.0020670455,108.58481,108.38446,27.645292,27.934732,58.913857,61.231373,0.22444974,0.20034653,30.475613
83.16196,0.0019916066,0.0021258504,112.09898,111.875725,28.475935,28.221512,60.581425,62.76309,0.23830567,0.22325708,30.70462
85.87908,0.0021447933,0.0022023742,115.7176,115.469406,29.336014,28.474981,62.35702,64.6239,0.25485346,0.24819033,30.901632
88.670074,0.0023047102,0.0022859694,119.44176,119.16647,30.223993,28.713354,64.24679,66.617935,0.2730402,0.27527863,31.084827
91.54014,0.0024714302,0.002378006,123.26999,122.96535,31.132786,28.93282,66.25391,68.767975,0.29313678,0.3046532,31.250372
94.46599,0.00264502,0.0024774964,127.20023,126.863785,32.083496,29.133871,68.34418,71.05422,0.31513813,0.33644715,31.398727
97.45213,0.0028255433,0.0025840579,131.23413,130.86331,33.07303,29.316795,70.52793,73.46802,0.33911654,0.3708077,31.530153
100.58361,0.0030130544,0.0026872247,135.37106,134.9632,34.0169,29.499298,72.924095,75.826126,0.36377248,0.4078804,31.662333
103.78742,0.0032076044,0.0027981584,139.60457,139.15677,34.979973,29.659338,75.42929,78.32358,0.39063567,0.4477962,31.77319
107.05205,0.00340924,0.0029147868,143.93217,143.44148,35.971333,29.799658,78.0228,80.92296,0.4195316,0.49069938,31.865446
110.37471,0.0036180022,0.003040138,148.35309,147.81636,36.992264,29.91401,80.70222,83.67496,0.4510139,0.5367418,31.932823
113.75741,0.0038339265,0.0031717995,152.86766,152.28159,38.041164,30.00647,83.48121,86.53677,0.4848656,0.5860834,31.979385
117.203384,0.0040570386,0.0033098422,157.47655,156.83765,39.115158,30.076612,86.35246,89.50856,0.52122253,0.6388884,32.00467
120.713936,0.004287358,0.0034463555,162.18013,161.48479,40.21433,30.137995,89.32726,92.45883,0.5589303,0.6953242,32.022213
124.28989,0.004524897,0.0035887898,166.97777,166.22223,41.335804,30.176834,92.40392,95.51219,0.5992482,0.7555572,32.018208
127.924225,0.004769663,0.0037388382,171.86752,171.04776,42.484016,30.189676,95.57395,98.695206,0.64258486,0.8197501,31.989182
131.62178,0.005021654,0.0038977847,176.85019,175.96211,43.654472,30.173988,98.83483,102.02773,0.689324,0.88808054,31.932575
135.38,0.005280864,0.0040681357,181.92578,180.96506,44.848858,30.125448,102.20351,105.54781,0.7400988,0.9607253,31.844053
139.20888,0.0055472725,0.004248016,187.0984,186.06052,46.061264,30.047634,105.68402,109.223526,0.794797,1.0378858,31.727161
143.10092,0.005820853,0.0044307555,192.36627,191.24655,47.29825,29.951597,109.26589,112.94837,0.85232794,1.1197358,31.592934
