foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
5.486e-04,1.893e-04,3.852e-04,2.749e-04,1.495e-04,4.530e-04,7.197e-06,3.191e-04
1.013e-05,1.094e-04,2.514e-04,1.609e-05,3.588e-05,3.731e-05,1.283e-05,1.191e-04
4.951e-04,1.740e-04,1.665e-04,1.420e-04,2.179e-04,2.460e-04,1.334e-04,5.178e-04
2.130e-04,7.334e-04,1.231e-04,1.148e-04,4.067e-04,2.255e-04,3.028e-05,1.769e-04
2.515e-04,9.751e-04,8.941e-05,2.154e-04,3.213e-04,1.260e-04,1.503e-04,1.572e-05
9.882e-05,1.009e-03,7.647e-05,3.644e-05,4.952e-04,9.358e-05,6.825e-05,1.114e-04
1.789e-04,1.064e-03,8.953e-05,6.783e-05,5.170e-04,2.686e-04,1.013e-05,1.967e-04
7.331e-05,1.179e-03,1.302e-04,2.769e-04,6.254e-04,1.184e-04,5.439e-06,1.064e-04
1.640e-04,1.524e-03,1.832e-04,2.185e-04,6.365e-04,5.138e-05,6.169e-05,6.756e-05
5.357e-04,1.777e-03,2.362e-04,4.194e-04,1.116e-03,5.020e-04,2.764e-05,4.783e-05
5.087e-04,1.924e-03,2.614e-04,4.233e-04,1.133e-03,6.207e-04,1.478e-04,1.406e-04
4.209e-04,2.024e-03,2.779e-04,4.076e-04,1.096e-03,4.323e-04,1.213e-04,2.120e-04
3.994e-04,2.275e-03,2.946e-04,4.472e-04,1.261e-03,5.046e-04,1.219e-04,4.198e-04
3.580e-04,2.406e-03,3.216e-04,4.467e-04,1.323e-03,4.467e-04,1.585e-04,1.205e-04
3.729e-04,2.379e-03,3.681e-04,4.496e-04,1.289e-03,3.679e-04,2.265e-04,4.670e-05
6.179e-04,2.477e-03,4.240e-04,2.056e-04,1.617e-03,3.603e-04,2.008e-04,1.829e-04
6.436e-04,2.769e-03,4.746e-04,6.013e-04,1.754e-03,9.290e-04,7.249e-05,2.521e-05
6.053e-04,2.828e-03,5.082e-04,7.160e-04,1.684e-03,8.183e-04,1.298e-04,5.201e-05
7.505e-04,3.000e-03,5.413e-04,7.629e-04,1.439e-03,5.457e-04,2.130e-04,1.388e-04
7.259e-04,3.212e-03,5.857e-04,7.905e-04,1.409e-03,4.259e-04,2.630e-04,1.299e-04
7.077e-04,3.277e-03,6.335e-04,7.908e-04,1.407e-03,4.208e-04,2.778e-04,1.300e-04
9.003e-04,3.376e-03,6.823e-04,7.700e-04,1.466e-03,4.125e-04,2.153e-04,1.028e-04
1.251e-03,3.503e-03,7.299e-04,7.607e-04,1.475e-03,5.354e-04,1.633e-04,5.874e-05
1.225e-03,3.535e-03,7.718e-04,7.325e-04,1.484e-03,5.662e-04,2.222e-04,4.324e-05
1.218e-03,3.574e-03,8.131e-04,7.177e-04,1.566e-03,6.125e-04,2.426e-04,5.361e-05
1.238e-03,3.583e-03,8.522e-04,7.501e-04,1.670e-03,6.694e-04,2.643e-04,3.284e-05
1.250e-03,3.613e-03,8.888e-04,7.708e-04,1.743e-03,7.331e-04,2.653e-04,3.862e-05
1.204e-03,3.629e-03,9.246e-04,8.004e-04,1.817e-03,9.134e-04,1.493e-04,4.727e-05
1.063e-03,3.775e-03,9.556e-04,8.091e-04,1.848e-03,8.059e-04,2.618e-04,1.140e-04
1.067e-03,3.888e-03,9.806e-04,8.286e-04,1.901e-03,8.596e-04,2.687e-04,1.106e-04
1.055e-03,3.979e-03,1.005e-03,8.218e-04,1.934e-03,8.956e-04,3.087e-04,2.706e-05
