foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.669e-05,4.435e-05,2.150e-04,8.861e-05,2.533e-05,2.283e-05,9.947e-06,4.999e-05
2.964e-04,3.314e-05,2.146e-04,1.724e-05,2.212e-04,1.317e-04,4.552e-06,4.296e-05
5.218e-04,2.191e-04,2.974e-04,2.064e-04,2.788e-04,1.980e-04,3.936e-05,2.846e-06
4.487e-04,1.562e-04,2.795e-04,2.793e-04,2.769e-04,9.918e-05,8.292e-06,2.271e-05
2.483e-04,1.593e-04,2.331e-04,2.838e-04,2.591e-04,7.749e-07,2.113e-05,6.694e-05
6.616e-05,2.518e-04,1.844e-04,2.259e-04,1.574e-04,9.239e-06,2.280e-05,8.968e-05
1.645e-05,2.265e-04,1.343e-04,1.942e-04,1.153e-04,4.768e-06,1.598e-05,6.035e-05
9.775e-06,2.379e-04,9.382e-05,1.548e-04,1.017e-04,7.212e-06,4.078e-05,7.972e-06
2.968e-05,3.231e-04,5.680e-05,8.342e-05,6.098e-05,6.151e-05,1.033e-05,2.250e-06
7.153e-06,4.005e-04,2.331e-05,2.543e-05,5.209e-05,1.112e-04,1.847e-05,7.989e-05
1.264e-05,4.027e-04,2.623e-06,3.361e-05,7.933e-05,1.009e-04,3.010e-05,6.165e-05
4.947e-05,4.220e-04,1.198e-05,5.557e-05,4.041e-05,1.057e-04,1.496e-05,3.269e-05
1.228e-05,4.604e-04,2.086e-05,7.604e-05,1.824e-05,1.263e-04,1.594e-06,5.232e-05
6.795e-06,4.938e-04,2.718e-05,6.830e-05,3.320e-05,1.689e-04,8.017e-06,2.259e-05
2.706e-05,5.174e-04,2.903e-05,6.657e-05,9.388e-05,2.121e-04,6.564e-06,3.666e-06
3.397e-05,5.453e-04,2.718e-05,6.367e-05,1.515e-04,2.589e-04,5.305e-06,2.640e-05
2.003e-05,5.741e-04,2.253e-05,5.924e-05,8.225e-05,1.884e-04,3.047e-06,3.192e-05
3.101e-04,7.844e-04,1.180e-05,7.542e-05,1.858e-04,1.678e-04,9.649e-06,2.246e-05
1.537e-04,6.926e-04,4.947e-06,1.348e-05,6.920e-05,1.784e-04,1.255e-05,1.948e-05
8.821e-05,6.464e-04,1.544e-05,3.424e-05,4.280e-05,1.559e-04,2.071e-05,3.174e-06
8.512e-05,6.726e-04,2.438e-05,2.478e-05,2.664e-05,1.829e-04,1.996e-05,4.381e-06
9.620e-05,7.081e-04,3.320e-05,1.714e-07,2.265e-06,2.069e-04,1.154e-05,1.919e-05
1.390e-04,7.324e-04,4.113e-05,1.428e-05,2.623e-05,2.010e-04,5.305e-06,1.892e-06
2.184e-04,7.668e-04,5.388e-05,1.378e-05,6.628e-05,1.851e-04,1.343e-05,6.929e-06
2.295e-04,7.591e-04,6.968e-05,1.729e-05,2.980e-05,2.077e-04,9.298e-06,2.548e-06
1.979e-04,7.324e-04,8.416e-05,2.299e-05,4.470e-06,2.018e-04,1.899e-05,5.543e-06
2.111e-04,7.288e-04,9.662e-05,1.730e-05,6.437e-06,1.871e-04,1.668e-05,1.924e-05
2.228e-04,7.658e-04,1.057e-04,1.319e-05,3.952e-05,2.129e-04,1.626e-05,9.298e-06
2.028e-04,7.780e-04,1.127e-04,7.652e-06,3.135e-05,2.333e-04,7.965e-06,1.955e-05
2.217e-04,7.730e-04,1.182e-04,2.393e-05,3.099e-06,2.536e-04,7.629e-06,2.319e-05
1.930e-04,7.465e-04,1.219e-04,7.506e-05,2.110e-05,1.789e-04,2.062e-05,4.038e-06
1.832e-04,7.694e-04,1.273e-04,8.565e-05,5.972e-05,1.631e-04,2.682e-05,2.709e-05
1.976e-04,8.075e-04,1.325e-04,6.967e-05,9.394e-05,2.027e-04,2.594e-05,3.850e-05
1.786e-04,8.218e-04,1.354e-04,5.427e-05,1.159e-04,2.490e-04,1.262e-05,2.974e-05
1.608e-04,8.318e-04,1.358e-04,3.441e-05,1.242e-04,2.856e-04,3.345e-06,1.119e-05
1.817e-04,8.366e-04,1.338e-04,3.204e-05,1.413e-04,2.990e-04,7.562e-06,1.407e-05
1.130e-04,8.082e-04,1.301e-04,1.410e-06,8.476e-05,2.857e-04,4.686e-05,4.947e-05
1.147e-04,8.135e-04,1.253e-04,3.287e-05,2.551e-05,3.129e-04,1.057e-05,1.822e-05
2.148e-04,7.944e-04,1.256e-04,3.089e-05,4.131e-05,2.619e-04,6.951e-06,7.637e-05
1.546e-04,7.291e-04,1.332e-04,4.530e-06,7.170e-05,1.602e-04,1.742e-05,3.339e-05
1.689e-04,8.075e-04,1.405e-04,8.959e-07,6.431e-05,1.901e-04,1.681e-05,3.414e-05
1.838e-04,8.574e-04,1.457e-04,4.373e-06,5.549e-05,2.155e-04,1.620e-05,3.447e-05
1.744e-04,8.807e-04,1.487e-04,1.740e-05,3.946e-05,2.093e-04,8.710e-06,1.863e-06
1.721e-04,8.790e-04,1.491e-04,1.910e-05,3.982e-05,2.044e-04,2.287e-06,2.000e-05
1.041e-04,8.550e-04,1.470e-04,9.416e-06,5.931e-05,1.813e-04,5.238e-06,1.118e-05
7.892e-05,8.852e-04,1.481e-04,2.008e-05,4.584e-05,2.297e-04,5.305e-06,7.068e-05
7.665e-05,8.667e-04,1.473e-04,1.131e-05,7.856e-05,2.069e-04,2.741e-05,7.077e-05
6.878e-05,8.745e-04,1.460e-04,1.628e-05,1.056e-04,2.084e-04,4.191e-05,7.771e-05
9.155e-05,9.007e-04,1.442e-04,2.210e-05,1.004e-04,2.342e-04,3.743e-05,8.065e-05
1.168e-04,9.067e-04,1.415e-04,2.266e-05,9.453e-05,2.528e-04,3.514e-05,8.044e-05
1.323e-04,8.945e-04,1.380e-04,2.217e-05,8.363e-05,2.585e-04,3.538e-05,7.975e-05
6.640e-05,8.695e-04,1.346e-04,2.083e-05,5.841e-05,1.934e-04,6.048e-05,6.728e-05
9.668e-05,8.831e-04,1.357e-04,1.737e-05,5.865e-05,2.382e-04,5.487e-05,7.685e-05
1.460e-04,8.948e-04,1.363e-04,3.410e-05,4.303e-05,2.733e-04,2.943e-05,5.990e-05
1.087e-04,9.110e-04,1.372e-04,2.133e-05,3.862e-05,2.383e-04,3.374e-05,7.972e-06
1.679e-04,1.011e-03,1.366e-04,2.198e-05,4.405e-05,2.827e-04,5.173e-05,9.567e-06
1.229e-04,9.296e-04,1.365e-04,1.748e-05,2.700e-05,2.753e-04,2.281e-05,2.559e-05
1.515e-04,9.511e-04,1.299e-04,5.100e-05,6.604e-05,2.869e-04,2.344e-05,1.121e-05
1.612e-04,9.527e-04,1.227e-04,9.251e-05,8.565e-05,2.730e-04,1.093e-05,1.675e-05
