foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.266e-05,3.774e-04,3.495e-04,1.457e-05,1.979e-05,4.566e-05,2.771e-05,2.331e-05
6.986e-05,3.016e-04,1.549e-04,2.158e-05,1.060e-04,1.532e-05,3.012e-05,4.114e-05
1.943e-05,2.761e-04,2.420e-05,1.712e-05,3.397e-05,6.479e-05,9.401e-06,2.305e-05
1.943e-05,3.941e-04,6.878e-05,3.684e-05,3.088e-05,5.424e-05,5.871e-06,3.629e-05
1.097e-05,3.490e-04,1.317e-04,5.499e-05,9.143e-05,6.896e-05,1.363e-06,4.483e-06
4.208e-05,3.917e-04,1.616e-04,4.470e-07,1.562e-05,2.539e-05,2.677e-05,1.445e-05
1.764e-05,5.271e-04,1.691e-04,1.490e-06,6.580e-05,4.560e-05,1.313e-06,1.097e-05
1.609e-05,4.876e-04,1.616e-04,7.856e-05,5.996e-05,3.725e-05,1.352e-05,6.296e-06
2.456e-05,4.606e-04,1.432e-04,2.000e-05,3.970e-05,1.419e-05,3.436e-05,2.285e-06
2.480e-05,4.051e-04,1.214e-04,1.571e-05,5.054e-05,7.761e-05,1.260e-05,1.531e-05
2.265e-05,4.597e-04,9.769e-05,2.947e-05,1.979e-05,7.504e-05,5.618e-06,1.852e-05
3.719e-05,5.338e-04,7.415e-05,2.235e-06,2.456e-05,6.211e-05,1.500e-05,2.477e-05
2.384e-05,5.450e-04,5.621e-05,4.172e-05,4.017e-05,7.510e-06,1.289e-05,2.690e-05
9.656e-06,5.286e-04,3.892e-05,8.345e-07,1.216e-05,4.464e-05,2.246e-05,2.760e-05
9.298e-06,5.443e-04,2.402e-05,4.408e-05,6.485e-05,1.299e-05,2.320e-05,3.517e-06
3.886e-05,5.322e-04,1.079e-05,9.522e-05,7.927e-05,1.246e-05,4.361e-05,1.646e-05
3.874e-05,4.995e-04,1.729e-06,6.250e-05,3.374e-05,5.537e-05,5.108e-06,5.384e-05
1.165e-04,5.183e-04,1.687e-05,1.937e-06,3.898e-05,6.360e-05,4.349e-05,1.457e-05
1.955e-05,5.355e-04,2.640e-05,1.210e-05,4.351e-05,4.119e-05,9.849e-06,3.647e-06
2.265e-06,5.124e-04,2.170e-05,2.280e-05,3.147e-05,4.709e-05,1.263e-06,1.917e-05
4.125e-05,4.380e-04,1.812e-05,3.862e-05,4.125e-05,4.202e-05,8.018e-06,4.500e-06
4.137e-05,4.776e-04,1.597e-05,8.592e-05,5.043e-05,2.581e-05,1.867e-05,1.445e-05
2.646e-05,4.935e-04,1.496e-05,1.985e-05,2.897e-05,2.533e-05,2.575e-05,2.749e-05
0.000e+00,5.100e-04,1.341e-05,3.096e-05,7.558e-05,3.421e-05,2.038e-05,6.557e-06
1.144e-05,4.902e-04,1.043e-05,8.342e-05,1.152e-04,6.080e-06,3.643e-05,2.124e-05
2.217e-05,5.186e-04,7.689e-06,6.631e-05,5.472e-05,2.795e-05,3.828e-05,3.841e-05
6.294e-05,5.403e-04,2.325e-06,5.105e-05,4.637e-05,1.061e-05,8.068e-06,3.177e-05
7.796e-05,5.774e-04,7.451e-06,1.115e-04,3.779e-05,4.119e-05,3.076e-05,1.287e-05
3.576e-07,5.586e-04,1.454e-05,6.387e-05,8.571e-05,4.286e-05,3.560e-05,3.343e-05
2.110e-05,5.126e-04,2.456e-05,4.706e-05,4.506e-05,3.469e-05,2.184e-05,2.572e-06
