con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
76.76476,0.0017051001,0.0008485012,105.17594,104.996605,28.142763,30.241873,35.09352,35.137993,0.089241914,0.17933552,32.841873
79.32154,0.0018181846,0.0008817506,108.769104,108.57134,29.154068,30.649559,36.104073,36.247578,0.09590722,0.19776233,33.19044
81.967606,0.0019359047,0.00091445335,112.46857,112.25084,30.18059,31.058928,37.192078,37.34609,0.102847256,0.21772842,33.542038
84.68976,0.002058315,0.0009484258,116.26857,116.02925,31.229448,31.46196,38.33567,38.479683,0.1102721,0.23931736,33.88861
87.478035,0.002185468,0.00098361,120.16608,119.90346,32.30749,31.857237,39.528885,39.646797,0.11819657,0.26261914,34.228714
90.32216,0.002317414,0.0010220051,124.159515,123.87179,33.423035,32.23746,40.782986,40.89666,0.12689166,0.28772897,34.55501
93.232895,0.0024542008,0.0010625874,128.24893,127.93419,34.56536,32.605087,42.092964,42.203133,0.13627571,0.31474864,34.869946
96.254684,0.002595872,0.001108163,132.43268,132.0889,35.687828,32.950527,43.48295,43.633724,0.14675698,0.34377825,35.163887
99.33327,0.0027424677,0.0011545848,136.71332,136.3384,36.84771,33.286324,44.92388,45.08662,0.15784712,0.3749319,35.449356
102.4851,0.002894024,0.0012009708,141.09016,140.68184,38.027767,33.61437,46.432167,46.54116,0.16944516,0.40831828,35.72822
105.69685,0.0030505718,0.0012481789,145.56293,145.11888,39.240902,33.93157,47.99303,48.018337,0.18168858,0.44405016,35.997356
108.975685,0.003212142,0.0012967942,150.13025,149.64801,40.47826,34.23507,49.60788,49.532417,0.19468804,0.4822397,36.253887
112.34226,0.003378759,0.0013519785,154.79187,154.26888,41.718052,34.508854,51.291138,51.203735,0.20927529,0.5230045,36.481766
115.76043,0.003550445,0.0014095919,159.55064,158.98416,42.999615,34.765675,53.028374,52.93378,0.22490129,0.5664758,36.69373
119.26173,0.0037272153,0.0014683234,164.40738,163.7946,44.292366,35.009186,54.836277,54.692127,0.2414032,0.6127817,36.893402
122.830826,0.003909081,0.0015282453,169.35887,168.69682,45.60817,35.23789,56.7078,56.480938,0.25882187,0.66203755,37.07926
126.46089,0.0040960484,0.0015901659,174.40411,173.68976,46.952663,35.448994,58.636677,58.31863,0.27733147,0.71436775,37.2485
130.15953,0.00428812,0.0016535801,179.54321,178.7733,48.31816,35.643467,60.627254,60.19405,0.2968891,0.7699028,37.402054
133.92639,0.004485293,0.0017193867,184.77354,183.94478,49.702106,35.818035,62.682144,62.12722,0.31769717,0.8287635,37.536636
137.76877,0.0046875607,0.0017888733,190.09445,189.20338,51.096157,35.968266,64.80292,64.14661,0.3400549,0.89107937,37.647793
141.6727,0.004894911,0.0018611263,195.50584,194.54887,52.514095,36.096836,66.979,66.23131,0.36386108,0.9569837,37.73817
145.63516,0.005107325,0.0019372144,201.00824,199.98163,53.95907,36.200523,69.215866,68.40431,0.38939607,1.0266144,37.80454
149.65869,0.0053247786,0.0020157772,206.60497,205.50484,55.431885,36.283684,71.51441,70.63559,0.41646954,1.1001257,37.85123
153.74109,0.005547242,0.0020964383,212.29735,211.11966,56.93599,36.347546,73.86803,72.91704,0.44506827,1.1776646,37.879448
157.8789,0.005774678,0.002180243,218.08395,216.82458,58.47295,36.388462,76.26659,75.2712,0.475476,1.2593645,37.885532
162.06853,0.006007047,0.002264857,223.96555,222.62018,60.047447,36.4134,78.71883,77.64841,0.50725,1.3453716,37.87643
166.32343,0.0062443004,0.0023526077,229.94348,228.50763,61.646637,36.415447,81.23833,80.09847,0.5409668,1.4358362,37.845215
170.6414,0.0064863884,0.0024456023,236.01894,234.48802,63.27317,36.38889,83.83119,82.66489,0.57720846,1.5309104,37.786148
175.02008,0.0067332517,0.0025420268,242.19312,240.56236,64.93079,36.338806,86.489586,85.30939,0.6156614,1.6307472,37.704292
179.4536,0.006984826,0.0026416383,248.46521,246.72972,66.62437,36.26583,89.21083,88.02666,0.6563552,1.7354863,37.60027
183.96059,0.007241041,0.0027443103,254.83122,252.98596,68.33111,36.16959,92.00273,90.81425,0.69933593,1.8452432,37.47369
188.52673,0.0075018206,0.002849136,261.29346,259.33325,70.06762,36.053013,94.84248,93.65377,0.7444605,1.9601763,37.327457
193.16525,0.0077670827,0.0029545822,267.8572,265.77676,71.826256,35.92089,97.74905,96.51507,0.7914062,2.0804691,37.16636
197.87791,0.00803674,0.0030640324,274.52087,272.3146,73.60234,35.763515,100.76428,99.466805,0.84114087,2.206253,36.980663
