kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.39154,0.9817468,0.68561506,-0.5764562,-0.07663445,-0.012725261,-0.18960492
234.20059,0.9886231,0.6833881,-0.5736227,-0.07603372,-0.012230215,-0.19030553
240.45566,0.9940952,0.68140686,-0.5708463,-0.07543467,-0.012420666,-0.19110961
247.11258,0.99848163,0.67956406,-0.56821233,-0.07486095,-0.012733039,-0.1919075
254.13052,1.002168,0.6777876,-0.5658463,-0.07437622,-0.013046679,-0.19271103
261.4913,1.0051508,0.6760285,-0.56362164,-0.07391747,-0.013326448,-0.19356905
269.1875,1.0074633,0.67425346,-0.56167734,-0.07346441,-0.013605681,-0.19455399
277.20776,1.0092114,0.6726865,-0.5599176,-0.0730658,-0.013866124,-0.19554675
285.53656,1.0106032,0.67128783,-0.5582917,-0.07280429,-0.014103842,-0.19659716
294.14877,1.0118464,0.66991556,-0.5568404,-0.07253092,-0.014326912,-0.19774555
303.05316,1.01242,0.6687152,-0.5554184,-0.07224178,-0.014536154,-0.19876824
312.23276,1.0126883,0.66765684,-0.5541069,-0.071914814,-0.014700663,-0.19981705
321.67505,1.0127623,0.666789,-0.55294544,-0.07161612,-0.014870209,-0.20102364
331.36835,1.0126523,0.6660767,-0.551765,-0.07135413,-0.015052867,-0.20232405
341.31302,1.0123447,0.6655137,-0.55074453,-0.07105132,-0.015278173,-0.20365761
351.5071,1.011875,0.6650583,-0.5499068,-0.07078681,-0.015506861,-0.20499378
361.9387,1.0113398,0.66462135,-0.5491512,-0.07053283,-0.015738545,-0.20634119
372.58908,1.0107555,0.6642153,-0.548413,-0.070326574,-0.016030533,-0.20766728
383.46893,1.0099986,0.6639588,-0.5476675,-0.07014921,-0.016224293,-0.20906346
394.584,1.0091345,0.6637747,-0.5471465,-0.070044346,-0.01647365,-0.21041998
405.92627,1.0082436,0.6635951,-0.5466947,-0.06995731,-0.016673995,-0.21179773
417.4875,1.0073519,0.6634676,-0.5462674,-0.069885954,-0.01689188,-0.21315938
429.2652,1.0064789,0.6634169,-0.5458514,-0.069774754,-0.017169086,-0.21459363
441.25775,1.005575,0.663361,-0.5454395,-0.06961888,-0.017443,-0.21606259
453.46695,1.0047216,0.66332674,-0.54501414,-0.06947673,-0.017698867,-0.21754014
465.90033,1.0038633,0.66331017,-0.54452395,-0.06931857,-0.017965091,-0.21903904
478.54913,1.0029308,0.66335684,-0.5441789,-0.06920225,-0.018174602,-0.22058012
491.40442,1.0020434,0.66347337,-0.5439201,-0.06916913,-0.018413363,-0.2221672
504.48788,1.001197,0.66364086,-0.5437385,-0.06918562,-0.018642945,-0.2236905
517.7856,1.0003443,0.6637903,-0.5435794,-0.069171004,-0.01889476,-0.22523585
531.29364,0.9994934,0.66394943,-0.54343677,-0.06917415,-0.019139914,-0.22677815
545.01807,0.9986701,0.66413176,-0.54331505,-0.06916065,-0.019375606,-0.22835246
558.97186,0.9978192,0.66433173,-0.5432249,-0.069186695,-0.019650204,-0.22984138
573.1419,0.9970522,0.66453993,-0.5431992,-0.0691863,-0.01994191,-0.2313508
587.52673,0.9963028,0.6647384,-0.5432304,-0.069147,-0.02019879,-0.23285207
602.137,0.9955783,0.66491795,-0.5432641,-0.06914519,-0.020442856,-0.23440766
616.96277,0.99486715,0.66508,-0.5433036,-0.069132425,-0.020698262,-0.23604757
632.0195,0.9941065,0.6652943,-0.5433741,-0.06910086,-0.020940451,-0.23772961
647.302,0.9934155,0.66553354,-0.54340893,-0.06911572,-0.021177573,-0.23938666
662.80096,0.992715,0.6657748,-0.54343885,-0.06913049,-0.021353317,-0.24113476
678.516,0.99206436,0.6660768,-0.54353046,-0.06922112,-0.021578608,-0.24288623
694.4569,0.9914809,0.6664124,-0.5436723,-0.06937092,-0.021819143,-0.24462846
710.63995,0.99087834,0.66676134,-0.54384696,-0.06952258,-0.02209918,-0.24633557
727.05725,0.990313,0.6671534,-0.5440393,-0.069624364,-0.022330178,-0.24804856
743.7079,0.9897685,0.6675583,-0.544259,-0.06969989,-0.022543846,-0.24979453
760.59393,0.9892241,0.6679649,-0.54446936,-0.069756396,-0.02275811,-0.25152457
777.7075,0.9887018,0.6683495,-0.54468083,-0.06973054,-0.023000313,-0.25321174
795.04834,0.98817927,0.66873246,-0.54492927,-0.06970596,-0.023268117,-0.2549403
812.62054,0.98765373,0.66912067,-0.54517907,-0.069683924,-0.023534669,-0.25667548
830.42737,0.9871094,0.66954184,-0.5454687,-0.0696693,-0.02380204,-0.25841653
848.47253,0.9866088,0.66994125,-0.54574096,-0.069701426,-0.024118645,-0.26015425
