con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
77.6416,0.0017051001,0.00047168686,105.17594,104.996605,27.30548,31.576715,24.9336,24.482435,0.04961011,0.17933552,34.176716
79.84116,0.0018181846,0.00050206116,108.65355,108.45599,28.560383,31.955368,25.499458,25.630827,0.05455073,0.19755222,34.49625
82.26706,0.0019360986,0.0005292759,112.28412,112.06673,29.74036,32.363834,26.113607,26.674969,0.05942928,0.21739313,34.846947
84.82672,0.0020588972,0.0005542128,116.05074,115.811806,30.9209,32.791378,26.76456,27.646854,0.0643168,0.23893654,35.218025
87.552124,0.0021866374,0.00057689636,119.94604,119.68376,32.06259,33.234356,27.455595,28.550125,0.06919643,0.2622785,35.60583
90.40125,0.0023193774,0.00059801835,123.96187,123.67436,33.199146,33.68634,28.174046,29.407907,0.074131474,0.28751436,36.003895
93.37652,0.002457176,0.0006185451,128.08717,127.772446,34.316902,34.139362,28.919893,30.250563,0.0792277,0.31473276,36.40422
96.458755,0.002600093,0.0006387411,132.3135,131.96947,35.426426,34.589283,29.690264,31.086643,0.084514074,0.34402737,36.802643
99.62956,0.0027481848,0.0006583505,136.63625,136.26074,36.541485,35.03531,30.480227,31.908995,0.08995455,0.37550166,37.198338
102.84661,0.0029015082,0.0006774517,141.05133,140.64207,37.700188,35.475555,31.291351,32.72045,0.09555546,0.40926158,37.589405
106.143295,0.0030601176,0.0006959002,145.5615,145.11607,38.87178,35.911034,32.12852,33.517036,0.10129627,0.4454353,37.976826
109.54106,0.0032240634,0.00071440503,150.1696,149.68544,40.037434,36.3387,32.98746,34.32022,0.10728192,0.4841563,38.357517
113.02591,0.003393396,0.0007331302,154.86688,154.34134,41.202286,36.75539,33.863487,35.134953,0.11353758,0.5255247,38.728306
116.58921,0.0035681613,0.00075248344,159.65053,159.08086,42.371937,37.158257,34.756027,35.973377,0.120134376,0.5696588,39.08631
120.222374,0.0037484025,0.0007719811,164.51906,163.90239,43.55348,37.548782,35.666157,36.821392,0.1270056,0.61668366,39.432995
123.922455,0.00393416,0.0007919678,169.47203,168.80531,44.74916,37.92488,36.592297,37.689335,0.1342164,0.66673005,39.76625
127.68297,0.0041254694,0.0008135054,174.50793,173.788,45.963657,38.281387,37.532963,38.60823,0.14196314,0.7199271,40.080894
131.5047,0.0043223626,0.00083584076,179.6254,178.84898,47.194798,38.620888,38.482136,39.55615,0.15013823,0.7764061,40.379475
135.39757,0.0045248657,0.0008579742,184.82486,183.98856,48.433125,38.948048,39.457535,40.503983,0.15857497,0.8363076,40.66665
139.36745,0.0047330004,0.0008798967,190.10677,189.20697,49.67305,39.262638,40.45578,41.451878,0.1672743,0.8997753,40.942165
143.3923,0.004946787,0.0009021113,195.47032,194.50339,50.935616,39.562202,41.46409,42.414585,0.17633599,0.96695006,41.20354
147.4639,0.005166237,0.0009249411,200.91522,199.87726,52.228493,39.845047,42.48808,43.401615,0.18583474,1.0379755,41.449062
151.60405,0.005391361,0.0009485054,206.44272,205.32971,53.530903,40.110634,43.520607,44.41657,0.19581203,1.1130073,41.678185
155.81158,0.0056221643,0.00097249117,212.05278,210.8606,54.84395,40.36038,44.570164,45.450523,0.20621946,1.1921957,41.892284
160.0722,0.0058586462,0.0009975497,217.74611,216.47041,56.182285,40.591064,45.63615,46.52244,0.21721256,1.2756974,42.088135
164.37369,0.006100803,0.0010243659,223.52402,222.16035,57.559093,40.799847,46.71805,47.65185,0.22897038,1.3636761,42.26288
168.75815,0.0063486253,0.0010518021,229.38884,227.93254,58.934647,40.9921,47.818714,48.806343,0.24127166,1.4563038,42.421867
173.20857,0.0066020954,0.0010801385,235.34134,233.78761,60.326496,41.166756,48.934708,49.993908,0.25420126,1.553746,42.564014
177.75014,0.0068611945,0.0011092755,241.37675,239.72061,61.704563,41.3231,50.069893,51.211998,0.26775333,1.6561328,42.688587
182.32486,0.0071258955,0.0011388102,247.49687,245.73322,63.12852,41.463478,51.21769,52.449234,0.28185198,1.7636368,42.797916
186.95633,0.0073961676,0.0011680708,253.70294,251.82652,64.57604,41.591118,52.382664,53.68691,0.296343,1.8764297,42.895218
191.64749,0.007671978,0.0011973312,259.9954,258.00073,66.04434,41.704853,53.563957,54.933044,0.31130064,1.9946791,42.979298
196.40862,0.007953285,0.0012273912,266.37567,264.2571,67.52416,41.801,54.75758,56.21055,0.32694715,2.1185617,43.046463
201.23744,0.008240047,0.001256815,272.84436,270.5961,69.01854,41.886395,55.972775,57.479206,0.34291488,2.24825,43.103546
206.13254,0.008532217,0.0012858185,279.40237,277.01843,70.5297,41.960243,57.207375,58.745377,0.35926074,2.3839216,43.14972
211.0705,0.00882974,0.001315099,286.05087,283.52512,72.08177,42.019287,58.46116,60.029015,0.3761852,2.5257547,43.181717
216.0352,0.009132566,0.001344962,292.79327,290.11932,73.69393,42.06252,59.730522,61.33897,0.39379585,2.673954,43.198517
221.09248,0.009440633,0.0013747098,299.62955,296.80084,75.30035,42.093304,61.01913,62.655807,0.41190365,2.8286924,43.20347
226.24738,0.009753882,0.0014033294,306.5575,303.56738,76.89401,42.116055,62.336285,63.95149,0.43020114,2.9901257,43.20098
231.49884,0.010072244,0.0014318512,313.58035,310.4219,78.47862,42.126328,63.669617,65.255165,0.44900042,3.158458,43.186584
236.78029,0.0103956545,0.0014609568,320.69357,317.3597,80.11579,42.120193,65.01246,66.58619,0.46851945,3.3338194,43.15635
242.15436,0.010724039,0.0014904098,327.89615,324.3798,81.74198,42.09877,66.373,67.93814,0.48869967,3.516371,43.11136
247.58759,0.011057325,0.0015202037,335.1882,331.4819,83.3904,42.062073,67.74758,69.31113,0.50955427,3.7062848,43.05164
253.06894,0.011395431,0.0015484303,342.56796,338.66425,85.070915,42.019238,69.13753,70.65179,0.5304426,3.9037097,42.98631
258.57993,0.011738278,0.0015777642,350.04114,345.93228,86.80658,41.957943,70.54062,72.03555,0.55228245,4.1088805,42.903023
264.19632,0.012085778,0.0016068525,357.60965,353.28763,88.523636,41.885155,71.963234,73.42455,0.5746259,4.3219905,42.808743
269.87024,0.0124378465,0.0016355161,365.27448,360.73126,90.27103,41.80182,73.4016,74.81404,0.5974122,4.5432277,42.704407
275.5839,0.01279439,0.0016630405,373.03488,368.26212,92.06579,41.711403,74.8641,76.184074,0.62037206,4.7727537,42.593468
281.36566,0.013155316,0.001690797,380.89322,375.88245,93.88126,41.60762,76.344795,77.57335,0.6440131,5.010771,42.469635
287.22388,0.013520532,0.0017188685,388.84937,383.59192,95.7087,41.489883,77.8417,78.98467,0.668381,5.257451,42.332294
293.07755,0.013889938,0.0017475024,396.9035,391.39056,97.62904,41.357227,79.35057,80.425095,0.6935898,5.512965,42.180485
299.0362,0.014263436,0.0017762892,405.06485,399.28726,99.54181,41.212543,80.88797,81.883415,0.71951234,5.777617,42.01708
