kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,460.0,1740.0,0.85,0.0068,1.0,0.0,0.0
227.90584,857.93066,462.25787,1740.1342,0.8777341,0.011016,1.0,0.0,0.014888048
233.56003,864.87067,464.5904,1740.2715,0.9057487,0.01534959,1.0,0.0,0.029554427
239.82776,871.8312,466.99487,1740.4119,0.93403107,0.019801587,1.0,0.0,0.044002473
246.6453,878.8201,469.4688,1740.5557,0.96257013,0.024372734,1.0,0.0,0.058235407
253.94724,885.84406,472.01007,1740.7029,0.99135613,0.02906372,1.0,0.0,0.072256446
261.65137,892.90753,474.6168,1740.8535,1.0203805,0.033875182,1.0,0.0,0.08606875
269.6943,900.013,477.28723,1741.0079,1.0496353,0.038807712,1.0,0.0,0.09967542
278.04102,907.1613,480.01984,1741.166,1.0791131,0.04386185,1.0,0.0,0.11307949
286.6601,914.3531,482.8131,1741.3278,1.1088068,0.04903811,1.0,0.0,0.126284
295.56628,921.58844,485.66562,1741.4934,1.1387098,0.05433695,1.0,0.0,0.13929194
304.77606,928.8676,488.57602,1741.6631,1.168815,0.059758812,1.0,0.0,0.15210623
314.22684,936.19006,491.543,1741.8368,1.1991162,0.06530409,1.0,0.0,0.16472971
323.89697,943.5542,494.5653,1742.0146,1.2296067,0.07097315,1.0,0.0,0.17716527
333.77332,950.9577,497.64172,1742.1965,1.2602801,0.07676632,1.0,0.0,0.1894157
343.84985,958.3987,500.771,1742.3828,1.2911301,0.08268389,1.0,0.0,0.20148373
354.11386,965.8747,503.95184,1742.5732,1.3221499,0.088726126,1.0,0.0,0.21337211
364.5534,973.3817,507.183,1742.7682,1.3533328,0.09489325,1.0,0.0,0.22508347
375.16815,980.9167,510.46323,1742.9675,1.3846718,0.10118544,1.0,0.0,0.23662049
385.95874,988.4778,513.7912,1743.1715,1.4161599,0.10760288,1.0,0.0,0.24798572
396.91702,996.0629,517.1655,1743.38,1.44779,0.11414567,1.0,0.0,0.25918174
408.0378,1003.66974,520.585,1743.5933,1.4795551,0.120813884,1.0,0.0,0.2702111
419.32666,1011.29486,524.0483,1743.8112,1.511448,0.12760758,1.0,0.0,0.28107625
430.78113,1018.9353,527.55396,1744.0338,1.5434613,0.13452679,1.0,0.0,0.29177964
442.403,1026.5883,531.1008,1744.2614,1.5755879,0.14157146,1.0,0.0,0.3023237
454.1983,1034.25,534.6873,1744.4939,1.6078203,0.14874156,1.0,0.0,0.31271076
466.18008,1041.9161,538.3122,1744.7312,1.640151,0.15603696,1.0,0.0,0.32294315
478.35104,1049.5837,541.97394,1744.9735,1.6725723,0.16345753,1.0,0.0,0.33302325
490.67584,1057.2496,545.6711,1745.2211,1.7050765,0.1710031,1.0,0.0,0.34295326
503.16434,1064.9105,549.4022,1745.4735,1.7376556,0.17867348,1.0,0.0,0.35273546
515.8222,1072.5634,553.16583,1745.7312,1.770302,0.18646838,1.0,0.0,0.36237198
528.6493,1080.2069,556.9603,1745.9941,1.8030081,0.19438756,1.0,0.0,0.37186503
541.6531,1087.8385,560.7844,1746.2622,1.8357657,0.20243065,1.0,0.0,0.38121676
554.83496,1095.4553,564.6364,1746.5356,1.8685677,0.21059734,1.0,0.0,0.39042926
568.1988,1103.0557,568.5149,1746.8143,1.9014063,0.21888718,1.0,0.0,0.3995046
581.74896,1110.6385,572.4184,1747.0984,1.9342738,0.22729978,1.0,0.0,0.40844482
595.507,1118.2009,576.34546,1747.3881,1.9671632,0.23583466,1.0,0.0,0.41725194
609.46936,1125.7404,580.2946,1747.683,2.000067,0.2444913,1.0,0.0,0.42592794
623.61926,1133.2551,584.2645,1747.9833,2.0329783,0.25326917,1.0,0.0,0.43447477
637.97577,1140.7445,588.25366,1748.289,2.0658896,0.26216772,1.0,0.0,0.44289434
652.5055,1148.2064,592.26074,1748.6002,2.0987945,0.27118635,1.0,0.0,0.45118856
667.1993,1155.6382,596.28424,1748.9171,2.1316857,0.2803244,1.0,0.0,0.4593593
682.05536,1163.037,600.3229,1749.2395,2.164557,0.28958118,1.0,0.0,0.46740842
697.05963,1170.4001,604.37524,1749.5673,2.1974013,0.29895604,1.0,0.0,0.47533768
712.24805,1177.7277,608.4399,1749.9009,2.2302122,0.30844828,1.0,0.0,0.48314893
727.63086,1185.016,612.51544,1750.24,2.262983,0.31805712,1.0,0.0,0.49084383
