kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.27747,0.9797323,2.0911922,-1.5904565,-0.24728744,-0.064668655,-0.42091548
233.8719,0.98682535,2.0880413,-1.5834453,-0.24553768,-0.06703825,-0.42225474
239.82784,0.9928356,2.0849128,-1.5770383,-0.24400936,-0.06926974,-0.4236809
246.13219,0.99793625,2.0819523,-1.5711479,-0.24253692,-0.07124793,-0.42518798
252.77054,1.0022968,2.0792003,-1.5657474,-0.24111614,-0.07307304,-0.42677414
259.71597,1.0058423,2.0766556,-1.5608315,-0.23990263,-0.074788064,-0.42845073
266.95065,1.0088454,2.074327,-1.5563111,-0.23881705,-0.076407015,-0.4301623
274.46252,1.0112197,2.072187,-1.5523119,-0.2377306,-0.07795714,-0.43206084
282.2325,1.013176,2.0705078,-1.5486653,-0.23677732,-0.0793113,-0.43399137
290.2648,1.0147351,2.069142,-1.5454582,-0.23589264,-0.08066847,-0.43597698
298.53378,1.0159725,2.068111,-1.5426452,-0.23513384,-0.08196841,-0.43805346
307.04895,1.0170511,2.0673797,-1.5401994,-0.23443799,-0.08319746,-0.4402781
315.78876,1.0177637,2.0668674,-1.5380344,-0.23381503,-0.08455817,-0.44250607
324.7405,1.0182811,2.066657,-1.5361391,-0.23325397,-0.08583403,-0.44484395
333.90347,1.0186334,2.066739,-1.5345504,-0.23273945,-0.087054476,-0.4472271
343.27374,1.018806,2.0671566,-1.5332756,-0.23223782,-0.08828938,-0.44969404
352.8525,1.0189306,2.0677528,-1.532228,-0.23178585,-0.08946745,-0.45229256
362.6347,1.019005,2.0686915,-1.5313977,-0.23147853,-0.09068238,-0.45499355
372.61533,1.0190022,2.069851,-1.5309286,-0.23122187,-0.09194508,-0.45765567
382.78687,1.018908,2.0712268,-1.5305868,-0.23097011,-0.09315446,-0.46038845
393.14627,1.0187668,2.072835,-1.5304697,-0.23074098,-0.09436182,-0.4631753
403.68332,1.0185746,2.0746527,-1.5305507,-0.23057626,-0.095595196,-0.4660681
414.40225,1.0183318,2.0766912,-1.5307753,-0.23046575,-0.096842855,-0.46897423
425.29733,1.0180984,2.0788627,-1.5311966,-0.23037042,-0.098086864,-0.47191834
436.37894,1.0178652,2.0812254,-1.5317689,-0.23032314,-0.099357165,-0.4748894
447.63425,1.0176582,2.0836806,-1.53248,-0.23030706,-0.10062879,-0.47791848
459.06967,1.0175658,2.0863476,-1.5334378,-0.2302759,-0.10189017,-0.48104325
470.69876,1.0174434,2.0891438,-1.5344806,-0.23027228,-0.1031703,-0.48416534
482.5072,1.0173169,2.0920768,-1.5355995,-0.23036252,-0.10454956,-0.48730877
494.48734,1.0171537,2.0950139,-1.5369027,-0.23044051,-0.105852485,-0.4905089
506.63562,1.0169941,2.0980532,-1.5383323,-0.23055765,-0.10715903,-0.4937636
518.94824,1.0168238,2.1011796,-1.5398477,-0.23072432,-0.10846854,-0.49705163
531.4277,1.0166702,2.1044424,-1.5414921,-0.23095359,-0.10968851,-0.5003861
544.0748,1.0165925,2.1078396,-1.5432205,-0.2311766,-0.11100294,-0.50374746
556.88934,1.0165328,2.1113071,-1.5450236,-0.2314621,-0.1123203,-0.5071179
569.8982,1.0165355,2.1149325,-1.5470389,-0.23167565,-0.11357987,-0.51046294
583.0774,1.0165598,2.118602,-1.5491756,-0.23192547,-0.11485583,-0.5139234
596.4185,1.0165868,2.1223857,-1.5513228,-0.2322223,-0.1161619,-0.5173765
609.937,1.0167134,2.1262746,-1.5535874,-0.23250933,-0.11746559,-0.5207989
623.6179,1.0168121,2.1302278,-1.5559287,-0.23291983,-0.118703246,-0.524192
637.46674,1.0168736,2.1341796,-1.5583379,-0.23332742,-0.12005365,-0.5276911
651.4862,1.0170363,2.1382623,-1.5608368,-0.23369546,-0.121385925,-0.53126
665.67706,1.0172392,2.1424396,-1.5634041,-0.23405196,-0.122679725,-0.5348152
680.03796,1.0174809,2.1466722,-1.5660045,-0.23443493,-0.12400417,-0.53840715
694.572,1.0176932,2.1509492,-1.5687063,-0.2348574,-0.12530415,-0.54203415
709.2865,1.017915,2.155308,-1.57145,-0.23524511,-0.12660974,-0.5456996
724.1691,1.018174,2.1597433,-1.5742075,-0.23565912,-0.12792721,-0.5493754
739.22516,1.0184939,2.164253,-1.5770807,-0.23612869,-0.12926932,-0.5530395
754.47217,1.0188339,2.168787,-1.5800271,-0.23663667,-0.13067427,-0.55668825
769.8883,1.019181,2.1733189,-1.5829979,-0.23723063,-0.13205823,-0.56036454
785.4986,1.0196079,2.1778603,-1.5859829,-0.23779525,-0.13341835,-0.5640644
801.2808,1.0201033,2.1824436,-1.5890768,-0.23835608,-0.13473846,-0.5677829
817.2113,1.0205368,2.1871202,-1.5921655,-0.23893298,-0.13598199,-0.5715295
833.3272,1.0209705,2.1918473,-1.5953652,-0.23951785,-0.13729076,-0.57537854
849.611,1.0214177,2.196571,-1.598592,-0.24009465,-0.13864997,-0.5792265
866.0652,1.0219085,2.2013695,-1.6018841,-0.24074762,-0.14000392,-0.5830057
882.6987,1.022504,2.2062423,-1.6051599,-0.24142084,-0.14135265,-0.5867306
899.5055,1.023085,2.2111144,-1.6084509,-0.24206868,-0.1427026,-0.59045845
916.5038,1.0236425,2.216009,-1.6117995,-0.24267961,-0.14408566,-0.594121
933.67645,1.0241892,2.2209573,-1.6151717,-0.24325435,-0.14550817,-0.59785366
951.0324,1.024801,2.2258968,-1.618623,-0.24381562,-0.14687672,-0.60171306
968.54315,1.0254071,2.2309306,-1.622185,-0.24445753,-0.1481306,-0.60553277
986.19934,1.0260266,2.2359798,-1.6257732,-0.24515906,-0.14947304,-0.6092893
1004.02594,1.0265388,2.2408638,-1.629272,-0.24584214,-0.15095074,-0.6131635
1022.03754,1.0273236,2.2456472,-1.6328535,-0.2464954,-0.15233429,-0.61688805
1040.2451,1.0281286,2.2504883,-1.6365122,-0.24715658,-0.15372694,-0.6206017
1058.6559,1.0289176,2.2554913,-1.6401887,-0.24784087,-0.15503995,-0.6243309
1077.2543,1.0297015,2.2605548,-1.643884,-0.24859633,-0.1563222,-0.62803626
1096.0356,1.0304846,2.2656484,-1.6475726,-0.24938942,-0.1575857,-0.63172996
1114.9738,1.0313213,2.270729,-1.6512918,-0.25013873,-0.15886417,-0.63543665
1134.1185,1.0321586,2.2758462,-1.6550683,-0.2508436,-0.16017285,-0.6391565
1153.467,1.0330026,2.2810264,-1.6589401,-0.25154608,-0.16143216,-0.64286953
1172.979,1.033852,2.2862918,-1.6628145,-0.25227508,-0.16268659,-0.64657456
