foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
8.404e-05,1.788e-05,7.093e-06,1.101e-04,9.775e-06,3.292e-05,5.144e-05
5.162e-05,1.979e-05,7.865e-05,2.718e-05,9.537e-06,1.843e-05,3.654e-05
2.885e-05,1.597e-05,9.537e-05,4.768e-05,2.325e-05,4.299e-05,6.181e-05
1.025e-05,2.170e-05,9.686e-05,2.837e-05,5.758e-05,7.014e-05,7.594e-05
4.721e-05,2.575e-05,6.630e-05,2.289e-05,5.674e-05,1.723e-05,6.348e-05
3.278e-05,6.390e-05,2.709e-05,8.345e-06,3.076e-05,3.478e-05,4.816e-05
2.229e-05,1.335e-05,5.747e-05,1.287e-05,3.088e-05,4.408e-05,5.591e-05
8.821e-06,3.242e-05,4.257e-05,4.983e-05,6.437e-06,2.480e-05,6.443e-05
7.033e-06,1.645e-05,4.858e-06,9.751e-05,1.073e-06,1.964e-05,5.722e-05
3.731e-05,3.600e-05,2.746e-05,1.669e-06,1.299e-05,2.277e-05,3.397e-05
1.084e-04,4.411e-05,7.077e-05,6.485e-05,3.684e-05,3.120e-05,1.192e-05
3.207e-05,6.199e-06,1.332e-05,7.606e-05,3.350e-05,1.004e-05,4.518e-05
4.256e-05,3.362e-05,1.401e-06,9.108e-05,2.635e-05,6.771e-05,1.782e-05
2.122e-05,5.150e-05,7.524e-05,4.554e-05,2.658e-05,6.315e-05,4.679e-05
3.302e-05,6.509e-05,8.248e-05,5.412e-05,8.225e-06,2.417e-05,1.095e-04
4.816e-05,4.554e-05,9.623e-05,2.265e-05,3.898e-05,7.209e-05,1.129e-04
4.876e-05,4.029e-05,7.361e-05,3.791e-05,2.992e-05,9.966e-05,4.178e-05
1.061e-05,6.676e-06,6.850e-05,3.815e-06,1.526e-05,5.972e-05,6.801e-05
1.752e-05,3.028e-05,8.860e-05,1.836e-05,1.633e-05,2.465e-05,7.308e-05
6.878e-05,3.195e-05,1.983e-04,8.988e-05,1.447e-04,7.874e-05,7.844e-05
9.274e-05,3.219e-05,1.097e-04,9.990e-05,7.844e-05,2.486e-05,7.522e-05
1.134e-04,6.437e-06,1.413e-04,1.597e-05,3.445e-05,2.477e-05,5.496e-05
9.096e-05,9.060e-06,1.364e-04,4.768e-05,1.264e-05,5.502e-05,9.835e-06
7.415e-05,2.599e-05,1.813e-04,9.298e-06,4.303e-05,6.258e-07,2.521e-05
6.557e-06,2.122e-05,1.692e-04,6.008e-05,3.338e-06,4.989e-05,1.937e-05
3.994e-05,8.130e-05,1.531e-04,9.537e-07,7.868e-06,3.040e-05,9.060e-06
3.159e-05,6.819e-05,1.059e-04,1.717e-05,2.503e-06,7.007e-05,2.432e-05
2.384e-05,1.407e-05,1.084e-04,3.982e-05,1.955e-05,3.999e-05,5.388e-05
2.551e-05,5.484e-05,1.174e-04,3.529e-05,8.464e-06,4.950e-05,6.878e-05
3.922e-05,6.509e-05,8.340e-05,2.384e-06,3.111e-05,5.186e-06,8.345e-05
3.445e-05,6.557e-05,5.679e-05,2.337e-05,4.256e-05,2.056e-06,6.402e-05
9.012e-05,6.771e-05,6.169e-05,2.575e-05,9.656e-06,3.752e-05,5.907e-05
1.515e-04,6.199e-06,9.197e-05,3.624e-05,4.375e-05,3.752e-05,2.974e-05
2.503e-04,2.313e-05,6.942e-05,2.432e-05,8.023e-05,6.098e-05,8.762e-06
1.860e-04,1.335e-05,5.870e-05,3.481e-05,5.162e-05,4.783e-05,8.523e-06
1.322e-04,2.384e-06,4.601e-05,5.484e-05,1.884e-05,3.862e-05,9.000e-06
1.060e-04,7.153e-06,4.858e-05,7.105e-05,1.907e-05,3.228e-05,1.007e-05
7.677e-05,3.290e-05,3.898e-05,9.537e-05,1.991e-05,1.562e-05,1.174e-05
6.056e-05,6.056e-05,1.854e-05,1.080e-04,4.554e-05,8.881e-06,1.079e-05
6.843e-05,6.413e-05,1.580e-05,9.251e-05,2.778e-05,1.594e-05,9.894e-06
1.788e-06,1.407e-05,7.248e-05,7.725e-05,8.738e-05,7.689e-06,2.491e-05
1.538e-05,4.768e-07,5.281e-05,4.792e-05,1.003e-04,2.131e-05,7.796e-05
1.848e-05,3.672e-05,2.715e-05,2.122e-05,5.221e-05,2.959e-05,2.706e-05
4.327e-05,3.028e-05,2.274e-05,1.097e-05,2.611e-05,1.436e-05,1.132e-06
1.252e-05,5.007e-06,8.278e-05,4.053e-06,5.174e-05,4.926e-05,2.259e-05
1.252e-05,2.050e-05,6.576e-05,3.290e-05,8.738e-05,5.999e-05,1.973e-05
1.609e-05,4.268e-05,4.089e-05,4.005e-05,7.308e-05,6.962e-05,2.378e-05
3.755e-05,5.913e-05,1.505e-05,6.676e-06,2.062e-05,4.113e-05,5.066e-05
1.836e-05,6.557e-05,3.497e-05,9.537e-06,1.633e-05,5.999e-05,8.059e-05
4.137e-05,6.676e-06,5.689e-05,2.408e-05,4.530e-06,1.365e-05,1.764e-05
3.350e-05,3.457e-05,1.138e-05,1.240e-05,1.752e-05,7.182e-06,8.547e-05
1.860e-05,1.693e-05,1.369e-05,5.674e-05,1.311e-05,1.052e-05,5.174e-05
3.815e-06,4.005e-05,5.648e-06,6.580e-05,4.435e-05,2.950e-06,3.958e-05
2.980e-05,8.082e-05,6.191e-05,1.009e-04,6.747e-05,5.960e-07,3.642e-05
5.567e-05,7.486e-05,6.555e-05,1.571e-04,9.823e-05,3.070e-06,2.730e-05
4.172e-06,7.606e-05,3.257e-05,1.485e-04,1.192e-06,6.324e-05,4.292e-05
5.960e-07,5.245e-05,2.079e-05,1.369e-04,3.791e-05,6.306e-05,3.999e-05
4.292e-05,2.384e-05,9.283e-06,1.233e-04,2.325e-05,7.412e-05,2.950e-05
7.403e-05,4.292e-05,1.328e-05,1.149e-04,1.431e-06,6.783e-05,2.414e-05
9.489e-05,5.341e-05,3.600e-05,3.195e-05,2.420e-05,4.730e-05,1.019e-05
9.000e-05,3.576e-06,3.091e-05,7.153e-07,2.503e-06,1.666e-05,1.997e-05
6.676e-05,1.359e-05,2.657e-05,1.121e-05,4.339e-05,4.026e-05,5.448e-05
7.236e-05,1.764e-05,3.274e-05,3.958e-05,8.750e-05,4.998e-05,5.573e-05
1.693e-05,4.220e-05,6.628e-05,8.368e-05,5.567e-05,4.411e-06,4.166e-05
4.888e-06,4.554e-05,5.603e-05,8.798e-05,7.176e-05,1.222e-06,5.180e-05
2.372e-05,3.481e-05,5.350e-05,5.746e-05,4.208e-05,1.162e-06,6.443e-05
4.411e-06,1.669e-06,5.138e-05,2.861e-05,1.013e-05,2.155e-05,6.264e-05
2.337e-05,7.153e-07,4.944e-05,2.646e-05,3.231e-05,2.795e-05,5.305e-05
1.324e-04,1.431e-06,6.320e-05,5.484e-06,8.106e-06,2.235e-06,7.403e-05
1.683e-04,3.886e-05,5.852e-05,2.050e-05,1.764e-05,9.835e-07,7.951e-05
1.353e-04,8.845e-05,4.083e-05,6.008e-05,1.049e-05,7.391e-06,7.474e-05
9.239e-05,1.204e-04,3.013e-05,6.914e-05,2.623e-06,2.411e-05,2.497e-05
5.901e-05,4.363e-05,1.407e-05,4.101e-05,1.216e-05,4.947e-05,1.967e-05
