tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
45.46765,0.006093999,11495.47,1.0561519e-05,0.0043208958,0.00025668813,0.007547608,0.8250471,0.98242456
45.661537,0.0060636047,11495.59,1.0282122e-05,0.004237019,0.00025044993,0.0073759956,0.8241099,0.98243773
45.855278,0.00603336,11495.706,1.0010098e-05,0.0041546714,0.00024435742,0.0072082723,0.82317805,0.9824508
46.048885,0.0060032667,11495.82,9.7452785e-06,0.0040738527,0.00023840895,0.007044362,0.82225174,0.98246384
46.242332,0.005973322,11495.931,9.487459e-06,0.003994526,0.00023260058,0.006884176,0.8213312,0.98247683
46.435616,0.0059435293,11496.038,9.23648e-06,0.0039166706,0.00022692957,0.006727642,0.8204163,0.98248976
46.628723,0.005913888,11496.143,8.992162e-06,0.0038402653,0.00022139303,0.006574683,0.8195067,0.98250264
46.821663,0.0058843927,11496.244,8.754295e-06,0.0037652678,0.00021598676,0.00642519,0.8186027,0.98251545
47.014446,0.005855041,11496.344,8.5227e-06,0.0036916626,0.00021070827,0.006279083,0.8177038,0.9825282
47.207073,0.005825836,11496.44,8.297237e-06,0.0036194157,0.0002055542,0.0061362996,0.81681013,0.9825409
47.399494,0.005796781,11496.535,8.077769e-06,0.003548533,0.00020052354,0.0059967847,0.8159213,0.9825535
47.591717,0.005767873,11496.627,7.864122e-06,0.0034789674,0.00019561207,0.0058604483,0.8150377,0.98256606
47.783783,0.0057391035,11496.716,7.656089e-06,0.0034106793,0.00019081589,0.005727184,0.814159,0.9825786
47.975662,0.005710478,11496.803,7.453562e-06,0.0033436774,0.00018613433,0.005596956,0.8132856,0.98259103
48.16734,0.0056819962,11496.887,7.256398e-06,0.0032779216,0.00018156375,0.005469691,0.81241715,0.98260343
48.358818,0.005653658,11496.97,7.064471e-06,0.0032134051,0.00017710248,0.00534533,0.81155366,0.9826158
48.550095,0.005625463,11497.05,6.8776217e-06,0.0031500952,0.00017274743,0.0052237995,0.81069535,0.9826281
48.741188,0.0055974033,11497.127,6.6956936e-06,0.0030879609,0.00016849539,0.0051050144,0.80984217,0.9826403
48.932076,0.005569484,11497.203,6.5185764e-06,0.0030269912,0.00016434472,0.004988933,0.8089938,0.9826525
49.12272,0.005541708,11497.277,6.3461653e-06,0.0029671777,0.00016029383,0.0048755007,0.80815053,0.9826646
49.31318,0.005514069,11497.35,6.178313e-06,0.0029084815,0.00015633929,0.004764647,0.8073123,0.9826766
49.503403,0.0054865684,11497.42,6.014902e-06,0.0028508913,0.00015247936,0.0046563144,0.806479,0.98268867
49.693394,0.0054592066,11497.487,5.8558217e-06,0.0027943894,0.00014871202,0.004550451,0.8056506,0.9827006
49.88317,0.005431979,11497.555,5.7009356e-06,0.0027389482,0.00014503457,0.004446984,0.8048269,0.9827125
50.072746,0.0054048863,11497.619,5.5501455e-06,0.0026845534,0.0001414452,0.0043458673,0.8040084,0.9827243
50.262104,0.005377925,11497.682,5.403329e-06,0.0026311774,0.00013794136,0.0042470424,0.8031946,0.9827361
50.451195,0.005351105,11497.743,5.2604237e-06,0.0025788248,0.00013452249,0.00415048,0.80238605,0.9827478
50.640068,0.005324412,11497.803,5.1212696e-06,0.0025274495,0.00013118488,0.0040560937,0.80158204,0.9827595
50.8287,0.0052978545,11497.861,4.9858095e-06,0.0024770533,0.00012792782,0.0039638635,0.80078286,0.9827711
51.017097,0.0052714297,11497.918,4.8539328e-06,0.0024276082,0.00012474887,0.0038737303,0.7999885,0.98278266
51.205246,0.005245135,11497.973,4.7255357e-06,0.0023791029,0.00012164647,0.0037856398,0.79919875,0.98279417
51.393112,0.005218978,11498.026,4.6005666e-06,0.002331533,0.00011861965,0.0036995756,0.798414,0.9828056
51.580746,0.0051929476,11498.078,4.4788862e-06,0.0022848614,0.000115665396,0.0036154534,0.7976337,0.982817
51.7681,0.0051670475,11498.129,4.360426e-06,0.0022390746,0.00011278222,0.003533246,0.7968584,0.9828283
51.955204,0.0051412783,11498.179,4.245108e-06,0.0021941697,0.00010996917,0.0034529148,0.79608774,0.98283964
52.14206,0.005115636,11498.227,4.1328317e-06,0.0021501142,0.0001072237,0.0033744033,0.79532164,0.98285085
52.32867,0.0050901175,11498.273,4.0235086e-06,0.0021068982,0.000104544444,0.0032976642,0.79456043,0.982862
52.515007,0.0050647287,11498.319,3.9170873e-06,0.0020645093,0.00010193015,0.0032226783,0.79380345,0.98287314
52.701073,0.0050394656,11498.363,3.8134808e-06,0.0020229327,9.9379205e-05,0.0031493958,0.79305136,0.9828842
52.88687,0.005014327,11498.407,3.7126044e-06,0.0019821501,9.6889955e-05,0.0030777738,0.7923035,0.98289526
53.072357,0.0049893176,11498.449,3.6144145e-06,0.0019421553,9.446148e-05,0.0030077933,0.7915601,0.9829062
53.257584,0.004964433,11498.49,3.5188216e-06,0.0019029283,9.209197e-05,0.0029394033,0.79082125,0.98291713
53.442528,0.004939671,11498.53,3.425749e-06,0.0018644537,8.9779925e-05,0.0028725623,0.79008687,0.982928
53.627155,0.0049150377,11498.569,3.335159e-06,0.0018267275,8.7524626e-05,0.0028072558,0.7893566,0.98293877
53.811504,0.0048905266,11498.607,3.2469636e-06,0.0017897286,8.5324245e-05,0.002743433,0.7886306,0.98294955
53.99556,0.0048661362,11498.644,3.1610948e-06,0.001753441,8.317734e-05,0.0026810574,0.78790873,0.9829602
54.17935,0.004841863,11498.68,3.0774834e-06,0.0017178487,8.1082486e-05,0.0026200898,0.78719115,0.9829709
54.36287,0.004817712,11498.715,2.9960868e-06,0.0016829428,7.9038706e-05,0.00256051,0.7864776,0.9829815
54.546017,0.004793687,11498.748,2.9168575e-06,0.0016487212,7.7045355e-05,0.002502297,0.7857683,0.98299205
54.728916,0.0047697756,11498.781,2.83971e-06,0.0016151553,7.510033e-05,0.002445397,0.78506315,0.98300254
54.911526,0.004745983,11498.814,2.7645976e-06,0.0015822351,7.320266e-05,0.0023897863,0.78436226,0.98301303
55.09378,0.0047223135,11498.846,2.691488e-06,0.0015499636,7.135197e-05,0.002335451,0.78366536,0.9830234
55.275738,0.004698762,11498.876,2.6203093e-06,0.0015183198,6.954667e-05,0.0022823527,0.78297275,0.9830338
55.457413,0.0046753255,11498.905,2.551008e-06,0.0014872876,6.778544e-05,0.0022304538,0.78228414,0.983044
55.63874,0.0046520093,11498.935,2.4835472e-06,0.0014568595,6.60675e-05,0.0021797426,0.78159976,0.9830543
55.819756,0.0046288064,11498.963,2.4178637e-06,0.0014270261,6.4391796e-05,0.0021301792,0.7809194,0.9830645
56.00044,0.004605723,11498.99,2.3539285e-06,0.0013977757,6.27574e-05,0.0020817495,0.7802431,0.98307467
56.18082,0.0045827534,11499.017,2.2916795e-06,0.0013690981,6.116327e-05,0.00203442,0.779571,0.98308474
56.360897,0.004559894,11499.043,2.2310667e-06,0.0013409742,5.960804e-05,0.0019881572,0.77890277,0.9830948
56.540665,0.0045371484,11499.068,2.1720525e-06,0.0013133994,5.8091075e-05,0.0019429426,0.77823865,0.9831048
56.720078,0.0045145196,11499.093,2.1146118e-06,0.0012863707,5.661184e-05,0.0018987661,0.7775784,0.9831148
56.899136,0.0044920053,11499.117,2.0586942e-06,0.0012598735,5.5169217e-05,0.001855597,0.7769223,0.9831247
57.077923,0.0044695972,11499.141,2.00424e-06,0.001233888,5.3761796e-05,0.001813398,0.7762701,0.9831345
57.256363,0.0044473014,11499.163,1.9512281e-06,0.0012084149,5.238926e-05,0.0017721595,0.7756218,0.98314434
57.434425,0.004425122,11499.186,1.8996294e-06,0.0011834502,5.105107e-05,0.001731867,0.7749773,0.9831541
57.612156,0.0044030524,11499.207,1.8493953e-06,0.0011589737,4.9745875e-05,0.0016924916,0.77433664,0.98316383
57.78958,0.0043810885,11499.228,1.8004777e-06,0.0011349772,4.8472873e-05,0.0016540017,0.7737,0.9831735
57.966682,0.0043592327,11499.248,1.7528505e-06,0.0011114512,4.7231322e-05,0.0016163843,0.7730673,0.9831831
58.14338,0.0043374905,11499.268,1.7064949e-06,0.0010883947,4.6020843e-05,0.001579632,0.7724382,0.9831927
58.319767,0.0043158545,11499.287,1.6613602e-06,0.0010657916,4.4840323e-05,0.0015437102,0.7718129,0.9832022
58.49579,0.0042943303,11499.307,1.6174259e-06,0.0010436409,4.3689408e-05,0.0015086113,0.7711915,0.9832117
58.671463,0.0042729103,11499.324,1.5746473e-06,0.0010219268,4.256701e-05,0.001474306,0.77057385,0.9832211
58.84677,0.004251599,11499.342,1.5330061e-06,0.0010006444,4.1472642e-05,0.0014407843,0.76996,0.98323053
59.021767,0.0042303894,11499.359,1.4924559e-06,0.0009797799,4.0405317e-05,0.0014080175,0.7693498,0.9832398
59.196404,0.004209286,11499.377,1.4529801e-06,0.00095933,3.9364622e-05,0.0013759971,0.7687434,0.9832491
59.370644,0.0041882927,11499.393,1.4145567e-06,0.00093929336,3.8350227e-05,0.0013447112,0.76814055,0.9832584
59.544537,0.0041674026,11499.409,1.3771452e-06,0.00091965345,3.7361067e-05,0.0013141336,0.7675416,0.9832676
59.718033,0.00414662,11499.425,1.3407309e-06,0.00090040773,3.639679e-05,0.0012842575,0.76694614,0.9832768
59.89121,0.004125937,11499.439,1.305271e-06,0.0008815425,3.545647e-05,0.001255054,0.7663544,0.9832859
60.064022,0.004105357,11499.455,1.2707512e-06,0.0008630553,3.453975e-05,0.0012265152,0.7657663,0.98329496
60.23639,0.004084886,11499.469,1.2371527e-06,0.0008449417,3.364622e-05,0.0011986332,0.7651817,0.98330396
60.40844,0.004064515,11499.483,1.2044392e-06,0.00082718936,3.2775042e-05,0.0011713817,0.7646007,0.98331296
60.580086,0.0040442473,11499.497,1.172594e-06,0.0008097949,3.192584e-05,0.0011447532,0.7640235,0.9833219
60.751392,0.0040240763,11499.51,1.1415844e-06,0.00079274614,3.109782e-05,0.0011187241,0.7634494,0.9833308
60.922363,0.0040040044,11499.523,1.1113926e-06,0.0007760382,3.0290557e-05,0.0010932852,0.762879,0.98333967
61.092926,0.003984035,11499.535,1.0820037e-06,0.00075966836,2.9503724e-05,0.0010684278,0.76231205,0.9833485
61.26313,0.003964162,11499.548,1.0533847e-06,0.0007436239,2.8736533e-05,0.0010441308,0.7617485,0.98335725
61.432972,0.0039443877,11499.561,1.0255238e-06,0.00072790374,2.7988726e-05,0.0010203862,0.7611885,0.98336595
61.60237,0.0039247167,11499.572,9.984064e-07,0.00071250397,2.7259961e-05,0.0009971873,0.76063186,0.98337466
61.77147,0.0039051387,11499.583,9.719988e-07,0.0006974114,2.6549427e-05,0.0009745097,0.76007867,0.9833833
61.94015,0.0038856587,11499.594,9.462905e-07,0.0006826249,2.5856896e-05,0.00095234846,0.7595288,0.9833919
62.108433,0.0038662793,11499.6045,9.2126663e-07,0.0006681385,2.5181947e-05,0.000930695,0.7589822,0.9834004
62.27635,0.0038469927,11499.615,8.9689934e-07,0.00065394386,2.4524008e-05,0.0009095296,0.7584392,0.9834089
62.443913,0.003827802,11499.625,8.7317585e-07,0.00064003596,2.3882701e-05,0.00088884484,0.75789946,0.9834174
62.611027,0.0038087098,11499.635,8.5008384e-07,0.00062641356,2.3257802e-05,0.00086863356,0.7573631,0.9834258
62.77782,0.0037897076,11499.645,8.275962e-07,0.0006130634,2.2648564e-05,0.0008488767,0.75683004,0.9834342
62.944103,0.0037708124,11499.654,8.057182e-07,0.00059999333,2.20552e-05,0.00082958187,0.7563002,0.98344254
63.110104,0.0037520004,11499.664,7.844049e-07,0.0005871818,2.1476579e-05,0.00081071403,0.75577366,0.98345083
63.275646,0.0037332892,11499.672,7.6366354e-07,0.0005746354,2.0912868e-05,0.0007922822,0.75525033,0.9834591
63.44081,0.003714668,11499.682,7.4346707e-07,0.00056234363,2.0363454e-05,0.0007742663,0.7547301,0.98346734
63.60558,0.0036961404,11499.689,7.238061e-07,0.00055030326,1.9828058e-05,0.0007566608,0.7542132,0.9834755
63.76991,0.0036777102,11499.697,7.046699e-07,0.0005385124,1.930647e-05,0.0007394607,0.7536995,0.9834837
63.933876,0.0036593669,11499.705,6.860343e-07,0.00052695913,1.8798037e-05,0.00072264666,0.75318885,0.9834918
64.09748,0.0036411132,11499.713,6.678896e-07,0.0005156417,1.830256e-05,0.000706213,0.75268143,0.9834998
64.26065,0.003622953,11499.721,6.5022743e-07,0.000504558,1.7819824e-05,0.00069015566,0.752177,0.9835078
64.42335,0.0036048898,11499.729,6.3303884e-07,0.0004937054,1.7349603e-05,0.0006744685,0.75167555,0.9835158
64.58571,0.003586912,11499.735,6.162995e-07,0.0004830722,1.6891274e-05,0.0006591341,0.75117743,0.9835237
64.74766,0.003569024,11499.742,6.000032e-07,0.00047265872,1.644473e-05,0.0006441485,0.7506823,0.98353165
64.90917,0.0035512277,11499.75,5.8414014e-07,0.00046246115,1.6009708e-05,0.0006295059,0.75019014,0.9835395
65.07036,0.0035335121,11499.756,5.686895e-07,0.00045246902,1.5585656e-05,0.00061518967,0.7497008,0.98354733
65.23104,0.0035158962,11499.762,5.5365695e-07,0.00044268952,1.5172771e-05,0.00060120766,0.74921465,0.98355514
65.39133,0.003498367,11499.769,5.390213e-07,0.00043311107,1.4770469e-05,0.0005875423,0.7487314,0.9835629
65.551315,0.0034809113,11499.775,5.2476094e-07,0.0004237231,1.4378206e-05,0.0005741777,0.74825126,0.9835706
65.71083,0.003463551,11499.781,5.108843e-07,0.0004145339,1.3996236e-05,0.00056112255,0.74777395,0.98357826
65.869995,0.0034462707,11499.787,4.973699e-07,0.00040553178,1.3623977e-05,0.00054835994,0.74729955,0.9835859
66.02876,0.0034290734,11499.792,4.8421015e-07,0.00039671478,1.326126e-05,0.0005358851,0.746828,0.98359346
66.18713,0.0034119643,11499.798,4.7140085e-07,0.00038808255,1.2907977e-05,0.000523696,0.74635935,0.98360103
66.345,0.0033949465,11499.803,4.5893438e-07,0.00037963208,1.2563928e-05,0.0005117876,0.74589354,0.98360854
66.50237,0.003378022,11499.809,4.46804e-07,0.00037136223,1.2228968e-05,0.00050015666,0.7454306,0.98361605
66.659386,0.0033611793,11499.813,4.349917e-07,0.00036326266,1.1902606e-05,0.0004887877,0.7449706,0.9836235
66.81598,0.003344419,11499.818,4.2349097e-07,0.00035533126,1.1584671e-05,0.00047767628,0.74451345,0.9836309
66.972115,0.003327746,11499.823,4.1229703e-07,0.0003475674,1.12750595e-05,0.0004668201,0.7440592,0.9836383
67.12794,0.0033111454,11499.828,4.0139207e-07,0.00033996024,1.0973269e-05,0.00045620333,0.7436075,0.9836456
67.28327,0.0032946381,11499.832,3.9078188e-07,0.00033251717,1.0679512e-05,0.0004458347,0.74315864,0.9836529
67.43819,0.00327821,11499.836,3.8045036e-07,0.00032522884,1.0393348e-05,0.00043570015,0.7427127,0.98366016
67.59271,0.003261863,11499.841,3.7039126e-07,0.00031809267,1.0114607e-05,0.00042579512,0.7422694,0.9836674
67.74679,0.0032456005,11499.846,3.606002e-07,0.0003111076,9.843178e-06,0.00041611728,0.74182886,0.9836746
67.900536,0.0032294078,11499.85,3.510616e-07,0.00030426416,9.578628e-06,0.00040665315,0.74139094,0.98368174
68.05376,0.0032133071,11499.854,3.417812e-07,0.00029756915,9.321156e-06,0.00039741,0.7409558,0.98368883
68.20663,0.003197281,11499.857,3.3274327e-07,0.0002910131,9.070328e-06,0.000388374,0.74052334,0.9836959
68.359055,0.0031813334,11499.861,3.239434e-07,0.0002845942,8.8260185e-06,0.0003795427,0.7400935,0.98370296
68.51107,0.0031654679,11499.865,3.153778e-07,0.0002783118,8.588141e-06,0.00037091362,0.73966664,0.98371
68.66261,0.0031496868,11499.868,3.0704126e-07,0.0002721642,8.356569e-06,0.00036248355,0.7392422,0.98371696
68.81383,0.003133973,11499.871,2.9891945e-07,0.00026614222,8.130901e-06,0.00035423925,0.73882043,0.98372394
68.96447,0.0031183518,11499.875,2.9101938e-07,0.00026025253,7.911333e-06,0.00034618945,0.73840123,0.98373085
69.11477,0.0031028034,11499.879,2.83326e-07,0.0002544859,7.697463e-06,0.0003383203,0.7379848,0.9837377
69.26463,0.0030873327,11499.881,2.7583565e-07,0.00024884156,7.489209e-06,0.00033063005,0.73757094,0.98374456
69.41403,0.0030719417,11499.885,2.6854462e-07,0.00024331755,7.2864505e-06,0.0003231158,0.7371596,0.98375136
69.56316,0.003056612,11499.888,2.614394e-07,0.00023790584,7.0888386e-06,0.0003157651,0.7367509,0.98375815
69.71176,0.0030413687,11499.891,2.5452673e-07,0.00023261274,6.8965546e-06,0.00030858608,0.73634475,0.9837649
69.86004,0.0030261928,11499.894,2.477926e-07,0.00022742883,6.7092155e-06,0.00030156618,0.73594105,0.98377156
70.00771,0.0030111093,11499.896,2.41244e-07,0.00022236114,6.527021e-06,0.0002947139,0.73554003,0.98377824
70.15498,0.0029960996,11499.898,2.3486804e-07,0.00021740135,6.3496254e-06,0.00028801645,0.73514146,0.9837849
70.30182,0.002981166,11499.902,2.28661e-07,0.0002125476,6.1769197e-06,0.00028147176,0.7347453,0.9837915
70.44837,0.0029662896,11499.904,2.2261122e-07,0.00020779192,6.00858e-06,0.00027506845,0.7343517,0.9837981
70.594444,0.0029514944,11499.906,2.1672417e-07,0.00020314052,5.84478e-06,0.0002688139,0.7339606,0.98380464
70.7402,0.002936763,11499.909,2.1098879e-07,0.00019858565,5.6852086e-06,0.00026269702,0.73357195,0.98381114
70.88539,0.0029221184,11499.912,2.054103e-07,0.00019413227,5.53e-06,0.00025672524,0.73318577,0.98381764
71.03019,0.0029075425,11499.914,1.9997778e-07,0.0001897735,5.3788726e-06,0.00025088707,0.73280185,0.9838241
71.174576,0.0028930374,11499.916,1.94688e-07,0.00018550732,5.2317228e-06,0.00024518117,0.73242044,0.98383045
71.31854,0.002878605,11499.918,1.895387e-07,0.00018133366,5.088504e-06,0.00023960527,0.73204154,0.9838369
71.46199,0.0028642502,11499.921,1.8452732e-07,0.00017725109,4.949137e-06,0.00023415795,0.73166496,0.9838432
71.60497,0.0028499742,11499.923,1.7965088e-07,0.00017325846,4.813545e-06,0.00022883735,0.73129064,0.9838495
71.747635,0.0028357569,11499.925,1.7489896e-07,0.00016934842,4.6814434e-06,0.00022363293,0.7309189,0.98385584
71.88973,0.0028216238,11499.927,1.7027726e-07,0.00016552671,4.552991e-06,0.00021855187,0.7305493,0.9838621
72.03147,0.0028075546,11499.929,1.6577566e-07,0.00016178562,4.4278995e-06,0.0002135838,0.7301822,0.9838683
72.172844,0.0027935503,11499.931,1.6139134e-07,0.00015812415,4.3061023e-06,0.0002087269,0.72981715,0.9838745
72.313774,0.002779615,11499.933,1.5712271e-07,0.00015454197,4.187557e-06,0.00020398023,0.72945464,0.98388064
72.45428,0.0027657507,11499.934,1.5296756e-07,0.00015103768,4.0721893e-06,0.0001993419,0.72909445,0.9838868
72.5943,0.0027519607,11499.936,1.4892356e-07,0.00014761067,3.959949e-06,0.00019481071,0.7287364,0.9838929
72.73381,0.0027382472,11499.9375,1.4498896e-07,0.00014426005,3.850777e-06,0.00019038505,0.72838074,0.98389894
72.873024,0.0027245875,11499.939,1.4115389e-07,0.00014097868,3.7444133e-06,0.00018605514,0.7280272,0.983905
73.011696,0.002711009,11499.941,1.3742404e-07,0.00013777189,3.641004e-06,0.00018182804,0.72767586,0.98391104
73.15,0.0026974897,11499.942,1.3379046e-07,0.00013463318,3.5403118e-06,0.00017769428,0.7273268,0.983917
73.28799,0.0026840298,11499.943,1.3025098e-07,0.00013156101,3.442264e-06,0.00017365217,0.72697985,0.98392296
73.425575,0.0026706331,11499.945,1.2680415e-07,0.00012855513,3.346827e-06,0.00016970088,0.7266353,0.98392886
73.56274,0.0026573022,11499.947,1.2344807e-07,0.00012561482,3.2539547e-06,0.00016583902,0.72629267,0.98393476
73.69945,0.0026440392,11499.948,1.2018116e-07,0.00012273902,3.1635896e-06,0.0001620655,0.7259524,0.98394066
73.83568,0.0026308473,11499.949,1.1700194e-07,0.0001199274,3.0756978e-06,0.00015837922,0.7256143,0.9839465
73.971405,0.0026177294,11499.951,1.1390877e-07,0.00011717928,2.990234e-06,0.00015477913,0.7252782,0.9839523
74.106606,0.0026046878,11499.952,1.108998e-07,0.00011449354,2.9071423e-06,0.00015126364,0.7249441,0.98395807
74.24151,0.0025916954,11499.953,1.07966926e-07,0.000111863796,2.8262018e-06,0.00014782403,0.7246123,0.98396385
74.37614,0.0025787554,11499.955,1.0510871e-07,0.000109289154,2.7473682e-06,0.00014445919,0.72428256,0.98396957
74.51014,0.002565899,11499.956,1.0233036e-07,0.0001067754,2.670794e-06,0.00014117593,0.723955,0.98397523
74.64374,0.0025531007,11499.957,9.962411e-08,0.00010431538,2.5962465e-06,0.00013796559,0.72362936,0.9839809
74.77701,0.0025403602,11499.959,9.698823e-08,0.00010190902,2.5236989e-06,0.00013482709,0.723306,0.98398656
74.90985,0.0025276819,11499.959,9.4421914e-08,9.955532e-05,2.453107e-06,0.00013175947,0.7229846,0.98399216
75.04225,0.002515068,11499.961,9.1923496e-08,9.725395e-05,2.3844411e-06,0.00012876188,0.72266513,0.9839977
75.17418,0.0025025203,11499.961,8.949205e-08,9.500424e-05,2.3176626e-06,0.00012583335,0.72234774,0.9840033
75.30562,0.0024900427,11499.963,8.712615e-08,9.280551e-05,2.2527356e-06,0.00012297295,0.7220323,0.9840088
75.43654,0.0024776366,11499.963,8.482452e-08,9.0657224e-05,2.1896244e-06,0.00012017974,0.72171897,0.9840143
75.56724,0.0024652719,11499.965,8.258012e-08,8.855336e-05,2.1281364e-06,0.00011744561,0.7214075,0.98401976
75.69735,0.0024529847,11499.965,8.039782e-08,8.6498556e-05,2.0683942e-06,0.00011477697,0.721098,0.98402524
75.82717,0.0024407438,11499.967,7.8270624e-08,8.448724e-05,2.010217e-06,0.00011216575,0.7207905,0.9840306
75.95637,0.0024285843,11499.967,7.620314e-08,8.2523955e-05,1.9537222e-06,0.00010961834,0.72048515,0.984036
76.085236,0.0024164768,11499.969,7.4188925e-08,8.060299e-05,1.8987309e-06,0.000107126936,0.72018147,0.9840414
76.213715,0.002404422,11499.969,7.222664e-08,7.872374e-05,1.8452109e-06,0.00010469066,0.7198798,0.9840467
76.34189,0.002392423,11499.97,7.0315515e-08,7.68858e-05,1.7931382e-06,0.00010230881,0.7195802,0.984052
76.46962,0.0023804808,11499.971,6.8454575e-08,7.50887e-05,1.7424842e-06,9.998069e-05,0.7192822,0.9840573
76.59695,0.0023685982,11499.971,6.6642876e-08,7.333179e-05,1.6932196e-06,9.7705444e-05,0.71898615,0.98406255
76.72379,0.0023567788,11499.973,6.487963e-08,7.1614755e-05,1.6453223e-06,9.548279e-05,0.7186922,0.9840678
76.85017,0.0023450234,11499.973,6.316393e-08,6.993706e-05,1.5987633e-06,9.331168e-05,0.71839994,0.984073
76.97601,0.0023333363,11499.974,6.149478e-08,6.829833e-05,1.5535207e-06,9.119142e-05,0.71810955,0.98407817
77.101715,0.0023216812,11499.975,5.9866196e-08,6.6692926e-05,1.5094266e-06,8.911492e-05,0.71782094,0.98408335
77.22685,0.0023100977,11499.975,5.828252e-08,6.512543e-05,1.4665962e-06,8.708802e-05,0.7175342,0.9840885
77.35137,0.0022985903,11499.976,5.6743126e-08,6.359563e-05,1.4250119e-06,8.511015e-05,0.7172494,0.98409355
77.475655,0.0022871208,11499.977,5.524196e-08,6.20978e-05,1.3845064e-06,8.317418e-05,0.7169664,0.9840986
77.5993,0.0022757312,11499.977,5.3783335e-08,6.0636812e-05,1.3452003e-06,8.128581e-05,0.7166851,0.9841037
77.72268,0.0022643846,11499.978,5.236157e-08,5.920697e-05,1.306931e-06,7.94382e-05,0.7164056,0.9841087
77.84575,0.0022530835,11499.979,5.0975984e-08,5.7808094e-05,1.2696838e-06,7.763081e-05,0.7161281,0.9841137
77.96848,0.0022418296,11499.979,4.9625974e-08,5.6439836e-05,1.2334397e-06,7.586302e-05,0.7158521,0.9841187
78.090454,0.0022306652,11499.979,4.8315634e-08,5.5106553e-05,1.1983046e-06,7.414071e-05,0.7155781,0.98412365
78.21204,0.002219553,11499.9795,4.703949e-08,5.3803116e-05,1.164133e-06,7.245689e-05,0.7153056,0.98412853
78.33321,0.0022084943,11499.98,4.5796828e-08,5.2529056e-05,1.1309035e-06,7.0811104e-05,0.71503484,0.9841334
78.45394,0.0021974922,11499.98,4.458721e-08,5.1284092e-05,1.0986001e-06,6.9202906e-05,0.71476597,0.9841383
78.574265,0.0021865491,11499.981,4.3409916e-08,5.0067873e-05,1.0672055e-06,6.76318e-05,0.71449864,0.98414314
78.69452,0.0021756238,11499.982,4.2259916e-08,4.887536e-05,1.0365814e-06,6.609126e-05,0.7142332,0.984148
78.81429,0.0021647613,11499.982,4.1141206e-08,4.7710986e-05,1.0068344e-06,6.458692e-05,0.71396935,0.9841528
78.933525,0.002153963,11499.982,4.0053145e-08,4.6574303e-05,9.779446e-07,6.311822e-05,0.71370715,0.98415756
79.052185,0.0021432326,11499.982,3.8995196e-08,4.5465007e-05,9.4989633e-07,6.168473e-05,0.7134467,0.98416233
79.17075,0.002132528,11499.983,3.7962515e-08,4.4378285e-05,9.225605e-07,6.028011e-05,0.7131879,0.9841671
79.28871,0.0021218946,11499.984,3.6958905e-08,4.331823e-05,8.960333e-07,5.89099e-05,0.71293074,0.9841718
79.40648,0.0021112908,11499.984,3.597963e-08,4.2280197e-05,8.701911e-07,5.7567817e-05,0.71267503,0.98417646
79.52362,0.0021007624,11499.984,3.502838e-08,4.1268173e-05,8.4512664e-07,5.6259094e-05,0.7124211,0.98418117
79.64054,0.0020902676,11499.985,3.4100584e-08,4.027765e-05,8.2072125e-07,5.497782e-05,0.71216875,0.9841858
79.75674,0.002079854,11499.986,3.31998e-08,3.9312556e-05,7.97065e-07,5.37291e-05,0.711918,0.9841904
79.872696,0.002069477,11499.986,3.2321548e-08,3.8368275e-05,7.7403837e-07,5.2507046e-05,0.7116689,0.984195
79.98838,0.002059139,11499.986,3.146548e-08,3.744468e-05,7.5163223e-07,5.1311225e-05,0.7114213,0.9841996
80.10325,0.0020488894,11499.986,3.0635036e-08,3.654561e-05,7.2993356e-07,5.0146842e-05,0.7111754,0.9842041
80.2178,0.0020386828,11499.987,2.982588e-08,3.5666573e-05,7.088277e-07,4.900799e-05,0.71093094,0.98420864
80.331985,0.002028521,11499.987,2.903763e-08,3.4807275e-05,6.883022e-07,4.7894322e-05,0.71068823,0.9842131
80.44583,0.0020184054,11499.988,2.8269884e-08,3.3967553e-05,6.683474e-07,4.680552e-05,0.7104469,0.98421764
80.55928,0.0020083387,11499.988,2.7522335e-08,3.314714e-05,6.4895215e-07,4.5741326e-05,0.7102071,0.98422205
80.67234,0.0019983228,11499.988,2.679458e-08,3.2345735e-05,6.301041e-07,4.4701337e-05,0.7099689,0.9842265
80.78495,0.0019883593,11499.988,2.6086266e-08,3.1563228e-05,6.11795e-07,4.3685282e-05,0.70973223,0.98423094
80.89709,0.0019784505,11499.988,2.539699e-08,3.0799212e-05,5.940109e-07,4.2692773e-05,0.709497,0.9842353
81.008736,0.0019685992,11499.989,2.4726472e-08,3.0053547e-05,5.767434e-07,4.1723608e-05,0.70926327,0.9842397
81.119865,0.0019588063,11499.99,2.4074298e-08,2.932593e-05,5.5998055e-07,4.0777377e-05,0.70903116,0.984244
81.23107,0.0019490218,11499.99,2.3436709e-08,2.861236e-05,5.4362573e-07,3.98488e-05,0.7088004,0.98424834
81.3417,0.0019393,11499.99,2.2816877e-08,2.7916414e-05,5.277573e-07,3.894264e-05,0.7085712,0.98425263
81.45175,0.0019296432,11499.99,2.2214458e-08,2.7237866e-05,5.123653e-07,3.8058603e-05,0.70834345,0.9842569
81.5618,0.0019199987,11499.99,2.1625794e-08,2.6572745e-05,4.9735553e-07,3.7191443e-05,0.70811707,0.9842612
