foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.421e-05,1.853e-04,1.091e-05,1.550e-05,1.729e-06,6.787e-06,1.019e-05
8.106e-06,7.248e-05,1.192e-05,1.740e-05,3.326e-05,2.941e-05,2.584e-05
8.583e-05,2.091e-04,2.212e-05,6.235e-05,8.678e-05,1.999e-05,9.611e-06
1.241e-04,1.016e-04,1.433e-04,1.086e-04,1.009e-04,8.345e-06,1.290e-04
2.289e-05,2.902e-04,1.226e-04,2.468e-05,3.177e-05,3.211e-06,2.980e-08
1.035e-04,3.271e-04,6.992e-05,6.819e-05,5.120e-05,4.551e-05,1.318e-04
2.074e-05,7.558e-05,6.146e-05,6.378e-05,4.280e-05,5.053e-05,3.237e-05
1.657e-05,1.895e-04,2.608e-05,1.172e-04,1.171e-04,8.628e-06,1.006e-05
3.254e-05,3.035e-04,1.320e-04,1.264e-04,1.329e-04,4.400e-05,7.674e-05
1.490e-05,3.173e-04,1.297e-04,2.491e-05,1.001e-04,5.499e-06,5.394e-05
7.105e-05,2.720e-04,2.040e-04,9.465e-05,8.148e-05,4.988e-05,3.740e-06
9.227e-05,2.761e-04,2.269e-04,9.763e-05,7.987e-05,3.964e-06,1.456e-05
6.711e-05,2.916e-04,1.808e-04,7.975e-05,6.169e-05,2.151e-05,1.088e-06
4.601e-05,2.553e-04,1.374e-04,5.174e-05,5.513e-05,9.686e-08,5.332e-05
3.600e-05,1.688e-04,1.919e-04,9.954e-05,8.911e-05,4.319e-05,1.140e-05
5.496e-05,1.967e-04,9.970e-05,1.574e-05,7.212e-06,9.596e-06,8.157e-05
4.399e-05,2.284e-04,8.918e-05,2.146e-05,5.251e-05,4.792e-05,1.606e-05
6.187e-05,2.198e-04,4.412e-05,4.792e-05,7.683e-05,6.326e-06,2.950e-06
1.299e-05,2.899e-04,6.706e-08,3.815e-06,3.898e-05,5.811e-06,3.099e-05
6.795e-06,2.124e-04,4.393e-05,7.975e-05,4.339e-05,3.788e-05,1.372e-04
2.944e-05,2.134e-04,1.818e-05,5.662e-06,8.464e-06,2.261e-05,5.762e-05
1.884e-05,3.393e-04,6.286e-05,3.803e-05,2.050e-05,4.193e-05,1.834e-05
1.895e-05,3.433e-04,4.042e-05,3.499e-05,8.655e-05,2.608e-05,1.192e-06
1.836e-05,3.133e-04,3.494e-05,4.452e-05,8.738e-05,2.030e-05,1.164e-05
5.555e-05,2.773e-04,1.651e-05,2.503e-06,5.949e-05,1.038e-05,5.275e-05
6.735e-05,2.813e-04,7.190e-05,2.635e-05,1.729e-06,4.061e-06,5.820e-05
3.624e-05,2.830e-04,5.415e-05,3.320e-05,4.971e-05,5.225e-05,2.441e-05
