foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.537e-04,1.603e-03,7.480e-06,2.426e-05,5.883e-05,5.472e-06,2.176e-05
1.770e-04,1.626e-03,4.989e-05,3.546e-05,1.186e-05,6.439e-05,4.083e-06
2.197e-04,1.515e-03,3.389e-05,3.910e-05,3.958e-05,6.179e-05,2.841e-05
2.602e-04,1.553e-03,1.958e-05,4.590e-06,2.658e-05,2.081e-05,1.562e-05
2.682e-04,1.540e-03,5.364e-07,1.901e-05,2.557e-05,9.120e-06,1.589e-05
2.816e-04,1.535e-03,1.767e-05,1.335e-05,2.009e-05,1.887e-05,1.768e-05
2.961e-04,1.557e-03,4.789e-05,1.997e-05,1.323e-05,4.862e-05,1.828e-05
3.353e-04,1.611e-03,7.802e-05,4.542e-05,6.604e-05,1.022e-04,5.666e-06
2.799e-04,1.644e-03,6.616e-05,1.192e-06,3.833e-05,2.939e-05,1.385e-05
2.488e-04,1.658e-03,9.519e-05,6.497e-06,2.146e-06,3.710e-05,2.339e-06
2.509e-04,1.610e-03,9.444e-05,1.001e-05,1.186e-05,3.310e-05,1.904e-06
2.454e-04,1.573e-03,6.241e-05,9.179e-06,1.103e-05,6.887e-05,2.238e-05
3.234e-04,1.527e-03,5.898e-05,3.952e-05,6.801e-05,2.277e-05,1.678e-05
2.944e-04,1.575e-03,3.892e-05,7.397e-05,6.479e-05,5.147e-05,8.248e-06
2.956e-04,1.662e-03,2.116e-05,6.932e-05,5.412e-05,5.037e-06,1.051e-05
2.899e-04,1.640e-03,1.359e-05,6.628e-05,6.795e-06,3.086e-06,7.402e-06
2.815e-04,1.656e-03,3.445e-05,2.855e-05,4.745e-05,1.181e-05,3.764e-05
2.831e-04,1.653e-03,2.006e-05,3.344e-05,1.144e-05,1.371e-05,1.974e-05
2.449e-04,1.730e-03,5.475e-05,3.374e-05,2.140e-05,4.181e-05,1.998e-05
2.662e-04,1.713e-03,5.955e-05,2.414e-05,6.974e-06,1.555e-05,1.056e-05
2.866e-04,1.711e-03,6.172e-05,1.663e-05,2.849e-05,3.503e-06,5.171e-06
3.069e-04,1.724e-03,6.041e-05,1.204e-05,3.016e-05,1.640e-05,4.739e-06
3.303e-04,1.755e-03,7.641e-05,1.693e-05,3.636e-05,3.509e-05,2.923e-05
3.315e-04,1.820e-03,5.743e-05,5.186e-06,4.423e-05,5.035e-05,1.907e-05
3.339e-04,1.842e-03,1.836e-05,2.092e-05,3.487e-05,3.400e-05,2.138e-05
3.151e-04,1.885e-03,6.121e-05,2.062e-05,1.240e-05,2.490e-05,1.090e-05
3.629e-04,1.881e-03,3.132e-05,1.419e-05,2.331e-05,3.917e-05,7.965e-06
3.088e-04,1.934e-03,7.185e-05,1.788e-06,2.444e-05,6.221e-05,6.590e-06
3.296e-04,1.862e-03,7.901e-05,3.546e-05,2.605e-05,1.220e-05,3.828e-05
3.443e-04,1.905e-03,4.047e-05,5.734e-05,1.830e-05,2.251e-05,9.719e-06
1.956e-04,1.961e-03,5.057e-05,3.093e-05,1.329e-05,1.676e-05,5.260e-06
1.681e-04,1.947e-03,3.999e-05,9.656e-06,8.821e-06,4.726e-06,4.051e-05
2.431e-04,1.883e-03,2.304e-05,2.277e-05,5.305e-06,4.647e-06,1.094e-05
2.660e-04,1.863e-03,2.807e-05,2.384e-05,6.318e-06,4.298e-06,1.260e-05
2.896e-04,1.860e-03,3.347e-05,2.414e-05,1.681e-05,4.253e-06,1.404e-05
3.139e-04,1.874e-03,3.928e-05,2.414e-05,2.575e-05,4.100e-06,1.506e-05
2.518e-04,1.905e-03,5.788e-05,1.079e-05,3.618e-05,4.283e-06,7.190e-07
2.792e-04,1.893e-03,6.166e-05,2.229e-05,2.187e-05,8.975e-06,1.203e-06
2.652e-04,1.862e-03,6.324e-05,2.444e-05,8.166e-06,1.468e-06,4.273e-06
2.770e-04,1.838e-03,6.402e-05,2.927e-05,6.139e-06,2.792e-06,1.061e-05
2.992e-04,1.828e-03,6.732e-05,2.694e-05,1.645e-05,2.859e-06,7.626e-06
3.220e-04,1.834e-03,7.099e-05,2.426e-05,2.623e-05,2.597e-06,4.940e-06
3.452e-04,1.854e-03,7.153e-05,1.895e-05,2.897e-05,9.809e-06,1.118e-06
3.437e-04,1.892e-03,6.136e-05,2.795e-05,1.872e-05,6.249e-07,5.562e-06
3.285e-04,1.911e-03,7.778e-05,1.073e-06,8.643e-06,2.357e-06,3.650e-05
3.477e-04,1.956e-03,7.820e-05,4.947e-06,8.345e-07,5.133e-06,4.202e-05
3.537e-04,2.005e-03,6.068e-05,1.878e-05,3.231e-05,1.391e-05,5.066e-06
3.436e-04,1.991e-03,9.495e-05,2.807e-05,2.158e-05,3.781e-06,1.125e-05
3.504e-04,1.971e-03,9.841e-05,2.265e-05,3.195e-05,2.910e-06,8.143e-06
3.586e-04,1.969e-03,1.019e-04,1.729e-05,4.119e-05,2.059e-06,5.458e-06
3.453e-04,1.984e-03,8.273e-05,9.537e-06,3.409e-05,8.510e-06,7.611e-06
3.271e-04,1.978e-03,8.392e-05,2.468e-05,1.860e-05,4.084e-06,7.451e-08
2.156e-04,2.021e-03,6.691e-05,2.915e-05,3.636e-05,2.272e-05,1.346e-05
1.966e-04,1.972e-03,6.536e-05,2.861e-05,2.187e-05,1.492e-05,1.215e-05
2.230e-04,1.928e-03,6.834e-05,5.960e-06,3.898e-05,9.947e-06,1.650e-05
2.625e-04,1.951e-03,6.855e-05,6.676e-06,2.748e-05,7.928e-06,1.402e-05
2.875e-04,1.983e-03,6.253e-05,6.497e-06,1.520e-05,8.341e-06,1.293e-05
2.905e-04,2.022e-03,6.115e-05,6.855e-06,1.073e-05,6.937e-06,1.393e-06
2.828e-04,2.043e-03,9.376e-05,9.596e-06,2.366e-05,6.553e-06,3.695e-05
2.931e-04,1.999e-03,9.367e-05,7.629e-06,9.894e-06,4.674e-06,4.042e-05
3.005e-04,1.966e-03,1.013e-04,2.694e-05,2.414e-05,2.405e-06,1.890e-05
3.190e-04,1.953e-03,9.689e-05,3.320e-05,5.782e-06,5.662e-06,1.392e-05
3.659e-04,1.946e-03,8.780e-05,4.280e-05,4.143e-05,1.965e-05,2.838e-05
3.589e-04,2.008e-03,5.680e-05,2.253e-05,6.497e-05,1.529e-05,6.177e-06
3.215e-04,2.062e-03,4.876e-05,5.943e-05,2.044e-05,2.237e-06,2.167e-05
3.233e-04,2.124e-03,7.182e-05,2.909e-05,6.497e-06,1.401e-05,3.045e-05
3.316e-04,2.108e-03,8.303e-05,1.597e-05,7.331e-06,7.262e-06,4.699e-05
3.309e-04,2.101e-03,7.427e-05,1.377e-05,1.669e-06,2.193e-06,3.792e-05
3.144e-04,2.109e-03,2.420e-05,9.954e-06,9.954e-06,1.607e-05,7.387e-06
3.555e-04,2.141e-03,3.636e-05,1.943e-05,2.646e-05,2.042e-05,2.108e-05
3.163e-04,2.180e-03,7.921e-05,5.424e-06,3.129e-05,2.199e-05,5.285e-05
3.282e-04,2.183e-03,8.690e-05,8.881e-06,4.619e-05,2.317e-05,5.691e-05
2.693e-04,2.191e-03,1.110e-04,1.055e-05,3.237e-05,1.536e-05,4.558e-05
2.352e-04,2.174e-03,1.144e-04,1.007e-05,2.831e-05,5.968e-06,1.339e-05
2.749e-04,2.141e-03,1.009e-04,2.086e-05,3.684e-05,1.504e-06,5.603e-06
2.983e-04,2.124e-03,1.010e-04,1.848e-05,4.321e-05,4.638e-07,3.520e-06
3.209e-04,2.119e-03,1.020e-04,1.562e-05,4.870e-05,2.459e-06,1.933e-06
3.395e-04,2.122e-03,9.853e-05,1.186e-05,4.750e-05,4.009e-06,1.077e-06
3.567e-04,2.126e-03,8.225e-05,2.503e-06,3.093e-05,2.018e-05,5.972e-06
3.567e-04,2.125e-03,5.430e-05,1.049e-05,7.749e-07,1.349e-05,1.806e-05
3.713e-04,2.123e-03,1.070e-04,1.669e-05,3.517e-06,2.086e-05,2.339e-06
3.334e-04,2.130e-03,1.273e-04,7.510e-06,8.583e-06,2.714e-05,1.687e-05
2.829e-04,2.188e-03,1.540e-04,2.539e-05,6.616e-05,9.066e-06,4.042e-05
2.693e-04,2.187e-03,1.143e-04,2.086e-06,3.010e-05,5.177e-06,8.542e-06
2.824e-04,2.188e-03,1.054e-04,9.596e-06,4.417e-05,4.878e-06,4.679e-06
3.085e-04,2.190e-03,1.051e-04,9.537e-06,3.362e-05,7.417e-06,3.267e-06
3.321e-04,2.199e-03,1.057e-04,9.298e-06,2.313e-05,9.854e-06,1.598e-06
3.245e-04,2.217e-03,1.084e-04,6.318e-06,1.013e-06,1.269e-05,4.061e-06
2.828e-04,2.231e-03,1.147e-04,5.841e-06,3.588e-05,1.616e-05,5.458e-06
3.068e-04,2.222e-03,1.135e-04,7.093e-06,4.256e-05,1.838e-05,4.336e-06
3.284e-04,2.220e-03,1.125e-04,8.821e-06,4.900e-05,2.090e-05,3.099e-06
3.303e-04,2.227e-03,1.174e-04,1.442e-05,4.083e-05,2.978e-05,1.004e-05
3.362e-04,2.240e-03,1.208e-04,1.907e-05,3.427e-05,3.797e-05,2.174e-05
3.316e-04,2.259e-03,9.257e-05,1.615e-05,2.694e-05,3.437e-05,1.295e-05
