kx,MATx,MUOx,MLOx,TATx,TOCx,taux
223.00183,851.0,628.0,1323.0,1.1,0.27,0.0
227.27208,856.0769,630.85046,1324.0083,1.2183225,0.2755693,0.014888048
232.28442,861.1424,633.76373,1325.0369,1.3200852,0.2818952,0.029554427
237.90567,866.2095,636.7346,1326.086,1.4083762,0.28886145,0.044002473
244.05591,871.28467,639.7589,1327.1564,1.4857147,0.2963734,0.058235407
250.61497,876.37164,642.83307,1328.2483,1.5541518,0.3043539,0.072256446
257.50266,881.47235,645.9541,1329.3618,1.6153563,0.31274006,0.08606875
264.6476,886.59106,649.1192,1330.4976,1.6706858,0.32148063,0.09967542
272.0782,891.7207,652.32623,1331.6556,1.7212455,0.3305338,0.11307949
279.7569,896.8623,655.5726,1332.8363,1.7679286,0.33986548,0.126284
287.67346,902.0145,658.8561,1334.0399,1.811461,0.3494478,0.13929194
295.8116,907.17474,662.17456,1335.2667,1.8524315,0.3592579,0.15210623
304.18796,912.341,665.5259,1336.517,1.8913167,0.3692771,0.16472971
312.763,917.51276,668.9079,1337.7908,1.9285021,0.37948996,0.17716527
321.5241,922.6886,672.3188,1339.0883,1.9643009,0.38988385,0.1894157
330.49045,927.86743,675.75665,1340.4097,1.9989662,0.4004482,0.20148373
339.66455,933.0477,679.2196,1341.7551,2.0327034,0.41117427,0.21337211
349.02365,938.22815,682.70605,1343.1248,2.065678,0.42205474,0.22508347
358.54614,943.4068,686.21423,1344.5187,2.0980234,0.43308344,0.23662049
368.23608,948.58075,689.74243,1345.937,2.1298475,0.44425517,0.24798572
378.06586,953.7472,693.2891,1347.3798,2.1612353,0.4555655,0.25918174
388.02158,958.90436,696.8524,1348.8473,2.1922545,0.46701056,0.2702111
398.10727,964.0495,700.4307,1350.3392,2.222959,0.47858697,0.28107625
408.32343,969.17975,704.02246,1351.856,2.2533908,0.4902917,0.29177964
418.6559,974.2926,707.6256,1353.3973,2.2835824,0.5021221,0.3023237
429.1134,979.3861,711.2388,1354.9634,2.3135586,0.5140757,0.31271076
439.69504,984.4574,714.86,1356.5543,2.343339,0.5261502,0.32294315
450.39825,989.50433,718.4876,1358.1699,2.372937,0.5383436,0.33302325
461.23694,994.5259,722.11993,1359.81,2.4023628,0.55065376,0.34295326
472.24228,999.519,725.7552,1361.475,2.4316244,0.5630787,0.35273546
483.4308,1004.48083,729.3919,1363.1644,2.4607267,0.5756166,0.36237198
494.79413,1009.40906,733.02826,1364.8784,2.4896717,0.5882657,0.37186503
506.3315,1014.3005,736.6625,1366.617,2.5184603,0.60102415,0.38121676
518.05347,1019.15454,740.2929,1368.3798,2.5470905,0.6138902,0.39042926
529.9893,1023.96844,743.91785,1370.1667,2.575562,0.62686193,0.3995046
542.1287,1028.7399,747.5356,1371.978,2.6038723,0.6399377,0.40844482
554.4492,1033.4694,751.14453,1373.8132,2.6320186,0.6531157,0.41725194
566.9592,1038.1559,754.7431,1375.6724,2.6599987,0.6663942,0.42592794
579.6622,1042.7983,758.3299,1377.5552,2.6878114,0.6797713,0.43447477
592.56226,1047.3949,761.9034,1379.4614,2.7154546,0.6932453,0.44289434
