foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.219e-06,1.001e-05,5.668e-05,3.772e-05,8.523e-06,9.716e-06,9.522e-06,6.452e-06
2.623e-06,6.914e-06,1.211e-04,9.613e-06,5.662e-06,1.311e-06,2.107e-05,2.280e-05
2.778e-05,8.440e-05,1.355e-04,3.427e-05,2.146e-06,4.101e-05,2.087e-05,2.572e-05
1.760e-04,4.339e-05,1.039e-04,6.527e-05,1.049e-05,1.699e-05,2.598e-05,5.662e-07
1.018e-04,2.432e-05,6.288e-05,1.372e-04,1.049e-05,6.038e-05,9.783e-06,7.316e-06
3.099e-06,6.676e-05,2.652e-05,1.275e-04,4.715e-05,1.574e-05,3.848e-05,1.301e-05
1.115e-04,5.007e-05,4.768e-06,6.705e-05,1.249e-04,1.729e-05,4.567e-06,1.779e-05
2.885e-05,3.910e-05,3.242e-05,1.715e-05,3.755e-05,0.000e+00,1.153e-05,2.566e-05
2.861e-06,5.221e-05,5.543e-05,1.077e-05,4.947e-05,3.457e-06,1.049e-05,1.617e-05
1.386e-04,1.359e-05,6.789e-05,4.851e-05,1.036e-04,2.706e-05,2.825e-05,1.469e-05
1.669e-05,2.217e-05,7.850e-05,1.791e-05,8.070e-05,2.581e-05,5.335e-06,4.485e-06
1.597e-05,1.860e-05,8.327e-05,1.703e-05,1.016e-04,1.299e-05,1.391e-05,4.959e-05
2.980e-05,1.502e-05,8.672e-05,2.436e-05,9.882e-05,1.186e-05,2.398e-05,2.766e-05
4.113e-05,3.958e-05,8.464e-05,1.580e-05,5.144e-05,3.523e-05,6.527e-06,1.064e-05
4.125e-05,8.488e-05,8.357e-05,2.296e-05,9.948e-05,3.767e-05,1.638e-05,4.983e-05
7.248e-05,9.847e-05,7.856e-05,1.613e-05,4.709e-05,8.035e-05,1.304e-06,1.457e-05
1.180e-05,6.604e-05,7.224e-05,1.285e-05,7.373e-05,8.917e-05,3.623e-05,7.573e-05
1.609e-05,2.408e-05,6.658e-05,1.423e-05,1.453e-04,9.620e-05,2.405e-05,7.334e-05
2.503e-06,3.290e-05,5.835e-05,4.271e-05,1.363e-04,6.491e-05,2.199e-05,1.040e-04
1.621e-05,3.195e-05,5.013e-05,4.254e-05,1.385e-04,6.503e-05,6.833e-05,7.451e-05
4.292e-05,2.313e-05,4.083e-05,4.645e-05,6.491e-05,3.988e-05,9.838e-05,4.652e-05
2.980e-05,3.576e-06,2.778e-05,5.284e-06,9.209e-05,9.191e-05,1.023e-04,8.465e-05
2.372e-05,7.629e-06,7.510e-06,3.712e-05,8.982e-05,4.226e-05,2.982e-05,6.631e-06
2.885e-05,0.000e+00,4.888e-06,8.081e-05,1.259e-04,9.620e-05,1.784e-05,1.502e-04
1.264e-05,4.387e-05,1.359e-05,8.200e-05,1.345e-04,7.641e-05,2.986e-05,1.326e-04
6.199e-06,9.179e-05,2.241e-05,7.920e-05,1.414e-04,5.603e-05,3.777e-05,1.372e-04
2.861e-06,1.304e-04,3.129e-05,8.082e-05,1.124e-04,2.789e-05,2.018e-05,1.386e-04
1.812e-05,1.211e-04,4.590e-05,1.010e-04,4.441e-05,7.004e-05,6.042e-05,1.211e-04
4.375e-05,6.056e-05,7.659e-05,4.781e-05,4.840e-05,2.134e-05,1.524e-04,1.426e-04
1.408e-04,6.533e-05,1.114e-04,5.335e-06,5.883e-05,9.179e-06,4.230e-05,1.034e-05
1.582e-04,5.150e-05,1.079e-04,1.078e-05,3.475e-05,3.302e-05,4.508e-05,2.356e-05
1.307e-04,5.484e-05,1.030e-04,1.838e-05,4.369e-05,2.277e-05,3.853e-05,1.971e-05
1.293e-04,6.557e-05,9.918e-05,3.355e-05,6.711e-05,1.746e-05,2.514e-05,2.162e-05
1.287e-04,6.032e-05,9.435e-05,4.546e-05,8.231e-05,1.222e-05,1.214e-05,2.217e-05
6.306e-05,3.958e-05,8.917e-05,5.909e-05,4.482e-05,5.364e-06,9.276e-06,1.860e-05
3.731e-05,5.126e-05,8.255e-05,5.570e-05,2.867e-05,1.448e-05,2.120e-05,1.583e-05
1.848e-05,6.485e-05,7.421e-05,4.416e-05,4.059e-05,1.991e-05,2.461e-05,2.103e-05
2.038e-05,7.582e-05,6.205e-05,5.567e-05,4.995e-05,2.593e-05,3.515e-05,2.068e-05
2.432e-05,7.224e-05,4.917e-05,6.441e-05,5.376e-05,3.105e-05,4.475e-05,1.973e-05
2.968e-05,5.627e-05,3.570e-05,7.044e-05,5.198e-05,3.624e-05,5.367e-05,1.781e-05
6.795e-06,2.885e-05,2.182e-05,8.019e-05,2.581e-05,1.639e-05,5.126e-06,2.523e-05
5.877e-05,2.742e-05,7.868e-06,6.318e-05,1.776e-05,3.433e-05,2.132e-05,4.928e-05
5.269e-05,3.171e-05,3.994e-06,7.395e-05,2.050e-05,4.071e-05,6.735e-06,2.731e-05
1.192e-05,2.718e-05,1.538e-05,7.641e-05,3.695e-06,1.657e-05,2.372e-05,2.339e-06
3.076e-05,5.007e-06,1.872e-05,7.341e-05,3.850e-05,8.035e-05,4.952e-05,2.901e-05
4.351e-06,4.196e-05,1.317e-05,8.538e-05,3.576e-05,2.974e-05,1.867e-05,2.638e-06
1.192e-06,4.578e-05,7.987e-06,1.042e-04,3.004e-05,8.583e-06,9.745e-06,2.739e-05
2.307e-05,2.956e-05,3.099e-06,1.080e-04,6.115e-05,1.097e-05,2.235e-07,1.071e-05
2.986e-05,1.311e-05,3.576e-07,1.140e-04,6.878e-05,8.404e-06,9.477e-06,7.778e-06
2.509e-05,5.603e-05,3.159e-06,1.191e-04,5.931e-05,7.153e-06,1.739e-05,1.359e-05
1.925e-05,8.512e-05,5.841e-06,1.206e-04,4.500e-05,2.247e-05,2.487e-05,1.952e-05
1.168e-05,1.001e-04,8.285e-06,1.192e-04,2.617e-05,3.695e-05,3.128e-05,2.612e-05
2.682e-06,1.016e-04,1.091e-05,1.147e-04,3.517e-06,5.132e-05,3.695e-05,3.289e-05
3.052e-05,9.084e-05,1.359e-05,1.066e-04,1.127e-05,4.196e-05,3.105e-05,1.438e-05
7.838e-05,3.982e-05,1.603e-05,9.538e-05,2.140e-05,2.390e-05,1.931e-05,1.603e-05
4.452e-05,6.223e-05,1.800e-05,5.920e-05,7.939e-05,1.502e-05,2.921e-06,8.459e-05
4.542e-05,6.866e-05,1.937e-05,9.751e-05,8.303e-05,2.098e-05,1.372e-05,8.526e-05
6.557e-07,1.884e-05,1.270e-05,1.208e-04,8.684e-05,4.417e-05,4.114e-05,1.815e-05
7.153e-06,3.481e-05,7.451e-06,1.024e-04,3.147e-05,1.597e-05,3.213e-05,4.575e-06
1.192e-07,2.885e-05,2.563e-06,7.480e-05,2.784e-05,3.761e-05,4.867e-05,1.094e-05
6.139e-06,1.788e-05,1.431e-06,4.229e-05,1.097e-05,1.806e-05,5.922e-05,3.499e-05
6.568e-05,2.575e-05,4.470e-06,3.284e-05,4.905e-05,3.451e-05,1.763e-05,2.998e-05
5.168e-05,3.409e-05,3.338e-06,5.244e-05,6.014e-05,4.977e-05,2.898e-05,2.384e-07
5.770e-05,4.005e-05,3.040e-06,6.010e-05,6.598e-05,6.896e-05,3.430e-05,2.205e-06
6.425e-05,3.481e-05,2.444e-06,6.528e-05,7.457e-05,8.833e-05,3.865e-05,4.947e-06
9.352e-05,1.955e-05,1.371e-06,6.620e-05,1.186e-05,1.222e-05,7.093e-06,4.724e-05
