tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
14.879363,0.015049253,11044.95,0.0011041539,0.09557193,0.0134171,0.39435962,0.9823539,0.9749479
15.036547,0.014974194,11056.984,0.0010737852,0.09400732,0.013131624,0.3853927,0.9882363,0.9748817
15.194594,0.014899508,11068.699,0.0010442834,0.092466675,0.0128519945,0.3766298,0.9941187,0.97481656
15.353499,0.014825195,11080.105,0.0010156211,0.09094978,0.012578112,0.36806604,1.0,0.9747524
15.513262,0.014751254,11091.209,0.000987774,0.08945631,0.012309865,0.35969707,1.0,0.97468925
15.673874,0.014677682,11102.019,0.0009607166,0.08798594,0.0120471455,0.3515184,1.0,0.974627
15.835341,0.014604475,11112.543,0.0009344254,0.08653831,0.011789834,0.34352562,1.0,0.9745657
15.997648,0.014531636,11122.789,0.0009088774,0.08511297,0.011537815,0.33571473,1.0,0.9745053
16.160799,0.014459159,11132.764,0.00088405015,0.08370988,0.011291018,0.3280814,1.0,0.9744458
16.324791,0.014387042,11142.476,0.00085992174,0.08232843,0.011049299,0.32062155,1.0,0.97438717
16.489614,0.014315286,11151.93,0.0008364719,0.080968454,0.010812577,0.31333128,1.0,0.97432935
16.655266,0.014243888,11161.135,0.0008136804,0.07962966,0.010580757,0.3062069,1.0,0.9742724
16.821747,0.014172845,11170.096,0.0007915277,0.07831171,0.010353737,0.29924443,1.0,0.97421616
16.989046,0.014102157,11178.819,0.0007699948,0.07701417,0.010131402,0.2924403,1.0,0.9741608
17.157162,0.014031822,11187.3125,0.0007490637,0.07573706,0.009913702,0.28579086,1.0,0.97410613
17.326092,0.013961837,11195.582,0.0007287166,0.07447976,0.009700501,0.27929264,1.0,0.9740522
17.495829,0.013892202,11203.632,0.00070893654,0.073242,0.009491714,0.27294216,1.0,0.973999
17.66637,0.013822913,11211.469,0.0006897068,0.072023764,0.009287285,0.26673612,1.0,0.9739466
17.837711,0.013753971,11219.1,0.0006710114,0.07082452,0.009087095,0.26067114,1.0,0.9738948
18.00985,0.013685372,11226.527,0.0006528348,0.06964422,0.008891091,0.25474414,1.0,0.9738437
18.182772,0.013617116,11233.759,0.0006351619,0.068482235,0.008699142,0.24895181,1.0,0.9737932
18.356483,0.013549199,11240.8,0.0006179784,0.06733866,0.008511213,0.24329126,1.0,0.97374344
18.530975,0.013481623,11247.654,0.0006012698,0.066212974,0.008327193,0.23775938,1.0,0.97369426
18.70624,0.013414383,11254.327,0.0005850226,0.06510504,0.008147018,0.23235333,1.0,0.9736457
18.88228,0.013347477,11260.824,0.0005692234,0.06401461,0.007970612,0.22707012,1.0,0.97359776
19.05909,0.013280905,11267.148,0.0005538595,0.0629413,0.0077978834,0.22190706,1.0,0.9735504
19.236658,0.0132146645,11273.307,0.00053891836,0.061884973,0.007628773,0.2168613,1.0,0.9735036
19.414982,0.013148755,11279.301,0.000524388,0.060845282,0.0074631968,0.21193029,1.0,0.9734574
19.594053,0.013083176,11285.137,0.000510257,0.05982218,0.007301108,0.20711154,1.0,0.9734117
19.773876,0.013017922,11290.819,0.00049651356,0.058815114,0.007142396,0.20240226,1.0,0.97336656
19.95444,0.012952994,11296.351,0.00048314693,0.057824153,0.006987033,0.1978001,1.0,0.973322
20.135735,0.012888391,11301.736,0.00047014642,0.056848865,0.0068349256,0.19330262,1.0,0.97327787
20.317762,0.012824109,11306.9795,0.0004575014,0.055889115,0.006686021,0.18890731,1.0,0.9732343
20.500513,0.012760148,11312.083,0.00044520237,0.05494467,0.0065402547,0.18461207,1.0,0.9731912
20.683985,0.012696506,11317.053,0.000433239,0.054015208,0.0063975495,0.1804144,1.0,0.9731486
20.86818,0.01263318,11321.891,0.00042160193,0.053100504,0.006257843,0.17631216,1.0,0.97310644
21.053078,0.012570172,11326.601,0.00041028226,0.05220044,0.006121089,0.17230324,1.0,0.9730648
21.238676,0.012507478,11331.186,0.00039927094,0.05131479,0.005987226,0.16838545,1.0,0.97302353
21.424973,0.012445097,11335.65,0.00038855968,0.050443258,0.0058561843,0.16455683,1.0,0.97298276
21.611963,0.012383027,11339.996,0.00037813955,0.04958571,0.0057279174,0.16081522,1.0,0.9729425
21.799639,0.012321267,11344.228,0.0003680028,0.04874196,0.005602369,0.15715867,1.0,0.97290254
21.988003,0.012259813,11348.347,0.0003581412,0.047911685,0.0054794713,0.15358528,1.0,0.9728631
22.177036,0.012198667,11352.357,0.0003485472,0.04709471,0.0053591738,0.15009306,1.0,0.972824
22.366745,0.012137825,11356.262,0.00033921338,0.046290897,0.0052414304,0.14668028,1.0,0.9727853
22.557114,0.012077287,11360.0625,0.00033013264,0.045500074,0.005126192,0.14334513,1.0,0.972747
22.748146,0.012017051,11363.763,0.00032129782,0.044721942,0.0050133946,0.14008576,1.0,0.9727091
22.939829,0.011957115,11367.365,0.0003127022,0.043956324,0.004902991,0.13690053,1.0,0.9726716
23.132162,0.011897477,11370.873,0.00030433922,0.043203108,0.004794941,0.13378775,1.0,0.9726345
23.32513,0.011838139,11374.287,0.00029620226,0.042462107,0.004689195,0.13074575,1.0,0.9725977
23.518732,0.011779097,11377.612,0.00028828523,0.041732978,0.0045856903,0.12777293,1.0,0.9725613
23.712963,0.011720349,11380.849,0.00028058203,0.041015785,0.0044844057,0.1248677,1.0,0.97252524
23.907827,0.011661892,11383.999,0.00027308657,0.040310178,0.0043852776,0.12202846,1.0,0.97248954
24.103296,0.011603729,11387.066,0.0002657935,0.039615996,0.0042882636,0.11925388,1.0,0.97245413
24.299393,0.011545854,11390.053,0.00025869688,0.038933057,0.0041933195,0.1165423,1.0,0.97241914
24.496078,0.011488269,11392.961,0.0002517917,0.038261347,0.0041004186,0.11389247,1.0,0.9723844
24.693369,0.011430971,11395.791,0.00024507244,0.037600458,0.0040094946,0.11130284,1.0,0.97235
24.891253,0.0113739595,11398.547,0.00023853406,0.0369504,0.0039205244,0.108772084,1.0,0.9723159
25.089731,0.01131723,11401.2295,0.00023217141,0.036310907,0.0038334571,0.106298804,1.0,0.9722822
25.28879,0.011260783,11403.842,0.00022597998,0.035681847,0.0037482565,0.103881784,1.0,0.97224873
25.48841,0.011204619,11406.385,0.00021995502,0.03506311,0.0036648896,0.10151975,1.0,0.97221553
25.68861,0.011148737,11408.86,0.00021409203,0.034454476,0.0035833125,0.09921144,1.0,0.9721827
25.889368,0.011093131,11411.2705,0.00020838645,0.03385585,0.0035034928,0.09695557,1.0,0.9721501
26.090683,0.011037804,11413.617,0.00020283418,0.03326702,0.003425389,0.094751045,1.0,0.97211784
26.292553,0.010982752,11415.901,0.00019743083,0.03268785,0.003348967,0.09259661,1.0,0.97208583
26.494953,0.010927975,11418.125,0.00019217249,0.032118235,0.0032741965,0.0904912,1.0,0.97205406
26.6979,0.0108734695,11420.29,0.00018705506,0.03155791,0.0032010295,0.08843359,1.0,0.9720226
26.901373,0.01081924,11422.398,0.00018207505,0.03100692,0.003129455,0.08642285,1.0,0.9719914
27.10538,0.010765276,11424.45,0.0001772282,0.030464934,0.0030594177,0.084457725,1.0,0.9719605
27.309898,0.010711582,11426.448,0.00017251131,0.029931882,0.0029908943,0.08253734,1.0,0.9719298
27.51493,0.010658157,11428.393,0.00016792063,0.029407684,0.0029238581,0.0806606,1.0,0.9718994
27.720465,0.010604999,11430.287,0.0001634532,0.028892193,0.0028582783,0.0788266,1.0,0.97186923
27.926493,0.010552106,11432.13,0.00015910507,0.028385162,0.0027941125,0.07703425,1.0,0.97183925
28.133024,0.010499476,11433.925,0.00015487334,0.02788653,0.0027313381,0.075282656,1.0,0.97180957
28.340033,0.010447111,11435.672,0.00015075487,0.027396262,0.002669936,0.073570944,1.0,0.9717801
28.547516,0.010395005,11437.373,0.00014674646,0.02691407,0.0026098613,0.071898125,1.0,0.9717509
28.755482,0.0103431605,11439.029,0.00014284509,0.02643989,0.0025510928,0.07026331,1.0,0.97172195
28.963905,0.010291574,11440.642,0.00013904813,0.025973639,0.0024936064,0.06866569,1.0,0.9716932
29.172798,0.010240243,11442.211,0.00013535249,0.025515104,0.0024373673,0.06710439,1.0,0.97166467
29.38214,0.010189169,11443.74,0.0001317556,0.025064252,0.0023823571,0.065578565,1.0,0.97163635
29.59193,0.010138351,11445.228,0.00012825482,0.024620922,0.0023285467,0.0640875,1.0,0.9716083
29.802162,0.010087784,11446.676,0.00012484736,0.02418504,0.0022759147,0.06263029,1.0,0.9715804
30.012821,0.010037472,11448.086,0.000121530946,0.023756398,0.0022244274,0.06120623,1.0,0.9715527
30.223911,0.00998741,11449.459,0.00011830303,0.023334974,0.00217407,0.059814584,1.0,0.97152525
30.435429,0.0099375965,11450.795,0.0001151611,0.02292057,0.0021248101,0.0584545,1.0,0.971498
30.647345,0.009888033,11452.097,0.00011210307,0.022513159,0.0020766328,0.057125404,1.0,0.97147095
30.859682,0.009838715,11453.363,0.00010912647,0.02211258,0.0020295097,0.055826504,1.0,0.97144413
31.07242,0.009789645,11454.597,0.00010622931,0.021718744,0.0019834214,0.054557145,1.0,0.9714175
31.285545,0.009740818,11455.797,0.00010340927,0.021331532,0.0019383439,0.05331663,1.0,0.971391
31.499062,0.009692236,11456.966,0.00010066443,0.020950846,0.001894257,0.05210434,1.0,0.9713648
31.712963,0.009643895,11458.104,9.799271e-05,0.020576578,0.0018511388,0.0509196,1.0,0.9713387
31.927238,0.009595795,11459.212,9.539209e-05,0.020208633,0.0018089695,0.0497618,1.0,0.9713128
32.141884,0.009547935,11460.291,9.2860784e-05,0.019846903,0.0017677286,0.048630323,1.0,0.97128713
32.356884,0.009500314,11461.341,9.0396825e-05,0.019491296,0.0017273964,0.047524583,1.0,0.97126156
32.572235,0.009452932,11462.363,8.799859e-05,0.01914175,0.0016879576,0.04644402,1.0,0.9712362
32.78795,0.009405783,11463.358,8.5664054e-05,0.018798096,0.0016493854,0.045387972,1.0,0.9712111
33.004005,0.009358872,11464.327,8.339165e-05,0.018460311,0.001611669,0.044355948,1.0,0.9711861
33.22038,0.009312194,11465.2705,8.1179736e-05,0.018128235,0.0015747835,0.043347377,1.0,0.9711613
33.437103,0.009265748,11466.189,7.9026635e-05,0.017801808,0.0015387142,0.04236175,1.0,0.9711366
33.654137,0.009219535,11467.083,7.6930875e-05,0.017480977,0.0015034468,0.041398562,1.0,0.9711122
33.871475,0.009173553,11467.953,7.4890886e-05,0.017165583,0.0014689584,0.04045729,1.0,0.9710879
34.08913,0.009127801,11468.801,7.29051e-05,0.016855609,0.0014352382,0.0395374,1.0,0.97106373
34.307083,0.009082277,11469.626,7.097215e-05,0.016550897,0.0014022635,0.038638443,1.0,0.9710397
34.52535,0.009036979,11470.43,6.909047e-05,0.016251402,0.0013700217,0.037759893,1.0,0.97101593
34.743904,0.0089919055,11471.211,6.725884e-05,0.015957035,0.0013384967,0.0369013,1.0,0.97099227
34.962738,0.008947057,11471.973,6.5475826e-05,0.015667712,0.0013076729,0.03606223,1.0,0.9709687
35.18185,0.0089024315,11472.714,6.374022e-05,0.015383362,0.0012775363,0.03524224,1.0,0.9709454
35.401222,0.008858032,11473.436,6.205079e-05,0.015103897,0.0012480719,0.034440942,1.0,0.97092223
35.62086,0.0088138515,11474.138,6.0406233e-05,0.014829215,0.0012192626,0.03365783,1.0,0.97089916
35.840763,0.008769892,11474.822,5.8805308e-05,0.014559289,0.0011910987,0.032892533,1.0,0.9708763
36.06091,0.008726152,11475.487,5.7246925e-05,0.014293993,0.0011635624,0.03214463,1.0,0.9708535
36.281303,0.00868263,11476.136,5.5729954e-05,0.014033301,0.0011366442,0.031413745,1.0,0.9708309
36.50193,0.008639325,11476.767,5.4253258e-05,0.013777088,0.0011103263,0.030699482,1.0,0.97080845
36.72278,0.008596239,11477.381,5.2815798e-05,0.013525306,0.0010845982,0.030001473,1.0,0.97078615
36.94388,0.008553363,11477.9795,5.141642e-05,0.013277887,0.0010594471,0.029319307,1.0,0.970764
37.16517,0.008510704,11478.562,5.005426e-05,0.013034758,0.0010348605,0.028652666,1.0,0.970742
37.386696,0.008468255,11479.129,4.8728165e-05,0.0127958255,0.0010108242,0.02800116,1.0,0.97072005
37.60842,0.00842602,11479.681,4.7437326e-05,0.0125610465,0.0009873285,0.027364487,1.0,0.9706983
37.830334,0.008383997,11480.218,4.618077e-05,0.01233035,0.0009643615,0.026742307,1.0,0.9706767
38.052452,0.00834218,11480.741,4.4957458e-05,0.01210367,0.0009419113,0.026134232,1.0,0.9706552
38.27476,0.008300572,11481.25,4.376663e-05,0.01188092,0.0009199652,0.025539987,1.0,0.97063386
38.49725,0.008259172,11481.746,4.260738e-05,0.011662061,0.0008985147,0.024959242,1.0,0.97061265
38.719906,0.008217978,11482.229,4.1478936e-05,0.011447024,0.00087754807,0.024391735,1.0,0.97059155
38.942738,0.008176989,11482.699,4.038035e-05,0.011235751,0.00085705536,0.0238371,1.0,0.9705706
39.165718,0.008136208,11483.156,3.9311013e-05,0.011028174,0.0008370261,0.02329513,1.0,0.97054976
39.388847,0.0080956295,11483.602,3.8270013e-05,0.010824218,0.00081744883,0.022765465,1.0,0.9705291
