tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
48.358818,0.005653658,11496.97,7.064471e-06,0.0032134051,0.00017710248,0.00534533,1.0,0.9693146
48.550095,0.005625463,11497.05,6.8776217e-06,0.0031500952,0.00017274743,0.0052237995,1.0,0.9693007
48.741188,0.0055974033,11497.127,6.6956936e-06,0.0030879609,0.00016849539,0.0051050144,1.0,0.9692869
48.932076,0.005569484,11497.203,6.5185764e-06,0.0030269912,0.00016434472,0.004988933,1.0,0.9692732
49.12272,0.005541708,11497.277,6.3461653e-06,0.0029671777,0.00016029383,0.0048755007,1.0,0.9692596
49.31318,0.005514069,11497.35,6.178313e-06,0.0029084815,0.00015633929,0.004764647,1.0,0.96924603
49.503403,0.0054865684,11497.42,6.014902e-06,0.0028508913,0.00015247936,0.0046563144,1.0,0.96923256
49.693394,0.0054592066,11497.487,5.8558217e-06,0.0027943894,0.00014871202,0.004550451,1.0,0.96921915
49.88317,0.005431979,11497.555,5.7009356e-06,0.0027389482,0.00014503457,0.004446984,1.0,0.9692058
50.072746,0.0054048863,11497.619,5.5501455e-06,0.0026845534,0.0001414452,0.0043458673,1.0,0.9691925
50.262104,0.005377925,11497.682,5.403329e-06,0.0026311774,0.00013794136,0.0042470424,1.0,0.96917933
50.451195,0.005351105,11497.743,5.2604237e-06,0.0025788248,0.00013452249,0.00415048,1.0,0.96916616
50.640068,0.005324412,11497.803,5.1212696e-06,0.0025274495,0.00013118488,0.0040560937,1.0,0.9691531
50.8287,0.0052978545,11497.861,4.9858095e-06,0.0024770533,0.00012792782,0.0039638635,1.0,0.9691401
51.017097,0.0052714297,11497.918,4.8539328e-06,0.0024276082,0.00012474887,0.0038737303,1.0,0.9691272
51.205246,0.005245135,11497.973,4.7255357e-06,0.0023791029,0.00012164647,0.0037856398,1.0,0.9691143
51.393112,0.005218978,11498.026,4.6005666e-06,0.002331533,0.00011861965,0.0036995756,1.0,0.9691015
51.580746,0.0051929476,11498.078,4.4788862e-06,0.0022848614,0.000115665396,0.0036154534,1.0,0.9690888
51.7681,0.0051670475,11498.129,4.360426e-06,0.0022390746,0.00011278222,0.003533246,1.0,0.9690761
51.955204,0.0051412783,11498.179,4.245108e-06,0.0021941697,0.00010996917,0.0034529148,1.0,0.9690635
52.14206,0.005115636,11498.227,4.1328317e-06,0.0021501142,0.0001072237,0.0033744033,1.0,0.969051
52.32867,0.0050901175,11498.273,4.0235086e-06,0.0021068982,0.000104544444,0.0032976642,1.0,0.9690385
52.515007,0.0050647287,11498.319,3.9170873e-06,0.0020645093,0.00010193015,0.0032226783,1.0,0.9690261
52.701073,0.0050394656,11498.363,3.8134808e-06,0.0020229327,9.9379205e-05,0.0031493958,1.0,0.96901375
52.88687,0.005014327,11498.407,3.7126044e-06,0.0019821501,9.6889955e-05,0.0030777738,1.0,0.9690015
53.072357,0.0049893176,11498.449,3.6144145e-06,0.0019421553,9.446148e-05,0.0030077933,1.0,0.96898925
53.257584,0.004964433,11498.49,3.5188216e-06,0.0019029283,9.209197e-05,0.0029394033,1.0,0.96897715
53.442528,0.004939671,11498.53,3.425749e-06,0.0018644537,8.9779925e-05,0.0028725623,1.0,0.96896505
53.627155,0.0049150377,11498.569,3.335159e-06,0.0018267275,8.7524626e-05,0.0028072558,1.0,0.968953
53.811504,0.0048905266,11498.607,3.2469636e-06,0.0017897286,8.5324245e-05,0.002743433,1.0,0.9689411
53.99556,0.0048661362,11498.644,3.1610948e-06,0.001753441,8.317734e-05,0.0026810574,1.0,0.9689292
54.17935,0.004841863,11498.68,3.0774834e-06,0.0017178487,8.1082486e-05,0.0026200898,1.0,0.9689173
54.36287,0.004817712,11498.715,2.9960868e-06,0.0016829428,7.9038706e-05,0.00256051,1.0,0.96890557
54.546017,0.004793687,11498.748,2.9168575e-06,0.0016487212,7.7045355e-05,0.002502297,1.0,0.9688938
54.728916,0.0047697756,11498.781,2.83971e-06,0.0016151553,7.510033e-05,0.002445397,1.0,0.96888214
54.911526,0.004745983,11498.814,2.7645976e-06,0.0015822351,7.320266e-05,0.0023897863,1.0,0.9688706
55.09378,0.0047223135,11498.846,2.691488e-06,0.0015499636,7.135197e-05,0.002335451,1.0,0.968859
55.275738,0.004698762,11498.876,2.6203093e-06,0.0015183198,6.954667e-05,0.0022823527,1.0,0.9688476
55.457413,0.0046753255,11498.905,2.551008e-06,0.0014872876,6.778544e-05,0.0022304538,1.0,0.9688361
