foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.717e-04,5.319e-04,8.076e-05,9.765e-05,8.100e-05,3.523e-05,1.894e-05,4.236e-05
1.827e-04,5.276e-04,7.677e-05,9.074e-05,8.374e-05,3.377e-05,2.008e-05,4.365e-05
1.948e-04,5.393e-04,7.224e-05,8.516e-05,8.821e-05,3.180e-05,2.087e-05,4.554e-05
1.594e-04,5.667e-04,6.729e-05,8.441e-05,7.093e-05,8.404e-06,1.751e-06,6.895e-05
1.373e-04,5.527e-04,6.098e-05,6.605e-05,9.334e-05,7.331e-06,2.496e-06,6.984e-05
1.461e-04,4.961e-04,5.412e-05,6.542e-05,1.412e-04,6.348e-06,1.132e-06,3.605e-05
1.193e-04,5.331e-04,5.043e-05,7.967e-05,1.616e-04,7.004e-06,1.263e-05,2.548e-05
1.596e-04,5.322e-04,4.768e-05,9.771e-05,1.458e-04,2.205e-05,1.898e-05,3.625e-05
1.749e-04,5.548e-04,5.567e-05,8.035e-05,1.572e-04,2.655e-05,2.331e-05,2.809e-05
1.858e-04,5.715e-04,6.062e-05,6.433e-05,1.864e-04,3.883e-05,3.371e-05,1.302e-05
2.159e-04,5.658e-04,6.002e-05,3.402e-05,1.939e-04,2.337e-05,4.710e-05,2.466e-05
2.177e-04,5.164e-04,5.996e-05,3.575e-05,2.203e-04,1.928e-05,5.827e-05,1.653e-05
1.808e-04,4.761e-04,5.925e-05,5.926e-05,1.750e-04,3.532e-05,2.972e-05,1.447e-05
1.574e-04,5.589e-04,5.686e-05,4.445e-05,1.562e-04,3.219e-05,1.705e-05,1.979e-05
1.502e-04,6.173e-04,5.460e-05,2.780e-05,1.346e-04,3.922e-05,3.830e-06,1.460e-06
1.329e-04,6.349e-04,5.299e-05,1.383e-05,1.156e-04,4.986e-05,1.130e-05,2.469e-05
1.445e-04,6.020e-04,5.186e-05,2.922e-06,1.168e-04,4.789e-05,1.062e-05,2.843e-05
1.562e-04,5.808e-04,5.066e-05,5.761e-06,1.202e-04,4.560e-05,1.002e-05,3.268e-05
1.689e-04,5.715e-04,4.941e-05,1.261e-05,1.262e-04,4.297e-05,9.529e-06,3.789e-05
1.822e-04,5.734e-04,4.822e-05,1.746e-05,1.345e-04,4.056e-05,9.164e-06,4.344e-05
1.960e-04,5.867e-04,4.715e-05,2.039e-05,1.453e-04,3.779e-05,8.658e-06,4.992e-05
2.106e-04,6.101e-04,4.643e-05,2.140e-05,1.585e-04,3.499e-05,8.270e-06,5.692e-05
2.029e-04,6.444e-04,4.578e-05,1.637e-05,1.527e-04,3.320e-05,1.048e-05,5.001e-05
2.216e-04,6.802e-04,4.447e-05,2.201e-05,1.695e-04,7.623e-05,5.729e-06,8.360e-06
2.073e-04,7.248e-04,4.256e-05,1.922e-05,1.722e-04,2.027e-05,3.614e-06,4.515e-05
2.291e-04,6.850e-04,4.154e-05,8.119e-06,1.718e-04,2.775e-05,5.007e-06,3.612e-05
2.322e-04,6.409e-04,4.053e-05,2.114e-05,1.733e-04,2.724e-05,4.046e-06,3.935e-05
2.356e-04,6.115e-04,3.928e-05,3.228e-05,1.767e-04,2.629e-05,3.628e-06,4.320e-05
2.390e-04,5.960e-04,3.785e-05,4.105e-05,1.821e-04,2.429e-05,2.883e-06,4.788e-05
2.418e-04,5.944e-04,3.648e-05,5.027e-05,1.932e-04,5.662e-06,1.863e-07,4.606e-05
2.342e-04,6.123e-04,3.433e-05,4.860e-05,1.996e-04,2.384e-05,1.520e-05,6.121e-05
