foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.320e-04,1.049e-04,4.522e-04,1.514e-05,5.043e-05,4.005e-05,3.758e-05,2.565e-06
6.557e-06,2.043e-04,2.730e-04,4.348e-05,4.512e-05,3.874e-06,1.713e-05,7.566e-06
1.253e-04,6.056e-05,1.479e-04,4.949e-05,1.597e-05,7.272e-06,4.645e-05,4.534e-06
5.829e-05,1.252e-04,5.597e-05,4.075e-05,6.366e-05,4.208e-05,2.494e-05,8.296e-06
2.217e-05,5.245e-05,1.127e-05,1.011e-04,1.061e-04,4.265e-05,2.525e-05,1.457e-05
9.668e-05,5.555e-05,5.603e-05,1.800e-05,3.695e-06,8.821e-06,1.470e-05,2.788e-05
3.791e-05,3.958e-05,8.321e-05,2.742e-06,8.011e-05,1.907e-06,5.580e-05,2.910e-05
1.633e-05,8.082e-05,1.009e-04,5.147e-05,2.676e-05,1.308e-05,2.102e-05,3.080e-05
7.749e-06,5.054e-05,1.078e-04,2.147e-05,1.794e-05,5.224e-05,1.018e-05,4.645e-06
3.278e-05,8.821e-06,1.073e-04,5.215e-06,2.563e-05,3.487e-05,2.954e-05,2.276e-05
1.085e-05,4.292e-05,1.063e-04,1.118e-06,5.412e-05,2.983e-05,4.842e-06,3.426e-05
3.910e-05,4.721e-05,1.034e-04,1.530e-05,3.695e-05,1.460e-05,1.654e-05,7.858e-06
1.143e-04,9.823e-05,9.882e-05,3.895e-05,9.394e-05,9.185e-05,3.312e-05,2.078e-05
7.689e-05,5.674e-05,8.577e-05,1.222e-05,2.354e-05,2.456e-05,1.031e-05,1.444e-05
3.207e-05,1.001e-04,7.170e-05,6.489e-05,5.758e-05,6.425e-05,2.702e-05,1.963e-06
2.182e-05,6.008e-05,5.561e-05,6.899e-06,2.539e-05,1.261e-05,3.451e-05,1.195e-05
1.669e-06,3.171e-05,4.292e-05,5.358e-05,9.382e-05,5.215e-06,1.445e-05,2.052e-05
1.204e-05,9.632e-05,3.535e-05,5.704e-05,8.345e-06,4.950e-05,3.105e-05,9.160e-06
6.950e-05,1.121e-05,2.766e-05,5.180e-05,1.051e-04,1.591e-05,1.089e-05,3.047e-05
2.098e-05,1.812e-05,1.651e-05,4.882e-05,2.038e-05,3.278e-07,3.611e-05,6.748e-05
2.253e-05,2.575e-05,6.974e-06,3.012e-05,4.345e-05,2.202e-05,5.376e-05,2.619e-06
3.648e-05,6.843e-05,2.503e-06,5.454e-06,2.110e-05,2.673e-05,3.457e-06,3.150e-06
