kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,628.0,1323.0,1.1,0.27,1.0,0.0,0.0
227.77327,857.90106,630.85046,1324.0083,1.155917,0.27571872,1.0,0.0,0.014888048
233.31718,864.7781,633.8622,1325.0369,1.204995,0.28178328,1.0,0.0,0.029554427
239.51294,871.6506,637.02203,1326.0869,1.248884,0.28814423,1.0,0.0,0.044002473
246.25279,878.53375,640.31854,1327.1597,1.2888403,0.29476374,1.0,0.0,0.058235407
253.45152,885.4402,643.742,1328.2559,1.3258213,0.30161294,1.0,0.0,0.072256446
261.05954,892.3793,647.28436,1329.377,1.3605561,0.30866975,1.0,0.0,0.08606875
269.0149,899.3588,650.93854,1330.5233,1.3936002,0.31591725,1.0,0.0,0.09967542
277.27744,906.3847,654.6982,1331.6963,1.4253771,0.32334247,1.0,0.0,0.11307949
285.831,913.4615,658.55804,1332.8962,1.4562094,0.33093548,1.0,0.0,0.126284
294.6598,920.59265,662.5135,1334.1243,1.4863429,0.3386886,1.0,0.0,0.13929194
303.72992,927.78107,666.56024,1335.3807,1.5159644,0.34659597,1.0,0.0,0.15210623
313.023,935.0283,670.69464,1336.6666,1.5452161,0.3546529,1.0,0.0,0.16472971
322.53387,942.3357,674.9134,1337.9823,1.5742056,0.3628559,1.0,0.0,0.17716527
332.25546,949.7039,679.21356,1339.3284,1.6030145,0.3712021,1.0,0.0,0.1894157
342.17923,957.13336,683.5923,1340.7057,1.6317041,0.3796893,1.0,0.0,0.20148373
352.29776,964.6239,688.0471,1342.1145,1.6603204,0.3883157,1.0,0.0,0.21337211
362.61163,972.17535,692.5757,1343.5553,1.6888975,0.39707983,1.0,0.0,0.22508347
373.11618,979.7869,697.1758,1345.0289,1.7174603,0.40598044,1.0,0.0,0.23662049
383.79932,987.4581,701.8455,1346.5354,1.7460266,0.41501653,1.0,0.0,0.24798572
394.65747,995.18774,706.5829,1348.0758,1.7746092,0.42418718,1.0,0.0,0.25918174
405.69138,1002.97473,711.38617,1349.6499,1.8032166,0.4334916,1.0,0.0,0.2702111
416.9058,1010.81775,716.2535,1351.2587,1.8318536,0.442929,1.0,0.0,0.28107625
428.30164,1018.71564,721.1831,1352.9023,1.8605232,0.45249867,1.0,0.0,0.29177964
439.87436,1026.6667,726.1736,1354.5812,1.8892262,0.46219996,1.0,0.0,0.3023237
451.62918,1034.67,731.22314,1356.2955,1.9179618,0.47203216,1.0,0.0,0.31271076
463.55637,1042.7236,736.3305,1358.046,1.9467288,0.48199463,1.0,0.0,0.32294315
475.6717,1050.8262,741.4939,1359.833,1.9755245,0.49208665,1.0,0.0,0.33302325
487.95428,1058.976,746.712,1361.6567,2.004346,0.50230753,1.0,0.0,0.34295326
500.41333,1067.1715,751.9833,1363.5177,2.0331895,0.51265657,1.0,0.0,0.35273546
513.03937,1075.4108,757.30646,1365.4158,2.0620515,0.52313304,1.0,0.0,0.36237198
525.8452,1083.6921,762.67993,1367.3518,2.0909278,0.53373617,1.0,0.0,0.37186503
538.8254,1092.0139,768.1025,1369.3257,2.119814,0.54446524,1.0,0.0,0.38121676
551.98206,1100.3745,773.5727,1371.3378,2.1487052,0.5553194,1.0,0.0,0.39042926
565.2983,1108.772,779.0891,1373.3884,2.1775975,0.5662979,1.0,0.0,0.3995046
578.76575,1117.2045,784.6504,1375.478,2.2064862,0.57739973,1.0,0.0,0.40844482
592.3972,1125.6699,790.2552,1377.6067,2.235367,0.5886241,1.0,0.0,0.41725194
606.1883,1134.1666,795.9022,1379.7745,2.2642353,0.59997016,1.0,0.0,0.42592794
620.1614,1142.6926,801.58997,1381.9819,2.2930863,0.6114369,1.0,0.0,0.43447477
634.3112,1151.2465,807.3171,1384.2291,2.3219159,0.62302345,1.0,0.0,0.44289434
648.64655,1159.8262,813.0823,1386.5164,2.3507195,0.63472885,1.0,0.0,0.45118856
663.16736,1168.4299,818.8843,1388.8435,2.3794928,0.646552,1.0,0.0,0.4593593
677.8985,1177.0564,824.7216,1391.211,2.4082322,0.65849197,1.0,0.0,0.46740842
692.83295,1185.7039,830.59314,1393.619,2.4369335,0.6705477,1.0,0.0,0.47533768
707.9581,1194.3708,836.4975,1396.0676,2.4655933,0.6827181,1.0,0.0,0.48314893
723.2655,1203.0558,842.4332,1398.557,2.494208,0.6950021,1.0,0.0,0.49084383
738.7538,1211.7566,848.39923,1401.0872,2.5227745,0.7073986,1.0,0.0,0.49842417
754.4456,1220.4717,854.3942,1403.6583,2.5512888,0.7199065,1.0,0.0,0.5058917
770.33624,1229.1997,860.41675,1406.2706,2.5797482,0.7325247,1.0,0.0,0.513248
786.4153,1237.9388,866.4658,1408.9241,2.6081495,0.7452521,1.0,0.0,0.5204948
802.7044,1246.6876,872.5399,1411.6188,2.6364896,0.75808746,1.0,0.0,0.5276337
819.19916,1255.4445,878.63794,1414.355,2.6647654,0.77102965,1.0,0.0,0.53466636
835.89417,1264.2076,884.7587,1417.1327,2.6929746,0.7840775,1.0,0.0,0.54159427
852.74976,1272.9757,890.9009,1419.9519,2.721114,0.7972298,1.0,0.0,0.54841906
869.81793,1281.7467,897.06323,1422.8126,2.7491808,0.81048536,1.0,0.0,0.5551423
