kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,628.0,1323.0,1.1,0.27,1.0,0.0,0.0
228.4897,856.91046,630.85046,1324.0083,0.98263633,0.2776443,1.0,0.0,0.014888048
234.58322,862.87506,633.8087,1325.0369,0.94761497,0.28413728,1.0,0.0,0.029554427
241.19902,868.86816,636.8698,1326.0865,0.94454783,0.2902479,1.0,0.0,0.044002473
248.27242,874.8858,640.02747,1327.158,0.95387375,0.296274,1.0,0.0,0.058235407
255.74014,880.9299,643.2759,1328.2518,0.9680064,0.30233052,1.0,0.0,0.072256446
263.54376,887.00336,646.60974,1329.369,0.9840081,0.3084614,1.0,0.0,0.08606875
271.66263,893.1098,650.0242,1330.51,1.0007439,0.31468317,1.0,0.0,0.09967542
280.07715,899.25195,653.5151,1331.6754,1.0177783,0.3210018,1.0,0.0,0.11307949
288.7736,905.4323,657.0788,1332.8658,1.0349456,0.3274191,1.0,0.0,0.126284
297.73843,911.6523,660.71185,1334.0818,1.0521842,0.33393544,1.0,0.0,0.13929194
306.96503,917.9128,664.4112,1335.3237,1.0694717,0.3405505,1.0,0.0,0.15210623
316.44196,924.21454,668.1742,1336.592,1.0868001,0.3472639,1.0,0.0,0.16472971
326.15463,930.55756,671.9984,1337.8873,1.1041665,0.35407504,1.0,0.0,0.17716527
336.09406,936.9416,675.8816,1339.2098,1.1215696,0.3609834,1.0,0.0,0.1894157
346.2462,943.3657,679.8214,1340.56,1.1390083,0.3679884,1.0,0.0,0.20148373
356.60504,949.8292,683.81604,1341.9385,1.1564802,0.3750895,1.0,0.0,0.21337211
367.1611,956.33093,687.86346,1343.3452,1.1739833,0.3822861,1.0,0.0,0.22508347
377.90976,962.8704,691.9619,1344.7806,1.1915152,0.38957763,1.0,0.0,0.23662049
388.84723,969.44586,696.1096,1346.2454,1.2090738,0.39696345,1.0,0.0,0.24798572
399.96548,976.0552,700.305,1347.7395,1.2266562,0.404443,1.0,0.0,0.25918174
411.2635,982.6963,704.5462,1349.2633,1.2442582,0.4120156,1.0,0.0,0.2702111
422.72202,989.3666,708.8318,1350.8171,1.2618759,0.41968054,1.0,0.0,0.28107625
434.3279,996.06354,713.16003,1352.4011,1.2795043,0.42743716,1.0,0.0,0.29177964
446.0713,1002.785,717.52924,1354.0159,1.2971387,0.4352847,1.0,0.0,0.3023237
457.96133,1009.5289,721.9378,1355.6611,1.3147745,0.44322237,1.0,0.0,0.31271076
470.0197,1016.29224,726.38403,1357.3376,1.3324077,0.45124936,1.0,0.0,0.32294315
482.26834,1023.0728,730.8662,1359.0452,1.3500334,0.45936483,1.0,0.0,0.33302325
494.7102,1029.8685,735.3827,1360.7842,1.3676472,0.4675679,1.0,0.0,0.34295326
507.35983,1036.677,739.9318,1362.5548,1.3852451,0.47585765,1.0,0.0,0.35273546
520.2288,1043.4966,744.5119,1364.357,1.4028233,0.4842331,1.0,0.0,0.36237198
533.31323,1050.3257,749.12134,1366.1914,1.4203784,0.49269333,1.0,0.0,0.37186503
