kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,628.0,1323.0,1.1,0.27,1.0,0.0,0.0
227.85191,856.588,630.85046,1324.0083,1.155917,0.27571872,1.0,0.0,0.014888048
233.46216,862.14594,633.7913,1325.0369,1.2039505,0.28178328,1.0,0.0,0.029554427
239.67793,867.691,636.8143,1326.0863,1.2460171,0.28813702,1.0,0.0,0.044002473
246.37904,873.23553,639.9126,1327.1572,1.2835718,0.29473683,1.0,0.0,0.058235407
253.53293,878.78925,643.0805,1328.2502,1.3177185,0.3015499,1.0,0.0,0.072256446
261.09006,884.3596,646.3135,1329.3658,1.3492944,0.3085513,1.0,0.0,0.08606875
269.00977,889.9521,649.6075,1330.5045,1.378935,0.31572202,1.0,0.0,0.09967542
277.2691,895.57056,652.9593,1331.6666,1.4071221,0.32304755,1.0,0.0,0.11307949
285.82654,901.2182,656.3659,1332.8525,1.4342209,0.33051684,1.0,0.0,0.126284
294.66367,906.8966,659.82495,1334.0626,1.460508,0.33812138,1.0,0.0,0.13929194
303.77637,912.6066,663.3342,1335.2972,1.4861927,0.34585464,1.0,0.0,0.15210623
313.1244,918.34717,666.8917,1336.5569,1.5114324,0.35371158,1.0,0.0,0.16472971
322.68176,924.11707,670.4954,1337.8418,1.5363448,0.36168826,1.0,0.0,0.17716527
332.44513,929.9152,674.1437,1339.1521,1.5610172,0.36978164,1.0,0.0,0.1894157
342.40756,935.7403,677.83466,1340.4883,1.5855142,0.37798926,1.0,0.0,0.20148373
352.56885,941.5897,681.56665,1341.8505,1.6098835,0.38630912,1.0,0.0,0.21337211
362.92017,947.46155,685.3381,1343.2391,1.6341588,0.39473954,1.0,0.0,0.22508347
373.4548,953.35345,689.14716,1344.6543,1.6583642,0.40327913,1.0,0.0,0.23662049
384.1751,959.26337,692.99225,1346.0963,1.6825156,0.41192666,1.0,0.0,0.24798572
395.08783,965.18915,696.8718,1347.5653,1.7066243,0.42068103,1.0,0.0,0.25918174
406.1891,971.1285,700.78406,1349.0615,1.7306963,0.4295412,1.0,0.0,0.2702111
417.4752,977.07806,704.7275,1350.5851,1.7547352,0.43850616,1.0,0.0,0.28107625
428.93997,983.03613,708.7002,1352.1362,1.7787412,0.44757497,1.0,0.0,0.29177964
440.5637,989.001,712.7006,1353.7152,1.8027136,0.4567467,1.0,0.0,0.3023237
452.3464,994.96954,716.7271,1355.3219,1.8266504,0.4660204,1.0,0.0,0.31271076
464.29642,1000.9389,720.7781,1356.9565,1.8505483,0.47539514,1.0,0.0,0.32294315
476.42468,1006.9061,724.8517,1358.6195,1.8744028,0.48486993,1.0,0.0,0.33302325
488.73264,1012.8688,728.9463,1360.3104,1.8982091,0.4944438,1.0,0.0,0.34295326
501.22723,1018.82336,733.06006,1362.0298,1.9219618,0.50411576,1.0,0.0,0.35273546
513.9154,1024.7675,737.1914,1363.7775,1.9456547,0.5138847,1.0,0.0,0.36237198
526.7988,1030.699,741.3383,1365.5536,1.9692822,0.5237496,1.0,0.0,0.37186503
539.87225,1036.6165,745.4992,1367.358,1.9928384,0.5337093,1.0,0.0,0.38121676
553.1279,1042.5171,749.6722,1369.191,2.0163188,0.5437627,1.0,0.0,0.39042926
566.5635,1048.3993,753.85565,1371.0525,2.0397177,0.5539086,1.0,0.0,0.3995046
580.1896,1054.2607,758.0478,1372.9425,2.063031,0.5641458,1.0,0.0,0.40844482
593.9757,1060.0978,762.2471,1374.8608,2.0862534,0.57447314,1.0,0.0,0.41725194
607.9205,1065.9086,766.4516,1376.8077,2.1093798,0.5848893,1.0,0.0,0.42592794
622.0372,1071.6908,770.6597,1378.783,2.1324053,0.59539306,1.0,0.0,0.43447477
636.3167,1077.4441,774.8696,1380.7865,2.1553247,0.6059831,1.0,0.0,0.44289434
650.7429,1083.1666,779.07983,1382.8184,2.1781347,0.61665803,1.0,0.0,0.45118856
665.3615,1088.8572,783.28864,1384.8783,2.2008317,0.6274166,1.0,0.0,0.4593593
680.1864,1094.514,787.4946,1386.9663,2.2234128,0.63825744,1.0,0.0,0.46740842
695.2158,1100.1353,791.69617,1389.0823,2.2458751,0.64917916,1.0,0.0,0.47533768
710.44745,1105.7172,795.8918,1391.2261,2.2682154,0.6601804,1.0,0.0,0.48314893
725.88196,1111.2576,800.07983,1393.3976,2.2904298,0.6712597,1.0,0.0,0.49084383
741.5186,1116.7542,804.25885,1395.5967,2.3125138,0.6824158,1.0,0.0,0.49842417
757.3556,1122.2051,808.4271,1397.823,2.3344636,0.69364715,1.0,0.0,0.5058917
773.3907,1127.6085,812.5831,1400.0767,2.3562756,0.70495236,1.0,0.0,0.513248
789.61755,1132.9619,816.7254,1402.3573,2.377946,0.71633,1.0,0.0,0.5204948
806.08466,1138.2611,820.85223,1404.6649,2.3994708,0.72777855,1.0,0.0,0.5276337
822.7971,1143.5044,824.962,1406.999,2.4208455,0.7392965,1.0,0.0,0.53466636
839.73236,1148.6903,829.0529,1409.3595,2.4420655,0.7508824,1.0,0.0,0.54159427
856.8794,1153.8174,833.1236,1411.7461,2.4631276,0.7625347,1.0,0.0,0.54841906
874.22235,1158.885,837.1724,1414.1587,2.484028,0.77425176,1.0,0.0,0.5551423
891.7427,1163.8914,841.1979,1416.5969,2.5047646,0.7860321,1.0,0.0,0.5617654
909.45856,1168.8344,845.1983,1419.0604,2.5253348,0.79787415,1.0,0.0,0.5682899
927.36786,1173.7115,849.1726,1421.5491,2.5457366,0.80977637,1.0,0.0,0.5747172
945.4682,1178.5204,853.1189,1424.0626,2.5659666,0.8217371,1.0,0.0,0.58104885
963.7592,1183.2593,857.03595,1426.6006,2.5860217,0.83375484,1.0,0.0,0.58728623
982.2618,1187.9287,860.9222,1429.1627,2.6058984,0.84582794,1.0,0.0,0.59343076
1000.9974,1192.5267,864.7761,1431.7488,2.6255956,0.85795486,1.0,0.0,0.59948385
1019.96405,1197.052,868.59656,1434.3583,2.6451108,0.87013394,1.0,0.0,0.60544676
1039.1616,1201.5033,872.3821,1436.991,2.664443,0.88236356,1.0,0.0,0.6113209
1058.5839,1205.8792,876.1315,1439.6464,2.6835902,0.89464206,1.0,0.0,0.6171076
1078.2052,1210.1791,879.8434,1442.3243,2.702551,0.90696794,1.0,0.0,0.62280816
1098.0254,1214.4011,883.51666,1445.0242,2.7213235,0.9193395,1.0,0.0,0.6284238
1118.0474,1218.544,887.15,1447.7458,2.7399063,0.9317551,1.0,0.0,0.63395584
1138.3274,1222.6036,890.7423,1450.4886,2.7582982,0.9442133,1.0,0.0,0.6394055
1158.8666,1226.5796,894.2921,1453.2524,2.7764957,0.95671237,1.0,0.0,0.6447741
1179.6614,1230.4708,897.79816,1456.0366,2.7944965,0.9692507,1.0,0.0,0.65006274
1200.7235,1234.277,901.25934,1458.8407,2.812299,0.9818266,1.0,0.0,0.65527266
1222.0526,1237.9977,904.6745,1461.6647,2.8299017,0.9944386,1.0,0.0,0.66040504
1243.6117,1241.631,908.04236,1464.5077,2.8473034,1.007085,1.0,0.0,0.665461
1265.3855,1245.1754,911.362,1467.3694,2.864503,1.0197641,1.0,0.0,0.6704416
1287.3724,1248.6293,914.63226,1470.2494,2.8814988,1.0324743,1.0,0.0,0.6753481
1309.5704,1251.9921,917.85205,1473.1471,2.8982892,1.045214,1.0,0.0,0.6801815
1332.0068,1255.2631,921.02026,1476.0623,2.9148724,1.0579817,1.0,0.0,0.68494296
1354.6998,1258.4417,924.13586,1478.9944,2.9312475,1.0707756,1.0,0.0,0.6896336
1377.6333,1261.5266,927.19794,1481.9427,2.9474134,1.0835943,1.0,0.0,0.6942544
1400.8151,1264.517,930.20544,1484.907,2.9633691,1.096436,1.0,0.0,0.6988064
1424.208,1267.4119,933.15753,1487.8867,2.979113,1.1092992,1.0,0.0,0.70329064
1447.8458,1270.2106,936.0531,1490.8812,2.9946442,1.1221821,1.0,0.0,0.7077081
1471.713,1272.913,938.8913,1493.89,3.009962,1.1350834,1.0,0.0,0.71205986
1495.8011,1275.5176,941.6714,1496.9127,3.0250657,1.1480013,1.0,0.0,0.71634674
1520.1003,1278.022,944.3924,1499.9487,3.0399537,1.1609342,1.0,0.0,0.72056985
1544.5798,1280.4227,947.05347,1502.9977,3.0546246,1.1738807,1.0,0.0,0.7247301
1569.256,1282.7196,949.65356,1506.0588,3.068269,1.1868391,1.0,0.0,0.7288283
1594.2068,1284.917,952.19165,1509.1317,3.0810823,1.1998022,1.0,0.0,0.7328656
1619.4331,1287.0156,954.6671,1512.2157,3.0932145,1.2127641,1.0,0.0,0.7368427
1644.909,1289.0114,957.0792,1515.3104,3.104778,1.2257204,1.0,0.0,0.74076056
1670.6285,1290.8999,959.42737,1518.4152,3.1158557,1.238667,1.0,0.0,0.7446202
1696.5415,1292.6797,961.7105,1521.5295,3.1265078,1.2516009,1.0,0.0,0.7484224
1722.654,1294.352,963.9278,1524.653,3.136778,1.264519,1.0,0.0,0.75216794
1748.9672,1295.9183,966.0784,1527.7847,3.1467016,1.2774189,1.0,0.0,0.7558577
1775.4683,1297.3792,968.16156,1530.9242,3.156304,1.2902982,1.0,0.0,0.7594925
1802.1979,1298.7322,970.1767,1534.071,3.1656058,1.303155,1.0,0.0,0.76307327
1829.1498,1299.9731,972.1232,1537.2245,3.174621,1.3159872,1.0,0.0,0.76660067
1856.4329,1301.1014,974.0001,1540.3842,3.1833582,1.3287932,1.0,0.0,0.77007556
1884.0483,1302.1176,975.80664,1543.5493,3.1918235,1.3415711,1.0,0.0,0.7734987
1911.9752,1303.0233,977.54205,1546.7192,3.2000213,1.3543193,1.0,0.0,0.7768709
1940.2037,1303.8206,979.2058,1549.8936,3.207956,1.3670362,1.0,0.0,0.78019285
1968.7211,1304.511,980.79736,1553.0715,3.2156322,1.3797202,1.0,0.0,0.7834654
1997.5222,1305.0958,982.31635,1556.2526,3.2230537,1.3923697,1.0,0.0,0.78668916
2026.6055,1305.5764,983.76263,1559.4362,3.2302246,1.4049832,1.0,0.0,0.78986496
2055.9392,1305.9563,985.13605,1562.6217,3.237148,1.417559,1.0,0.0,0.7929935
2085.5168,1306.2363,986.4366,1565.8086,3.2438278,1.430096,1.0,0.0,0.79607546
2115.3237,1306.4181,987.6644,1568.9961,3.2502685,1.4425926,1.0,0.0,0.79911155
2145.3774,1306.5022,988.81964,1572.1836,3.256473,1.4550475,1.0,0.0,0.80210245
2175.7437,1306.4911,989.90247,1575.3708,3.262444,1.4674593,1.0,0.0,0.8050488
2206.4053,1306.3865,990.9132,1578.5568,3.2681851,1.4798268,1.0,0.0,0.8079513
2237.34,1306.1897,991.8523,1581.7411,3.2736993,1.4921486,1.0,0.0,0.81081057
2268.5425,1305.9019,992.72003,1584.9231,3.2789898,1.5044236,1.0,0.0,0.81362724
2300.0088,1305.5245,993.5169,1588.1023,3.284059,1.5166503,1.0,0.0,0.81640196
2331.7253,1305.0592,994.24347,1591.2782,3.28891,1.5288277,1.0,0.0,0.8191354
2363.6602,1304.5078,994.9001,1594.45,3.2935448,1.5409547,1.0,0.0,0.8218281
2395.8547,1303.8722,995.4875,1597.6173,3.297967,1.5530301,1.0,0.0,0.8244808
2428.311,1303.154,996.0063,1600.7794,3.3021789,1.5650527,1.0,0.0,0.82709396
2461.0195,1302.3552,996.4572,1603.9359,3.3061836,1.5770216,1.0,0.0,0.8296682
2494.0273,1301.479,996.84094,1607.0863,3.3099844,1.5889355,1.0,0.0,0.83220416
2527.3298,1300.5269,997.15826,1610.2299,3.3135853,1.6007936,1.0,0.0,0.8347023
2560.9126,1299.5,997.4102,1613.3662,3.316989,1.6125947,1.0,0.0,0.83716327
2594.7585,1298.3995,997.59766,1616.4948,3.320199,1.624338,1.0,0.0,0.83958757
2628.8657,1297.227,997.72125,1619.6151,3.3232176,1.6360224,1.0,0.0,0.8419758
2663.206,1295.9834,997.782,1622.7267,3.326048,1.6476473,1.0,0.0,0.8443285
2697.775,1294.6697,997.78076,1625.829,3.328692,1.6592114,1.0,0.0,0.8466462
2732.579,1293.2876,997.7183,1628.9216,3.3311522,1.6707141,1.0,0.0,0.84892935
2767.6611,1291.8414,997.5957,1632.0042,3.3334308,1.6821545,1.0,0.0,0.8511785
2803.0376,1290.3333,997.41394,1635.0759,3.3355312,1.6935319,1.0,0.0,0.8533942
2838.67,1288.7643,997.17395,1638.1366,3.3374577,1.7048452,1.0,0.0,0.8555769
2874.5557,1287.1359,996.8769,1641.1858,3.3392127,1.7160939,1.0,0.0,0.85772705
2910.6978,1285.4496,996.5238,1644.223,3.3408,1.7272772,1.0,0.0,0.8598452
2947.0935,1283.7069,996.11566,1647.2477,3.3422225,1.7383944,1.0,0.0,0.86193186
2983.744,1281.909,995.6537,1650.2596,3.343482,1.7494447,1.0,0.0,0.86398745
3020.643,1280.0574,995.1388,1653.2583,3.3445826,1.7604276,1.0,0.0,0.8660124
3057.7566,1278.1559,994.57196,1656.2434,3.3455255,1.7713425,1.0,0.0,0.86800724
3095.1062,1276.2072,993.9545,1659.2145,3.346315,1.7821887,1.0,0.0,0.86997235
3132.6958,1274.214,993.28754,1662.1713,3.3469548,1.7929655,1.0,0.0,0.8719082
3170.527,1272.1776,992.5724,1665.1133,3.3474493,1.8036726,1.0,0.0,0.87381524
3208.749,1270.1073,991.8102,1668.0403,3.3478029,1.8143091,1.0,0.0,0.8756939
3247.364,1268.0385,991.0028,1670.9519,3.3480225,1.8248749,1.0,0.0,0.87754464
3286.1128,1266.0209,990.15356,1673.8477,3.3481336,1.8353693,1.0,0.0,0.87936777
3325.0317,1264.0541,989.2683,1676.7274,3.3481812,1.8457923,1.0,0.0,0.8811638
