con,Omega,Theta,ygross,ynet,inv,Eind,scc,carbontax,Abatement,Dam,Emissions
77.48388,0.0028556,0.00037298122,105.17594,104.8756,27.352606,32.031628,22.263159,21.188772,0.03922865,0.3003404,34.63163
79.65772,0.0031533004,0.00040610405,108.64584,108.303246,28.601542,32.38659,22.819553,22.494371,0.044121515,0.34259298,34.92747
82.03918,0.0034208128,0.00043630804,112.270004,111.88595,29.79795,32.774464,23.413849,23.68536,0.048984304,0.38405466,35.257572
84.65064,0.0036640386,0.0004641098,116.028984,115.60386,30.899569,33.18415,24.04632,24.78716,0.05385019,0.4251347,35.6108
87.356606,0.0038882338,0.00048952224,119.90719,119.440956,32.025883,33.6092,24.7079,25.805689,0.058697235,0.46622717,35.980675
90.17767,0.0040978617,0.00051297597,123.90116,123.39342,33.152454,34.045143,25.399147,26.75893,0.06355832,0.5077298,36.362694
93.10548,0.004296605,0.0005349531,128.00468,127.4547,34.28103,34.486977,26.116018,27.664957,0.06847649,0.5499856,36.75183
96.12207,0.00448745,0.00055558956,132.21266,131.61935,35.42416,34.931816,26.857044,28.529852,0.07345597,0.5932976,37.145176
99.25987,0.004672783,0.00057508505,136.52235,135.88441,36.54639,35.377247,27.626898,29.361256,0.07851197,0.6379393,37.540283
102.457535,0.0048544956,0.00059359695,140.92815,140.24402,37.703247,35.8205,28.414675,30.165077,0.08365453,0.68413514,37.93435
105.72433,0.0050340774,0.0006115904,145.42798,144.69588,38.88306,36.258514,29.221678,30.95644,0.08894236,0.7320957,38.324306
109.09212,0.0052126944,0.0006302571,150.02167,149.23965,40.053474,36.684975,30.052395,31.77289,0.09455222,0.78201705,38.703793
112.577225,0.00539125,0.00064899516,154.70367,153.86963,41.192547,37.10107,30.910349,32.59576,0.10040194,0.8340462,39.073986
116.12994,0.005570438,0.00066773006,159.47058,158.58228,42.34644,37.505962,31.782751,33.422985,0.1064833,0.88832104,39.434017
119.73395,0.005750788,0.00068636757,164.32239,163.37741,43.531322,37.899834,32.667656,34.251915,0.112785555,0.94498324,39.78405
123.37253,0.0059326985,0.0007057239,169.25847,168.2543,44.763046,38.27819,33.565006,35.107876,0.11944974,1.0041595,40.119564
127.09882,0.0061164713,0.00072537165,174.27916,173.21318,45.988712,38.64314,34.480865,35.977734,0.12641716,1.0659734,40.442646
130.89119,0.006302322,0.00074540393,179.38359,178.25305,47.229004,38.99353,35.412,36.86462,0.13371323,1.1305331,40.752117
134.74872,0.006490405,0.00076574547,184.57121,183.37328,48.484135,39.329643,36.35559,37.76626,0.14133458,1.1979419,41.048244
138.66837,0.0066808267,0.0007862265,189.84277,188.57446,49.757835,39.652027,37.313755,38.67779,0.1492594,1.2683066,41.33156
142.6518,0.006873657,0.0008071494,195.19966,193.85793,51.04965,39.959473,38.284477,39.608498,0.15755528,1.3417355,41.60081
146.68927,0.007068931,0.00082906155,200.64171,199.22337,52.36897,40.24903,39.26563,40.574978,0.16634433,1.4183224,41.85305
150.80367,0.0072666663,0.0008509779,206.16884,204.67067,53.692837,40.525288,40.26751,41.547714,0.17544511,1.4981602,42.092834
154.99673,0.007466852,0.0008727751,211.78047,210.19913,55.018936,40.78871,41.29352,42.523212,0.18483673,1.5813335,42.320618
159.25021,0.007669472,0.0008951102,217.47412,215.80621,56.36284,41.035255,42.330963,43.521484,0.1946633,1.6679118,42.532326
163.56454,0.007874498,0.00091813697,223.25023,221.49223,57.72433,41.26439,43.381096,44.547127,0.20497428,1.7579834,42.727425
167.93372,0.008081888,0.00094179483,229.11038,227.25874,59.110985,41.47636,44.44808,45.5986,0.21577498,1.8516445,42.906128
172.36703,0.008291591,0.000965996,235.05664,233.10762,60.51541,41.67213,45.529163,46.673294,0.22706376,1.9489933,43.069386
176.8524,0.008503547,0.0009913697,241.08958,239.03946,61.950096,41.848278,46.631344,47.790176,0.23900892,2.0501165,43.21376
181.38562,0.0087176915,0.0010172098,247.21063,245.05554,63.42065,42.008667,47.74703,48.928303,0.25146508,2.155106,43.34311
185.99799,0.008933951,0.001043158,253.42122,251.15718,64.897194,42.155174,48.876766,50.07734,0.26435837,2.2640529,43.459274
190.69249,0.00915225,0.0010691778,259.72205,257.345,66.37738,42.2881,50.029427,51.236404,0.27768904,2.377041,43.562546
195.4493,0.009372516,0.0010958704,266.11264,263.6185,67.880295,42.404167,51.197914,52.42353,0.29162496,2.4941447,43.64963
200.25363,0.009594678,0.001122298,272.59222,269.97678,69.420166,42.507946,52.38532,53.611324,0.30592966,2.6154346,43.72509
205.15276,0.009818657,0.0011493395,279.1609,276.4199,70.94944,42.595016,53.593452,54.825825,0.32085064,2.7409852,43.78449
210.10788,0.0100443885,0.0011773508,285.82062,282.94974,72.50872,42.66375,54.819904,56.07773,0.3365111,2.8708932,43.82618
215.13904,0.0102717895,0.001205591,292.56723,289.562,74.07389,42.717262,56.063484,57.345524,0.3527164,3.0051887,43.85326
220.24814,0.01050078,0.0012340294,299.4009,296.25696,75.64322,42.75584,57.32224,58.62849,0.36946952,3.1439433,43.86601
225.45457,0.01073128,0.0012615995,306.32397,303.03674,77.19986,42.785183,58.610054,59.89581,0.38645816,3.2872481,43.870113
