foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
1.028e-03,4.342e-04,4.466e-04,4.144e-04,3.219e-04,2.382e-04,7.132e-05,2.289e-04
1.029e-03,1.410e-03,4.833e-04,1.719e-04,4.239e-04,2.246e-04,6.067e-05,2.444e-04
7.749e-04,2.454e-03,5.355e-04,2.260e-04,9.205e-04,6.027e-04,4.527e-05,1.585e-04
4.117e-04,3.559e-03,5.845e-04,3.364e-04,9.155e-04,6.366e-04,1.807e-05,1.230e-04
1.579e-03,5.022e-03,6.309e-04,1.922e-04,1.046e-03,6.435e-04,2.240e-05,7.945e-04
1.327e-03,5.668e-03,6.928e-04,4.113e-04,1.511e-03,8.059e-04,8.029e-05,6.860e-04
1.408e-03,6.310e-03,7.455e-04,1.729e-04,1.688e-03,1.005e-03,1.084e-04,4.696e-04
1.407e-03,6.809e-03,8.206e-04,4.396e-05,1.261e-03,8.938e-04,8.330e-05,4.007e-04
1.521e-03,7.453e-03,8.761e-04,2.295e-04,1.111e-03,1.068e-03,3.004e-04,5.505e-04
1.614e-03,8.017e-03,9.307e-04,3.365e-04,1.524e-03,1.119e-03,2.544e-04,7.437e-04
1.698e-03,8.408e-03,9.736e-04,3.282e-04,1.472e-03,9.847e-04,1.556e-04,7.386e-04
1.803e-03,8.728e-03,1.025e-03,4.882e-04,1.340e-03,9.480e-04,2.861e-06,5.811e-04
1.832e-03,9.029e-03,1.082e-03,6.029e-04,1.268e-03,1.009e-03,1.602e-04,8.269e-04
1.864e-03,9.343e-03,1.115e-03,7.416e-04,7.997e-04,6.225e-04,2.272e-04,1.030e-03
1.777e-03,9.773e-03,1.149e-03,1.087e-03,8.402e-04,6.814e-04,1.964e-04,9.990e-04
2.363e-03,1.046e-02,1.183e-03,6.500e-04,1.555e-03,1.310e-03,1.901e-04,9.717e-04
2.408e-03,1.064e-02,1.218e-03,6.804e-04,1.514e-03,1.175e-03,1.044e-04,1.076e-03
2.482e-03,1.083e-02,1.256e-03,7.159e-04,1.646e-03,1.140e-03,5.752e-05,1.041e-03
2.341e-03,1.098e-02,1.286e-03,6.053e-04,1.554e-03,1.603e-03,1.157e-04,9.802e-04
2.359e-03,1.117e-02,1.318e-03,6.953e-04,6.189e-04,1.119e-03,2.139e-04,1.262e-03
2.303e-03,1.170e-02,1.402e-03,7.325e-04,7.336e-04,1.082e-03,2.210e-04,1.295e-03
2.240e-03,1.211e-02,1.468e-03,6.327e-04,1.060e-03,1.024e-03,2.786e-04,1.268e-03
2.154e-03,1.255e-02,1.510e-03,4.689e-04,1.205e-03,7.226e-04,1.251e-04,1.117e-03
2.207e-03,1.277e-02,1.529e-03,2.693e-04,2.154e-03,1.202e-03,3.602e-05,9.032e-04
2.219e-03,1.287e-02,1.529e-03,6.343e-04,1.563e-03,1.084e-03,1.985e-04,1.086e-03
2.185e-03,1.300e-02,1.543e-03,7.495e-04,1.495e-03,1.208e-03,2.308e-04,1.152e-03
2.244e-03,1.313e-02,1.549e-03,7.432e-04,1.508e-03,1.245e-03,2.324e-04,1.302e-03
2.391e-03,1.316e-02,1.544e-03,6.817e-04,1.696e-03,1.447e-03,2.489e-04,1.301e-03
2.419e-03,1.324e-02,1.533e-03,6.751e-04,1.438e-03,1.163e-03,3.011e-04,1.173e-03
2.424e-03,1.342e-02,1.512e-03,5.953e-04,1.818e-03,1.427e-03,1.552e-04,1.257e-03
2.393e-03,1.351e-02,1.502e-03,7.215e-04,1.691e-03,1.100e-03,1.276e-04,1.252e-03
2.271e-03,1.357e-02,1.504e-03,7.790e-04,1.526e-03,7.849e-04,5.987e-05,1.078e-03
2.262e-03,1.379e-02,1.516e-03,6.683e-04,1.158e-03,4.296e-04,1.278e-04,1.148e-03
2.239e-03,1.417e-02,1.548e-03,5.332e-04,1.129e-03,3.307e-04,1.767e-04,1.020e-03
2.188e-03,1.425e-02,1.564e-03,5.212e-04,5.977e-04,6.700e-05,2.060e-04,8.952e-04
1.997e-03,1.452e-02,1.604e-03,7.415e-04,5.252e-04,6.914e-06,1.603e-04,9.980e-04
1.990e-03,1.482e-02,1.616e-03,7.715e-04,6.788e-04,3.982e-05,1.881e-04,1.271e-03
2.170e-03,1.516e-02,1.611e-03,6.706e-04,1.209e-03,3.166e-04,2.614e-05,1.570e-03
2.244e-03,1.541e-02,1.598e-03,7.117e-04,1.266e-03,3.304e-04,1.395e-05,1.560e-03
2.278e-03,1.568e-02,1.586e-03,7.250e-04,1.403e-03,4.179e-04,6.504e-06,1.541e-03
2.283e-03,1.592e-02,1.575e-03,8.804e-04,1.148e-03,2.267e-04,6.145e-05,1.629e-03
2.452e-03,1.625e-02,1.570e-03,9.035e-04,1.036e-03,1.190e-04,1.199e-04,1.414e-03
2.744e-03,1.644e-02,1.586e-03,8.607e-04,1.431e-03,3.841e-04,1.157e-04,1.310e-03
2.813e-03,1.661e-02,1.627e-03,8.664e-04,1.686e-03,5.164e-04,8.980e-05,1.121e-03
2.823e-03,1.670e-02,1.674e-03,8.432e-04,1.873e-03,5.369e-04,4.791e-05,9.729e-04
2.731e-03,1.673e-02,1.732e-03,9.117e-04,1.808e-03,3.495e-04,1.022e-04,1.034e-03
2.896e-03,1.697e-02,1.782e-03,8.246e-04,2.373e-03,8.917e-04,5.697e-05,1.137e-03
2.846e-03,1.714e-02,1.808e-03,6.279e-04,1.770e-03,6.156e-04,9.379e-05,1.084e-03
2.807e-03,1.709e-02,1.805e-03,7.597e-04,1.981e-03,4.940e-04,6.407e-05,1.102e-03
2.852e-03,1.712e-02,1.812e-03,7.977e-04,2.208e-03,6.154e-04,6.855e-05,1.105e-03
2.881e-03,1.711e-02,1.831e-03,7.570e-04,2.099e-03,3.941e-04,1.001e-04,1.106e-03
2.638e-03,1.708e-02,1.862e-03,6.695e-04,1.427e-03,4.625e-05,1.764e-04,9.881e-04
2.782e-03,1.725e-02,1.899e-03,3.995e-04,2.668e-03,8.163e-04,7.112e-05,5.123e-04
2.966e-03,1.737e-02,1.891e-03,8.034e-04,2.901e-03,1.053e-03,5.864e-06,9.740e-04
3.160e-03,1.743e-02,1.849e-03,8.413e-04,3.014e-03,7.949e-04,1.279e-05,1.211e-03
2.919e-03,1.739e-02,1.780e-03,8.185e-04,2.193e-03,1.955e-05,9.999e-06,1.152e-03
