time
0.0
0.99999917
1.9999974
2.999997
3.9999957
4.999995
5.999995
6.999995
7.9999948
8.999993
9.999993
10.999994
11.999995
12.999995
13.999995
14.999995
15.999998
16.999998
18.0
18.999998
19.999996
20.999998
22.0
22.999998
24.000002
25.000004
26.000002
27.000006
28.000008
29.000015
30.000013
31.000015
32.00002
33.00002
34.00002
35.000023
36.000023
37.000023
38.000023
39.000023
40.000027
41.000027
42.000027
43.00003
44.000034
45.000034
46.000034
47.000034
48.00004
49.000042
50.000042
51.000046
52.000042
53.000046
54.000053
55.000057
56.000065
57.000065
58.000065
59.00007
60.000072
61.00008
62.000076
63.000084
64.00009
65.00009
66.00009
67.00009
68.00008
69.000084
70.00009
71.0001
72.00011
73.00012
74.00012
75.00012
76.000114
77.000114
78.000114
79.00012
80.00014
81.000145
82.00016
83.000175
84.00018
85.0002
86.000206
87.00021
88.00022
89.00022
90.00022
91.00024
92.00025
93.00026
94.00027
95.000275
96.00029
97.0003
98.000305
99.00031
100.00032
101.00032
102.00033
103.00033
104.000336
105.000336
106.00035
107.00037
108.00039
109.00041
110.00041
111.00043
112.000435
113.000435
114.00045
115.00044
116.00045
117.00047
118.00048
119.00049
120.00048
121.00048
122.00047
123.00048
124.000496
125.0005
126.00051
127.00053
128.00053
129.00053
130.00053
131.00053
132.00053
133.00055
134.00053
135.00055
136.00053
137.00053
138.00053
139.00056
140.00058
141.0006
142.0006
143.00061
144.00061
145.00063
146.00063
147.00066
148.00064
149.00069
150.0007
151.00073
152.00072
153.00073
154.00075
155.00073
156.00073
157.00075
158.00075
159.00076
160.00078
161.00076
162.00078
163.00078
164.00076
165.0008
166.00078
167.0008
168.0008
169.00081
170.00081
171.00082
172.00084
173.00085
174.00087
175.00084
176.00087
177.00089
178.0009
179.00092
180.00092
181.00089
182.00087
183.00084
184.00085
185.00087
186.0009
187.00093
188.00092
189.00092
190.00093
191.00093
192.00093
193.00092
194.00089
195.0009
196.00089
197.00092
198.00092
199.00089
200.00092
201.00095
202.00099
203.00098
204.00102
205.00098
206.00096
207.00095
208.00093
209.00099
210.00105
211.00111
212.0011
213.0011
214.00114
215.00114
216.00113
217.00111
218.00116
219.00116
220.00117
221.00124
222.0013
223.00128
224.00125
225.00127
226.00127
227.00133
228.0013
229.00133
230.00131
231.00127
232.00125
233.00125
234.00119
235.00127
236.0012
237.00125
238.00125
239.00131
240.00131
241.00134
242.00131
243.00131
244.00137
245.00134
246.00139
247.00131
248.0014
249.0014
250.0014
251.00137
252.00143
253.00153
254.00157
255.00157
256.00165
257.0017
258.0018
259.00183
260.00177
261.00177
262.00186
263.00195
264.0019
265.00177
266.00186
267.00192
268.00195
269.0019
270.00183
271.0019
272.00195
273.00192
274.0019
275.00186
276.00177
277.00177
278.0018
279.00192
280.00186
281.002
282.00208
283.00214
284.00226
285.00214
286.00217
287.00217
288.0021
289.0021
290.0023
291.00235
292.00244
293.00262
294.00262
295.00262
296.00272
297.0026
298.00247
299.0024
300.00253
301.00262
302.0025
303.0026
304.00275
305.0027
306.00262
307.0027
308.00262
309.00266
310.00253
311.00244
312.00256
313.00275
314.00272
315.00262
316.0028
317.00296
318.0029
319.00284
320.00302
321.00327
322.00327
323.0034
324.00336
325.00345
326.00345
327.00366
328.00385
329.0038
330.00388
331.00375
332.00385
333.0039
334.0037
335.0036
336.0034
337.0034
338.00348
339.00342
340.00357
341.00372
342.00363
343.0038
344.00397
345.00394
346.00412
347.00433
348.00436
349.0047
350.00436
351.00464
352.00455
353.0046
354.00464
355.0044
356.00443
357.00458
358.00458
359.0042
360.00412
361.00403
362.00378
363.004
364.00357
365.0032
366.00363
367.0036
368.00394
369.00446
370.00482
371.00488
372.0044
373.0041
374.00388
375.00342
376.00363
377.0032
378.00296
379.00278
380.00238
381.0027
382.00235
383.00232
384.00238
385.0023
386.00186
387.00214
388.00156
389.00125
390.00095
391.0005
392.00104
393.00092
394.0014
395.00076
396.0002
396.99957
398.0001
399.00012
400.0009
401.0007
402.00082
403.0011
404.00128
405.00113
406.00046
407.0007
407.99997
408.9997
409.9998
410.99997
412.00003
412.99973
413.99884
414.99908
415.9983
416.99817
417.9986
418.99933
420.00018
421.00092
422.00128
423.001
423.9999
425.0
426.0011
427.00067
428.00076
429.00128
430.00192
431.0025
432.00278
433.0025
434.00146
435.00204
436.00137
437.00192
438.00076
439.00034
440.00055
441.00116
442.00198
443.0028
444.00333
445.00336
446.00266
447.00415
448.0045
449.0033
450.00372
451.0022
452.00186
453.00253
454.00403
455.0025
456.0013
457.00027
457.99908
458.99756
459.99936
461.00046
462.00055
462.9994
464.00085
465.00058
466.00256
467.00238
468.00403
469.00293
470.00327
471.00488
472.0029
473.00168
474.0011
475.00092
476.0009
477.00082
478.0005
478.99966
479.99805
480.99542
481.99695
482.99707
483.99545
484.99756
485.99747
486.99487
487.99545
488.99295
489.99326
490.99628
491.99548
492.99692
493.99396
494.9928
495.99332
496.99533
497.9987
498.99615
