kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
229.43637,1.0056695,0.21963234,2.3261635,-1.8368908,-0.3448291,-0.06111762,-0.3468269
236.07051,1.0142409,0.22536379,2.3300583,-1.8359841,-0.34393913,-0.06297025,-0.34762222
242.93768,1.0215191,0.23091291,2.3341591,-1.8357588,-0.3434869,-0.06464596,-0.34848535
250.06189,1.0271491,0.23624556,2.338017,-1.8356751,-0.34300652,-0.06593198,-0.34950882
257.42453,1.0321262,0.24124204,2.3424823,-1.8363198,-0.3428449,-0.06691477,-0.3507467
265.0505,1.037532,0.24633206,2.3469656,-1.8375958,-0.34291363,-0.06811332,-0.352216
272.9118,1.0413706,0.25207773,2.3515134,-1.8392237,-0.34316543,-0.0691646,-0.35339946
281.0314,1.0448134,0.2582025,2.3561895,-1.841139,-0.34343225,-0.07030925,-0.3544848
289.41028,1.0476848,0.26435065,2.3614006,-1.8438698,-0.34392858,-0.071371116,-0.35581595
298.0195,1.050068,0.2706025,2.3665922,-1.846649,-0.3444317,-0.07189389,-0.3571309
306.85385,1.052384,0.27678216,2.3724773,-1.8499383,-0.3450822,-0.07241256,-0.35859668
315.8952,1.0543242,0.28327468,2.3793788,-1.8540303,-0.3462211,-0.073213585,-0.3604278
325.1606,1.0556247,0.28996038,2.3857453,-1.8580714,-0.3472103,-0.07372656,-0.36167598
334.66226,1.0568069,0.29670167,2.3929107,-1.8628148,-0.34848446,-0.07453495,-0.36355972
344.3927,1.0578134,0.30351436,2.4003134,-1.8675859,-0.3497869,-0.07567554,-0.3654672
354.34857,1.0585136,0.31031245,2.407782,-1.8725473,-0.35103408,-0.07682074,-0.36730456
364.53183,1.0591797,0.3170968,2.4156008,-1.8779899,-0.35229045,-0.077819064,-0.36922652
374.93597,1.0598903,0.32396233,2.4238198,-1.88386,-0.3537449,-0.07880162,-0.37121338
385.5363,1.0602633,0.33090255,2.4322693,-1.8899654,-0.35526213,-0.07966731,-0.37308472
396.3474,1.0605656,0.3381438,2.441053,-1.8961555,-0.3569386,-0.080620766,-0.3749832
407.3901,1.0610429,0.34542006,2.4500265,-1.9027182,-0.3587026,-0.08159282,-0.37683254
418.6664,1.0614902,0.3529296,2.4592295,-1.9095408,-0.36060643,-0.08261831,-0.37891638
