kplusy,lambd_haty,muy,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
227.65541,0.9897475,0.18164366,1.7766362,-1.3152112,-0.16580799,-0.060493622,-0.31511623
232.95479,0.9946748,0.18728733,1.7675803,-1.3036871,-0.16354316,-0.062484,-0.31444356
238.9224,0.9989028,0.19245267,1.7594525,-1.2929214,-0.16139233,-0.06416408,-0.31375834
245.48773,1.0020523,0.19734028,1.7509884,-1.2825958,-0.15935674,-0.06596192,-0.3131577
252.52118,1.0043093,0.20215932,1.7423056,-1.2727333,-0.15741579,-0.067734234,-0.31253234
259.94934,1.0059004,0.20689012,1.7342291,-1.2634917,-0.15556411,-0.06900477,-0.31196257
267.7348,1.0070806,0.21166086,1.7264547,-1.2545737,-0.15385342,-0.0702459,-0.3115875
275.80798,1.0079131,0.21646474,1.7188946,-1.2461509,-0.15211432,-0.07137024,-0.31120494
284.15472,1.0084108,0.22134292,1.7117848,-1.2382306,-0.15042067,-0.07236256,-0.31083474
292.7619,1.0088336,0.22615977,1.7051069,-1.2306908,-0.14887306,-0.073308505,-0.3105687
301.60916,1.0090531,0.23091565,1.698795,-1.2235374,-0.1474489,-0.07421994,-0.31027487
310.6807,1.0091434,0.23558472,1.692844,-1.2167507,-0.14603846,-0.07507176,-0.31006792
319.976,1.0091777,0.2402512,1.687348,-1.2102565,-0.14471102,-0.07596753,-0.30994084
329.4757,1.0091822,0.24500361,1.6821882,-1.2040099,-0.14346218,-0.07699512,-0.30998746
339.1862,1.0091753,0.24980429,1.6771463,-1.1980463,-0.14231609,-0.07797538,-0.3099727
349.1153,1.0091556,0.25462657,1.6722383,-1.1922885,-0.14128187,-0.07886588,-0.30994114
359.2574,1.0090783,0.25949046,1.6676658,-1.1868991,-0.1401535,-0.07979896,-0.30994356
369.60495,1.0090561,0.2644088,1.6634512,-1.181863,-0.13899434,-0.0807701,-0.30997512
380.1521,1.0089045,0.2693298,1.6594379,-1.17692,-0.13790779,-0.08178132,-0.31007048
390.86365,1.0086273,0.27440402,1.6555709,-1.1720806,-0.13689956,-0.08265034,-0.3103133
401.7494,1.0084326,0.27954307,1.651881,-1.1674906,-0.13599718,-0.08355855,-0.3106199
412.81805,1.0082959,0.28471017,1.6483046,-1.1631092,-0.13509306,-0.084547386,-0.31097102
424.06854,1.0081319,0.28992993,1.6447307,-1.1588471,-0.13417123,-0.085515715,-0.31127647
435.49994,1.007977,0.29524523,1.6413381,-1.1547295,-0.13334285,-0.08638152,-0.31142908
447.1108,1.0077806,0.30061328,1.6382066,-1.1508324,-0.13249753,-0.087247536,-0.3115495
458.90704,1.0076277,0.30604187,1.6351664,-1.1470864,-0.13169262,-0.08808077,-0.31174818
470.87787,1.0074939,0.31157792,1.6321757,-1.1433183,-0.13093136,-0.08887563,-0.31192103
483.011,1.0073149,0.3170641,1.62952,-1.1399893,-0.13017446,-0.08966773,-0.31211528
495.3179,1.0072242,0.3225856,1.6270924,-1.1368252,-0.12942755,-0.09040428,-0.31232587
507.79788,1.0071089,0.32824692,1.6246774,-1.1337489,-0.12872127,-0.09130431,-0.3125762
520.4545,1.0069709,0.3340704,1.6223131,-1.1307508,-0.12809111,-0.092238046,-0.31290016
533.2768,1.0068235,0.34000105,1.6199845,-1.1278142,-0.12744886,-0.09307913,-0.31318358
546.25366,1.0067158,0.34608412,1.6177676,-1.1250128,-0.12679309,-0.09397855,-0.313476
559.36237,1.0065407,0.35222054,1.6156441,-1.1222875,-0.12616123,-0.094839655,-0.3137652
572.6321,1.0064378,0.3584163,1.6136475,-1.1198725,-0.12560365,-0.09549997,-0.31412718
586.04297,1.0063331,0.36478174,1.6118016,-1.1175002,-0.12502606,-0.09617274,-0.31441242
599.6191,1.0062683,0.37117153,1.6101854,-1.1153115,-0.12447084,-0.09688532,-0.31477103
613.35266,1.0061966,0.3776005,1.6086829,-1.1131427,-0.123953104,-0.09753598,-0.31511676
