kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.19052,0.99061286,0.78205794,-0.5009482,-0.0058772564,-0.16396205,-0.018455738
234.0691,0.9950978,0.7746215,-0.494625,-0.0057682246,-0.16539459,-0.018387599
240.57088,0.9981777,0.7674291,-0.4886618,-0.0057240725,-0.16697815,-0.01836218
247.56761,1.0002569,0.7604171,-0.48298055,-0.005648777,-0.1687003,-0.018312143
254.98358,1.0015824,0.7538037,-0.4774801,-0.005461879,-0.17053312,-0.018306341
262.79807,1.0026305,0.7476721,-0.47236335,-0.005335808,-0.1724088,-0.01819477
270.9833,1.0035126,0.7418759,-0.4674703,-0.0052337423,-0.17428571,-0.018153112
279.48325,1.0039003,0.73629564,-0.46273813,-0.005117625,-0.17614534,-0.018149707
288.2563,1.004016,0.7308818,-0.45818168,-0.005095504,-0.17802252,-0.01815223
297.27014,1.0038966,0.72559685,-0.45367944,-0.005058214,-0.17997904,-0.018158419
306.52362,1.0037831,0.72070795,-0.4494384,-0.005074829,-0.18197206,-0.018208615
316.01877,1.003652,0.71608496,-0.44541895,-0.005080372,-0.18401243,-0.018317796
325.73343,1.0033998,0.71160907,-0.44158864,-0.00502751,-0.18606246,-0.0183531
335.648,1.0030329,0.7072428,-0.43787345,-0.0049470514,-0.18815748,-0.0183554
345.74896,1.0026048,0.7029398,-0.43427616,-0.004870899,-0.1903337,-0.01832145
356.03604,1.0022032,0.6988283,-0.430835,-0.0047961995,-0.1924765,-0.01827733
366.51855,1.0018332,0.6948865,-0.42748675,-0.004708372,-0.19463319,-0.018270493
377.19077,1.0014333,0.69113755,-0.42425054,-0.0046528876,-0.19675264,-0.018295208
388.0464,1.0010349,0.68756825,-0.42113423,-0.004680991,-0.1989234,-0.018412597
399.08963,1.0006762,0.68406343,-0.41809577,-0.004665315,-0.20120329,-0.018503886
410.31958,1.0003154,0.68064314,-0.41516465,-0.004604228,-0.203485,-0.018524738
421.7278,0.99993646,0.6773535,-0.41233194,-0.0044474155,-0.2057024,-0.018489541
433.31918,0.99955976,0.6741237,-0.40956804,-0.004323393,-0.20795877,-0.018463172
445.09604,0.999187,0.67099804,-0.40689892,-0.0042089075,-0.21029171,-0.018443868
457.04657,0.9988185,0.66806924,-0.4043495,-0.004215017,-0.21261814,-0.018501371
469.16345,0.99846673,0.6652107,-0.40188512,-0.0042351484,-0.21495435,-0.01854704
481.44644,0.9981321,0.66241807,-0.3995108,-0.004258439,-0.21732545,-0.018596118
493.90082,0.9977987,0.65964675,-0.39715245,-0.0042537376,-0.2197539,-0.01867153
506.533,0.9974896,0.6569338,-0.39480913,-0.0041926727,-0.2221235,-0.018764751
519.3464,0.99718034,0.6543207,-0.39250425,-0.004181169,-0.22449362,-0.018868843
532.34064,0.9969336,0.6517583,-0.3901575,-0.004226342,-0.22695006,-0.018912157
545.5322,0.99669266,0.6491852,-0.3879132,-0.0042127445,-0.22941512,-0.018944005
558.91156,0.99644685,0.646736,-0.3857881,-0.004114859,-0.23189259,-0.01899883
572.47833,0.9962219,0.64436114,-0.38373992,-0.004077792,-0.23427716,-0.019028308
586.2311,0.996067,0.6419635,-0.38169092,-0.0040415004,-0.23665547,-0.019044768
600.1814,0.99588215,0.639665,-0.3797797,-0.00395564,-0.23898883,-0.019103248
614.3173,0.99567455,0.6374734,-0.3779066,-0.0039583966,-0.24138418,-0.019177524
