kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,460.0,1740.0,0.85,0.0068,1.0,0.0,0.0
228.10846,859.3678,462.25787,1740.1342,0.86876935,0.011016,1.0,0.0,0.014888048
233.98882,867.78546,464.62488,1740.2715,0.8880297,0.015304767,1.0,0.0,0.029554427
240.4921,876.2631,467.0979,1740.412,0.90775955,0.019668391,1.0,0.0,0.044002473
247.49011,884.8084,469.674,1740.556,0.92793924,0.024108846,1.0,0.0,0.058235407
254.90709,893.42664,472.35068,1740.7036,0.9485508,0.028627997,1.0,0.0,0.072256446
262.7225,902.12177,475.12555,1740.8547,0.9695776,0.03322761,1.0,0.0,0.08606875
270.9087,910.8972,477.99646,1741.0099,0.99100375,0.037909362,1.0,0.0,0.09967542
279.40924,919.75543,480.9615,1741.169,1.0128145,0.042674836,1.0,0.0,0.11307949
288.18286,928.69824,484.0188,1741.332,1.0349959,0.047525536,1.0,0.0,0.126284
297.19736,937.72644,487.16666,1741.4994,1.0575343,0.052462887,1.0,0.0,0.13929194
306.45126,946.8403,490.4034,1741.6711,1.0804169,0.057488248,1.0,0.0,0.15210623
315.94702,956.0399,493.7276,1741.8473,1.1036311,0.06260289,1.0,0.0,0.16472971
325.66196,965.3253,497.1376,1742.0281,1.127165,0.06780803,1.0,0.0,0.17716527
335.577,974.69604,500.63205,1742.2136,1.1510063,0.07310482,1.0,0.0,0.1894157
345.6783,984.15137,504.20956,1742.4039,1.1751441,0.078494325,1.0,0.0,0.20148373
355.96558,993.6902,507.8689,1742.5992,1.1995667,0.08397757,1.0,0.0,0.21337211
366.44818,1003.31165,511.6086,1742.7997,1.2242632,0.089555524,1.0,0.0,0.22508347
377.1208,1013.01434,515.4275,1743.0051,1.2492228,0.09522906,1.0,0.0,0.23662049
387.97662,1022.79724,519.32416,1743.2161,1.2744348,0.10099903,1.0,0.0,0.24798572
399.02,1032.6589,523.29755,1743.4323,1.299889,0.10686621,1.0,0.0,0.25918174
410.25012,1042.5981,527.3463,1743.6542,1.3255751,0.112831324,1.0,0.0,0.2702111
421.65863,1052.6133,531.4693,1743.8815,1.3514831,0.11889504,1.0,0.0,0.28107625
433.2502,1062.703,535.66534,1744.1146,1.377603,0.12505798,1.0,0.0,0.29177964
445.02698,1072.8658,539.9333,1744.3535,1.4039255,0.1313207,1.0,0.0,0.3023237
456.97775,1083.1001,544.2719,1744.5983,1.4304409,0.13768372,1.0,0.0,0.31271076
469.0948,1093.4039,548.68005,1744.8491,1.4571397,0.1441475,1.0,0.0,0.32294315
481.3778,1103.7758,553.1567,1745.106,1.4840128,0.15071246,1.0,0.0,0.33302325
493.83228,1114.2136,557.7005,1745.369,1.5110512,0.15737896,1.0,0.0,0.34295326
506.46442,1124.7157,562.3105,1745.6385,1.538246,0.16414732,1.0,0.0,0.35273546
519.27783,1135.2802,566.9853,1745.9142,1.5655886,0.17101781,1.0,0.0,0.36237198
532.27216,1145.9055,571.724,1746.1965,1.5930703,0.17799066,1.0,0.0,0.37186503
545.4636,1156.5897,576.5254,1746.4852,1.6206824,0.18506606,1.0,0.0,0.38121676
558.843,1167.3313,581.3884,1746.7806,1.6484169,0.19224414,1.0,0.0,0.39042926
572.4095,1178.1284,586.3118,1747.0828,1.6762655,0.19952501,1.0,0.0,0.3995046
586.16266,1188.9794,591.2946,1747.3917,1.7042205,0.20690872,1.0,0.0,0.40844482
600.11273,1199.8822,596.3355,1747.7075,1.732274,0.21439528,1.0,0.0,0.41725194
614.2487,1210.8351,601.4336,1748.0302,1.7604183,0.22198468,1.0,0.0,0.42592794
628.5738,1221.8364,606.5877,1748.3599,1.7886459,0.22967684,1.0,0.0,0.43447477
643.0826,1232.8844,611.79663,1748.6969,1.8169494,0.23747168,1.0,0.0,0.44289434
657.8118,1243.977,617.0593,1749.0411,1.8453217,0.24536908,1.0,0.0,0.45118856
672.708,1255.1128,622.37463,1749.3925,1.8737557,0.25336885,1.0,0.0,0.4593593
687.8042,1266.2896,627.7415,1749.7512,1.9022446,0.2614708,1.0,0.0,0.46740842
703.0935,1277.5055,633.15894,1750.1173,1.9307817,0.2696747,1.0,0.0,0.47533768
718.5722,1288.759,638.6257,1750.4908,1.9593601,0.2779802,1.0,0.0,0.48314893
734.2498,1300.0482,644.1407,1750.8721,1.9879738,0.28638712,1.0,0.0,0.49084383
750.1285,1311.3712,649.7027,1751.2607,2.016616,0.29489505,1.0,0.0,0.49842417
766.18097,1322.7261,655.31085,1751.6571,2.0452812,0.30350366,1.0,0.0,0.5058917
782.42786,1334.1112,660.9639,1752.0613,2.0739627,0.31221256,1.0,0.0,0.513248
798.86017,1345.5245,666.6608,1752.4731,2.102655,0.3210213,1.0,0.0,0.5204948
815.46466,1356.9644,672.4005,1752.8928,2.1313522,0.32992947,1.0,0.0,0.5276337
832.2473,1368.4287,678.1818,1753.3206,2.160049,0.3389366,1.0,0.0,0.53466636
849.21484,1379.9156,684.0037,1753.7562,2.1887395,0.34804216,1.0,0.0,0.54159427
866.4123,1391.4231,689.865,1754.2,2.2174184,0.35724565,1.0,0.0,0.54841906
883.8281,1402.95,695.76465,1754.6517,2.2460809,0.3665465,1.0,0.0,0.5551423
901.45935,1414.4943,701.70154,1755.1117,2.2747211,0.3759442,1.0,0.0,0.5617654
919.3242,1426.0544,707.67456,1755.5798,2.3033352,0.38543808,1.0,0.0,0.5682899
937.4079,1437.629,713.68274,1756.0562,2.3319178,0.39502758,1.0,0.0,0.5747172
955.6748,1449.2163,719.72485,1756.5409,2.360464,0.40471202,1.0,0.0,0.58104885
974.1546,1460.8146,725.7999,1757.0337,2.3889701,0.4144908,1.0,0.0,0.58728623
992.7996,1472.422,731.90686,1757.535,2.4174309,0.4243632,1.0,0.0,0.59343076
1011.65436,1484.0367,738.04456,1758.0447,2.4458423,0.43432856,1.0,0.0,0.59948385
1030.6995,1495.6572,744.212,1758.5629,2.4742002,0.44438612,1.0,0.0,0.60544676
1049.9789,1507.2817,750.408,1759.0895,2.502501,0.4545352,1.0,0.0,0.6113209
1069.4998,1518.9087,756.63165,1759.6246,2.5307403,0.46477503,1.0,0.0,0.6171076
1089.209,1530.5367,762.8819,1760.1683,2.5589142,0.47510487,1.0,0.0,0.62280816
1109.1147,1542.1641,769.1575,1760.7206,2.5870194,0.48552394,1.0,0.0,0.6284238
1129.2434,1553.7893,775.4576,1761.2815,2.6150522,0.49603143,1.0,0.0,0.63395584
1149.567,1565.4104,781.781,1761.8511,2.6430092,0.50662655,1.0,0.0,0.6394055
1170.055,1577.0261,788.1268,1762.4292,2.670887,0.5173085,1.0,0.0,0.6447741
1190.7242,1588.6346,794.4939,1763.0162,2.6986823,0.52807635,1.0,0.0,0.65006274
1211.62,1600.2343,800.8813,1763.612,2.726392,0.5389294,1.0,0.0,0.65527266
1232.7417,1611.8236,807.28784,1764.2166,2.754013,0.5498667,1.0,0.0,0.66040504
1254.0751,1623.4011,813.7127,1764.8298,2.7815425,0.5608874,1.0,0.0,0.665461
1275.6154,1634.9656,820.1548,1765.4519,2.8089778,0.57199067,1.0,0.0,0.6704416
1297.3646,1646.5153,826.613,1766.0829,2.836316,0.5831756,1.0,0.0,0.6753481
1319.3677,1658.0488,833.0863,1766.7227,2.8635547,0.5944413,1.0,0.0,0.6801815
1341.6036,1669.5652,839.57385,1767.3713,2.8906908,0.60578686,1.0,0.0,0.68494296
1364.0859,1681.0629,846.07465,1768.0288,2.917722,0.6172114,1.0,0.0,0.6896336
1386.802,1692.5405,852.5876,1768.6952,2.9446464,0.62871397,1.0,0.0,0.6942544
1409.7032,1703.9971,859.1118,1769.3707,2.9714613,0.64029366,1.0,0.0,0.6988064
1432.8064,1715.4308,865.64624,1770.0549,2.998165,0.65194947,1.0,0.0,0.70329064
1456.1143,1726.8402,872.19006,1770.7482,3.024755,0.66368055,1.0,0.0,0.7077081
1479.6329,1738.2242,878.7422,1771.4504,3.0512295,0.6754859,1.0,0.0,0.71205986
1503.3638,1749.5815,885.3017,1772.1616,3.0775864,0.68736464,1.0,0.0,0.71634674
1527.2983,1760.9109,891.8677,1772.8817,3.1038241,0.6993158,1.0,0.0,0.72056985
1551.4689,1772.2107,898.4392,1773.6108,3.129941,0.71133834,1.0,0.0,0.7247301
1575.8809,1783.4801,905.0153,1774.3489,3.1558168,0.72343135,1.0,0.0,0.7288283
1600.4663,1794.7175,911.59515,1775.0961,3.1814544,0.73559326,1.0,0.0,0.7328656
1625.2441,1805.9221,918.1778,1775.8522,3.2068563,0.7478226,1.0,0.0,0.7368427
1650.2443,1817.0925,924.76227,1776.6173,3.2320251,0.76011777,1.0,0.0,0.74076056
1675.4634,1828.2275,931.3477,1777.3914,3.2569633,0.7724773,1.0,0.0,0.7446202
1700.8966,1839.3258,937.93335,1778.1744,3.281673,0.7848998,1.0,0.0,0.7484224
1726.5333,1850.3864,944.51807,1778.9664,3.3061566,0.79738367,1.0,0.0,0.75216794
1752.3765,1861.4081,951.10126,1779.7673,3.3304167,0.8099276,1.0,0.0,0.7558577
1778.4445,1872.39,957.6819,1780.5774,3.354455,0.82253003,1.0,0.0,0.7594925
1804.751,1883.3308,964.25916,1781.3964,3.3782737,0.83518964,1.0,0.0,0.76307327
1831.2686,1894.2299,970.83215,1782.2242,3.4018748,0.84790504,1.0,0.0,0.76660067
1857.9955,1905.0858,977.4002,1783.0613,3.4252605,0.8606749,1.0,0.0,0.77007556
1884.9331,1915.8978,983.9623,1783.9072,3.4484327,0.87349784,1.0,0.0,0.7734987
1912.1023,1926.6647,990.5177,1784.7621,3.471393,0.88637257,1.0,0.0,0.7768709
1939.509,1937.3855,997.0656,1785.6259,3.4941437,0.8992977,1.0,0.0,0.78019285
1967.1274,1948.0598,1003.6052,1786.4985,3.5166864,0.912272,1.0,0.0,0.7834654
1995.005,1958.6863,1010.13574,1787.3801,3.539023,0.92529404,1.0,0.0,0.78668916
2023.108,1969.2642,1016.6564,1788.2706,3.5611548,0.9383627,1.0,0.0,0.78986496
2051.5234,1979.7927,1023.16656,1789.1699,3.583084,0.9514767,1.0,0.0,0.7929935
2080.1802,1990.2711,1029.6653,1790.078,3.6048121,0.9646347,1.0,0.0,0.79607546
2109.059,2000.6989,1036.1519,1790.995,3.6263409,0.97783566,1.0,0.0,0.79911155
2138.1584,2011.0748,1042.6256,1791.9209,3.6476717,0.99107814,1.0,0.0,0.80210245
2167.4531,2021.3983,1049.0859,1792.8555,3.6688066,1.004361,1.0,0.0,0.8050488
2196.952,2031.6685,1055.532,1793.799,3.6897464,1.0176833,1.0,0.0,0.8079513
2226.6714,2041.8844,1061.9631,1794.7511,3.710493,1.0310435,1.0,0.0,0.81081057
2256.6184,2052.0457,1068.3785,1795.712,3.731048,1.0444407,1.0,0.0,0.81362724
2286.7751,2062.1506,1074.7776,1796.6815,3.7514133,1.0578737,1.0,0.0,0.81640196
2317.187,2072.1995,1081.1597,1797.6598,3.7715895,1.0713415,1.0,0.0,0.8191354
2347.8103,2082.1917,1087.5242,1798.6466,3.7915785,1.0848428,1.0,0.0,0.8218281
2378.679,2092.1262,1093.8704,1799.6421,3.8113816,1.0983764,1.0,0.0,0.8244808
2409.7761,2102.0024,1100.1976,1800.6461,3.8310003,1.1119415,1.0,0.0,0.82709396
2441.1006,2111.8198,1106.5052,1801.6587,3.8504357,1.1255368,1.0,0.0,0.8296682
2472.6084,2121.5771,1112.7927,1802.68,3.8696892,1.1391613,1.0,0.0,0.83220416
2504.3176,2131.275,1119.0594,1803.7097,3.8887622,1.152814,1.0,0.0,0.8347023
2536.2454,2140.9116,1125.3048,1804.7478,3.9076562,1.1664939,1.0,0.0,0.83716327
2568.3926,2150.487,1131.5281,1805.7944,3.9263723,1.1801997,1.0,0.0,0.83958757
2600.7905,2160.0002,1137.7288,1806.8495,3.9449117,1.1939306,1.0,0.0,0.8419758
2633.401,2169.4514,1143.9065,1807.913,3.963276,1.2076856,1.0,0.0,0.8443285
2666.2258,2178.8396,1150.0604,1808.9846,3.981466,1.2214636,1.0,0.0,0.8466462
2699.2588,2188.1646,1156.1902,1810.0647,3.999483,1.2352636,1.0,0.0,0.84892935
2732.576,2197.4253,1162.2952,1811.153,4.0173283,1.2490846,1.0,0.0,0.8511785
2766.1143,2206.622,1168.3749,1812.2494,4.035003,1.2629259,1.0,0.0,0.8533942
2799.818,2215.7542,1174.429,1813.354,4.0525093,1.2767862,1.0,0.0,0.8555769
2833.6597,2224.821,1180.4565,1814.4669,4.069847,1.2906649,1.0,0.0,0.85772705
2867.6985,2233.8223,1186.4574,1815.5879,4.087018,1.3045609,1.0,0.0,0.8598452
2901.9763,2242.7573,1192.431,1816.7169,4.104023,1.3184732,1.0,0.0,0.86193186
2936.5098,2251.6262,1198.377,1817.854,4.1208634,1.3324009,1.0,0.0,0.86398745
2971.2754,2260.4285,1204.2944,1818.9991,4.137541,1.3463433,1.0,0.0,0.8660124
3006.2832,2269.1633,1210.1832,1820.1522,4.1540556,1.3602992,1.0,0.0,0.86800724
3041.4648,2277.831,1216.0431,1821.313,4.1704097,1.374268,1.0,0.0,0.86997235
3076.9275,2286.4312,1221.8734,1822.4818,4.1866035,1.3882488,1.0,0.0,0.8719082
3112.6675,2294.9631,1227.6737,1823.6583,4.2026386,1.4022406,1.0,0.0,0.87381524
3148.6384,2303.4275,1233.4436,1824.8427,4.218516,1.4162426,1.0,0.0,0.8756939
3184.8337,2311.8237,1239.1829,1826.0349,4.234236,1.430254,1.0,0.0,0.87754464
3221.2244,2320.1514,1244.8909,1827.2347,4.2497997,1.444274,1.0,0.0,0.87936777
3257.8157,2328.4102,1250.5671,1828.4423,4.265209,1.4583017,1.0,0.0,0.8811638
3294.6082,2336.6003,1256.2118,1829.6573,4.2804656,1.4723362,1.0,0.0,0.882933
3331.6057,2344.7212,1261.8241,1830.8799,4.29557,1.4863769,1.0,0.0,0.8846759
3368.8254,2352.7725,1267.4038,1832.1101,4.310523,1.5004228,1.0,0.0,0.8863929
3406.2612,2360.7542,1272.9507,1833.3475,4.3253255,1.5144733,1.0,0.0,0.8880843
3443.9175,2368.6667,1278.4642,1834.5925,4.3399787,1.5285275,1.0,0.0,0.88975054
3481.7878,2376.5093,1283.9442,1835.8448,4.3544836,1.5425848,1.0,0.0,0.89139193
3519.8713,2384.2822,1289.3903,1837.1045,4.368841,1.5566442,1.0,0.0,0.89300895
3558.1633,2391.9846,1294.8021,1838.3713,4.383053,1.5707052,1.0,0.0,0.8946019
3596.6882,2399.6172,1300.1794,1839.6453,4.3971195,1.584767,1.0,0.0,0.8961711
3635.4316,2407.18,1305.5221,1840.9264,4.4110427,1.5988288,1.0,0.0,0.8977169
3674.3403,2414.672,1310.8296,1842.2147,4.4248223,1.6128899,1.0,0.0,0.8992397
3713.4395,2422.094,1316.1019,1843.51,4.43846,1.6269495,1.0,0.0,0.90073985
3752.7104,2429.446,1321.3385,1844.8124,4.4519567,1.6410072,1.0,0.0,0.9022176
3792.1455,2436.7273,1326.5396,1846.1217,4.4653134,1.655062,1.0,0.0,0.9036734
3831.7527,2443.9382,1331.7043,1847.4379,4.478531,1.6691133,1.0,0.0,0.90510756
3871.533,2451.0786,1336.833,1848.761,4.4916105,1.6831603,1.0,0.0,0.9065203
3911.4912,2458.149,1341.9252,1850.0908,4.5045533,1.6972026,1.0,0.0,0.9079121
3951.6836,2465.1487,1346.9807,1851.4275,4.51736,1.7112393,1.0,0.0,0.9092831
3992.1292,2472.078,1351.9994,1852.7706,4.530032,1.7252699,1.0,0.0,0.9106337
