kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.13269,0.96587324,1.7737392,-1.3051442,-0.03513293,-0.25814083,-0.043457642
233.59692,0.9750241,1.7735243,-1.3040422,-0.03516504,-0.26217642,-0.04372625
239.46051,0.9828713,1.7740467,-1.3035551,-0.035225123,-0.26629943,-0.043995984
245.70566,0.989583,1.7752883,-1.3036425,-0.035317913,-0.27047524,-0.04433558
252.31058,0.9952742,1.7770536,-1.3041699,-0.03544566,-0.27470675,-0.04467173
259.26996,1.0001012,1.7794329,-1.3052179,-0.0355492,-0.27903932,-0.045013532
266.55368,1.0040851,1.7823493,-1.306707,-0.03565304,-0.28346136,-0.045375578
274.15912,1.0073969,1.7857771,-1.3085891,-0.03580098,-0.2880005,-0.045727964
282.07483,1.010016,1.7896984,-1.3109463,-0.035940975,-0.2925629,-0.046120726
290.2758,1.0121136,1.7940814,-1.3136834,-0.036116913,-0.29717532,-0.046554558
298.76465,1.0136809,1.7988796,-1.3168277,-0.036274932,-0.30186236,-0.046975844
307.52835,1.0149045,1.8040668,-1.3203428,-0.036459684,-0.30661207,-0.04740611
316.56024,1.0158322,1.8096509,-1.3242539,-0.03668222,-0.3114084,-0.047799125
325.86377,1.0163952,1.8155379,-1.3283988,-0.036909476,-0.31629,-0.048262946
335.41708,1.016727,1.8218322,-1.3327475,-0.03712769,-0.32127938,-0.0487583
345.21854,1.0169199,1.8283815,-1.3373853,-0.037366554,-0.32630622,-0.049279436
355.27658,1.0168945,1.8352257,-1.3423246,-0.037573054,-0.33135942,-0.04975979
365.5754,1.016654,1.8424402,-1.3474776,-0.037834913,-0.33646655,-0.050080203
376.11127,1.0163239,1.8499157,-1.3529295,-0.038125724,-0.3416499,-0.05053096
386.87814,1.0158551,1.8577012,-1.3586735,-0.03841307,-0.3469863,-0.05112435
397.88403,1.0153275,1.8657154,-1.3646199,-0.038693726,-0.3523094,-0.05170668
409.11932,1.0147853,1.873986,-1.370789,-0.038987808,-0.35762623,-0.052259475
