kx,MATx,MUOx,MLOx,TATx,TOCx,zetax,chix,taux
223.00183,851.0,628.0,1323.0,1.1,0.27,1.0,0.0,0.0
228.08745,857.90106,630.85046,1324.0083,0.98263633,0.2776443,1.0,0.0,0.014888048
233.95134,864.78235,633.8622,1325.0369,0.94891083,0.28413728,1.0,0.0,0.029554427
240.4668,871.663,637.0223,1326.0869,0.9475314,0.29025984,1.0,0.0,0.044002473
247.51613,878.5582,640.31934,1327.1597,0.9586463,0.29631332,1.0,0.0,0.058235407
255.01622,885.4799,643.74414,1328.2559,0.97458196,0.30241343,1.0,0.0,0.072256446
262.9092,892.43726,647.28845,1329.377,0.99237996,0.3086041,1.0,0.0,0.08606875
271.14218,899.4377,650.9454,1330.5234,1.0109055,0.31490165,1.0,0.0,0.09967542
279.67007,906.4866,654.70874,1331.6964,1.0297276,0.32131183,1.0,0.0,0.11307949
288.46915,913.5883,658.5733,1332.8965,1.0486857,0.32783633,1.0,0.0,0.126284
297.50497,920.7461,662.5344,1334.1245,1.0677223,0.33447537,1.0,0.0,0.13929194
306.77585,927.962,666.5879,1335.3812,1.0868182,0.34122857,1.0,0.0,0.15210623
316.27856,935.23773,670.73,1336.6674,1.1059682,0.34809545,1.0,0.0,0.16472971
326.00763,942.57446,674.95746,1337.9833,1.1251714,0.35507545,1.0,0.0,0.17716527
335.94806,949.97296,679.26715,1339.3297,1.144428,0.36216804,1.0,0.0,0.1894157
346.09576,957.4336,683.6564,1340.7073,1.1637384,0.36937267,1.0,0.0,0.20148373
356.44556,964.95624,688.1226,1342.1166,1.1831021,0.37668878,1.0,0.0,0.21337211
366.98642,972.5406,692.66345,1343.5582,1.2025182,0.38411587,1.0,0.0,0.22508347
377.72156,980.186,697.27673,1345.0325,1.2219853,0.39165336,1.0,0.0,0.23662049
388.641,987.89166,701.96045,1346.5398,1.2415013,0.39930072,1.0,0.0,0.24798572
399.7395,995.6567,706.7126,1348.0809,1.2610638,0.4070574,1.0,0.0,0.25918174
411.0207,1003.47986,711.5314,1349.6562,1.2806702,0.41492283,1.0,0.0,0.2702111
422.4732,1011.3598,716.41504,1351.2661,1.3003173,0.4228964,1.0,0.0,0.28107625
434.08847,1019.2952,721.3618,1352.911,1.3200017,0.43097743,1.0,0.0,0.29177964
445.88126,1027.2844,726.3702,1354.5913,1.3397205,0.43916532,1.0,0.0,0.3023237
457.84583,1035.326,731.4384,1356.3074,1.3594695,0.44745943,1.0,0.0,0.31271076
469.97296,1043.4183,736.56494,1358.0597,1.3792459,0.45585904,1.0,0.0,0.32294315
482.28375,1051.5596,741.7482,1359.8485,1.3990457,0.46436343,1.0,0.0,0.33302325
494.7813,1059.7483,746.9868,1361.6742,1.4188653,0.47297186,1.0,0.0,0.34295326
507.46143,1067.9829,752.27924,1363.5372,1.4387015,0.48168355,1.0,0.0,0.35273546
520.3256,1076.2616,757.624,1365.4377,1.4585509,0.49049768,1.0,0.0,0.36237198
533.36957,1084.5829,763.01965,1367.3761,1.47841,0.49941346,1.0,0.0,0.37186503
546.6108,1092.945,768.4648,1369.3527,1.4982758,0.50843,1.0,0.0,0.38121676
560.06683,1101.3463,773.95807,1371.3678,1.5181446,0.5175465,1.0,0.0,0.39042926
573.71716,1109.7855,779.49805,1373.4216,1.5380139,0.526762,1.0,0.0,0.3995046
587.5626,1118.2607,785.08344,1375.5145,1.5578809,0.53607565,1.0,0.0,0.40844482
601.6025,1126.7704,790.71277,1377.6466,1.5777423,0.5454865,1.0,0.0,0.41725194
615.8413,1135.3124,796.3849,1379.8181,1.5975955,0.5549936,1.0,0.0,0.42592794
630.2719,1143.8855,802.0983,1382.0294,1.6174374,0.56459594,1.0,0.0,0.43447477
644.8909,1152.4879,807.85187,1384.2806,1.637265,0.5742926,1.0,0.0,0.44289434
659.7064,1161.1176,813.64404,1386.572,1.657076,0.58408254,1.0,0.0,0.45118856
674.73157,1169.773,819.4737,1388.9036,1.6768677,0.5939648,1.0,0.0,0.4593593
689.95825,1178.4524,825.3394,1391.2758,1.6966372,0.6039384,1.0,0.0,0.46740842
705.38214,1187.1542,831.24005,1393.6886,1.7163818,0.61400217,1.0,0.0,0.47533768
721.00446,1195.8766,837.1742,1396.1422,1.7360994,0.6241551,1.0,0.0,0.48314893
736.8266,1204.618,843.14056,1398.6368,1.7557874,0.63439614,1.0,0.0,0.49084383
752.8618,1213.3766,849.13794,1401.1726,1.775444,0.64472413,1.0,0.0,0.49842417
769.1045,1222.1508,855.165,1403.7496,1.7950662,0.6551381,1.0,0.0,0.5058917
785.53217,1230.939,861.2206,1406.3679,1.8146522,0.6656368,1.0,0.0,0.513248
802.14465,1239.739,867.3033,1409.0277,1.8341999,0.6762192,1.0,0.0,0.5204948
818.9461,1248.5498,873.412,1411.7291,1.8537068,0.6868842,1.0,0.0,0.5276337
835.94403,1257.3691,879.54535,1414.472,1.8731716,0.69763064,1.0,0.0,0.53466636
853.1583,1266.1954,885.7021,1417.2568,1.8925915,0.7084574,1.0,0.0,0.54159427
870.5796,1275.027,891.881,1420.0833,1.9119647,0.71936333,1.0,0.0,0.54841906
888.22516,1283.8624,898.0808,1422.9514,1.9312892,0.73034716,1.0,0.0,0.5551423
906.0821,1292.7004,904.30035,1425.8616,1.9505637,0.7414078,1.0,0.0,0.5617654
924.14624,1301.5391,910.53827,1428.8137,1.9697866,0.75254416,1.0,0.0,0.5682899
942.41486,1310.3768,916.79346,1431.8076,1.9889562,0.76375496,1.0,0.0,0.5747172
960.90234,1319.2125,923.0647,1434.8435,2.008071,0.7750391,1.0,0.0,0.58104885
979.6141,1328.0444,929.3508,1437.9213,2.0271294,0.7863953,1.0,0.0,0.58728623
998.57166,1336.8708,935.6506,1441.041,2.0461302,0.7978225,1.0,0.0,0.59343076
1017.7394,1345.6908,941.9627,1444.2025,2.0650716,0.8093194,1.0,0.0,0.59948385
1037.1144,1354.5026,948.2862,1447.4059,2.083953,0.8208849,1.0,0.0,0.60544676
1056.7162,1363.3047,954.61975,1450.6511,2.1027727,0.8325178,1.0,0.0,0.6113209
1076.5221,1372.0958,960.9624,1453.9382,2.1215296,0.8442169,1.0,0.0,0.6171076
1096.5227,1380.8743,967.31287,1457.267,2.140222,0.85598093,1.0,0.0,0.62280816
1116.7245,1389.6387,973.67,1460.6373,2.1588495,0.8678088,1.0,0.0,0.6284238
1137.1566,1398.3877,980.0327,1464.0493,2.1774106,0.8796993,1.0,0.0,0.63395584
1157.8291,1407.1196,986.39996,1467.5028,2.1959043,0.8916512,1.0,0.0,0.6394055
1178.7289,1415.8335,992.7705,1470.9977,2.214329,0.9036634,1.0,0.0,0.6447741
1199.8441,1424.528,999.14325,1474.5339,2.2326841,0.91573465,1.0,0.0,0.65006274
1221.1688,1433.2015,1005.51715,1478.1113,2.2509692,0.9278638,1.0,0.0,0.65527266
1242.704,1441.853,1011.891,1481.7299,2.2691827,0.9400496,1.0,0.0,0.66040504
1264.4685,1450.4811,1018.2639,1485.3894,2.287324,0.9522909,1.0,0.0,0.665461
1286.5021,1459.0844,1024.6349,1489.0896,2.3053925,0.96458656,1.0,0.0,0.6704416
1308.7655,1467.662,1031.0027,1492.8304,2.323387,0.9769354,1.0,0.0,0.6753481
1331.2682,1476.2125,1037.3662,1496.6117,2.341307,0.9893362,1.0,0.0,0.6801815
1354.0004,1484.7349,1043.7246,1500.4335,2.3591518,1.0017879,1.0,0.0,0.68494296
1376.9427,1493.2277,1050.0769,1504.2954,2.3769212,1.0142893,1.0,0.0,0.6896336
1400.0994,1501.6901,1056.422,1508.1971,2.3946137,1.0268391,1.0,0.0,0.6942544
1423.4767,1510.1206,1062.7588,1512.1389,2.4122293,1.0394363,1.0,0.0,0.6988064
1447.0942,1518.5182,1069.0865,1516.1204,2.4297671,1.0520798,1.0,0.0,0.70329064
1470.9355,1526.8816,1075.4042,1520.1411,2.4472268,1.0647683,1.0,0.0,0.7077081
1495.0526,1535.2097,1081.7108,1524.201,2.4646077,1.0775007,1.0,0.0,0.71205986
1519.4299,1543.502,1088.0054,1528.3,2.4819093,1.0902759,1.0,0.0,0.71634674
1544.0645,1551.7571,1094.287,1532.4377,2.4991307,1.1030928,1.0,0.0,0.72056985
1568.9316,1559.9741,1100.5548,1536.614,2.516272,1.1159503,1.0,0.0,0.7247301
1594.0369,1568.1521,1106.808,1540.8287,2.5320802,1.1288474,1.0,0.0,0.7288283
1619.3514,1576.2902,1113.0453,1545.0815,2.5473175,1.1417711,1.0,0.0,0.7328656
1644.8429,1584.387,1119.2664,1549.3721,2.562279,1.1547161,1.0,0.0,0.7368427
1670.5352,1592.4413,1125.4701,1553.7003,2.5770788,1.1676798,1.0,0.0,0.74076056
1696.4589,1600.4525,1131.6554,1558.0658,2.5917606,1.1806604,1.0,0.0,0.7446202
1722.6073,1608.4194,1137.8218,1562.4683,2.6063414,1.1936566,1.0,0.0,0.7484224
1748.9927,1616.341,1143.9683,1566.9076,2.620828,1.2066674,1.0,0.0,0.75216794
1775.606,1624.2168,1150.0939,1571.3834,2.635222,1.2196919,1.0,0.0,0.7558577
1802.4489,1632.0455,1156.1981,1575.8955,2.6495247,1.232729,1.0,0.0,0.7594925
1829.5392,1639.8264,1162.2799,1580.4435,2.6637359,1.2457777,1.0,0.0,0.76307327
1856.9254,1647.5588,1168.3386,1585.0271,2.6778555,1.2588371,1.0,0.0,0.76660067
1884.6008,1655.2421,1174.3734,1589.646,2.691884,1.2719064,1.0,0.0,0.77007556
1912.5564,1662.8754,1180.3835,1594.2999,2.7058213,1.2849844,1.0,0.0,0.7734987
1940.7732,1670.4584,1186.3683,1598.9886,2.719667,1.2980702,1.0,0.0,0.7768709
1969.2118,1677.99,1192.3268,1603.7117,2.7334213,1.3111631,1.0,0.0,0.78019285
1997.8768,1685.4697,1198.2587,1608.4689,2.7470846,1.3242621,1.0,0.0,0.7834654
