kplusy,lambd_haty,nuAT_haty,nuUO_haty,nuLO_haty,etaAT_haty,etaOC_haty
228.16948,0.9922246,0.54833955,-0.40306115,-0.048917107,-0.012694423,-0.16837949
234.03166,0.9963094,0.54458153,-0.3994106,-0.048203975,-0.0121822255,-0.1682753
240.54562,0.99946463,0.5416135,-0.39579967,-0.047549397,-0.012061951,-0.16828091
247.59363,1.0017133,0.5391715,-0.39239156,-0.046893463,-0.012158011,-0.16837248
255.09265,1.0032556,0.5368886,-0.38917804,-0.046280995,-0.012333651,-0.16851205
262.9849,1.0042608,0.534521,-0.3860798,-0.045652777,-0.0126787545,-0.16873175
271.21692,1.0048478,0.53210974,-0.38305983,-0.04505854,-0.01298206,-0.16892794
279.74414,1.0051634,0.52961594,-0.3801883,-0.04454115,-0.013348465,-0.16910492
288.54263,1.0052845,0.52705383,-0.37745178,-0.044043034,-0.013679792,-0.16933216
297.57785,1.0052606,0.5244706,-0.37477526,-0.043498002,-0.013877553,-0.1696135
306.84827,1.0050447,0.52213264,-0.37232706,-0.04307452,-0.014077646,-0.16991383
316.35043,1.0048293,0.5198683,-0.36993143,-0.04267957,-0.014293228,-0.17021404
326.0792,1.0046058,0.51761425,-0.3675477,-0.042280972,-0.01451916,-0.1705383
336.0192,1.0043498,0.51547325,-0.36531705,-0.041890763,-0.014696193,-0.17085561
346.1666,1.003973,0.5135814,-0.36337754,-0.0415387,-0.0149021195,-0.17120007
356.5161,1.0035765,0.5116652,-0.36137384,-0.04120195,-0.015042652,-0.17159837
367.05682,1.0031624,0.5098342,-0.3594631,-0.04086698,-0.015197326,-0.17205372
377.7916,1.0027679,0.5080177,-0.3576343,-0.040455937,-0.0154633345,-0.172476
388.71085,1.0023592,0.50623155,-0.35588148,-0.040071227,-0.015666356,-0.17296211
399.8092,1.0019289,0.50453544,-0.35418355,-0.03969264,-0.015802672,-0.17347303
411.09024,1.0015161,0.5029032,-0.3524704,-0.039394706,-0.01604989,-0.17397127
422.54242,1.001117,0.50129324,-0.35070607,-0.039081007,-0.016263207,-0.17454493
434.15765,1.000674,0.4996854,-0.34904778,-0.038772076,-0.01646476,-0.17513207
445.95044,1.0002545,0.49814105,-0.34746593,-0.03849031,-0.016616886,-0.17565842
457.91483,0.99982965,0.49675563,-0.3459859,-0.038230002,-0.016816994,-0.17623681
470.04184,0.9994615,0.49552637,-0.34458086,-0.037919194,-0.016931815,-0.17687279
482.35263,0.9991324,0.49436945,-0.34326243,-0.037644863,-0.017109988,-0.17749332
494.85004,0.99880236,0.4932515,-0.3420036,-0.03738834,-0.017289585,-0.17813855
507.5302,0.9985157,0.49215215,-0.34074542,-0.03713581,-0.017501464,-0.17878187
520.3943,0.9982289,0.4910558,-0.33948615,-0.03687775,-0.01771692,-0.17942664
533.438,0.9979296,0.489976,-0.33823183,-0.036616586,-0.017912386,-0.18007
546.67944,0.9976605,0.48894262,-0.33707237,-0.036401317,-0.018115273,-0.1807503
560.1355,0.9974186,0.4879654,-0.33593595,-0.036219448,-0.018312125,-0.18144745
573.78595,0.9971732,0.48701993,-0.33482534,-0.036035508,-0.01851832,-0.1821639
587.63135,0.99693346,0.48607752,-0.3337264,-0.03587763,-0.018748833,-0.18282168
601.6712,0.9966794,0.48515958,-0.33265924,-0.03573218,-0.018937154,-0.18352203
615.9101,0.9964402,0.48425978,-0.3316148,-0.03557097,-0.019139012,-0.18430609
630.3408,0.9962212,0.48336297,-0.33055156,-0.035392113,-0.01932398,-0.18504433
644.9599,0.9960015,0.4824745,-0.32949993,-0.035157986,-0.019539593,-0.1857648
659.7754,0.9957664,0.48160496,-0.32853734,-0.034953907,-0.019750407,-0.1864756
674.8007,0.9955543,0.48075747,-0.32759082,-0.034748673,-0.01994144,-0.18720558
690.0275,0.9953487,0.47993577,-0.32671693,-0.03456057,-0.020138508,-0.1879564
705.4517,0.995147,0.47913063,-0.32587028,-0.03433387,-0.02035365,-0.18868224
721.074,0.9949765,0.47833246,-0.32498452,-0.034152016,-0.020569226,-0.18942025
736.89636,0.9948175,0.47754174,-0.32403633,-0.03399253,-0.02080517,-0.19018675
752.9316,0.9946643,0.4767648,-0.32314208,-0.033829734,-0.021013534,-0.19091828
769.1744,0.99449694,0.47597998,-0.32230946,-0.03366194,-0.021203076,-0.19167341
785.60223,0.9943062,0.47520402,-0.32141888,-0.033504695,-0.021391375,-0.192387
802.2146,0.9941015,0.4744294,-0.32056615,-0.0333511,-0.021605467,-0.19307241
819.0166,0.9939017,0.47368747,-0.31977212,-0.033193238,-0.02176488,-0.19374895
836.0144,0.993781,0.47299767,-0.31898862,-0.03303784,-0.021954035,-0.19443008
853.229,0.9936713,0.47233847,-0.3182104,-0.03288363,-0.022133118,-0.1951549
870.65063,0.9935542,0.47171038,-0.31747365,-0.03272873,-0.022323122,-0.19588815
888.2963,0.9934546,0.47108778,-0.31678274,-0.032627985,-0.022495842,-0.19665942
906.1531,0.9933445,0.4704803,-0.31608245,-0.032537162,-0.022713145,-0.19744466
924.2175,0.9932271,0.46986723,-0.31537834,-0.03242393,-0.022918751,-0.19820051
942.48676,0.99309826,0.46923646,-0.31468922,-0.032315783,-0.023120603,-0.1989417
960.9743,0.9930047,0.46861002,-0.31398353,-0.032191172,-0.023335328,-0.19969933
979.6864,0.99290264,0.4679896,-0.31327257,-0.032067865,-0.023545718,-0.20044816
998.64386,0.9928224,0.467372,-0.31255764,-0.031918332,-0.023740089,-0.2012278
1017.8122,0.9927509,0.46678632,-0.31188905,-0.031755194,-0.023952214,-0.20190969
1037.1875,0.99265707,0.4662001,-0.31123167,-0.031627253,-0.024101464,-0.2025844
1056.789,0.99256146,0.46562415,-0.31059554,-0.031523764,-0.02427539,-0.20326035
1076.5958,0.99246603,0.4650456,-0.31002054,-0.03140597,-0.024503848,-0.20400909
1096.5961,0.99235976,0.46447468,-0.30943942,-0.03130751,-0.024703776,-0.20476009
1116.7983,0.9922569,0.4639088,-0.30885804,-0.031207398,-0.024901656,-0.20550857
1137.2308,0.9921818,0.46336922,-0.30832428,-0.031100117,-0.025092153,-0.20625581
1157.9039,0.99213576,0.46284527,-0.30775765,-0.030971646,-0.025262093,-0.20697223
1178.8035,0.9920757,0.4623007,-0.3071617,-0.030830294,-0.025481028,-0.20766976
1199.9187,0.99199754,0.46175742,-0.306606,-0.030733809,-0.025669536,-0.20832439
1221.2433,0.9919297,0.4612121,-0.30604824,-0.030639678,-0.025857603,-0.2089638
1242.7793,0.99186444,0.46067095,-0.30549353,-0.030543007,-0.026042914,-0.20959859
1264.5436,0.9918326,0.46012276,-0.30495885,-0.030461997,-0.026246255,-0.2102507
1286.5785,0.9917908,0.45956302,-0.3044068,-0.030400991,-0.026435202,-0.21088953
1308.842,0.99174803,0.45899427,-0.3038386,-0.030294359,-0.026603391,-0.21154144
1331.3447,0.9917153,0.45845157,-0.30330914,-0.030244276,-0.026792949,-0.21220945
1354.0775,0.9916768,0.45794526,-0.30280033,-0.030194461,-0.026989793,-0.21286723
1377.0198,0.9916346,0.45743838,-0.30223772,-0.030108824,-0.027158564,-0.21351203
1400.177,0.991591,0.456935,-0.30167603,-0.030024722,-0.027324257,-0.21415195
1423.5542,0.9915447,0.45643508,-0.3011143,-0.029939577,-0.027487887,-0.21478865
1447.1725,0.99152315,0.4559301,-0.3005979,-0.029858187,-0.027660256,-0.21539344
1471.0142,0.99151206,0.45545816,-0.30012262,-0.029778555,-0.02785003,-0.21598014
1495.1313,0.9915272,0.45500675,-0.2996613,-0.029644936,-0.028024195,-0.21663861
1519.508,0.99153996,0.45458055,-0.2992144,-0.029550567,-0.028153045,-0.21730466
1544.144,0.99153006,0.4541485,-0.29875877,-0.029468313,-0.02831213,-0.21797657
1569.0115,0.9915209,0.4536841,-0.29831892,-0.02943565,-0.028512893,-0.21862188
1594.1174,0.9914949,0.45322388,-0.2978306,-0.029398113,-0.028761646,-0.2192088
1619.4319,0.99144596,0.4527763,-0.29737675,-0.029362246,-0.028930312,-0.21980166
1644.924,0.9913926,0.45233923,-0.29690307,-0.029292926,-0.029046034,-0.22042753
1670.6165,0.99135023,0.4519144,-0.2964446,-0.0292276,-0.029180577,-0.2210372
1696.5406,0.9913064,0.45145038,-0.2960015,-0.029138163,-0.029369978,-0.22159024
1722.6895,0.9912613,0.4509477,-0.29559425,-0.02903238,-0.02957788,-0.22209409
1749.0751,0.9912178,0.4504463,-0.2951956,-0.028933123,-0.02977646,-0.2226213
1775.6881,0.99118346,0.44993752,-0.29479623,-0.028857619,-0.029937206,-0.22313638
1802.5322,0.99116623,0.44942382,-0.29440755,-0.028795913,-0.030066727,-0.22361635
1829.6227,0.99118423,0.44891846,-0.29403955,-0.028760314,-0.030207476,-0.2240977
1857.0088,0.9912137,0.44843346,-0.29368734,-0.028733939,-0.030343628,-0.2246103
1884.6853,0.99122775,0.44795,-0.29334146,-0.028702065,-0.030478051,-0.2251193
1912.6414,0.99123824,0.447481,-0.29300636,-0.02864632,-0.030637322,-0.22564673
1940.8577,0.9912441,0.4470237,-0.29263481,-0.028580934,-0.030765435,-0.22613305
1969.2961,0.9912247,0.4465809,-0.29221934,-0.028515413,-0.030887922,-0.2266054
1997.9633,0.99119985,0.4461322,-0.29182607,-0.02848804,-0.031015707,-0.22712493
2026.8429,0.9911845,0.44571215,-0.29148948,-0.0284542,-0.031157693,-0.22767515
2056.002,0.99117756,0.4453116,-0.2911484,-0.02842617,-0.031320293,-0.22820705
2085.4326,0.99114966,0.44491607,-0.29081103,-0.028386459,-0.03147464,-0.2287401
2115.1128,0.9911323,0.4445318,-0.29048425,-0.028330311,-0.03161202,-0.2292744
2145.024,0.9911408,0.44415915,-0.29018205,-0.028268203,-0.03172793,-0.22979657
2175.1853,0.9911351,0.4438097,-0.289898,-0.028201401,-0.03182305,-0.23031396
2205.5874,0.9911528,0.44347984,-0.28961223,-0.028134719,-0.031961706,-0.23081733
2236.2305,0.9911532,0.44314596,-0.2893148,-0.0280585,-0.032122705,-0.23132461
2267.086,0.99113953,0.4428208,-0.28903246,-0.02798231,-0.032262024,-0.23180826
2298.1653,0.9911245,0.4424969,-0.28872487,-0.027937815,-0.032377165,-0.23229581
2329.4639,0.99110484,0.442178,-0.28841084,-0.027911723,-0.03250898,-0.23277873
2360.9688,0.99108857,0.44186035,-0.28811568,-0.027891591,-0.032626484,-0.23323324
2392.715,0.99109405,0.44157615,-0.2877986,-0.027873859,-0.032743547,-0.23368266
2424.7207,0.9910979,0.44130126,-0.2874963,-0.027844235,-0.032861616,-0.23412128
2456.978,0.9910979,0.44103253,-0.2871967,-0.027813658,-0.032986905,-0.2345513
2489.4614,0.99110657,0.44077742,-0.28691167,-0.027773783,-0.033145208,-0.23495306
2522.1729,0.9911123,0.4405266,-0.2866309,-0.027731717,-0.033298943,-0.23534986
2555.112,0.99111545,0.44028035,-0.2863526,-0.02768913,-0.033449385,-0.23574246
2588.322,0.991137,0.44003946,-0.28612635,-0.027666524,-0.033596043,-0.23614962
2621.7417,0.99110204,0.43980673,-0.28595188,-0.027657434,-0.033685867,-0.23658668
2655.3616,0.99109036,0.43957442,-0.28577974,-0.027628228,-0.033780966,-0.23701894
2689.2014,0.99110955,0.4393478,-0.2856002,-0.027586937,-0.033906136,-0.23746106
2723.3367,0.99112976,0.4391299,-0.2854216,-0.027566373,-0.034034114,-0.23791216
2757.7805,0.99116135,0.4389065,-0.28527576,-0.027532756,-0.034146834,-0.23836537
2792.4692,0.9911933,0.43868673,-0.2851063,-0.027509063,-0.03424361,-0.23881269
2827.3877,0.99121225,0.43849644,-0.28492996,-0.0274982,-0.034361202,-0.23928961
2862.5237,0.99120605,0.4383306,-0.28474778,-0.027494252,-0.03447483,-0.23976678
2897.8696,0.9911917,0.43817893,-0.28456488,-0.027485311,-0.034567717,-0.24021569
2933.4255,0.9911684,0.43804246,-0.2843989,-0.027461246,-0.034692775,-0.24061602
2969.2212,0.9911751,0.43790138,-0.2842273,-0.027422488,-0.034803223,-0.2410214
3005.2834,0.9912033,0.43775395,-0.28403783,-0.027367458,-0.034901995,-0.24143821
3041.5928,0.9912249,0.4376039,-0.2838017,-0.027328357,-0.03504448,-0.24182504
3078.1433,0.99125135,0.43746242,-0.2835824,-0.027305901,-0.035178255,-0.24221131
3114.9387,0.9912702,0.43732458,-0.2833655,-0.02728276,-0.035308857,-0.24259286
3151.9717,0.99128187,0.4371905,-0.28315076,-0.027258873,-0.03543582,-0.24296954
3189.2422,0.99129397,0.43706048,-0.28294253,-0.02721697,-0.03555456,-0.24334244
3226.8157,0.9913218,0.43694213,-0.28277954,-0.027123824,-0.035674762,-0.24370763
3264.6943,0.9913471,0.43679458,-0.28263548,-0.02704367,-0.035775755,-0.24408959
3302.8594,0.9913546,0.43664867,-0.2824949,-0.02696377,-0.035872046,-0.24446645
3341.3003,0.9913466,0.43650508,-0.28235704,-0.026883945,-0.035963792,-0.24483855
3379.9587,0.9913527,0.4363636,-0.2822626,-0.026820302,-0.036073107,-0.24515587
3418.7964,0.99137676,0.43622366,-0.28219005,-0.026764095,-0.036191624,-0.24544437
3457.824,0.99140346,0.43608955,-0.28211683,-0.02670598,-0.036307026,-0.2457282
3497.058,0.9914174,0.43596277,-0.2820241,-0.026651964,-0.036412377,-0.24600509
3536.4988,0.991423,0.4358415,-0.28192717,-0.026603997,-0.036518116,-0.24627732
3576.1497,0.99142605,0.4357248,-0.2818314,-0.026555479,-0.03662153,-0.24654502
3616.0112,0.9914261,0.43561268,-0.28173652,-0.026506096,-0.036722515,-0.24680789
3656.0854,0.991423,0.43550485,-0.28164285,-0.026456088,-0.03682101,-0.24706623
3696.3708,0.99141634,0.43540135,-0.28155017,-0.02640532,-0.03691702,-0.24731986
3736.8691,0.9914056,0.43530202,-0.28145868,-0.026353717,-0.037010398,-0.24756898
3777.6013,0.9914166,0.43520603,-0.28136122,-0.02633354,-0.03710683,-0.24782024
3818.5881,0.9914423,0.4351102,-0.28125882,-0.026340693,-0.03719485,-0.24808101
3859.8037,0.99146825,0.43501693,-0.28115353,-0.026364148,-0.03728268,-0.24834302
3901.2449,0.9914932,0.4349244,-0.28104588,-0.026382267,-0.037370335,-0.24860322
3942.9092,0.9915118,0.4348353,-0.28093928,-0.026398912,-0.037454348,-0.24885905
3984.8286,0.9915247,0.43474722,-0.28083348,-0.026416287,-0.037538577,-0.24910958
4027.004,0.9915419,0.43467098,-0.2807486,-0.026432395,-0.037637804,-0.24932416
4069.4282,0.9915463,0.43459794,-0.28066766,-0.02644898,-0.03773201,-0.24953622
4112.088,0.9915684,0.43453172,-0.2806023,-0.02649054,-0.037803207,-0.24978352
4154.975,0.9916026,0.43447837,-0.28052735,-0.0265207,-0.037853155,-0.2500328
4198.0503,0.9916019,0.4344726,-0.280423,-0.026546597,-0.037965644,-0.25030893
4241.337,0.99159575,0.4344723,-0.28031313,-0.02656576,-0.038068537,-0.25058144
4284.863,0.99160844,0.43448612,-0.28023124,-0.026550367,-0.038137194,-0.25089422
4328.616,0.9916129,0.4345013,-0.28015146,-0.026528597,-0.03820582,-0.25120226
4372.579,0.9916109,0.43451837,-0.28008288,-0.026503846,-0.038275156,-0.25150403
4416.737,0.9916105,0.43453813,-0.2800195,-0.026475444,-0.038348217,-0.25178736
4461.0854,0.9916077,0.4345623,-0.27995336,-0.026446044,-0.038419385,-0.2520624
4505.623,0.99160063,0.4345903,-0.2798875,-0.026415795,-0.038488526,-0.25233307
4550.3564,0.99160916,0.4346208,-0.27982986,-0.02637516,-0.038583998,-0.25258484
4595.354,0.99163127,0.43466225,-0.27978432,-0.026321933,-0.03868458,-0.25282782
4640.5493,0.9916479,0.43471345,-0.27976298,-0.026300415,-0.038783763,-0.25305983
4685.993,0.9916612,0.4347727,-0.2797466,-0.026291668,-0.03887414,-0.25326946
4731.67,0.9916624,0.43483382,-0.2797315,-0.02628246,-0.038960923,-0.25347504
4777.5493,0.9916626,0.43489787,-0.27974233,-0.026260003,-0.0390368,-0.25367078
